Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
223.4971,0.0009,223.49604,0.00005,,,,0.000,-,44 729.627,5s2,1S,0,4d<sup>2</sup>,3P,2,2P,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=14021&amp;comment_code=&amp;element=Sr&amp;spectr_charge=1&amp;ref=14021&amp;type=2P
223.7655,0.0004,223.76566,0.00015,,2.4e+06,B',0.000,-,44 675.737,5s2,1S,0,5s12p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4337&amp;comment_code=&amp;element=Sr&amp;spectr_charge=1&amp;ref=4337&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7603&amp;comment_code=&amp;element=Sr&amp;spectr_charge=1&amp;ref=7603&amp;type=
224.5173,0.0009,224.51906,0.00005,,,,0.000,-,44 525.838,5s2,1S,0,4d<sup>2</sup>,3P,0,2P,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=14021&amp;comment_code=&amp;element=Sr&amp;spectr_charge=1&amp;ref=14021&amp;type=2P
224.6863,0.0009,224.685611,0.000006,,,,0.000,-,44 492.8348,5s2,1S,0,5s12s,1S,0,2P,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=14021&amp;comment_code=&amp;element=Sr&amp;spectr_charge=1&amp;ref=14021&amp;type=2P
225.3256,0.0004,225.32588,0.00015,,3.7e+06,B,0.000,-,44 366.42,5s2,1S,0,5s11p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4337&amp;comment_code=&amp;element=Sr&amp;spectr_charge=1&amp;ref=4337&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7603&amp;comment_code=&amp;element=Sr&amp;spectr_charge=1&amp;ref=7603&amp;type=
227.5304,0.0004,227.52210,0.00013,,6.6e+06,B',0.000,-,43 938.201,5s2,1S,0,5s10p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3039&amp;comment_code=&amp;element=Sr&amp;spectr_charge=1&amp;ref=3039&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7603&amp;comment_code=&amp;element=Sr&amp;spectr_charge=1&amp;ref=7603&amp;type=
230.7264,0.0004,230.7264,0.0004,,1.15e+07,B',0.000,-,43 328.04,5s2,1S,0,5s9p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3039&amp;comment_code=&amp;element=Sr&amp;spectr_charge=1&amp;ref=3039&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7603&amp;comment_code=&amp;element=Sr&amp;spectr_charge=1&amp;ref=7603&amp;type=
235.4319,0.0004,235.43190,0.00008,80,1.8e+07,C+,0.000,-,42 462.136,5s2,1S,0,5s8p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3039&amp;comment_code=&amp;element=Sr&amp;spectr_charge=1&amp;ref=3039&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7362&amp;comment_code=&amp;element=Sr&amp;spectr_charge=1&amp;ref=7362&amp;type=
242.8095,0.0003,242.80949,0.00008,160,1.7e+07,C+,0.000,-,41 172.054,5s2,1S,0,4d5p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3039&amp;comment_code=&amp;element=Sr&amp;spectr_charge=1&amp;ref=3039&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7362&amp;comment_code=&amp;element=Sr&amp;spectr_charge=1&amp;ref=7362&amp;type=
256.9469,0.0002,256.94711,0.00007,40,5.3e+06,B,0.000,-,38 906.858,5s2,1S,0,5s7p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3039&amp;comment_code=&amp;element=Sr&amp;spectr_charge=1&amp;ref=3039&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7362&amp;comment_code=&amp;element=Sr&amp;spectr_charge=1&amp;ref=7362&amp;type=
