Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
297.5046,0.0005,297.5044,,,,0.000,-,33 603.14,4p65s,2S,1/2,4p<sup>6</sup>38p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.5046,0.0005,297.5044,,,,0.000,-,33 603.14,4p65s,2S,1/2,4p<sup>6</sup>38p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.5505,0.0005,297.5503,,,,0.000,-,33 597.96,4p65s,2S,1/2,4p<sup>6</sup>37p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.5505,0.0005,297.5503,,,,0.000,-,33 597.96,4p65s,2S,1/2,4p<sup>6</sup>37p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.6006,0.0005,297.6003,,,,0.000,-,33 592.31,4p65s,2S,1/2,4p<sup>6</sup>36p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.6006,0.0005,297.6003,,,,0.000,-,33 592.31,4p65s,2S,1/2,4p<sup>6</sup>36p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.6555,0.0005,297.6553,,,,0.000,-,33 586.11,4p65s,2S,1/2,4p<sup>6</sup>35p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.6555,0.0005,297.6553,,,,0.000,-,33 586.11,4p65s,2S,1/2,4p<sup>6</sup>35p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.7156,0.0005,297.7153,,,,0.000,-,33 579.34,4p65s,2S,1/2,4p<sup>6</sup>34p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.7156,0.0005,297.7153,,,,0.000,-,33 579.34,4p65s,2S,1/2,4p<sup>6</sup>34p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.7819,0.0005,297.7817,,,,0.000,-,33 571.85,4p65s,2S,1/2,4p<sup>6</sup>33p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.7819,0.0005,297.7817,,,,0.000,-,33 571.85,4p65s,2S,1/2,4p<sup>6</sup>33p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.8554,0.0005,297.8552,,,,0.000,-,33 563.57,4p65s,2S,1/2,4p<sup>6</sup>32p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.8554,0.0005,297.8552,,,,0.000,-,33 563.57,4p65s,2S,1/2,4p<sup>6</sup>32p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.9362,0.0005,297.9359,,,,0.000,-,33 554.47,4p65s,2S,1/2,4p<sup>6</sup>31p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.9362,0.0005,297.9359,,,,0.000,-,33 554.47,4p65s,2S,1/2,4p<sup>6</sup>31p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
298.0269,0.0005,298.0266,,,,0.000,-,33 544.26,4p65s,2S,1/2,4p<sup>6</sup>30p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
298.0269,0.0005,298.0266,,,,0.000,-,33 544.26,4p65s,2S,1/2,4p<sup>6</sup>30p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
298.1278,0.0005,298.1275,,,,0.000,-,33 532.91,4p65s,2S,1/2,4p<sup>6</sup>29p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
298.1278,0.0005,298.1275,,,,0.000,-,33 532.91,4p65s,2S,1/2,4p<sup>6</sup>29p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
298.2406,0.0005,298.2404,,,,0.000,-,33 520.22,4p65s,2S,1/2,4p<sup>6</sup>28p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
298.2406,0.0005,298.2404,,,,0.000,-,33 520.22,4p65s,2S,1/2,4p<sup>6</sup>28p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
298.3679,0.0005,298.3677,,,,0.000,-,33 505.92,4p65s,2S,1/2,4p<sup>6</sup>27p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
298.3679,0.0005,298.3677,,,,0.000,-,33 505.92,4p65s,2S,1/2,4p<sup>6</sup>27p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
298.5117,0.0005,298.5114,,,,0.000,-,33 489.79,4p65s,2S,1/2,4p<sup>6</sup>26p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
298.5140,0.0005,298.5137,,,,0.000,-,33 489.53,4p65s,2S,1/2,4p<sup>6</sup>26p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
298.6754,0.0005,298.6751,,,,0.000,-,33 471.43,4p65s,2S,1/2,4p<sup>6</sup>25p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
298.6782,0.0005,298.6780,,,,0.000,-,33 471.11,4p65s,2S,1/2,4p<sup>6</sup>25p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
298.8634,0.0005,298.8631,,,,0.000,-,33 450.38,4p65s,2S,1/2,4p<sup>6</sup>24p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
298.8665,0.0005,298.8662,,,,0.000,-,33 450.03,4p65s,2S,1/2,4p<sup>6</sup>24p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
299.0800,0.0005,299.0797,,,,0.000,-,33 426.15,4p65s,2S,1/2,4p<sup>6</sup>23p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
299.0835,0.0005,299.0832,,,,0.000,-,33 425.76,4p65s,2S,1/2,4p<sup>6</sup>23p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
299.3313,0.0005,299.3310,,,,0.000,-,33 398.09,4p65s,2S,1/2,4p<sup>6</sup>22p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
299.3352,0.0005,299.3349,,,,0.000,-,33 397.66,4p65s,2S,1/2,4p<sup>6</sup>22p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
299.6256,0.0005,299.6253,,,,0.000,-,33 365.29,4p65s,2S,1/2,4p<sup>6</sup>21p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
299.6299,0.0005,299.6296,,,,0.000,-,33 364.81,4p65s,2S,1/2,4p<sup>6</sup>21p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
299.9776,0.0005,299.9774,,5.7e+02,D+,0.000,-,33 326.13,4p65s,2S,1/2,4p<sup>6</sup>20p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
300.3862,0.0005,300.3859,,2.05e+03,B,0.000,-,33 280.81,4p65s,2S,1/2,4p<sup>6</sup>19p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
300.3923,0.0005,300.3920,,8.7e+02,C+,0.000,-,33 280.13,4p65s,2S,1/2,4p<sup>6</sup>19p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
300.8847,0.0005,300.8844,,2.64e+03,C+,0.000,-,33 225.67,4p65s,2S,1/2,4p<sup>6</sup>18p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
300.8923,0.0005,300.8920,,1.05e+03,C+,0.000,-,33 224.83,4p65s,2S,1/2,4p<sup>6</sup>18p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
301.4938,0.0005,301.4936,,3.26e+03,B,0.000,-,33 158.54,4p65s,2S,1/2,4p<sup>6</sup>17p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
301.5029,0.0005,301.5027,,1.39e+03,C+,0.000,-,33 157.54,4p65s,2S,1/2,4p<sup>6</sup>17p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
302.2478,0.0005,302.2475,,4.12e+03,B,0.000,-,33 075.83,4p65s,2S,1/2,4p<sup>6</sup>16p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
302.2591,0.0005,302.2589,,1.77e+03,B,0.000,-,33 074.59,4p65s,2S,1/2,4p<sup>6</sup>16p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
303.1979,0.0005,303.1976,,4.93e+03,B+,0.000,-,32 972.19,4p65s,2S,1/2,4p<sup>6</sup>15p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
303.2120,0.0005,303.2117,,2.49e+03,B+,0.000,-,32 970.66,4p65s,2S,1/2,4p<sup>6</sup>15p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
304.4182,0.0005,304.4179,,8.20e+03,B,0.000,-,32 840.02,4p65s,2S,1/2,4p<sup>6</sup>14p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
304.4368,0.0005,304.4365,,3.72e+03,B+,0.000,-,32 838.02,4p65s,2S,1/2,4p<sup>6</sup>14p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
306.0247,0.0005,306.0245,,1.05e+04,B+,0.000,-,32 667.63,4p65s,2S,1/2,4p<sup>6</sup>13p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
306.0491,0.0005,306.0488,,4.51e+03,B,0.000,-,32 665.03,4p65s,2S,1/2,4p<sup>6</sup>13p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
308.2003,0.0005,308.2000,2,1.49e+04,B+,0.000,-,32 437.04,4p65s,2S,1/2,4p<sup>6</sup>12p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
308.2340,0.0005,308.2337,,6.98e+03,B,0.000,-,32 433.50,4p65s,2S,1/2,4p<sup>6</sup>12p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
311.2566,0.0005,311.25657,10,2.51e+04,B,0.000,-,32 118.52,4p65s,2S,1/2,4p<sup>6</sup>11p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
311.3047,0.0005,311.30474,3,1.27e+04,B,0.000,-,32 113.55,4p65s,2S,1/2,4p<sup>6</sup>11p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
315.7530,0.0005,315.75298,25,3.38e+04,B,0.000,-,31 661.16,4p65s,2S,1/2,4p<sup>6</sup>10p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
315.8259,0.0005,315.82591,5,2.01e+04,B,0.000,-,31 653.85,4p65s,2S,1/2,4p<sup>6</sup>10p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
322.7979,0.0005,322.79795,50,6.40e+04,C+,0.000,-,30 970.19,4p65s,2S,1/2,4p<sup>6</sup>9p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
322.9156,0.0005,322.91557,6,3.84e+04,C+,0.000,-,30 958.91,4p65s,2S,1/2,4p<sup>6</sup>9p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
334.8696,0.0006,334.86958,60,1.37e+05,B,0.000,-,29 853.79,4p65s,2S,1/2,4p<sup>6</sup>8p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
335.0812,0.0006,335.08116,75,8.91e+04,C+,0.000,-,29 834.94,4p65s,2S,1/2,4p<sup>6</sup>8p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
358.7050,0.0005,358.70496,100,3.96e+05,B+,0.000,-,27 870.11,4p65s,2S,1/2,4p<sup>6</sup>7p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
359.1572,0.0005,359.15717,40,2.89e+05,B,0.000,-,27 835.02,4p65s,2S,1/2,4p<sup>6</sup>7p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
420.1792,0.0005,420.18053,1000,1.77e+06,B+,0.000,-,23 792.591,4p65s,2S,1/2,4p<sup>6</sup>6p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
421.5524,0.0005,421.5539,500,1.50e+06,B,0.000,-,23 715.081,4p65s,2S,1/2,4p<sup>6</sup>6p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
