Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
144.6261,0.0002,144.626058,0.000015,53000,,,7 602.9762,-,76 746.809,5s25p5,2P°,1/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)6d,2[2],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=368&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=368&amp;type=
145.3179,0.0002,145.317920,0.000015,55000,,,7 602.9762,-,76 417.614,5s25p5,2P°,1/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)6d,2[1],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=368&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=368&amp;type=
145.7389,0.0006,145.739527,0.000015,160000*,,,0.000,-,68 615.565,5s25p5,2P°,3/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)5d,2[0],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=368&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=368&amp;type=
145.7471,0.0006,,,160000*,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=368&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=368&amp;type=
145.7981,0.0002,145.798758,0.000015,310000,,,0.000,-,68 587.690,5s25p5,2P°,3/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>1</sup>D<sub>2</sub>)6s,2[2],5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=368&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=368&amp;type=
145.8794,0.0002,145.879827,0.000015,78000,,,0.000,-,68 549.574,5s25p5,2P°,3/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>1</sup>D<sub>2</sub>)6s,2[2],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=368&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=368&amp;type=
145.9145,0.0002,145.914558,0.000015,45000,,,7 602.9762,-,76 136.234,5s25p5,2P°,1/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)6d,2[1],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=368&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=368&amp;type=
146.5828,0.0002,146.582938,0.000015,29000,,,7 602.9762,-,75 823.740,5s25p5,2P°,1/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)5d,2[2],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=368&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=368&amp;type=
148.5918,0.0002,148.592475,0.000016,36000,,,0.000,-,67 298.159,5s25p5,2P°,3/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)5d,2[1],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=368&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=368&amp;type=
149.2888,0.0002,149.288781,0.000016,67000,,,7 602.9762,-,74 587.246,5s25p5,2P°,1/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)5d,2[1],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=368&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=368&amp;type=
150.7041,0.0002,150.704716,0.000016,200000,,,0.000,-,66 354.924,5s25p5,2P°,3/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)5d,2[1],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=368&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=368&amp;type=
151.4682,0.0003,151.468563,0.000016,200000,,,0.000,-,66 020.300,5s25p5,2P°,3/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)5d,2[3],5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=13998&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=13998&amp;type=
151.8048,0.0003,151.803374,0.000016,230000,,,7 602.9762,-,73 477.665,5s25p5,2P°,1/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>1</sup>D<sub>2</sub>)5d,2[0],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=13998&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=13998&amp;type=
152.6448,0.0003,152.644578,0.000016,39000,,,7 602.9762,-,73 114.638,5s25p5,2P°,1/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)5d,2[1],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=13998&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=13998&amp;type=
159.3582,0.0003,159.358261,0.000018,100000,,,7 602.9762,-,70 354.665,5s25p5,2P°,1/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)5d,2[2],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=13998&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=13998&amp;type=
161.7606,0.0003,161.760969,0.000019,310000,,,0.000,-,61 819.610,5s25p5,2P°,3/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)6s,2[1],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=13998&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=13998&amp;type=
164.0781,0.0003,164.078068,0.000019,62000,,,7 602.9762,-,68 549.574,5s25p5,2P°,1/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>1</sup>D<sub>2</sub>)6s,2[2],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=13998&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=13998&amp;type=
170.2071,0.0003,170.207123,0.000020,460000,2.05e+08,,7 602.9762,-,66 354.924,5s25p5,2P°,1/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)5d,2[1],3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=13998&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=13998&amp;type=
178.2757,0.0003,178.276279,0.000022,1300000,2.71e+08,C,0.000,-,56 092.712,5s25p5,2P°,3/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)6s,2[2],3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=13998&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=13998&amp;type=
179.9092,0.0003,179.909140,0.000023,210000,,,7 602.9762,-,63 186.589,5s25p5,2P°,1/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)6s,2[1],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=13998&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=13998&amp;type=
183.0380,0.0003,183.038580,0.000024,9300000,1.6e+07,D,0.000,-,54 633.291,5s25p5,2P°,3/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)6s,2[2],5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=13998&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=13998&amp;type=
184.4453,0.0003,184.445239,0.000024,700000,7.0e+06,,7 602.9762,-,61 819.610,5s25p5,2P°,1/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)6s,2[1],3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=13998&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=13998&amp;type=
206.1633,0.0003,206.16329,0.00003,150000,3.0e+06,,7 602.9762,-,56 092.712,5s25p5,2P°,1/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)6s,2[2],3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=13998&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=13998&amp;type=
410.2226,0.0003,410.22252,0.00012,24,,,54 633.291,-,79 003.427,5s25p4(3P2)6s,2[2],5/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>1</sup>D<sub>2</sub>)6p,2[3]°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=13998&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=13998&amp;type=
412.9206,0.0003,412.92160,0.00012,24,,,54 633.291,-,78 844.134,5s25p4(3P2)6s,2[2],5/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)8p,2[3]°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=13998&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=13998&amp;type=
413.4146,0.0016,413.4145,0.0007,12bl,,,54 633.291,-,78 815.27,5s25p4(3P2)6s,2[2],5/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)8p,2[2]°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=13998&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=13998&amp;type=
432.1836,0.0016,432.18424,0.00013,59bl,,,56 092.712,-,79 224.487,5s25p4(3P2)6s,2[2],3/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)8p,2[1]°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=13998&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=13998&amp;type=
476.3307,0.0003,476.33029,0.00016,50,,,54 633.291,-,75 621.258,5s25p4(3P2)6s,2[2],5/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)7p,2[1]°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=13998&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=13998&amp;type=
486.2315,0.0003,486.23140,0.00017,210,,,54 633.291,-,75 193.887,5s25p4(3P2)6s,2[2],5/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)7p,2[3]°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=13998&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=13998&amp;type=
491.6937,0.0003,491.69403,0.00017,130,,,54 633.291,-,74 965.466,5s25p4(3P2)6s,2[2],5/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)7p,2[2]°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=13998&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=13998&amp;type=
511.9287,0.0003,511.92824,0.00019,2100,,,56 092.712,-,75 621.258,5s25p4(3P2)6s,2[2],3/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)7p,2[1]°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=13998&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=13998&amp;type=
523.4567,0.0003,523.45682,0.00019,220,,,56 092.712,-,75 191.168,5s25p4(3P2)6s,2[2],3/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)7p,2[3]°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=13998&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=13998&amp;type=
542.7055,0.0024,542.70377,0.00021,180c,,,54 633.291,-,73 054.429,5s25p4(3P2)6s,2[2],5/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)6p,2[1]°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=13998&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=13998&amp;type=
576.433,0.003,576.43117,0.00024,560bl,,,54 633.291,-,71 976.606,5s25p4(3P2)6s,2[2],5/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>0</sub>)6p,2[1]°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=13998&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=13998&amp;type=
589.4026,0.0014,589.39962,0.00025,830,,,56 092.712,-,73 054.429,5s25p4(3P2)6s,2[2],3/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)6p,2[1]°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=13998&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=13998&amp;type=
598.4857,0.0014,598.4855,0.0014,32,,,64 989.825,-,81 694.04,5s25p4(3P2)6p,2[2]°,3/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)9d,2[2],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=13998&amp;comment_code=&amp;element=I&amp;spectr_charge=1&amp;ref=13998&amp;type=
