Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
,169.1665,,8.62e+01,D+,77.115,-,59 190.46,3s23p2,3P,1,3s<sup>2</sup>3p(<sup>2</sup>P°<sub>3/2</sub>)4f,2[3/2],1,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5785&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=5785&amp;type=E2,
,169.174,,1.31e-02,E,0.000,-,59 110.892,3s23p2,3P,0,3s<sup>2</sup>3p(<sup>2</sup>P°<sub>3/2</sub>)4f,2[5/2],2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5785&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=5785&amp;type=E2,
169.329,169.3293,50,6.75e+07,D+,0.000,-,59 056.508,3s23p2,3P,0,3s<sup>2</sup>3p4d,3D°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5071&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=5071&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3521&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=3521&amp;type=
,169.3945,,3.20e+01,D+,77.115,-,59 110.892,3s23p2,3P,1,3s<sup>2</sup>3p(<sup>2</sup>P°<sub>3/2</sub>)4f,2[5/2],2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5785&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=5785&amp;type=E2,
,169.3972,,4.31e+00,D,77.115,-,59 109.959,3s23p2,3P,1,3s<sup>2</sup>3p(<sup>2</sup>P°<sub>3/2</sub>)4f,2[5/2],3,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5785&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=5785&amp;type=E2,
169.551,169.5507,50,3.97e+07,D+,77.115,-,59 056.508,3s23p2,3P,1,3s<sup>2</sup>3p4d,3D°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5071&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=5071&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3521&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=3521&amp;type=
,169.5837,,3.55e+01,D+,223.157,-,59 191.072,3s23p2,3P,2,3s<sup>2</sup>3p(<sup>2</sup>P°<sub>3/2</sub>)4f,2[3/2],2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5785&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=5785&amp;type=E2,
,169.5855,,2.84e+01,D,223.157,-,59 190.46,3s23p2,3P,2,3s<sup>2</sup>3p(<sup>2</sup>P°<sub>3/2</sub>)4f,2[3/2],1,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5785&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=5785&amp;type=E2,
,169.6126,,1.97e+01,D,77.115,-,59 034.988,3s23p2,3P,1,3s<sup>2</sup>3p(<sup>2</sup>P°<sub>3/2</sub>)4f,2[7/2],3,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5785&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=5785&amp;type=E2,
169.620,169.6207,200,1.22e+08,C,77.115,-,59 032.19,3s23p2,3P,1,3s<sup>2</sup>3p4d,3D°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5071&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=5071&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3521&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=3521&amp;type=
