Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
278.2052,278.2051,1000,,,3 250.91,-,39 185.01,4d6(5D)5s,6D,7/2,4d<sup>5</sup>(<sup>4</sup>P)5s(<sup>5</sup>P)5p,6D°,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=149&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=149&amp;type=
278.5586,278.5588,500,,,4 002.57,-,39 891.05,4d6(5D)5s,6D,3/2,4d<sup>5</sup>(<sup>4</sup>G)5s(<sup>5</sup>G)5p,6F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=149&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=149&amp;type=
278.8888,,40,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4515&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=4515&amp;type=
278.9246,278.9243,500,,,4 002.57,-,39 844.02,4d6(5D)5s,6D,3/2,4d<sup>5</sup>(<sup>4</sup>G)5s(<sup>5</sup>G)5p,6F°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=149&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=149&amp;type=
279.4526,,100,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4515&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=4515&amp;type=
279.5650,279.5647,80,,,3 700.54,-,39 459.89,4d6(5D)5s,6D,5/2,4d<sup>5</sup>(<sup>4</sup>P)5s(<sup>5</sup>P)5p,6S°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=149&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=149&amp;type=
280.2810,280.2820,1000,,,2 572.89,-,38 240.73,4d6(5D)5s,6D,9/2,4d<sup>5</sup>(<sup>6</sup>S)5s(<sup>5</sup>S)5p,6P°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=149&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=149&amp;type=
280.3018,280.3022,150,,,4 178.75,-,39 844.02,4d6(5D)5s,6D,1/2,4d<sup>5</sup>(<sup>4</sup>G)5s(<sup>5</sup>G)5p,6F°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=149&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=149&amp;type=
280.8356,,500,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4515&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=4515&amp;type=
281.4860,281.4860,30,,,3 250.91,-,38 766.20,4d6(5D)5s,6D,7/2,4d<sup>5</sup>(<sup>4</sup>P)5s(<sup>5</sup>P)5p,6D°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=149&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=149&amp;type=
281.9460,281.9462,40,,,4 002.57,-,39 459.89,4d6(5D)5s,6D,3/2,4d<sup>5</sup>(<sup>4</sup>P)5s(<sup>5</sup>P)5p,6S°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=149&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=149&amp;type=
282.8042,282.8049,200,,,3 250.91,-,38 600.58,4d6(5D)5s,6D,7/2,4d<sup>5</sup>(<sup>4</sup>P)5s(<sup>5</sup>P)5p,6D°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=149&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=149&amp;type=
284.5044,284.5043,60,,,16 025.15,-,51 163.67,4d55s2,4G,11/2,4d<sup>5</sup>(<sup>2</sup>I)5s(<sup>3</sup>I)5p,4H°,13/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4515&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=4515&amp;type=
284.9196,284.9200,60,,,16 133.98,-,51 221.24,4d55s2,4G,9/2,4d<sup>5</sup>(<sup>2</sup>I)5s(<sup>3</sup>I)5p,4H°,11/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4515&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=4515&amp;type=
