Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
85.0154,85.0154+,10,,,0.0000,-,117 625.8,4s24p6,1S,0,4s<sup>2</sup>4p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)16s,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4676&amp;comment_code=&amp;element=Kr&amp;spectr_charge=1&amp;ref=4676&amp;type=
85.0241,85.0241+,,,,0.0000,-,117 613.7,4s24p6,1S,0,4s<sup>2</sup>4p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)14d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4676&amp;comment_code=&amp;element=Kr&amp;spectr_charge=1&amp;ref=4676&amp;type=
85.0988,85.0988+,13,,,0.0000,-,117 510.5,4s24p6,1S,0,4s<sup>2</sup>4p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)15s,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4676&amp;comment_code=&amp;element=Kr&amp;spectr_charge=1&amp;ref=4676&amp;type=
85.1098,85.1099+,,,,0.0000,-,117 495.2,4s24p6,1S,0,4s<sup>2</sup>4p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)13d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4676&amp;comment_code=&amp;element=Kr&amp;spectr_charge=1&amp;ref=4676&amp;type=
85.2064,85.2064+,18,,,0.0000,-,117 362.1,4s24p6,1S,0,4s<sup>2</sup>4p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)14s,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4676&amp;comment_code=&amp;element=Kr&amp;spectr_charge=1&amp;ref=4676&amp;type=
85.2208,85.2208+,,,,0.0000,-,117 342.3,4s24p6,1S,0,4s<sup>2</sup>4p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)12d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4676&amp;comment_code=&amp;element=Kr&amp;spectr_charge=1&amp;ref=4676&amp;type=
85.3486,85.3486+,20,,,0.0000,-,117 166.6,4s24p6,1S,0,4s<sup>2</sup>4p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)13s,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4676&amp;comment_code=&amp;element=Kr&amp;spectr_charge=1&amp;ref=4676&amp;type=
85.3676,85.3676+,,,,0.0000,-,117 140.5,4s24p6,1S,0,4s<sup>2</sup>4p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)11d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4676&amp;comment_code=&amp;element=Kr&amp;spectr_charge=1&amp;ref=4676&amp;type=
85.5424,85.5424+,24,,,0.0000,-,116 901.1,4s24p6,1S,0,4s<sup>2</sup>4p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)12s,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4676&amp;comment_code=&amp;element=Kr&amp;spectr_charge=1&amp;ref=4676&amp;type=
85.5687,85.5687+,,,,0.0000,-,116 865.1,4s24p6,1S,0,4s<sup>2</sup>4p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)10d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4676&amp;comment_code=&amp;element=Kr&amp;spectr_charge=1&amp;ref=4676&amp;type=
85.8157,85.8157+,27,,,0.0000,-,116 528.8,4s24p6,1S,0,4s<sup>2</sup>4p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)11s,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4676&amp;comment_code=&amp;element=Kr&amp;spectr_charge=1&amp;ref=4676&amp;type=
85.8534,85.8534+,,,,0.0000,-,116 477.6,4s24p6,1S,0,4s<sup>2</sup>4p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)9d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4676&amp;comment_code=&amp;element=Kr&amp;spectr_charge=1&amp;ref=4676&amp;type=
86.2198,86.2198+,35,,,0.0000,-,115 982.6,4s24p6,1S,0,4s<sup>2</sup>4p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)10s,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4676&amp;comment_code=&amp;element=Kr&amp;spectr_charge=1&amp;ref=4676&amp;type=
86.277,86.277+,,,,0.0000,-,115 906.,4s24p6,1S,0,4s<sup>2</sup>4p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)8d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4676&amp;comment_code=&amp;element=Kr&amp;spectr_charge=1&amp;ref=4676&amp;type=
