Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
387.67825,387.67813,0.00005,80,,,16 066.064,-,41 853.349,4d5s(3D)5p,z 2D°,5/2,,1.4,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
388.77648,388.77649,0.00003,30,,,11 359.757,-,37 074.190,5s25p,z 2P°,3/2,4d5s(<sup>1</sup>D)6s,f 2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
390.45961,390.45958,0.00003,60h,,,16 066.064,-,41 669.657,4d5s(3D)5p,z 2D°,5/2,4d5s(<sup>1</sup>D)5d,2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
,391.81682,0.00003,,4.4e+06,B+,10 937.390,-,36 452.295,4d2(3F)5s,a 4F,3/2,4d<sup>2</sup>(<sup>1</sup>D)5p,w 2D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9421&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=9421&amp;type=,
391.8248,391.82483,0.00005,50h,,,16 146.138,-,41 660.521,4d5s(3D)5p,z 2D°,3/2,4d5s(<sup>1</sup>D)5d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
393.0098,393.00952,0.00005,60h,,,16 066.064,-,41 503.538,4d5s(3D)5p,z 2D°,5/2,4d5s(<sup>3</sup>D)5d,2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
395.50850,395.50854,0.00003,60h,,,16 146.138,-,41 422.889,4d5s(3D)5p,z 2D°,3/2,4d5s(<sup>3</sup>D)5d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
398.74804,398.747956,0.000022,40,,,11 359.757,-,36 431.165,5s25p,z 2P°,3/2,4d5s(<sup>3</sup>D)6s,f 2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
,398.97799,0.00004,,7.1e+06,B,11 078.614,-,36 135.567,4d2(3F)5s,a 4F,5/2,4d<sup>2</sup>(<sup>3</sup>P)5p,z 4S°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9421&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=9421&amp;type=,
403.9826,403.98222,0.00016,940,1.12e+07,B+,0.000,-,24 746.573,4d5s2,a 2D,3/2,4d5s(<sup>1</sup>D)5p,y 2D°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
404.76284,404.76281,0.00017,2400,,,0.000,-,24 698.850,4d5s2,a 2D,3/2,4d5s(<sup>3</sup>D)5p,y 2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
407.7359,407.73600,0.00017,9400,1.11e+08,C+,0.000,-,24 518.751,4d5s2,a 2D,3/2,4d5s(<sup>1</sup>D)5p,y 2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
408.11852,408.11853,0.00004,90h,,,18 499.315,-,42 995.085,4d2(1G)5s,a 2G,9/2,4d<sup>2</sup>(<sup>1</sup>G)5p,v 2F°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
408.3705,408.37033,0.00017,2000,2.5e+07,C+,0.000,-,24 480.666,4d5s2,a 2D,3/2,4d5s(<sup>3</sup>D)5p,y 2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
,408.62186,0.00007,,3.8e+06,C+,21 528.579,-,45 994.176,4d5s(3D)5p,z 2F°,5/2,5p<sup>2</sup>(<sup>3</sup>P)4d?,f 2P,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9421&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=9421&amp;type=,
410.2364,410.23691,0.00004,9900,1.27e+08,C+,530.351,-,24 899.632,4d5s2,a 2D,5/2,4d5s(<sup>1</sup>D)5p,y 2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
410.63842,410.63844,0.00015,60h,,,18 512.402,-,42 857.855,4d2(1G)5s,a 2G,7/2,4d<sup>2</sup>(<sup>1</sup>G)5p,v 2F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
411.0805,411.08035,0.00007,80,,,15 245.803,-,39 565.085,4d5s(3D)5p,z 4F°,5/2,4d5s(<sup>3</sup>D)5d,e 4F,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
412.8304,412.829876,0.000024,8900,1.56e+08,A,530.351,-,24 746.573,4d5s2,a 2D,5/2,4d5s(<sup>1</sup>D)5p,y 2D°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7611&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7611&amp;type=
414.2841,414.28358,0.00018,7500,1.59e+08,B+,0.000,-,24 131.250,4d5s2,a 2D,3/2,4d5s(<sup>1</sup>D)5p,y 2D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
415.7624,415.76239,0.00007,100h,,,15 712.522,-,39 757.942,4d5s(3D)5p,z 4F°,7/2,4d5s(<sup>3</sup>D)5d,e 4F,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
416.75131,416.750671,0.000025,2400,2.4e+07,C,530.351,-,24 518.751,4d5s2,a 2D,5/2,4d5s(<sup>1</sup>D)5p,y 2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
417.41332,417.41339,0.00004,2000,3.1e+07,C+,530.351,-,24 480.666,4d5s2,a 2D,5/2,4d5s(<sup>3</sup>D)5p,y 2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
421.30180,421.30168,0.00006,80,,,16 234.382,-,39 963.658,4d5s(3D)5p,z 4F°,9/2,4d5s(<sup>3</sup>D)5d,2F,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
421.3524,421.35222,0.00004,40,,,14 948.994,-,38 675.424,4d5s(3D)5p,z 4F°,3/2,4d5s(<sup>3</sup>D)5d,f 4D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
421.7799,421.77985,0.00003,160,,,10 529.169,-,34 231.544,5s25p,z 2P°,1/2,5s<sup>2</sup>(<sup>2</sup>D)5d,e 2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
422.06290,422.06277,0.00006,280h,,,14 948.994,-,38 635.481,4d5s(3D)5p,z 4F°,3/2,4d5s(<sup>3</sup>D)5d,e 4G,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
422.42529,422.42530,0.00006,80,,,16 234.382,-,39 900.541,4d5s(3D)5p,z 4F°,9/2,4d5s(<sup>3</sup>D)5d,e 4F,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
423.13017,423.13004,0.00003,3,1.2e+06,D+,10 529.169,-,34 155.912,5s25p,z 2P°,1/2,5p<sup>2</sup>(<sup>3</sup>P)5s,e 4P,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
423.25412,423.25415,0.00003,14,2.0e+06,D+,15 245.803,-,38 865.618,4d5s(3D)5p,z 4F°,5/2,4d5s(<sup>3</sup>D)5d,f 4D,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
423.5929,423.59340,0.00004,2200,3.00e+07,B+,530.351,-,24 131.250,4d5s2,a 2D,5/2,4d5s(<sup>1</sup>D)5p,y 2D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
425.1201,425.11994,0.00006,300,,,15 245.803,-,38 761.956,4d5s(3D)5p,z 4F°,5/2,4d5s(<sup>3</sup>D)5d,e 4G,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
430.22899,430.22900,0.00008,360h,,,15 712.522,-,38 949.421,4d5s(3D)5p,z 4F°,7/2,4d5s(<sup>3</sup>D)5d,e 4G,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
431.63032,431.63025,0.00003,50,,,11 359.757,-,34 521.221,5s25p,z 2P°,3/2,5p<sup>2</sup>(<sup>3</sup>P)5s,e 4P,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
431.78631,431.78625,0.00003,8,1.5e+06,D+,15 712.522,-,38 865.618,4d5s(3D)5p,z 4F°,7/2,4d5s(<sup>3</sup>D)5d,f 4D,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
433.07703,433.07719,0.00004,110,,,10 529.169,-,33 613.250,5s25p,z 2P°,1/2,4d<sup>3</sup>,2P,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
433.7275,433.72819,0.00006,30,,,15 712.522,-,38 761.956,4d5s(3D)5p,z 4F°,7/2,4d5s(<sup>3</sup>D)5d,e 4G,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
434.46355,434.46368,0.00008,60,,,16 435.907,-,39 446.322,4d5s(3D)5p,z 4D°,1/2,4d5s(<sup>3</sup>D)5d,e 4F,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
434.8783,434.8783,0.0006,440h,,,16 234.382,-,39 222.861,4d5s(3D)5p,z 4F°,9/2,4d5s(<sup>3</sup>D)5d,e 4G,11/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
435.2322,435.23193,0.00003,60,,,11 277.928,-,34 247.727,4d2(3F)5s,a 4F,7/2,4d<sup>2</sup>(<sup>3</sup>F)5p,x 2D°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
435.2404,435.24004,0.00003,4,6.6e+05,C+,10 937.390,-,33 906.761,4d2(3F)5s,a 4F,3/2,4d<sup>2</sup>(<sup>3</sup>F)5p,x 2D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
435.2703,435.27017,0.00008,60,,,16 597.304,-,39 565.085,4d5s(3D)5p,z 4D°,3/2,4d5s(<sup>3</sup>D)5d,e 4F,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
435.7726,435.77259,0.00008,120,,,16 816.641,-,39 757.942,4d5s(3D)5p,z 4D°,5/2,4d5s(<sup>3</sup>D)5d,e 4F,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
436.60235,436.60258,0.00003,120,1.37e+07,C+,11 359.757,-,34 257.447,5s25p,z 2P°,3/2,5s<sup>2</sup>(<sup>2</sup>D)5d,e 2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
437.5614,437.56166,0.00006,150h,,,17 116.156,-,39 963.658,4d5s(3D)5p,z 4D°,7/2,4d5s(<sup>3</sup>D)5d,2F,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
437.9327,437.93265,0.00003,80,7.9e+06,B+,11 078.614,-,33 906.761,4d2(3F)5s,a 4F,5/2,4d<sup>2</sup>(<sup>3</sup>F)5p,x 2D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
438.5474,438.54726,0.00003,30,6.9e+06,D+,11 359.757,-,34 155.912,5s25p,z 2P°,3/2,5p<sup>2</sup>(<sup>3</sup>P)5s,e 4P,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
438.7738,438.77381,0.00006,100,,,17 116.156,-,39 900.541,4d5s(3D)5p,z 4D°,7/2,4d5s(<sup>3</sup>D)5d,e 4F,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
439.4007,439.40080,0.00004,30,1.95e+06,B+,11 277.928,-,34 029.802,4d2(3F)5s,a 4F,7/2,4d<sup>2</sup>(<sup>3</sup>F)5p,x 2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
439.4669,439.46705,0.00008,30,,,16 816.641,-,39 565.085,4d5s(3D)5p,z 4D°,5/2,4d5s(<sup>3</sup>D)5d,e 4F,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
440.9700,440.96981,0.00003,2,2.8e+05,D+,10 937.390,-,33 608.312,4d2(3F)5s,a 4F,3/2,4d<sup>2</sup>(<sup>3</sup>F)5p,x 2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
441.74307,441.74311,0.00004,30,3.2e+06,D+,16 234.382,-,38 865.618,4d5s(3D)5p,z 4F°,9/2,4d5s(<sup>3</sup>D)5d,f 4D,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
443.73402,443.73401,0.00003,80,8.6e+06,B+,11 078.614,-,33 608.312,4d2(3F)5s,a 4F,5/2,4d<sup>2</sup>(<sup>3</sup>F)5p,x 2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
444.3652,444.36502,0.00006,100,1.04e+07,B+,11 532.096,-,34 029.802,4d2(3F)5s,a 4F,9/2,4d<sup>2</sup>(<sup>3</sup>F)5p,x 2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
444.66226,444.66240,0.00003,130,,,11 359.757,-,33 842.417,5s25p,z 2P°,3/2,4d<sup>3</sup>,2P,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
445.9010,445.90084,0.00003,37,1.77e+06,B+,10 937.390,-,33 357.608,4d2(3F)5s,a 4F,3/2,4d<sup>2</sup>(<sup>3</sup>F)5p,y 4D°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
446.5267,,,20,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7593&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7593&amp;type=
,447.23218,0.00003,,6.3e+05,B+,11 078.614,-,33 432.092,4d2(3F)5s,a 4F,5/2,4d<sup>2</sup>(<sup>3</sup>F)5p,z 2G°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9421&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=9421&amp;type=,
447.38756,447.38771,0.00004,40,,,16 066.064,-,38 411.771,4d5s(3D)5p,z 2D°,5/2,4d<sup>3</sup>,2F,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
447.5721,447.57178,0.00004,170,,,11 277.928,-,33 614.445,4d2(3F)5s,a 4F,7/2,4d<sup>2</sup>(<sup>3</sup>F)5p,y 4D°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
447.6951,447.69471,0.00003,180,2.72e+07,B+,11 277.928,-,33 608.312,4d2(3F)5s,a 4F,7/2,4d<sup>2</sup>(<sup>3</sup>F)5p,x 2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
447.74424,447.74436,0.00003,160,3.21e+07,B+,10 937.390,-,33 265.298,4d2(3F)5s,a 4F,3/2,4d<sup>2</sup>(<sup>3</sup>F)5p,y 4D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9421&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=9421&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
