Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
47.0590,,,a,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6851&amp;comment_code=&amp;element=K&amp;spectr_charge=1&amp;ref=6851&amp;type=
47.1105,,,a,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6851&amp;comment_code=&amp;element=K&amp;spectr_charge=1&amp;ref=6851&amp;type=
47.1669,,,"a,w",,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6851&amp;comment_code=&amp;element=K&amp;spectr_charge=1&amp;ref=6851&amp;type=
47.2145,,,"a,w",,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6851&amp;comment_code=&amp;element=K&amp;spectr_charge=1&amp;ref=6851&amp;type=
47.2271,,,"a,w",,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6851&amp;comment_code=&amp;element=K&amp;spectr_charge=1&amp;ref=6851&amp;type=
47.2955,,,"a,w",,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6851&amp;comment_code=&amp;element=K&amp;spectr_charge=1&amp;ref=6851&amp;type=
47.3533,,,"a,w",,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6851&amp;comment_code=&amp;element=K&amp;spectr_charge=1&amp;ref=6851&amp;type=
47.4460,,,"a,w",,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6851&amp;comment_code=&amp;element=K&amp;spectr_charge=1&amp;ref=6851&amp;type=
47.5540,,,"a,w",,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6851&amp;comment_code=&amp;element=K&amp;spectr_charge=1&amp;ref=6851&amp;type=
47.5988,,,"a,w",,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6851&amp;comment_code=&amp;element=K&amp;spectr_charge=1&amp;ref=6851&amp;type=
