Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
,713.517,0.010,,3.59e+04,B,27 206.12,-,41 217.35,1s23s,2S,1/2,1s<sup>2</sup>7p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,758.245,0.010,,4.37e+04,B,27 206.12,-,40 390.84,1s23s,2S,1/2,1s<sup>2</sup>6p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,758.245,0.010,,4.38e+04,B,27 206.12,-,40 390.84,1s23s,2S,1/2,1s<sup>2</sup>6p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
812.623,812.622,0.010,48,1.1156e+07,AAA,14 903.66,-,27 206.12,1s22p,2P°,1/2,1s<sup>2</sup>3s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7401&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=7401&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7397&amp;comment_code=&amp;element=Li&amp;spectr_charge=1&amp;ref=7397&amp;type=
812.645,812.645,0.010,48,2.2309e+07,AAA,14 904.00,-,27 206.12,1s22p,2P°,3/2,1s<sup>2</sup>3s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7401&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=7401&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7397&amp;comment_code=&amp;element=Li&amp;spectr_charge=1&amp;ref=7397&amp;type=
,846.548,0.010,,4.04e+04,B,27 206.12,-,39 015.56,1s23s,2S,1/2,1s<sup>2</sup>5p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,846.548,0.010,,4.04e+04,B,27 206.12,-,39 015.56,1s23s,2S,1/2,1s<sup>2</sup>5p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,921.75,0.10,,1.35e+05,A,30 925.38,-,41 771.3,1s23p,2P°,3/2,1s<sup>2</sup>8d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,921.75,0.10,,8.10e+05,A,30 925.38,-,41 771.3,1s23p,2P°,3/2,1s<sup>2</sup>8d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,921.75,0.10,,6.72e+05,A,30 925.38,-,41 771.3,1s23p,2P°,1/2,1s<sup>2</sup>8d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,937.68,0.10,,3.70e+05,B,30 925.38,-,41 587.1,1s23p,2P°,3/2,1s<sup>2</sup>8s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,937.68,0.10,,1.84e+05,B,30 925.38,-,41 587.1,1s23p,2P°,1/2,1s<sup>2</sup>8s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,954.980,0.010,,4.57e+04,B,31 283.08,-,41 751.63,1s23d,2D,3/2,1s<sup>2</sup>8p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,954.980,0.010,,4.57e+03,B,31 283.08,-,41 751.63,1s23d,2D,3/2,1s<sup>2</sup>8p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,954.984,0.010,,4.11e+04,B,31 283.12,-,41 751.63,1s23d,2D,5/2,1s<sup>2</sup>8p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,968.62,0.10,,1.02e+06,A,30 925.38,-,41 246.5,1s23p,2P°,1/2,1s<sup>2</sup>7d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,968.62,0.10,,2.04e+05,A,30 925.38,-,41 246.5,1s23p,2P°,3/2,1s<sup>2</sup>7d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,968.62,0.10,,1.23e+06,A,30 925.38,-,41 246.5,1s23p,2P°,3/2,1s<sup>2</sup>7d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,995.49,0.10,,2.87e+05,B,30 925.38,-,40 967.9,1s23p,2P°,1/2,1s<sup>2</sup>7s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,995.49,0.10,,5.75e+05,B,30 925.38,-,40 967.9,1s23p,2P°,3/2,1s<sup>2</sup>7s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,1 006.341,0.010,,7.09e+04,A,31 283.08,-,41 217.35,1s23d,2D,3/2,1s<sup>2</sup>7p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,1 006.341,0.010,,7.10e+03,A,31 283.08,-,41 217.35,1s23d,2D,3/2,1s<sup>2</sup>7p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,1 006.345,0.010,,6.36e+04,A,31 283.12,-,41 217.35,1s23d,2D,5/2,1s<sup>2</sup>7p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,1 051.022,0.010,,1.97e+06,A,30 925.38,-,40 437.32,1s23p,2P°,3/2,1s<sup>2</sup>6d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,1 051.023,0.010,,3.28e+05,A,30 925.38,-,40 437.31,1s23p,2P°,3/2,1s<sup>2</sup>6d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,1 051.023,0.010,,1.64e+06,A,30 925.38,-,40 437.31,1s23p,2P°,1/2,1s<sup>2</sup>6d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,1 079.218,0.010,,6.9e+02,D,27 206.12,-,36 469.55,1s23s,2S,1/2,1s<sup>2</sup>4p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6620&amp;comment_code=&amp;element=Li&amp;spectr_charge=1&amp;ref=6620&amp;type=,
,1 079.218,0.010,,6.8e+02,D,27 206.12,-,36 469.55,1s23s,2S,1/2,1s<sup>2</sup>4p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6620&amp;comment_code=&amp;element=Li&amp;spectr_charge=1&amp;ref=6620&amp;type=,
,1 097.664,0.010,,1.19e+05,A,31 283.08,-,40 390.84,1s23d,2D,3/2,1s<sup>2</sup>6p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,1 097.664,0.010,,1.19e+04,A,31 283.08,-,40 390.84,1s23d,2D,3/2,1s<sup>2</sup>6p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,1 097.669,0.010,,1.07e+05,A,31 283.12,-,40 390.84,1s23d,2D,5/2,1s<sup>2</sup>6p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,1 103.175,0.010,,4.86e+05,A,30 925.38,-,39 987.64,1s23p,2P°,1/2,1s<sup>2</sup>6s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,1 103.175,0.010,,9.73e+05,A,30 925.38,-,39 987.64,1s23p,2P°,3/2,1s<sup>2</sup>6s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
1 223.2,1 223.721,0.010,*,3.48e+06,A,30 925.38,-,39 094.94,1s23p,2P°,3/2,1s<sup>2</sup>5d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7397&amp;comment_code=&amp;element=Li&amp;spectr_charge=1&amp;ref=7397&amp;type=
1 223.2,1 223.723,0.010,*,5.81e+05,A,30 925.38,-,39 094.93,1s23p,2P°,3/2,1s<sup>2</sup>5d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7397&amp;comment_code=&amp;element=Li&amp;spectr_charge=1&amp;ref=7397&amp;type=
1 223.2,1 223.723,0.010,*,2.90e+06,A,30 925.38,-,39 094.93,1s23p,2P°,1/2,1s<sup>2</sup>5d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7397&amp;comment_code=&amp;element=Li&amp;spectr_charge=1&amp;ref=7397&amp;type=
1 278.2,1 278.19,0.10,*,4.274e+06,AA,31 283.08,-,39 104.5,1s23d,2D,3/2,1s<sup>2</sup>5f,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7409&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=7409&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7397&amp;comment_code=&amp;element=Li&amp;spectr_charge=1&amp;ref=7397&amp;type=
1 278.2,1 278.20,0.10,*,4.578e+06,AA,31 283.12,-,39 104.5,1s23d,2D,5/2,1s<sup>2</sup>5f,2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7409&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=7409&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7397&amp;comment_code=&amp;element=Li&amp;spectr_charge=1&amp;ref=7397&amp;type=
1 278.2,1 278.20,0.10,*,3.052e+05,AA,31 283.12,-,39 104.5,1s23d,2D,5/2,1s<sup>2</sup>5f,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7409&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=7409&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7397&amp;comment_code=&amp;element=Li&amp;spectr_charge=1&amp;ref=7397&amp;type=
,1 292.893,0.010,,2.28e+04,A,31 283.08,-,39 015.56,1s23d,2D,3/2,1s<sup>2</sup>5p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,1 292.893,0.010,,2.28e+05,A,31 283.08,-,39 015.56,1s23d,2D,3/2,1s<sup>2</sup>5p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,1 292.899,0.010,,2.05e+05,A,31 283.12,-,39 015.56,1s23d,2D,5/2,1s<sup>2</sup>5p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
1 356.6,1 355.723,0.010,*,1.89e+06,A,30 925.38,-,38 299.50,1s23p,2P°,3/2,1s<sup>2</sup>5s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7397&amp;comment_code=&amp;element=Li&amp;spectr_charge=1&amp;ref=7397&amp;type=
1 356.6,1 355.723,0.010,*,9.41e+05,A,30 925.38,-,38 299.50,1s23p,2P°,1/2,1s<sup>2</sup>5s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7397&amp;comment_code=&amp;element=Li&amp;spectr_charge=1&amp;ref=7397&amp;type=
,1 483.37,0.10,,4.40e+03,B,35 012.06,-,41 751.63,1s24s,2S,1/2,1s<sup>2</sup>8p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,1 483.37,0.10,,4.40e+03,B,35 012.06,-,41 751.63,1s24s,2S,1/2,1s<sup>2</sup>8p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,1 611.09,0.10,,4.16e+03,B,35 012.06,-,41 217.35,1s24s,2S,1/2,1s<sup>2</sup>7p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,1 611.09,0.10,,4.15e+03,B,35 012.06,-,41 217.35,1s24s,2S,1/2,1s<sup>2</sup>7p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
1 755.2,1 754.516,0.010,*,6.783e+06,AA,30 925.38,-,36 623.40,1s23p,2P°,3/2,1s<sup>2</sup>4d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6620&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=6620&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7397&amp;comment_code=&amp;element=Li&amp;spectr_charge=1&amp;ref=7397&amp;type=
1 755.2,1 754.523,0.010,*,5.652e+06,AA,30 925.38,-,36 623.38,1s23p,2P°,1/2,1s<sup>2</sup>4d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6620&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=6620&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7397&amp;comment_code=&amp;element=Li&amp;spectr_charge=1&amp;ref=7397&amp;type=
1 755.2,1 754.523,0.010,*,1.131e+06,AA,30 925.38,-,36 623.38,1s23p,2P°,3/2,1s<sup>2</sup>4d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6620&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=6620&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7397&amp;comment_code=&amp;element=Li&amp;spectr_charge=1&amp;ref=7397&amp;type=
,1 858.65,0.10,,1.88e+03,B,35 012.06,-,40 390.84,1s24s,2S,1/2,1s<sup>2</sup>6p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,1 858.65,0.10,,1.87e+03,B,35 012.06,-,40 390.84,1s24s,2S,1/2,1s<sup>2</sup>6p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
1 869.7,1 869.7,1.0,*,1.291e+07,AA,31 283.08,-,36 630.2,1s23d,2D,3/2,1s<sup>2</sup>4f,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7409&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=7409&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7397&amp;comment_code=&amp;element=Li&amp;spectr_charge=1&amp;ref=7397&amp;type=
1 869.7,1 869.7,1.0,*,1.383e+07,AA,31 283.12,-,36 630.2,1s23d,2D,5/2,1s<sup>2</sup>4f,2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7409&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=7409&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7397&amp;comment_code=&amp;element=Li&amp;spectr_charge=1&amp;ref=7397&amp;type=
1 869.7,1 869.7,1.0,*,9.220e+05,AA,31 283.12,-,36 630.2,1s23d,2D,5/2,1s<sup>2</sup>4f,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7409&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=7409&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7397&amp;comment_code=&amp;element=Li&amp;spectr_charge=1&amp;ref=7397&amp;type=
,1 885.7,1.0,,5.91e+04,A,36 469.55,-,41 771.3,1s24p,2P°,3/2,1s<sup>2</sup>8d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,1 885.7,1.0,,3.55e+05,A,36 469.55,-,41 771.3,1s24p,2P°,3/2,1s<sup>2</sup>8d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,1 885.7,1.0,,2.96e+05,A,36 469.55,-,41 771.3,1s24p,2P°,1/2,1s<sup>2</sup>8d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
1 929,1 927.57,0.10,*,5.363e+05,AA,31 283.08,-,36 469.55,1s23d,2D,3/2,1s<sup>2</sup>4p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6620&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=6620&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7397&amp;comment_code=&amp;element=Li&amp;spectr_charge=1&amp;ref=7397&amp;type=
1 929,1 927.57,0.10,*,5.363e+04,AA,31 283.08,-,36 469.55,1s23d,2D,3/2,1s<sup>2</sup>4p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6620&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=6620&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7397&amp;comment_code=&amp;element=Li&amp;spectr_charge=1&amp;ref=7397&amp;type=
1 929,1 927.58,0.10,*,4.826e+05,AA,31 283.12,-,36 469.55,1s23d,2D,5/2,1s<sup>2</sup>4p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6620&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=6620&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7397&amp;comment_code=&amp;element=Li&amp;spectr_charge=1&amp;ref=7397&amp;type=
,1 949.45,0.10,,4.90e+04,A,36 623.38,-,41 751.63,1s24d,2D,3/2,1s<sup>2</sup>8p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,1 949.45,0.10,,4.91e+03,A,36 623.38,-,41 751.63,1s24d,2D,3/2,1s<sup>2</sup>8p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,1 949.46,0.10,,4.42e+04,A,36 623.40,-,41 751.63,1s24d,2D,5/2,1s<sup>2</sup>8p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,1 953.5,1.0,,2.24e+05,A,36 469.55,-,41 587.1,1s24p,2P°,3/2,1s<sup>2</sup>8s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,1 953.5,1.0,,1.12e+05,A,36 469.55,-,41 587.1,1s24p,2P°,1/2,1s<sup>2</sup>8s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,2 093.4,1.0,,5.30e+05,A,36 469.55,-,41 246.5,1s24p,2P°,3/2,1s<sup>2</sup>7d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,2 093.4,1.0,,8.89e+04,A,36 469.55,-,41 246.5,1s24p,2P°,3/2,1s<sup>2</sup>7d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,2 093.4,1.0,,4.43e+05,A,36 469.55,-,41 246.5,1s24p,2P°,1/2,1s<sup>2</sup>7d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
