Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
815.2649,0.0022,815.264+,1000c,,,75 009.13,-,87 271.73,4s24p4(3P2)5p,2[2]°,3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)5d,2[1],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
815.3753,0.0018,815.373+,10000,,,74 672.32,-,86 933.28,4s24p4(3P2)5p,2[2]°,5/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)5d,2[3],5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
815.3999,0.0018,815.397+,25000,,,63 436.45,-,75 697.05,4s24p4(3P2)5s,2[2],5/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)5p,2[3]°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
824.6857,0.0018,824.684+,5000,,,75 009.13,-,87 131.65,4s24p4(3P2)5p,2[2]°,3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)5d,2[1],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
826.4958,0.0018,826.495+,15000,,,74 672.32,-,86 768.28,4s24p4(3P2)5p,2[2]°,5/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)5d,2[3],7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
827.2440,0.0022,827.241+,75000c,3.5e+07,C+,63 436.45,-,75 521.50,4s24p4(3P2)5s,2[2],5/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)5p,2[3]°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6936&amp;comment_code=n&amp;element=Br&amp;spectr_charge=1&amp;ref=6936&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
833.4697,0.0019,833.469+,20000,1.49e+07,C+,67 183.58,-,79 178.33,4s24p4(3P1)5s,2[1],3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)5p,2[1]°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6936&amp;comment_code=n&amp;element=Br&amp;spectr_charge=1&amp;ref=6936&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
834.3698,0.0019,834.366+,10000,3.2e+07,C+,66 883.87,-,78 865.72,4s24p4(3P1)5s,2[1],1/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)5p,2[1]°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6936&amp;comment_code=n&amp;element=Br&amp;spectr_charge=1&amp;ref=6936&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
838.4038,0.0019,838.404+,1200,,,75 009.13,-,86 933.28,4s24p4(3P2)5p,2[2]°,3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)5d,2[3],5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
844.6551,0.0019,844.656+,40000,2.8e+07,D,64 907.19,-,76 743.08,4s24p4(3P2)5s,2[2],3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)5p,2[1]°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6936&amp;comment_code=n&amp;element=Br&amp;spectr_charge=1&amp;ref=6936&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
847.7450,0.0019,847.744+,4000,2.3e+07,C+,66 883.87,-,78 676.65,4s24p4(3P1)5s,2[1],1/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)5p,2[2]°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6936&amp;comment_code=n&amp;element=Br&amp;spectr_charge=1&amp;ref=6936&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
851.3380,0.0019,851.339+,1500,,,75 697.05,-,87 440.02,4s24p4(3P2)5p,2[3]°,5/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)5d,2[4],7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
855.7732,0.0020,855.772+,1000,,,67 183.58,-,78 865.72,4s24p4(3P1)5s,2[1],3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)5p,2[1]°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
856.6282,0.0020,856.628+,1000,1.7e+06,D,75 521.50,-,87 191.97,4s24p4(3P2)5p,2[3]°,7/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)5d,2[4],9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6936&amp;comment_code=n&amp;element=Br&amp;spectr_charge=1&amp;ref=6936&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
863.8660,0.0020,863.867+,20000,2.2e+07,C+,63 436.45,-,75 009.13,4s24p4(3P2)5s,2[2],5/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)5p,2[2]°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6936&amp;comment_code=n&amp;element=Br&amp;spectr_charge=1&amp;ref=6936&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
869.8529,0.0020,869.851+,4000,2.4e+07,C+,67 183.58,-,78 676.65,4s24p4(3P1)5s,2[1],3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)5p,2[2]°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6936&amp;comment_code=n&amp;element=Br&amp;spectr_charge=1&amp;ref=6936&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
879.3472,0.0024,879.346+,10000c,,,75 890.33,-,87 259.29,4s24p4(1D2)5s,2[2],5/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>1</sup>D<sub>2</sub>)5p,2[1]°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
880.7580,0.0024,880.756+,1400hfs,,,75 908.53,-,87 259.29,4s24p4(1D2)5s,2[2],3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>1</sup>D<sub>2</sub>)5p,2[1]°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
881.9958,0.0021,881.994+,15000,3.0e+07,C+,75 890.33,-,87 225.16,4s24p4(1D2)5s,2[2],5/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>1</sup>D<sub>2</sub>)5p,2[3]°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6936&amp;comment_code=n&amp;element=Br&amp;spectr_charge=1&amp;ref=6936&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
882.5221,0.0021,882.524+,25000,3.0e+07,C+,67 183.58,-,78 511.60,4s24p4(3P1)5s,2[1],3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)5p,2[2]°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6936&amp;comment_code=n&amp;element=Br&amp;spectr_charge=1&amp;ref=6936&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
888.8977,0.0021,888.899+,4000,,,75 521.50,-,86 768.28,4s24p4(3P2)5p,2[3]°,7/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)5d,2[3],7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
889.7617,0.0021,889.762+,30000,3.0e+07,C+,63 436.45,-,74 672.32,4s24p4(3P2)5s,2[2],5/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)5p,2[2]°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6936&amp;comment_code=n&amp;element=Br&amp;spectr_charge=1&amp;ref=6936&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
893.2397,0.0021,893.240+,6000,3.1e+06,D,66 883.87,-,78 076.00,4s24p4(3P1)5s,2[1],1/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)5p,2[0]°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6936&amp;comment_code=n&amp;element=Br&amp;spectr_charge=1&amp;ref=6936&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
894.9389,0.0021,894.937+,1800,3.3e+06,C,75 890.33,-,87 061.23,4s24p4(1D2)5s,2[2],5/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>1</sup>D<sub>2</sub>)5p,2[3]°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6936&amp;comment_code=n&amp;element=Br&amp;spectr_charge=1&amp;ref=6936&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
896.4002,0.0021,896.398+,9000,3.1e+07,C+,75 908.53,-,87 061.23,4s24p4(1D2)5s,2[2],3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>1</sup>D<sub>2</sub>)5p,2[3]°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6936&amp;comment_code=n&amp;element=Br&amp;spectr_charge=1&amp;ref=6936&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
916.6060,0.0022,916.607+,30000,3.1e+07,C+,64 907.19,-,75 814.00,4s24p4(3P2)5s,2[2],3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)5p,2[1]°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6936&amp;comment_code=n&amp;element=Br&amp;spectr_charge=1&amp;ref=6936&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
917.3629,0.0022,917.363+,15000,2.9e+07,C+,68 970.21,-,79 868.03,4s24p4(3P0)5s,2[0],1/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>0</sub>)5p,2[1]°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6936&amp;comment_code=n&amp;element=Br&amp;spectr_charge=1&amp;ref=6936&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
917.8161,0.0022,917.818+,20000,2.8e+07,C+,67 183.58,-,78 076.00,4s24p4(3P1)5s,2[1],3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)5p,2[0]°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6936&amp;comment_code=n&amp;element=Br&amp;spectr_charge=1&amp;ref=6936&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
926.5418,0.0023,926.542+,40000,2.4e+07,C+,64 907.19,-,75 697.05,4s24p4(3P2)5s,2[2],3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)5p,2[3]°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6936&amp;comment_code=n&amp;element=Br&amp;spectr_charge=1&amp;ref=6936&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
932.0861,0.0023,932.086+,15000,2.1e+07,C+,68 970.21,-,79 695.89,4s24p4(3P0)5s,2[0],1/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>0</sub>)5p,2[1]°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6936&amp;comment_code=n&amp;element=Br&amp;spectr_charge=1&amp;ref=6936&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
979.348,0.003,979.344+,6000,6.0e+06,C+,68 970.21,-,79 178.33,4s24p4(3P0)5s,2[0],1/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)5p,2[1]°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6936&amp;comment_code=n&amp;element=Br&amp;spectr_charge=1&amp;ref=6936&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
989.640,0.003,989.638+,10000,,,64 907.19,-,75 009.13,4s24p4(3P2)5s,2[2],3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)5p,2[2]°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
1 014.008,0.003,1 014.002+,3000,,,66 883.87,-,76 743.08,4s24p4(3P1)5s,2[1],1/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)5p,2[1]°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
1 023.774,0.003,1 023.771+,6000,,,64 907.19,-,74 672.32,4s24p4(3P2)5s,2[2],3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)5p,2[2]°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
1 029.962,0.003,1 029.962+,1000,,,68 970.21,-,78 676.65,4s24p4(3P0)5s,2[0],1/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)5p,2[2]°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
1 037.765,0.003,1 037.766+,1500,,,74 672.32,-,84 305.76,4s24p4(3P2)5p,2[2]°,5/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)4d,2[2],5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
1 045.796,0.003,1 045.793+,30000,,,67 183.58,-,76 743.08,4s24p4(3P1)5s,2[1],3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)5p,2[1]°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
1 074.214,0.003,1 074.212+,1000,,,79 044.50,-,88 351.10,4s24p4(3P2)4d,2[3],7/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)4f,2[3]°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
1 075.592,0.003,1 075.592+,3000,,,79 044.50,-,88 339.16,4s24p4(3P2)4d,2[3],7/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)4f,2[4]°,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
1 321.717,,1 321.717+,1700:,,,74 672.32,-,82 236.17,4s24p4(3P2)5p,2[2]°,5/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)6s,2[2],5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
1 435.457,,1 435.46+,1800:,,,75 697.05,-,82 661.57,4s24p4(3P2)5p,2[3]°,5/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)6s,2[2],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
1 488.870,,1 488.87+,1250:,,,75 521.50,-,82 236.17,4s24p4(3P2)5p,2[3]°,7/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)6s,2[2],5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
1 673.119,,1 673.12+,1800:,,,75 697.05,-,81 672.28,4s24p4(3P2)5p,2[3]°,5/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)4d,2[2],5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
1 856.831,,1 856.83+,1200:,,,75 697.05,-,81 081.10,4s24p4(3P2)5p,2[3]°,5/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)4d,2[4],7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1505&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=1505&amp;type=
1 973.362,,1 973.36+,3500:,,,75 521.50,-,80 587.61,4s24p4(3P2)5p,2[3]°,7/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)4d,2[4],9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1505&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=1505&amp;type=
2 028.727,,2 028.73+,1000:,,,76 743.08,-,81 672.28,4s24p4(3P2)5p,2[1]°,3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)4d,2[2],5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1505&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=1505&amp;type=
2 063.030,,2 063.03+,1000:,,,78 511.60,-,83 358.84,4s24p4(3P1)5p,2[2]°,5/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)4d,2[3],7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1505&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=1505&amp;type=
2 179.319,,2 179.32+,1200:,,,74 672.32,-,79 260.91,4s24p4(3P2)5p,2[2]°,5/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)4d,2[3],5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1505&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=1505&amp;type=
2 287.189,,2 287.19+,4000:,,,74 672.32,-,79 044.50,4s24p4(3P2)5p,2[2]°,5/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)4d,2[3],7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1505&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=1505&amp;type=
2 351.957,,2 351.96+,1000:,,,75 009.13,-,79 260.91,4s24p4(3P2)5p,2[2]°,3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)4d,2[3],5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1505&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=1505&amp;type=
,,2 713.53+,,9.0e-01,B,0.00,-,3 685.24,4s24p5,2P°,3/2,4s<sup>2</sup>4p<sup>5</sup>,2P°,1/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1416&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=1416&amp;type=M1,
2 835.423,,2 835.42+,500:,,,82 236.17,-,85 762.98,4s24p4(3P2)6s,2[2],5/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)6p,2[3]°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1505&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=1505&amp;type=
3 038.914,,3 038.91+,500:,,,82 236.17,-,85 526.82,4s24p4(3P2)6s,2[2],5/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)6p,2[2]°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1505&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=1505&amp;type=
3 163.876,,3 163.88+,600:,,,78 511.60,-,81 672.28,4s24p4(3P1)5p,2[2]°,5/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)4d,2[2],5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1505&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=1505&amp;type=
3 270.282,,3 270.28+,120:,,,79 178.33,-,82 236.17,4s24p4(3P1)5p,2[1]°,3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)6s,2[2],5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1505&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=1505&amp;type=
3 419.119,,3 419.12+,150:,,,82 661.57,-,85 586.30,4s24p4(3P2)6s,2[2],3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)6p,2[2]°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1505&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=1505&amp;type=
