Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
57.68083,0.00006,57.68083,0.00006,a,,,0.0000,-,173 367.82,2s22p6,1S,0,2s<sup>2</sup>2p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)14d,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10092&amp;comment_code=&amp;element=Ne&amp;spectr_charge=1&amp;ref=10092&amp;type=
57.68643,0.00006,57.68650,0.00003,a,,,0.0000,-,173 350.78,2s22p6,1S,0,2s<sup>2</sup>2p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)9d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10092&amp;comment_code=&amp;element=Ne&amp;spectr_charge=1&amp;ref=10092&amp;type=
57.68816,0.00006,57.68816,0.00006,a,,,0.0000,-,173 345.80,2s22p6,1S,0,2s<sup>2</sup>2p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)15s,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10092&amp;comment_code=&amp;element=Ne&amp;spectr_charge=1&amp;ref=10092&amp;type=
57.71034,0.00006,57.71034,0.00006,a,,,0.0000,-,173 279.17,2s22p6,1S,0,2s<sup>2</sup>2p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)13d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10092&amp;comment_code=&amp;element=Ne&amp;spectr_charge=1&amp;ref=10092&amp;type=
57.71080,0.00006,57.71087,0.00005,a,,,0.0000,-,173 277.59,2s22p6,1S,0,2s<sup>2</sup>2p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)13d,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10092&amp;comment_code=&amp;element=Ne&amp;spectr_charge=1&amp;ref=10092&amp;type=
57.71687,0.00006,57.716906,0.000024,a,,,0.0000,-,173 259.46,2s22p6,1S,0,2s<sup>2</sup>2p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)10s,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10092&amp;comment_code=&amp;element=Ne&amp;spectr_charge=1&amp;ref=10092&amp;type=
57.72024,0.00006,57.72024,0.00006,a,,,0.0000,-,173 249.45,2s22p6,1S,0,2s<sup>2</sup>2p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)14s,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10092&amp;comment_code=&amp;element=Ne&amp;spectr_charge=1&amp;ref=10092&amp;type=
57.74803,0.00006,57.74803,0.00006,a,,,0.0000,-,173 166.08,2s22p6,1S,0,2s<sup>2</sup>2p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)12d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10092&amp;comment_code=&amp;element=Ne&amp;spectr_charge=1&amp;ref=10092&amp;type=
57.74872,0.00006,57.74882,0.00006,a,,,0.0000,-,173 163.72,2s22p6,1S,0,2s<sup>2</sup>2p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)12d,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10092&amp;comment_code=&amp;element=Ne&amp;spectr_charge=1&amp;ref=10092&amp;type=
57.76038,0.00006,57.76045,0.00004,a,,,0.0000,-,173 128.85,2s22p6,1S,0,2s<sup>2</sup>2p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)13s,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10092&amp;comment_code=&amp;element=Ne&amp;spectr_charge=1&amp;ref=10092&amp;type=
57.79649,0.00006,57.79649,0.00006,a,,,0.0000,-,173 020.89,2s22p6,1S,0,2s<sup>2</sup>2p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)11d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10092&amp;comment_code=&amp;element=Ne&amp;spectr_charge=1&amp;ref=10092&amp;type=
