Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
,218.2381,,1.3e+07,C,1 332.164,-,47 139.337,3d8(3F)4s2,3F,3,3d<sup>8</sup>(<sup>3</sup>P)4s4p(<sup>3</sup>P°),3D°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
,218.3905,,1.2e+07,D,3 409.937,-,49 185.138,3d9(2D)4s,1D,2,3d<sup>8</sup>(<sup>3</sup>P)4s4p(<sup>3</sup>P°),1D°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
,219.0229,,3.0e+07,C,879.816,-,46 522.866,3d9(2D)4s,3D,2,3d<sup>8</sup>(<sup>3</sup>P)4s4p(<sup>3</sup>P°),3P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
,219.1192,,4.6e+06,E,3 409.937,-,49 032.926,3d9(2D)4s,1D,2,3d<sup>9</sup>(<sup>2</sup>D)5p,1D°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
,219.7354,,7.8e+07,C,1 713.087,-,47 208.149,3d9(2D)4s,3D,1,3d<sup>8</sup>(<sup>3</sup>P)4s4p(<sup>3</sup>P°),3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
,220.0683,,8.2e+06,C,1 713.087,-,47 139.337,3d9(2D)4s,3D,1,3d<sup>8</sup>(<sup>3</sup>P)4s4p(<sup>3</sup>P°),3D°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
,220.1560,,7.3e+07,C,3 409.937,-,48 818.097,3d9(2D)4s,1D,2,3d<sup>8</sup>(<sup>3</sup>P)4s4p(<sup>3</sup>P°),1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
,221.2155,,5.8e+06,D,1 332.164,-,46 522.866,3d8(3F)4s2,3F,3,3d<sup>8</sup>(<sup>3</sup>P)4s4p(<sup>3</sup>P°),3P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
,222.1946,,2.2e+07,D,2 216.550,-,47 208.149,3d8(3F)4s2,3F,2,3d<sup>8</sup>(<sup>3</sup>P)4s4p(<sup>3</sup>P°),3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
,223.0962,,5.2e+06,E,1 713.087,-,46 522.866,3d9(2D)4s,3D,1,3d<sup>8</sup>(<sup>3</sup>P)4s4p(<sup>3</sup>P°),3P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
