obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,Unnamed: 16
103.696,103.696,"g,a",,,0.000,96436,2p6.3s2,1S,0,3p.12s,1P*,1,,,L4462,
103.792,103.793,"g,a",,,0.000,96346,2p6.3s2,1S,0,3p.10d,1P*,1,,,L4462,
103.950,103.950,"g,a",,,0.000,96200,2p6.3s2,1S,0,3p.11s,1P*,1,,,L4462,
104.070,104.070,"g,a",,,0.000,96089,2p6.3s2,1S,0,3p.9d,1P*,1,,,L4462,
104.281,104.281,"g,a",,,0.000,95895,2p6.3s2,1S,0,3p.10s,1P*,1,,,L4462,
104.454,104.454,"g,a",,,0.000,95736,2p6.3s2,1S,0,3p.8d,1P*,1,,,L4462,
104.777,104.778,"g,a",,,0.000,95440,2p6.3s2,1S,0,3p.9s,1P*,1,,,L4462,
104.874,104.875,"g,a",,,0.000,95352,2p6.3s2,1S,0,3p.9s,3P*,1,,,L4462,
105.017,105.017,"g,a",,,0.000,95223,2p6.3s2,1S,0,3p.7d,1P*,1,,,L4462,
105.518,105.519,"g,a",,,0.000,94770,2p6.3s2,1S,0,3p.8s,1P*,1,,,L4462,
105.653,105.652,"g,a",,,0.000,94650,2p6.3s2,1S,0,3p.8s,3P*,1,,,L4462,
105.910,105.910,"g,a",,,0.000,94420,2p6.3s2,1S,0,3p.6d,1P*,1,,,L4462,
106.744,106.746,"g,a",,,0.000,93680,2p6.3s2,1S,0,3p.7s,1P*,1,,,L4462,
106.911,106.906,"g,a",,,0.000,93540,2p6.3s2,1S,0,3p.7s,3P*,1,,,L4462,
107.351,107.351,"g,a",,,0.000,93152,2p6.3s2,1S,0,3p.5d,1P*,1,,,L4462,
108.890,108.885,"g,a",,,0.000,91840,2p6.3s2,1S,0,3p.6s,1P*,1,,,L4462,
109.151,109.146,"g,a",,,0.000,91620,2p6.3s2,1S,0,3p.6s,3P*,1,,,L4462,
110.160,110.160,"g,a",,,0.000,90777,2p6.3s2,1S,0,3p.4d,1P*,1,,,L4462,
113.558,113.559,"g,a",,,0.000,88060,2p6.3s2,1S,0,3p.5s,1P*,1,,,L4462,
114.185,114.181,"g,a",,,0.000,87580,2p6.3s2,1S,0,3p.5s,3P*,1,,,L4462,
116.380,116.381,"g,a",,,0.000,85925,2p6.3s2,1S,0,3p.3d,1P*,1,,,L4462,
127.134,127.129,"g,a",,,0.000,78660,2p6.3s2,1S,0,3p.4s,1P*,1,,,L4462,
129.975,129.971,"g,a",,,0.000,76940,2p6.3s2,1S,0,3p.4s,3P*,1,,,L4462,
162.2363,162.2363,"g,a",,,0.000,61638.48,2p6.3s2,1S,0,3s.59p,1P*,1,,,L2195,
162.2395,162.2395,"g,a",,,0.000,61637.27,2p6.3s2,1S,0,3s.58p,1P*,1,,,L2195,
162.2423,162.2423,"g,a",,,0.000,61636.20,2p6.3s2,1S,0,3s.57p,1P*,1,,,L2195,
162.2458,162.2458,"g,a",,,0.000,61634.87,2p6.3s2,1S,0,3s.56p,1P*,1,,,L2195,
162.2496,162.2496,"g,a",,,0.000,61633.43,2p6.3s2,1S,0,3s.55p,1P*,1,,,L2195,
162.2534,162.2534,"g,a",,,0.000,61631.99,2p6.3s2,1S,0,3s.54p,1P*,1,,,L2195,
162.2571,162.2571,"g,a",,,0.000,61630.60,2p6.3s2,1S,0,3s.53p,1P*,1,,,L2195,
162.2614,162.2614,"g,a",,,0.000,61628.94,2p6.3s2,1S,0,3s.52p,1P*,1,,,L2195,
162.2661,162.2661,"g,a",,,0.000,61627.17,2p6.3s2,1S,0,3s.51p,1P*,1,,,L2195,
162.2706,162.2706,"g,a",,,0.000,61625.45,2p6.3s2,1S,0,3s.50p,1P*,1,,,L2195,
162.2758,162.2758,"g,a",,,0.000,61623.49,2p6.3s2,1S,0,3s.49p,1P*,1,,,L2195,
162.2812,162.2812,"g,a",,,0.000,61621.43,2p6.3s2,1S,0,3s.48p,1P*,1,,,L2195,
162.2870,162.2870,"g,a",,,0.000,61619.23,2p6.3s2,1S,0,3s.47p,1P*,1,,,L2195,
162.2932,162.2932,"g,a",,,0.000,61616.88,2p6.3s2,1S,0,3s.46p,1P*,1,,,L2195,
162.2997,162.2997,"g,a",,,0.000,61614.40,2p6.3s2,1S,0,3s.45p,1P*,1,,,L2195,
162.3069,162.3069,"g,a",,,0.000,61611.67,2p6.3s2,1S,0,3s.44p,1P*,1,,,L2195,
162.3143,162.3143,"g,a",,,0.000,61608.86,2p6.3s2,1S,0,3s.43p,1P*,1,,,L2195,
162.3225,162.3225,"g,a",,,0.000,61605.74,2p6.3s2,1S,0,3s.42p,1P*,1,,,L2195,
162.3312,162.3312,"g,a",,,0.000,61602.44,2p6.3s2,1S,0,3s.41p,1P*,1,,,L2195,
