obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,Unnamed: 16
697.6523,697.651,80,3.26e+06,D,48020.074,62349.93,3s2.3p.4p,3D,1,3s2.3p.6d,3F*,2,,T6066LS,L3521,
700.3567,700.3569,180,3.42e+06,D+,48102.323,62376.820,3s2.3p.4p,3D,2,3s2.3p.6d,3F*,3,,T6066LS,L3521,
700.5883,700.588,180,3.83e+06,D+,48264.292,62534.08,3s2.3p.4p,3D,3,3s2.3p.6d,3F*,4,,T6066LS,L3521,
,701.679,,5.96e+05,E,48102.323,62349.93,3s2.3p.4p,3D,2,3s2.3p.6d,3F*,2,,T6066LS,,
701.728,,30,,,,,,,,,,,,,L3521,
701.7646,,90,,,,,,,,,,,,,L3521,
703.4903,,250,,,,,,,,,,,,,L3521,
,708.3950,,4.13e+05,E,48264.292,62376.820,3s2.3p.4p,3D,3,3s2.3p.6d,3F*,3,,T6066LS,,
,709.747,,1.62e+04,E,48264.292,62349.93,3s2.3p.4p,3D,3,3s2.3p.6d,3F*,2,,T6066LS,,
716.469,,70,,,,,,,,,,,,,L3521,
716.5545,,200,,,,,,,,,,,,,L3521,
718.489,,70,,,,,,,,,,,,,L3521,
719.358,719.355,65,7.17e+05,E,49028.294,62925.80,3s2.3p.4p,3P,0,3s2.3p.6d,3D*,1,,T6066LS,L3521,
719.390,,30,,,,,,,,,,,,,L3521,
,721.031,,5.35e+05,E,49060.601,62925.80,3s2.3p.4p,3P,1,3s2.3p.6d,3D*,1,,T6066LS,,
722.6206,,100,,,,,,,,,,,,,L3521,
723.5326,,100,,,,,,,,,,,,,L3521,
723.582,,60,,,,,,,,,,,,,L3521,
725.0625,,180,,,,,,,,,,,,,L3521,
,727.203,,1.25e+06,D,49188.617,62936.14,3s2.3p.4p,3P,2,3s2.3p.6d,3D*,3,,T6066LS,,
727.5294,,160,,,,,,,,,,,,,L3521,
,727.751,,3.46e+04,E,49188.617,62925.80,3s2.3p.4p,3P,2,3s2.3p.6d,3D*,1,,T6066LS,,
728.281,,40,,,,,,,,,,,,,L3521,
728.9173,,400,,,,,,,,,,,,,L3521,
,728.960,,9.33e+05,E,49060.601,62774.99,3s2.3p.4p,3P,1,3s2.3p.6d,3D*,2,,T6066LS,,
729.026,,55,,,,,,,,,,,,,L3521,
,735.829,,3.02e+05,E,49188.617,62774.99,3s2.3p.4p,3P,2,3s2.3p.6d,3D*,2,,T6066LS,,
737.300,,35,,,,,,,,,,,,,L3521,
740.5774,,375,,,,,,,,,,,,,L3521,
740.9082,,200,,,,,,,,,,,,,L3521,
741.535,,40,,,,,,,,,,,,,L3521,
741.5946,,275,,,,,,,,,,,,,L3521,
742.3497,,425,,,,,,,,,,,,,L3521,
742.460,,85,,,,,,,,,,,,,L3521,
768.0267,768.0266,100,4.62e+06,C+,47284.061,60300.860,3s2.3p.4p,1P,1,3s2.3p.5d,1D*,2,,T2301,L3521,
774.271,774.272,40,5.34e+06,C,50054.80,62966.61,3s2.3p.3d,3F*,4,3s2.3p.(2P*<3/2>).6f,2[9/2],5,,T6066LS',L3521,
780.0008,,30,,,,,,,,,,,,,L3521,
784.9967,,30,,,,,,,,,,,,,L3521,
791.8386,791.8384,90,5.22e+06,C+,48020.074,60645.441,3s2.3p.4p,3D,1,3s2.3p.5d,3F*,2,,T2301,L3521,
,792.585,,2.08e+06,D,50189.389,62802.86,3s2.3p.4p,1D,2,3s2.3p.6d,1F*,3,,T6066,,
793.2349,793.2348,120,5.13e+06,C+,48102.323,60705.464,3s2.3p.4p,3D,2,3s2.3p.5d,3F*,3,,T2301,L3521,
794.4001,794.4001,140,5.75e+06,B,48264.292,60848.946,3s2.3p.4p,3D,3,3s2.3p.5d,3F*,4,,T2301,L3521,
797.0306,797.0307,35,7.11e+05,C,48102.323,60645.441,3s2.3p.4p,3D,2,3s2.3p.5d,3F*,2,,T2301,L3521,
,800.669,,9.20e+04,E,50499.838,62985.96,3s2.3p.3d,3P*,2,3s2.3p.(2P*<3/2>).6f,2[3/2],1,,T6066LS',,
,800.839,,9.77e+05,E,49028.294,61511.77,3s2.3p.4p,3P,0,3s2.3p.5d,3D*,1,,T6066LS,,
,802.917,,7.26e+05,E,49060.601,61511.77,3s2.3p.4p,3P,1,3s2.3p.5d,3D*,1,,T6066LS,,
803.5619,803.5618,35,8.11e+05,D,48264.292,60705.464,3s2.3p.4p,3D,3,3s2.3p.5d,3F*,3,,T8363,L3521,
,804.960,,1.36e+06,D,50566.397,62985.96,3s2.3p.3d,3P*,1,3s2.3p.(2P*<3/2>).6f,2[3/2],1,,T6066LS',,
,807.059,,1.29e+06,D,49060.601,61447.86,3s2.3p.4p,3P,1,3s2.3p.5d,3D*,2,,T6066LS,,
,807.1284,,1.72e+06,D,49188.617,61574.814,3s2.3p.4p,3P,2,3s2.3p.5d,3D*,3,,T6066LS,,
,807.303,,1.80e+06,D,50602.44,62985.96,3s2.3p.3d,3P*,0,3s2.3p.(2P*<3/2>).6f,2[3/2],1,,T6066LS',,
,807.4574,,3.16e+04,E,48264.292,60645.441,3s2.3p.4p,3D,3,3s2.3p.5d,3F*,2,,T8363,,
809.3241,809.3232,70,1.5e+06,D,47284.061,59636.667,3s2.3p.4p,1P,1,3s2.3p.(2P*<3/2>).6s<1/2>,"(3/2,1/2)*",1,,T1619CA,L3521,
,811.258,,4.69e+04,E,49188.617,61511.77,3s2.3p.4p,3P,2,3s2.3p.5d,3D*,1,,T6066LS,,
,815.487,,4.16e+05,E,49188.617,61447.86,3s2.3p.4p,3P,2,3s2.3p.5d,3D*,2,,T6066LS,,
823.0642,,35,,,,,,,,,,,,,L3521,
,835.3719,,3.40e+05,D,50189.389,62156.816,3s2.3p.4p,1D,2,3s2.3p.6d,1D*,2,,T2301,,
844.3982,,40,,,,,,,,,,,,,L3521,
850.1547,,40,,,,,,,,,,,,,L3521,
850.2221,,60,,,,,,,,,,,,,L3521,
853.6165,,40,,,,,,,,,,,,,L3521,
855.6780,,120,,,,,,,,,,,,,L3521,
864.8462,864.847,50,9.12e+06,C,50054.80,61614.37,3s2.3p.3d,3F*,4,3s2.3p.(2P*<3/2>).5f,2[9/2],5,,T6066LS',L3521,
,868.0080,,1.9e+04,E,47284.061,58801.529,3s2.3p.4p,1P,1,3s2.3p.4d,1P*,1,,T1619CA,,
872.8011,,40,,,,,,,,,,,,,L3521,
874.2451,,75,,,,,,,,,,,,,L3521,
875.2009,,100,,,,,,,,,,,,,L3521,
879.0389,,35,,,,,,,,,,,,,L3521,
,889.923,,3.42e+06,D+,50189.389,61423.23,3s2.3p.4p,1D,2,3s2.3p.5d,1F*,3,,T6066,,
,896.814,,1.55e+05,E,50499.838,61647.36,3s2.3p.3d,3P*,2,3s2.3p.(2P*<3/2>).5f,2[3/2],1,,T6066LS',,
,902.201,,2.29e+06,D,50566.397,61647.36,3s2.3p.3d,3P*,1,3s2.3p.(2P*<3/2>).5f,2[3/2],1,,T6066LS',,
,905.145,,3.01e+06,D+,50602.44,61647.36,3s2.3p.3d,3P*,0,3s2.3p.(2P*<3/2>).5f,2[3/2],1,,T6066LS',,
,939.342,,8.95e+05,E,49399.670,60042.50,3s2.3p.4p,3S,1,3s2.3p.nd,a 3P*,0,,T6066LS,,
941.3506,941.3500,100,2.26e+07,C+,40991.884,51612.012,3s2.3p.4s,1P*,1,3s2.3p.4p,1S,0,,T8363c22,L3521,
,942.1786,,8.86e+05,D,49399.670,60010.458,3s2.3p.4p,3S,1,3s2.3p.nd,a 3P*,1,,T6066LS,,
,950.5205,,8.63e+05,D,49399.670,59917.336,3s2.3p.4p,3S,1,3s2.3p.nd,a 3P*,2,,T6066LS,,
,988.7047,,5.67e+05,D,50189.389,60300.860,3s2.3p.4p,1D,2,3s2.3p.5d,1D*,2,,T6066,,
,996.9132,,8.54e+05,D,49028.294,59056.508,3s2.3p.4p,3P,0,3s2.3p.4d,3D*,1,,T6066LS,,
,1000.1353,,6.34e+05,D,49060.601,59056.508,3s2.3p.4p,3P,1,3s2.3p.4d,3D*,1,,T6066LS,,
,1002.574,,1.13e+06,D,49060.601,59032.19,3s2.3p.4p,3P,1,3s2.3p.4d,3D*,2,,T6066LS,,
,1006.833,,1.49e+06,D+,49188.617,59118.03,3s2.3p.4p,3P,2,3s2.3p.4d,3D*,3,,T6066LS,,
,1013.1101,,4.07e+04,E,49188.617,59056.508,3s2.3p.4p,3P,2,3s2.3p.4d,3D*,1,,T6066LS,,
,1015.613,,3.63e+05,D,49188.617,59032.19,3s2.3p.4p,3P,2,3s2.3p.4d,3D*,2,,T6066LS,,
,1028.8944,,7.01e+05,C+,39683.163,49399.670,3s2.3p.4s,3P*,0,3s2.3p.4p,3S,1,,T8363c22,,
,1031.320,,2.32e+06,D+,51612.012,61305.67,3s2.3p.4p,1S,0,3s2.3p.5d,1P*,1,,T6066,,
1037.1269,1037.1264,30,4.01e+06,C+,39760.285,49399.670,3s2.3p.4s,3P*,1,3s2.3p.4p,3S,1,,T8363c22,L3521,
1058.5141,1058.5142,120,1.78e+07,B,39955.053,49399.670,3s2.3p.4s,3P*,2,3s2.3p.4p,3S,1,,T8363c22,L3521,
1060.3431,1060.3425,120,5.21e+06,C+,39760.285,49188.617,3s2.3p.4s,3P*,1,3s2.3p.4p,3P,2,,T8363c22,L3521,
1066.0975,1066.0973,120,9.27e+06,C+,39683.163,49060.601,3s2.3p.4s,3P*,0,3s2.3p.4p,3P,1,,T8363c22,L3521,
,1068.9716,,1.45e+07,C+,48020.074,57372.297,3s2.3p.4p,3D,1,3s2.3p.4d,3F*,2,,T6066LS,,
1069.4251,1069.4252,30,1.53e+07,C+,48102.323,57450.580,3s2.3p.4p,3D,2,3s2.3p.4d,3F*,3,,T6066LS,L3521,
1072.7408,1072.7406,30,1.70e+07,B,48264.292,57583.657,3s2.3p.4p,3D,3,3s2.3p.4d,3F*,4,,T6066LS,L3521,
1074.9384,1074.9378,60,1.03e+07,C+,39760.285,49060.601,3s2.3p.4s,3P*,1,3s2.3p.4p,3P,1,,T8363c22,L3521,
1078.4550,1078.4563,30,2.61e+06,D+,48102.323,57372.297,3s2.3p.4p,3D,2,3s2.3p.4d,3F*,2,,T6066LS,L3521,
1078.6856,1078.6849,80,2.48e+07,C+,39760.285,49028.294,3s2.3p.4s,3P*,1,3s2.3p.4p,3P,0,,T8363c22,L3521,
1082.7091,1082.7089,140,1.97e+07,B,39955.053,49188.617,3s2.3p.4s,3P*,2,3s2.3p.4p,3P,2,,T8363c22,L3521,
1084.3854,1084.3858,60,1.88e+07,C+,47284.061,56503.346,3s2.3p.4p,1P,1,3s2.3p.4d,1D*,2,,T6066,L3521,
1086.879,,30,,,,,,,,,,,,,L3521,
1086.9541,1086.9536,130,2.18e+07,B,40991.884,50189.389,3s2.3p.4s,1P*,1,3s2.3p.4p,1D,2,,T8363c22,L3521,
1088.2802,1088.2809,30,1.82e+06,D+,48264.292,57450.580,3s2.3p.4p,3D,3,3s2.3p.4d,3F*,3,,T6066LS,L3521,
1088.5336,,30,,,,,,,,,,,,,L3521,
,1097.6346,,7.00e+04,E,48264.292,57372.297,3s2.3p.4p,3D,3,3s2.3p.4d,3F*,2,,T6066LS,,
1097.9308,1097.9308,80,5.05e+06,C+,39955.053,49060.601,3s2.3p.4s,3P*,2,3s2.3p.4p,3P,1,,T8363c22,L3521,
1098.2061,,30,,,,,,,,,,,,,L3521,
,1099.1413,,1.00e+00,C,6298.850,15394.370,3s2.3p2,1D,2,3s2.3p2,1S,0,E2,"c22,T4209",,
1101.7965,,80,,,,,,,,,,,,,L3521,
1118.760,,13,,,,,,,,,,,,,L4745,
1128.984,,12,,,,,,,,,,,,,L4745,
,1148.581,,5.34e+06,C,50189.389,58893.40,3s2.3p.4p,1D,2,3s2.3p.4d,1F*,3,,T6066,,
,1150.351,,2.77e+05,E,50499.838,59190.46,3s2.3p.3d,3P*,2,3s2.3p.(2P*<3/2>).4f,2[3/2],1,,T6066LS',,
,1159.229,,4.06e+06,C,50566.397,59190.46,3s2.3p.3d,3P*,1,3s2.3p.(2P*<3/2>).4f,2[3/2],1,,T6066LS',,
1161.109,,12,,,,,,,,,,,,,L4745,
,1164.094,,5.35e+06,C,50602.44,59190.46,3s2.3p.3d,3P*,0,3s2.3p.(2P*<3/2>).4f,2[3/2],1,,T6066LS',,
,1189.0483,,6.62e+04,D,40991.884,49399.670,3s2.3p.4s,1P*,1,3s2.3p.4p,3S,1,,T8363c22,,
1198.419,1198.4199,370,1.40e+07,B,39760.285,48102.323,3s2.3p.4s,3P*,1,3s2.3p.4p,3D,2,,T8363c22,L4745,
1199.157,1199.1569,220,1.04e+07,C+,39683.163,48020.074,3s2.3p.4s,3P*,0,3s2.3p.4p,3D,1,,T8363c22,L4745,
1203.151,1203.1504,440,1.73e+07,B,39955.053,48264.292,3s2.3p.4s,3P*,2,3s2.3p.4p,3D,3,,T8363c22,L4745,
1210.353,1210.3535,150,6.10e+06,C+,39760.285,48020.074,3s2.3p.4s,3P*,1,3s2.3p.4p,3D,1,,T8363c22,L4745,
,1219.6645,,1.65e+03,E,40991.884,49188.617,3s2.3p.4s,1P*,1,3s2.3p.4p,3P,2,,T8363c22,,
1227.068,1227.0692,120,3.20e+06,C+,39955.053,48102.323,3s2.3p.4s,3P*,2,3s2.3p.4p,3D,2,,T8363c22,L4745,
,1239.0154,,1.55e+05,D+,40991.884,49060.601,3s2.3p.4s,1P*,1,3s2.3p.4p,3P,1,,T8363c22,,
,1239.5832,,3.01e+05,C+,39955.053,48020.074,3s2.3p.4s,3P*,2,3s2.3p.4p,3D,1,,T8363c22,,
,1243.9964,,4.85e+04,E,40991.884,49028.294,3s2.3p.4s,1P*,1,3s2.3p.4p,3P,0,,T8363c22,,
,1302.952,,7.60e+06,D,49060.601,56733.38,3s2.3p.4p,3P,1,3s2.3p.4d,3P*,0,,T6066LS,,
,1303.092,,2.53e+06,D,49028.294,56700.25,3s2.3p.4p,3P,0,3s2.3p.4d,3P*,1,,T6066LS,,
,1308.603,,1.88e+06,D,49060.601,56700.25,3s2.3p.4p,3P,1,3s2.3p.4d,3P*,1,,T6066LS,,
,1310.2058,,1.87e+06,D+,49060.601,56690.903,3s2.3p.4p,3P,1,3s2.3p.4d,3P*,2,,T6066LS,,
,1315.2743,,3.04e+04,D,39683.163,47284.061,3s2.3p.4s,3P*,0,3s2.3p.4p,1P,1,,T8363c22,,
1317.690,1317.6889,11,1.18e+07,C+,47284.061,54871.031,3s2.3p.4p,1P,1,3s2.3p.5s,1P*,1,,T6066,L4745,
,1328.7565,,4.61e+05,C,39760.285,47284.061,3s2.3p.4s,3P*,1,3s2.3p.4p,1P,1,,T8363c22,,
,1330.904,,2.97e+06,D+,49188.617,56700.25,3s2.3p.4p,3P,2,3s2.3p.4d,3P*,1,,T6066LS,,
,1332.5626,,5.33e+06,C,49188.617,56690.903,3s2.3p.4p,3P,2,3s2.3p.4d,3P*,2,,T6066LS,,
,1339.740,,3.70e+05,D,54185.264,61647.36,3s2.3p.3d,3D*,1,3s2.3p.(2P*<3/2>).5f,2[3/2],1,,T6066LS',,
,1343.309,,1.23e+05,E,54205.090,61647.36,3s2.3p.3d,3D*,2,3s2.3p.(2P*<3/2>).5f,2[3/2],1,,T6066LS',,
,1360.6912,,1.35e+03,E,49850.830,57198.027,3s2.3p.3d,3F*,2,3s2.3p.5p,3D,3,,T6066LS,,
,1363.194,,9.40e+06,D+,49399.670,56733.38,3s2.3p.4p,3S,1,3s2.3p.4d,3P*,0,,T6066LS,,
,1364.0682,,1.44e+03,E,39955.053,47284.061,3s2.3p.4s,3P*,2,3s2.3p.4p,1P,1,,T8363c22,,
,1369.380,,9.28e+06,C,49399.670,56700.25,3s2.3p.4p,3S,1,3s2.3p.4d,3P*,1,,T6066LS,,
,1371.1352,,9.23e+06,C,49399.670,56690.903,3s2.3p.4p,3S,1,3s2.3p.4d,3P*,2,,T6066LS,,
,1376.2279,,4.61e+04,E,49933.775,57198.027,3s2.3p.3d,3F*,3,3s2.3p.5p,3D,3,,T6066LS,,
,1390.5338,,4.57e+06,C,51612.012,58801.529,3s2.3p.4p,1S,0,3s2.3p.4d,1P*,1,,T6066,,
,1394.9676,,6.20e+04,E,49850.830,57017.496,3s2.3p.3d,3F*,2,3s2.3p.5p,3D,2,,T6066LS,,
,1399.545,,5.08e+05,D+,50054.80,57198.027,3s2.3p.3d,3F*,4,3s2.3p.5p,3D,3,,T6066LS,,
,1402.6476,,5.49e+05,D,49850.830,56978.256,3s2.3p.3d,3F*,2,3s2.3p.5p,3D,1,,T6066LS,,
,1405.9985,,1.42e+04,D,40991.884,48102.323,3s2.3p.4s,1P*,1,3s2.3p.4p,3D,2,,T8363c22,,
,1411.3016,,4.78e+05,D+,49933.775,57017.496,3s2.3p.3d,3F*,3,3s2.3p.5p,3D,2,,T6066LS,,
,1422.4526,,2.65e+05,C,40991.884,48020.074,3s2.3p.4s,1P*,1,3s2.3p.4p,3D,1,,T8363c22,,
,1444.4770,,7.59e+02,E,47284.061,54205.090,3s2.3p.4p,1P,1,3s2.3p.3d,3D*,2,,T8363c22,,
,1448.6268,,1.69e+04,D,47284.061,54185.264,3s2.3p.4p,1P,1,3s2.3p.3d,3D*,1,,T8363c22,,
,1536.1161,,1.10e+05,D,48020.074,54528.220,3s2.3p.4p,3D,1,3s2.3p.5s,3P*,2,,T5071LS,,
,1538.174,,1.21e+04,E,54205.090,60704.53,3s2.3p.3d,3D*,2,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",3,,T6066LS',,
,1550.698,,9.37e+04,D,54257.582,60704.53,3s2.3p.3d,3D*,3,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",3,,T6066LS',,
,1555.7779,,1.59e+06,C,48102.323,54528.220,3s2.3p.4p,3D,2,3s2.3p.5s,3P*,2,,T5071LS,,
,1581.045,,7.98e+05,D,57017.496,63340.70,3s2.3p.5p,3D,2,3s2.3p.7d,3F*,3,,T6066LS,,
,1582.7213,,8.96e+05,D,57198.027,63514.533,3s2.3p.5p,3D,3,3s2.3p.7d,3F*,4,,T6066LS,,
,1583.3603,,4.44e+06,C+,50189.389,56503.346,3s2.3p.4p,1D,2,3s2.3p.4d,1D*,2,,T6066,,
,1587.1577,,3.97e-07,D,0.000,6298.850,3s2.3p2,3P,0,3s2.3p2,1D,2,E2,"c22,T4209",,
,1588.4454,,2.49e+06,C,48020.074,54313.818,3s2.3p.4p,3D,1,3s2.3p.5s,3P*,1,,T5071LS,,
1588.839,1588.8410,190,8.77e+06,B,40991.884,47284.061,3s2.3p.4s,1P*,1,3s2.3p.4p,1P,1,,T8363c22,L4745,
1596.004,1596.0063,40,8.24e+06,C+,48264.292,54528.220,3s2.3p.4p,3D,3,3s2.3p.5s,3P*,2,,T5071LS,L4745,
,1605.565,,7.20e+05,E,56978.256,63204.89,3s2.3p.5p,3D,1,3s2.3p.7d,3F*,2,,T6066LS,,
1606.003,1606.0009,95,9.62e+06,C,48020.074,54245.020,3s2.3p.4p,3D,1,3s2.3p.5s,3P*,0,,T5071LS,L4745,
,1606.8297,,7.10e-04,D,77.115,6298.850,3s2.3p2,3P,1,3s2.3p2,1D,2,M1,"c22,T4209",,
,1606.8297,,4.02e-06,D,77.115,6298.850,3s2.3p2,3P,1,3s2.3p2,1D,2,E2,"c22,T4209",,
1609.480,1609.4787,20,7.16e+06,C+,48102.323,54313.818,3s2.3p.4p,3D,2,3s2.3p.5s,3P*,1,,T5071LS,L4745,
,1612.902,,5.89e+05,D,57583.657,63781.97,3s2.3p.4d,3F*,4,3s2.3p.(2P*<3/2>).7f,2[9/2],5,,T6066LS',,
,1615.748,,1.31e+05,E,57017.496,63204.89,3s2.3p.5p,3D,2,3s2.3p.7d,3F*,2,,T6066LS,,
1616.371,1616.3691,60,7.26e+05,C+,48020.074,54205.090,3s2.3p.4p,3D,1,3s2.3p.3d,3D*,2,,T8363c22,L4745,
,1618.648,,2.09e+05,D,54528.220,60704.53,3s2.3p.5s,3P*,2,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",3,,T6066LS',,
1621.568,1621.5670,11,2.25e+06,C+,48020.074,54185.264,3s2.3p.4p,3D,1,3s2.3p.3d,3D*,1,,T8363c22,L4745,
,1624.1833,,6.28e+05,C+,48102.323,54257.582,3s2.3p.4p,3D,2,3s2.3p.3d,3D*,3,,T8363c22,,
,1627.511,,9.19e+04,E,57198.027,63340.70,3s2.3p.5p,3D,3,3s2.3p.7d,3F*,3,,T6066LS,,
,1638.0177,,4.16e+06,C+,47284.061,53387.334,3s2.3p.4p,1P,1,3s2.3p.3d,1P*,1,,T8363c22,,
1638.155,1638.1535,16,2.02e+06,C+,48102.323,54205.090,3s2.3p.4p,3D,2,3s2.3p.3d,3D*,2,,T8363c22,L4745,
,1643.4927,,7.13e+05,C+,48102.323,54185.264,3s2.3p.4p,3D,2,3s2.3p.3d,3D*,1,,T8363c22,,
,1645.4533,,2.32e-05,D+,223.157,6298.850,3s2.3p2,3P,2,3s2.3p2,1D,2,E2,"c22,T4209",,
,1645.4533,,1.99e-03,D,223.157,6298.850,3s2.3p2,3P,2,3s2.3p2,1D,2,M1,"c22,T4209",,
,1664.308,,3.40e+03,E,57198.027,63204.89,3s2.3p.5p,3D,3,3s2.3p.7d,3F*,2,,T6066LS,,
1668.077,1668.0770,29,2.79e+06,B,48264.292,54257.582,3s2.3p.4p,3D,3,3s2.3p.3d,3D*,3,,T8363c22,L4745,
,1682.8159,,4.59e+05,C+,48264.292,54205.090,3s2.3p.4p,3D,3,3s2.3p.3d,3D*,2,,T8363c22,,
1732.729,,28,,,,,,,,,,,,,L4745,
,1775.740,,1.13e+05,E,57295.881,62925.80,3s2.3p.5p,3P,0,3s2.3p.6d,3D*,1,,T6066LS,,
,1786.18,,8.34e+04,E,57328.789,62925.80,3s2.3p.5p,3P,1,3s2.3p.6d,3D*,1,,T6066LS,,
,1828.36,,1.87e+05,D+,57468.239,62936.14,3s2.3p.5p,3P,2,3s2.3p.6d,3D*,3,,T6066LS,,
,1828.450,,1.56e+06,C,49060.601,54528.220,3s2.3p.4p,3P,1,3s2.3p.5s,3P*,2,,T6066LS,,
,1831.82,,5.17e+03,E,57468.239,62925.80,3s2.3p.5p,3P,2,3s2.3p.6d,3D*,1,,T6066LS,,
,1835.64,,1.39e+05,D,57328.789,62774.99,3s2.3p.5p,3P,1,3s2.3p.6d,3D*,2,,T6066LS,,
,1857.21,,7.72e+05,C,57583.657,62966.61,3s2.3p.4d,3F*,4,3s2.3p.(2P*<3/2>).6f,2[9/2],5,,T6066LS',,
,1859.477,,1.37e+06,D+,56780.427,62156.816,3s2.3p.5p,1P,1,3s2.3p.6d,1D*,2,,T6066,,
,1861.11,,1.28e+06,C,56978.256,62349.93,3s2.3p.5p,3D,1,3s2.3p.6d,3F*,2,,T6066LS,,
,1862.639,,6.38e+02,E,48020.074,53387.334,3s2.3p.4p,3D,1,3s2.3p.3d,1P*,1,,T8363c22,,
,1865.398,,1.34e+06,C,57017.496,62376.820,3s2.3p.5p,3D,2,3s2.3p.6d,3F*,3,,T6066LS,,
1872.290,1872.287,26,4.34e+06,C+,49188.617,54528.220,3s2.3p.4p,3P,2,3s2.3p.5s,3P*,2,,T6066LS,L4745,
,1873.53,,1.49e+06,C+,57198.027,62534.08,3s2.3p.5p,3D,3,3s2.3p.6d,3F*,4,,T6066LS,,
,1874.80,,2.31e+05,D,57017.496,62349.93,3s2.3p.5p,3D,2,3s2.3p.6d,3F*,2,,T6066LS,,
,1883.88,,4.26e+04,E,57468.239,62774.99,3s2.3p.5p,3P,2,3s2.3p.6d,3D*,2,,T6066LS,,
,1891.444,,1.87e+06,C,49028.294,54313.818,3s2.3p.4p,3P,0,3s2.3p.5s,3P*,1,,T6066LS,,
,1891.627,,2.02e+04,D,48102.323,53387.334,3s2.3p.4p,3D,2,3s2.3p.3d,1P*,1,,T8363c22,,
,1900.65,,2.10e+04,D+,48102.323,53362.24,3s2.3p.4p,3D,2,3s2.3p.3d,1F*,3,,T8363c22,,
,1903.076,,1.38e+06,C,49060.601,54313.818,3s2.3p.4p,3P,1,3s2.3p.5s,3P*,1,,T6066LS,,
,1928.330,,5.29e+06,C,49060.601,54245.020,3s2.3p.4p,3P,1,3s2.3p.5s,3P*,0,,T6066LS,,
,1930.425,,1.52e+05,D+,57198.027,62376.820,3s2.3p.5p,3D,3,3s2.3p.6d,3F*,3,,T6066LS,,
1938.594,1938.594,15,3.43e+06,B,49028.294,54185.264,3s2.3p.4p,3P,0,3s2.3p.3d,3D*,1,,T8363c22,L4745,
,1940.50,,5.90e+03,E,57198.027,62349.93,3s2.3p.5p,3D,3,3s2.3p.6d,3F*,2,,T6066LS,,
1943.297,1943.297,48,4.42e+06,B,49060.601,54205.090,3s2.3p.4p,3P,1,3s2.3p.3d,3D*,2,,T8363c22,L4745,
1949.338,1949.337,13,1.37e+06,C,49399.670,54528.220,3s2.3p.4p,3S,1,3s2.3p.5s,3P*,2,,T6066LS,L4745,
,1950.610,,2.13e+06,C,49188.617,54313.818,3s2.3p.4p,3P,2,3s2.3p.5s,3P*,1,,T6066LS,,
,1950.815,,2.57e+06,C+,49060.601,54185.264,3s2.3p.4p,3P,1,3s2.3p.3d,3D*,1,,T8363c22,,
,1961.04,,1.12e+04,D+,48264.292,53362.24,3s2.3p.4p,3D,3,3s2.3p.3d,1F*,3,,T8363c22,,
1972.250,1972.251,110,5.79e+06,B,49188.617,54257.582,3s2.3p.4p,3P,2,3s2.3p.3d,3D*,3,,T8363c22,L4745,
1992.888,1992.888,31,1.57e+06,B,49188.617,54205.090,3s2.3p.4p,3P,2,3s2.3p.3d,3D*,2,,T8363c22,L4745,
,1997.38,,1.25e+06,C,54185.264,59190.46,3s2.3p.3d,3D*,1,3s2.3p.(2P*<3/2>).4f,2[3/2],1,,T6066LS',,
,1997.54,,4.83e+05,D+,57798.072,62802.86,3s2.3p.5p,1D,2,3s2.3p.6d,1F*,3,,T6066,,
obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
,2001.3,,1.84e+05,C+,49188.617,54185.264,3s2.3p.4p,3P,2,3s2.3p.3d,3D*,1,,T8363c22,,
,2005.9,,4.12e+05,D+,54205.090,59190.46,3s2.3p.3d,3D*,2,3s2.3p.(2P*<3/2>).4f,2[3/2],1,,T6066LS',,
,2030.7,,1.97e+06,D+,53387.334,58311.659,3s2.3p.3d,1P*,1,3s2.3p.5p,1S,0,,T6066,,
,2034.9,,1.20e+06,C,49399.670,54313.818,3s2.3p.4p,3S,1,3s2.3p.5s,3P*,1,,T6066LS,,
,2035.3,,2.17e+00,E,45276.188,50189.389,3s.3p3,3D*,1,3s2.3p.4p,1D,2,,T8363c22,,
,2042.6,,9.73e+01,E,45293.629,50189.389,3s.3p3,3D*,2,3s2.3p.4p,1D,2,,T8363c22,,
,2054.4,,3.37e+03,D,45321.848,50189.389,3s.3p3,3D*,3,3s2.3p.4p,1D,2,,T8363c22,,
,2063.8,,1.15e+06,D+,49399.670,54245.020,3s2.3p.4p,3S,1,3s2.3p.5s,3P*,0,,T6066LS,,
2092.284,,12,,,,,,,,,,,,,L4745,
2136.007,2136.003,21,6.07e+06,C+,50189.389,54871.031,3s2.3p.4p,1D,2,3s2.3p.5s,1P*,1,,T6066,L4745,
,2155.06,,6.08e+04,E,57295.881,61936.13,3s2.3p.5p,3P,0,3s2.3p.5d,3P*,1,,T6066LS,,
