Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
,89.1289,,4.25e+00,C,0.00,-,112 197.05,2p63s,2S,1/2,2p<sup>6</sup>7d,2D,5/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5202&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=5202&amp;type=E2,
90.74,90.73752,"g,a*",1.94e+06,C,0.00,-,110 207.99,2p63s,2S,1/2,2p<sup>6</sup>7p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c31&amp;element=Mg&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1790&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=1790&amp;type=
90.74,90.74115,"g,a*",2.02e+06,C,0.00,-,110 203.58,2p63s,2S,1/2,2p<sup>6</sup>7p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c31&amp;element=Mg&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1790&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=1790&amp;type=
,91.8273,,2.69e+01,B,0.00,-,108 900.02,2p63s,2S,1/2,2p<sup>6</sup>6d,2D,5/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5202&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=5202&amp;type=E2,
94.6703,94.67033,8g,2.69e+06,B,0.00,-,105 629.72,2p63s,2S,1/2,2p<sup>6</sup>6p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c31&amp;element=Mg&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=535&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=535&amp;type=
94.6769,94.67694,9g,2.81e+06,B,0.00,-,105 622.34,2p63s,2S,1/2,2p<sup>6</sup>6p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c31&amp;element=Mg&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=535&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=535&amp;type=
,96.6934,,1.97e+02,B+,0.00,-,103 419.70,2p63s,2S,1/2,2p<sup>6</sup>5d,2D,5/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5202&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=5202&amp;type=E2,
102.5962,102.59681,14g,3.43e+06,B,0.00,-,97 468.92,2p63s,2S,1/2,2p<sup>6</sup>5p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c31&amp;element=Mg&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=535&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=535&amp;type=
102.6108,102.61134,12g,3.63e+06,B,0.00,-,97 455.12,2p63s,2S,1/2,2p<sup>6</sup>5p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c31&amp;element=Mg&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=535&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=535&amp;type=
,107.1690,,1.04e+03,A,0.00,-,93 310.59,2p63s,2S,1/2,2p<sup>6</sup>4d,2D,5/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5202&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=5202&amp;type=E2,
,123.9925,,4.33e-05,D+,0.00,-,80 650.02,2p63s,2S,1/2,2p<sup>6</sup>4p,2P°,3/2,M2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c28&amp;element=Mg&amp;spectr_charge=2&amp;ref=&amp;type=M2,
123.9936,123.99253,25g,1.35e+06,C,0.00,-,80 650.02,2p63s,2S,1/2,2p<sup>6</sup>4p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c31&amp;element=Mg&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=535&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=535&amp;type=
124.0399,124.03947,20g,1.52e+06,C,0.00,-,80 619.50,2p63s,2S,1/2,2p<sup>6</sup>4p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c31&amp;element=Mg&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=535&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=535&amp;type=
,124.8048,,9.00e+05,C,35 669.31,-,115 794.44,2p63p,2P°,1/2,2p<sup>6</sup>9d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c31&amp;element=Mg&amp;spectr_charge=2&amp;ref=&amp;type=,
124.8511,124.85068,6,3.83e+06,B,35 669.31,-,115 764.99,2p63p,2P°,1/2,2p<sup>6</sup>10s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c31&amp;element=Mg&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=535&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=535&amp;type=
,124.9476,,1.74e+05,C,35 760.88,-,115 794.44,2p63p,2P°,3/2,2p<sup>6</sup>9d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c31&amp;element=Mg&amp;spectr_charge=2&amp;ref=&amp;type=,
