Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
,468.5524404,0.0000023,,9.7968e+06,AA,(390 140.8249696),-,(411 477.1817529),3p,2P°,1/2,4s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=He&amp;spectr_charge=2&amp;ref=7771&amp;type=,
,468.5568006,0.0000023,,4.9080e+07,AA,(390 140.964517),-,(411 477.1227550),3s,2S,1/2,4p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=He&amp;spectr_charge=2&amp;ref=7771&amp;type=,
,468.5703850,0.0000023,,2.0605e+08,AA,(390 142.55757536),-,(411 478.097267),3d,2D,3/2,4f,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=He&amp;spectr_charge=2&amp;ref=7771&amp;type=,
,468.5704380,0.0000024,,1.1268e+08,AA,(390 142.5604306),-,(411 478.097707),3p,2P°,3/2,4d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=He&amp;spectr_charge=2&amp;ref=7771&amp;type=,
,468.5757080,0.0000023,,5.5646e+05,AA,(390 142.55757536),-,(411 477.8548989),3d,2D,3/2,4p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=He&amp;spectr_charge=2&amp;ref=7771&amp;type=,
,468.5757975,0.0000024,,1.8780e+07,AA,(390 142.5604306),-,(411 477.853680),3p,2P°,3/2,4d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=He&amp;spectr_charge=2&amp;ref=7771&amp;type=,
,468.5804092,0.0000023,,2.2076e+08,AA,(390 143.13600712),-,(411 478.219277),3d,2D,5/2,4f,2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=He&amp;spectr_charge=2&amp;ref=7771&amp;type=,
,468.5830890,0.0000023,,1.4717e+07,AA,(390 143.13600712),-,(411 478.097267),3d,2D,5/2,4f,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=He&amp;spectr_charge=2&amp;ref=7771&amp;type=,
,468.5884123,0.0000023,,5.0091e+06,AA,(390 143.13600712),-,(411 477.8548989),3d,2D,5/2,4p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=He&amp;spectr_charge=2&amp;ref=7771&amp;type=,
,468.5905553,0.0000023,,1.9602e+07,AA,(390 142.5604306),-,(411 477.1817529),3p,2P°,3/2,4s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=He&amp;spectr_charge=2&amp;ref=7771&amp;type=,
