Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
245.7881,0.0005,245.7881,5,,,81 012.598,-,121 685.74,4s24d,2D,5/2,4s<sup>2</sup>10p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
247.8659,0.0005,247.8656,100,,,79 006.853,-,119 339.11,4s25p,2P°,1/2,4s<sup>2</sup>8d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
250.0536,0.0005,250.0543,500,,,79 366.494,-,119 345.75,4s25p,2P°,3/2,4s<sup>2</sup>8d,2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
250.0955,0.0005,250.0959,5,,,79 366.494,-,119 339.11,4s25p,2P°,3/2,4s<sup>2</sup>8d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
252.9837,0.0005,252.9835,20,,,79 006.853,-,118 523.24,4s25p,2P°,1/2,4s<sup>2</sup>9s,2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
255.3071,0.0005,255.3072,20,,,79 366.494,-,118 523.24,4s25p,2P°,3/2,4s<sup>2</sup>9s,2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
257.3785,0.0005,257.37879,5,,,62 403.028,-,101 244.635,4s25s,2S,1/2,4s<sup>2</sup>6p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
258.0491,0.0005,258.0491,5,,,80 836.880,-,119 577.60,4s24d,2D,3/2,4s<sup>2</sup>9p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
259.0221,0.0005,259.0223,10,,,81 012.598,-,119 607.77,4s24d,2D,5/2,4s<sup>2</sup>9p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
259.4102,0.0005,259.4102,10h,,,80 836.880,-,119 374.34,4s24d,2D,3/2,4s<sup>2</sup>7f,2F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
260.6010,0.0005,260.6014,15,,,81 012.598,-,119 373.92,4s24d,2D,5/2,4s<sup>2</sup>7f,2F°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
270.40242,0.00006,270.4025,200,,,79 006.853,-,115 977.80,4s25p,2P°,1/2,4s<sup>2</sup>7d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=22&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=22&amp;type=
272.97702,0.00006,272.9770,400,,,79 366.494,-,115 988.77,4s25p,2P°,3/2,4s<sup>2</sup>7d,2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=22&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=22&amp;type=
273.0591,0.0005,273.0588,20,,,79 366.494,-,115 977.80,4s25p,2P°,3/2,4s<sup>2</sup>7d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
275.9409,0.0005,275.94071,10,,,65 015.672,-,101 244.635,4s4p2,2D,3/2,4s<sup>2</sup>6p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
277.05856,0.00006,277.05874,50,,,65 015.672,-,101 098.446,4s4p2,2D,3/2,4s<sup>2</sup>6p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=22&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=22&amp;type=
277.23441,0.00006,277.23452,75,,,65 184.738,-,101 244.635,4s4p2,2D,5/2,4s<sup>2</sup>6p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=22&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=22&amp;type=
280.5666,0.0005,280.5670,20,,,79 006.853,-,114 638.47,4s25p,2P°,1/2,4s<sup>2</sup>8s,2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
281.0568,0.0005,281.0551,2,,,80 836.880,-,116 406.61,4s24d,2D,3/2,4s<sup>2</sup>8p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
281.4100,0.0005,281.4098,10,,,80 836.880,-,116 361.78,4s24d,2D,3/2,4s<sup>2</sup>8p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
282.4508,0.0005,282.4505,20,,,81 012.598,-,116 406.61,4s24d,2D,5/2,4s<sup>2</sup>8p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
283.18432,0.00010,283.18432,1000,,,65 015.672,-,100 317.976,4s4p2,2D,3/2,4s<sup>2</sup>4f,2F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
283.4279,0.0005,283.4278,50,,,79 366.494,-,114 638.47,4s25p,2P°,3/2,4s<sup>2</sup>8s,2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
283.9679,0.0005,283.9676,75,,,80 836.880,-,116 041.81,4s24d,2D,3/2,4s<sup>2</sup>6f,2F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
284.5475,0.0005,284.54711,5,,,65 184.738,-,100 317.976,4s4p2,2D,5/2,4s<sup>2</sup>4f,2F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
284.55273,0.00010,284.55273,1000,,,65 184.738,-,100 317.283,4s4p2,2D,5/2,4s<sup>2</sup>4f,2F°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
285.3970,0.0005,285.39689,75,,,81 012.598,-,116 041.231,4s24d,2D,5/2,4s<sup>2</sup>6f,2F°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
318.67147,0.00006,318.6714,50,,,79 006.853,-,110 378.07,4s25p,2P°,1/2,4s<sup>2</sup>6d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=22&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=22&amp;type=
322.16393,0.00006,322.1639,100,,,79 366.494,-,110 397.63,4s25p,2P°,3/2,4s<sup>2</sup>6d,2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=22&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=22&amp;type=
322.36706,0.00006,322.3671,5,,,79 366.494,-,110 378.07,4s25p,2P°,3/2,4s<sup>2</sup>6d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=22&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=22&amp;type=
327.6016,0.0005,327.6019,2,,,85 890.55,-,116 406.61,4s4p2,2S,1/2,4s<sup>2</sup>8p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
328.0837,0.0005,328.0839,2,,,85 890.55,-,116 361.78,4s4p2,2S,1/2,4s<sup>2</sup>8p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
330.4341,0.0005,330.4324,10,,,80 836.880,-,111 091.55,4s24d,2D,3/2,4s<sup>2</sup>7p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
331.2563,0.0005,331.2563,50,,,80 836.880,-,111 016.30,4s24d,2D,3/2,4s<sup>2</sup>7p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
332.3644,0.0005,332.3628,75,,,81 012.598,-,111 091.55,4s24d,2D,5/2,4s<sup>2</sup>7p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
336.9620,0.0005,336.9628,20,,,80 836.880,-,110 505.22,4s24d,2D,3/2,4s<sup>2</sup>5f,2F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
338.9782,0.0005,338.9779,40,,,81 012.598,-,110 504.58,4s24d,2D,5/2,4s<sup>2</sup>5f,2F°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
345.5716,0.0005,345.5712,100,,,79 006.853,-,107 936.16,4s25p,2P°,1/2,4s<sup>2</sup>7s,2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
349.9211,0.0005,349.9215,300,,,79 366.494,-,107 936.16,4s25p,2P°,3/2,4s<sup>2</sup>7s,2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
384.5106,0.0005,384.50994,30,,,53 366.738,-,79 366.494,4s4p2,4P,5/2,4s<sup>2</sup>5p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
439.1654,0.0005,439.1656,15,,,100 317.283,-,123 081.34,4s24f,2F°,7/2,4s<sup>2</sup>9g,2G,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
439.1790,0.0005,439.1790,10,,,100 317.976,-,123 081.34,4s24f,2F°,5/2,4s<sup>2</sup>9g,2G,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
466.2310,0.0005,466.2311,10,,,100 089.970,-,121 532.56,4s25d,2D,3/2,4s<sup>2</sup>8f,2F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
467.1273,0.0005,467.1273,30h,,,100 130.812,-,121 532.26,4s25d,2D,5/2,4s<sup>2</sup>8f,2F°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
468.9871,0.0005,468.9870,75h,,,100 317.283,-,121 633.87,4s24f,2F°,7/2,4s<sup>2</sup>8g,2G,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
469.0023,0.0005,469.0022,50h,,,100 317.976,-,121 633.87,4s24f,2F°,5/2,4s<sup>2</sup>8g,2G,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
474.18056,0.00010,474.18054,1000,4.6e+07,D,79 006.853,-,100 089.970,4s25p,2P°,1/2,4s<sup>2</sup>5d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
481.46084,0.00010,481.46084,1000,5.1e+07,D,79 366.494,-,100 130.812,4s25p,2P°,3/2,4s<sup>2</sup>5d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
482.40973,0.00010,482.40972,50,8.6e+06,D,79 366.494,-,100 089.970,4s25p,2P°,3/2,4s<sup>2</sup>5d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
489.8737,0.0005,489.87301,3,,,80 836.880,-,101 244.635,4s24d,2D,3/2,4s<sup>2</sup>6p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
493.40757,0.00010,493.40754,10,,,80 836.880,-,101 098.446,4s24d,2D,3/2,4s<sup>2</sup>6p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
494.12768,0.00010,494.12769,20,,,81 012.598,-,101 244.635,4s24d,2D,5/2,4s<sup>2</sup>6p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
513.17517,0.00010,513.17516,100,1.9e+08,D,80 836.880,-,100 317.976,4s24d,2D,3/2,4s<sup>2</sup>4f,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
517.8460,0.0005,517.84615,10,1.3e+07,D,81 012.598,-,100 317.976,4s24d,2D,5/2,4s<sup>2</sup>4f,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
517.86475,0.00010,517.86474,200,2.0e+08,D,81 012.598,-,100 317.283,4s24d,2D,5/2,4s<sup>2</sup>4f,2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
518.4103,0.0005,518.4103,5,,,100 089.970,-,119 374.34,4s25d,2D,3/2,4s<sup>2</sup>7f,2F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
519.5219,0.0005,519.5219,10h,,,100 130.812,-,119 373.92,4s25d,2D,5/2,4s<sup>2</sup>7f,2F°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
520.56488,0.00010,520.56488,20,,,100 317.283,-,119 521.837,4s24f,2F°,7/2,4s<sup>2</sup>7g,2G,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
520.58371,0.00010,520.58372,15,,,100 317.976,-,119 521.835,4s24f,2F°,5/2,4s<sup>2</sup>7g,2G,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
552.2989,0.0005,552.2987,15,,,101 244.635,-,119 345.75,4s26p,2P°,3/2,4s<sup>2</sup>8d,2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
589.33886,0.00010,589.33885,1000,9.2e+07,D,62 403.028,-,79 366.494,4s25s,2S,1/2,4s<sup>2</sup>5p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
602.10414,0.00010,602.10412,500,8.4e+07,D,62 403.028,-,79 006.853,4s25s,2S,1/2,4s<sup>2</sup>5p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
607.8394,0.0005,607.834,150,,,124 732.4,-,141 179.70,4s4p(3P°)5s,4P°,5/2,4s4p(<sup>3</sup>P°)5p,4D,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
626.7141,0.0005,626.7136,50,,,100 089.970,-,116 041.81,4s25d,2D,3/2,4s<sup>2</sup>6f,2F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
626.8066,0.0005,626.8068,150,,,100 317.283,-,116 266.75,4s24f,2F°,7/2,4s<sup>2</sup>6g,2G,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
626.8344,0.0005,626.8341,100,,,100 317.976,-,116 266.75,4s24f,2F°,5/2,4s<sup>2</sup>6g,2G,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
628.34519,0.00010,628.34518,75,,,100 130.812,-,116 041.231,4s25d,2D,5/2,4s<sup>2</sup>6f,2F°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
633.63766,0.00010,633.63765,100,4.4e+07,D,79 006.853,-,94 784.381,4s25p,2P°,1/2,4s<sup>2</sup>6s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
648.41812,0.00010,648.41813,100,8.5e+07,D,79 366.494,-,94 784.381,4s25p,2P°,3/2,4s<sup>2</sup>6s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
678.051,0.005,678.0486,50,,,101 244.635,-,115 988.77,4s26p,2P°,3/2,4s<sup>2</sup>7d,2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
696.63209,0.00010,696.63205,20,,,65 015.672,-,79 366.494,4s4p2,2D,3/2,4s<sup>2</sup>5p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
704.93694,0.00010,704.93692,50,,,65 184.738,-,79 366.494,4s4p2,2D,5/2,4s<sup>2</sup>5p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
714.53899,0.00010,714.53898,30,,,65 015.672,-,79 006.853,4s4p2,2D,3/2,4s<sup>2</sup>5p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
947.49926,0.00020,947.49930,20,,,100 317.283,-,110 868.486,4s24f,2F°,7/2,4s<sup>2</sup>5g,2G,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
947.56454,0.00020,947.56450,20,,,100 317.976,-,110 868.453,4s24f,2F°,5/2,4s<sup>2</sup>5g,2G,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3335&amp;comment_code=&amp;element=Ge&amp;spectr_charge=2&amp;ref=3335&amp;type=
