Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
320.171,320.17096+,990,,,6 913.392,-,38 137.682,4f5d(3H°)6s,4H°,13/2,4f6s(<sup>3</sup>F°)6p,4G,11/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ce&amp;spectr_charge=2&amp;ref=3475&amp;type=
321.838,321.83750+,200,,,3 363.427,-,34 426.037,4f5d(3F°)6s,4F°,5/2,4f5d(<sup>1</sup>F°)6p,,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ce&amp;spectr_charge=2&amp;ref=3475&amp;type=
321.894,321.89419+,710,,,6 913.392,-,37 970.532,4f5d(3H°)6s,4H°,13/2,4f5d(<sup>1</sup>H°)6p,2H,11/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ce&amp;spectr_charge=2&amp;ref=3475&amp;type=
322.117,322.11689+,880,,,4 523.033,-,35 558.702,4f5d(3H°)6s,4H°,9/2,4f6s(<sup>3</sup>F°)6p,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ce&amp;spectr_charge=2&amp;ref=3475&amp;type=
322.567,322.56743+,330,,,8 402.668,-,39 394.990,4f5d(3D°)6s,4D°,7/2,4f5d(<sup>3</sup>P°)6p,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ce&amp;spectr_charge=2&amp;ref=3475&amp;type=
322.711,322.71134+,710,,,2 595.644,-,33 574.145,4f5d(3F°)6s,4F°,3/2,4f6s(<sup>3</sup>F°)6p,,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ce&amp;spectr_charge=2&amp;ref=3475&amp;type=
322.936,322.93614+,240,,,2 595.644,-,33 552.582,4f5d(3F°)6s,4F°,3/2,4f6s(<sup>3</sup>F°)6p,,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ce&amp;spectr_charge=2&amp;ref=3475&amp;type=
323.124,323.12378+,480,,,3 995.460,-,34 934.421,4f5d(3H°)6s,4H°,7/2,4f6s(<sup>3</sup>F°)6p,,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ce&amp;spectr_charge=2&amp;ref=3475&amp;type=
323.416,323.41584+,710,,,2 641.559,-,33 552.582,4f5d(1G°)6s,°,7/2,4f6s(<sup>3</sup>F°)6p,,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ce&amp;spectr_charge=2&amp;ref=3475&amp;type=
323.489,323.48876+,330,,,7 233.627,-,38 137.682,4f5d(3G°)6s,4G°,11/2,4f6s(<sup>3</sup>F°)6p,4G,11/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ce&amp;spectr_charge=2&amp;ref=3475&amp;type=
323.674,323.67358+,390,,,4 459.872,-,35 346.282,4f5d(3F°)6s,4F°,7/2,4f6s(<sup>3</sup>F°)6p,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ce&amp;spectr_charge=2&amp;ref=3475&amp;type=
324.337,324.33685+,390,,,4 523.033,-,35 346.282,4f5d(3H°)6s,4H°,9/2,4f6s(<sup>3</sup>F°)6p,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ce&amp;spectr_charge=2&amp;ref=3475&amp;type=
324.667,324.66723+,200,,,3 363.427,-,34 155.311,4f5d(3F°)6s,4F°,5/2,5d<sup>3</sup>,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ce&amp;spectr_charge=2&amp;ref=3475&amp;type=
326.098,326.09739+,200,,,8 175.863,-,38 832.709,4f5d(3D°)6s,4D°,5/2,4f6s(<sup>3</sup>F°)6p,,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ce&amp;spectr_charge=2&amp;ref=3475&amp;type=
326.388,326.38851+,200,,,3 703.594,-,34 333.096,4f(2F°)5d2(3F),°,7/2,4f6s(<sup>3</sup>F°)6p,,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ce&amp;spectr_charge=2&amp;ref=3475&amp;type=
327.225,327.22507+,990,,,5 651.357,-,36 202.557,4f5d(3H°)6s,4H°,11/2,4f6s(<sup>3</sup>F°)6p,4G,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ce&amp;spectr_charge=2&amp;ref=3475&amp;type=
327.486,327.48669+,330,,,5 675.763,-,36 202.557,4f5d(3F°)6s,4F°,9/2,4f6s(<sup>3</sup>F°)6p,4G,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ce&amp;spectr_charge=2&amp;ref=3475&amp;type=
327.984,327.98387+,200,,,2 382.246,-,32 862.767,4f5d(1G°)6s,°,9/2,4f5d(<sup>3</sup>F°)6p,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ce&amp;spectr_charge=2&amp;ref=3475&amp;type=
328.522,328.52219+,330,,,3 995.460,-,34 426.037,4f5d(3H°)6s,4H°,7/2,4f5d(<sup>1</sup>F°)6p,,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ce&amp;spectr_charge=2&amp;ref=3475&amp;type=
329.528,329.52867+,240,,,3 995.460,-,34 333.096,4f5d(3H°)6s,4H°,7/2,4f6s(<sup>3</sup>F°)6p,,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ce&amp;spectr_charge=2&amp;ref=3475&amp;type=
