Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
51.299,0.002,51.2970,0.0021,90a*,,,37 341.65,-,232 285,1s22s2p,3P°,1,1s<sup>2</sup>2p5p,3P,"0,1,2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
51.299,0.002,51.3012,0.0021,90a*,,,37 357.80,-,232 285,1s22s2p,3P°,2,1s<sup>2</sup>2p5p,3P,"0,1,2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
51.496,0.002,51.4921,0.0021,80a*,,,37 335.54,-,231 540,1s22s2p,3P°,0,1s<sup>2</sup>2p5p,3D,"1,2,3",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
51.496,0.002,51.4937,0.0021,80a*,,,37 341.65,-,231 540,1s22s2p,3P°,1,1s<sup>2</sup>2p5p,3D,"1,2,3",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
51.496,0.002,51.4980,0.0021,80a*,,,37 357.80,-,231 540,1s22s2p,3P°,2,1s<sup>2</sup>2p5p,3D,"1,2,3",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
51.72,0.05,51.654,0.003,94a,,,0.00,-,193 594,1s22s2,1S,0,1s<sup>2</sup>2s7p,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
52.56,0.05,52.56,0.05,76a,,,0.00,-,190 260,1s22s2,1S,0,1s<sup>2</sup>2s6p,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
53.63,0.05,53.582,0.049,30a,1.58e+07,B,0.00,-,186 629.92,1s22s2,1S,0,1s<sup>2</sup>2p3s,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u27&amp;element=B&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
54.429,0.004,54.4233,0.0004,137a*,,,37 335.54,-,221 080.3,1s22s2p,3P°,0,1s<sup>2</sup>2p4p,3P,"0,1,2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
54.429,0.004,54.4251,0.0004,137a*,,,37 341.65,-,221 080.3,1s22s2p,3P°,1,1s<sup>2</sup>2p4p,3P,"0,1,2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
