obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
779.985,779.9855+,12820.77,10,,,3196.607,16017.358,4f.(2F*) .5d2.(3F).6s (4F),5I*,4,4f2.(3F).5d (4H).6s,,3,9,7,,,L3475,
784.475,784.4749+,12747.38,12,,,1388.941,14136.322,4f.5d.6s2,3G*,3,4f.5d.(3H*).6s.6p.(3P*),,3,7,7,,,L3475,
786.665,786.6666+,12711.89,12,,,5315.803,18027.669,4f.(2F*) .5d2.(3F).6s (4F),5I*,7,4f.5d.(3H*).6s.6p.(3P*),5I,7,15,15,,,L3475,
786.820,786.8214+,12709.38,10,,,1388.941,14098.305,4f.5d.6s2,3G*,3,4f2.(3H).5d (4G).6s,,2,7,5,,,L3475,
791.570,791.5697+,12633.13,11,1.78e+06,C+,6663.226,19296.353,4f.(2F*) .5d2.(3F).6s (4F),*,5,4f.(2F*).5d2.(3F) (4I*).6p,,4,11,9,,T8748,L3475,
792.990,792.9906+,12610.50,10,,,4455.756,17066.246,4f.(2F*) .5d2.(3F).6s (4F),5I*,6,4f.5d.(3H*).6s.6p.(3P*),5I,6,13,13,,,L3475,
807.293,807.2943+,12387.08,16,,,4199.367,16586.423,4f.5d.6s2,3G*,5,4f.5d.(1G*).6s.6p.(3P*),,5,11,11,,,L3475,
809.666,809.6666+,12350.78,10,,,3210.583,15561.346,4f.(2F*) .5d2.(3F).6s (4F),*,5,4f.5d.(3H*).6s.6p.(3P*),5I,5,11,11,,,L3475,
812.259,812.2609+,12311.34,16,,,2437.629,14748.945,4f.(2F*) .5d2.(3F).6s (4F),5H*,4,4f.5d.(1G*).6s.6p.(3P*),,4,9,9,,,L3475,
826.336,826.3382+,12101.61,12,,,2437.629,14539.212,4f.(2F*) .5d2.(3F).6s (4F),5H*,4,4f.5d.(3F*).6s.6p.(3P*),,3,9,7,,,L3475,
849.815,849.8159+,11767.26,11,,,2369.068,14136.322,4f.(2F*) .5d2.(3F).6s (4F),5H*,3,4f.5d.(3H*).6s.6p.(3P*),,3,7,7,,,L3475,
861.501,861.5016+,11607.65,10,,,3764.008,15371.647,4f.(2F*) .5d2.(3F).6s (4F),5I*,5,4f.5d.(3H*).6s.6p.(3P*),,4,11,9,,,L3475,
865.004,865.0030+,11560.65,10h,,,4455.756,16016.409,4f.(2F*) .5d2.(3F).6s (4F),5I*,6,4f.5d.(3H*).6s.6p.(3P*),,5,13,11,,,L3475,
881.326,881.3273+,11346.54,12,,,2437.629,13784.151,4f.(2F*) .5d2.(3F).6s (4F),5H*,4,4f.5d.(1G*).6s.6p.(3P*),,5,9,11,,,L3475,
