obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
,311.6374,32088.57,,1.4e+07,E,27201.54,59290.11,3d5.4s2,a 4P,5/2,3d6.(a 3F).4p,x 4F*,7/2,6,8,,T1117,,
,311.6670,32085.53,,1.2e+07,E,30419.61,62505.14,3d5.4s2,b 4D,5/2,3d6.(3G).4p,v 4F*,7/2,6,8,,T1117,,
,311.7727,32074.65,,3.1e+06,E,34343.90,66418.55,3d6.(3H).4s,a 4H,9/2,3d5.(a 2G).4s.4p.(3P*),u 4H*,11/2,10,12,,T1117,,
,311.8434,32067.38,,1.0e+07,E,30419.61,62486.99,3d5.4s2,b 4D,5/2,3d6.(3G).4p,v 4F*,5/2,6,6,,T1117,,
,311.9027,32061.28,,1.7e+07,E,30425.71,62486.99,3d5.4s2,b 4D,3/2,3d6.(3G).4p,v 4F*,5/2,4,6,,T1117,,
,312.1976,32031.00,,1.1e+07,E,34423.27,66454.27,3d6.(3H).4s,a 4H,7/2,3d5.(4F).4s.4p.(3P*),*,7/2,8,8,,T1117,,
,312.3780,32012.50,,1.9e+07,E,34343.90,66356.40,3d6.(3H).4s,a 4H,9/2,3d5.(a 2G).4s.4p.(3P*),u 4H*,9/2,10,10,,T1117,,
,312.7745,31971.92,,2.3e+07,E,34423.27,66395.19,3d6.(3H).4s,a 4H,7/2,3d5.(4F).4s.4p.(3P*),*,5/2,8,6,,T1117,,
,313.3195,31916.30,,2.1e+07,E,34938.70,66855.00,3d6.(3F2).4s,a 4F,9/2,3d6.(3D).4p,u 4F*,9/2,10,10,,T1117,,
,313.3696,31911.20,,2.7e+07,E,34423.27,66334.47,3d6.(3H).4s,a 4H,7/2,3d5.(a 2G).4s.4p.(3P*),u 4H*,7/2,8,8,,T1117,,
,313.6100,31886.74,,2.8e+06,E,24779.32,56666.06,3d5.(6S).4s.4p.(3P*),z 6P*,3/2,3d6.(5D).5s,i 6D,1/2,4,2,,T1117,,
,313.7881,31868.64,,4.0e+06,E,27248.00,59116.64,3d5.4s2,a 4P,3/2,3d6.(a 3F).4p,4D*,5/2,4,6,,T1117,,
,313.905,31856.8,,1.1e+06,E,23549.20,55406.0,3d6.(5D).4s,a 4D,5/2,3d5.4s.(5S).5p,w 4P*,5/2,6,6,,T1117,,
,314.2731,31819.46,,6.7e+05,E,23549.20,55368.66,3d6.(5D).4s,a 4D,5/2,3d5.4s.(5S).5p,w 4P*,3/2,6,4,,T1117,,
,314.3582,31810.85,,4.1e+06,E,23296.67,55107.52,3d6.(5D).4s,a 4D,7/2,3d5.(4D).4s.4p.(3P*),x 4D*,7/2,8,8,,T1117,,
,314.7237,31773.90,,5.0e+05,E,24788.05,56561.95,3d5.(6S).4s.4p.(3P*),z 6P*,5/2,,e 4D,5/2,6,6,,T1117,,
314.909,314.9094,31755.2,60w,8.8e+06,E,18402.46,50157.63,3d5.(6S).4s.4p.(3P*),z 8P*,5/2,3d5.4s.(7S).6s,f 8S,7/2,6,8,,T1117,L3475,
,314.9762,31748.43,,8.9e+06,E,34138.88,65887.31,3d6.(3H).4s,a 4H,13/2,3d6.(3H).4p,v 4G*,11/2,14,12,,T1117,,
,315.0829,31737.68,,1.9e+06,E,23719.52,55457.20,3d6.(5D).4s,a 4D,3/2,3d5.4s.(5S).5p,w 4P*,1/2,4,2,,T1117,,
,315.2368,31722.18,,1.0e+07,E,35114.98,66837.16,3d6.(3F2).4s,a 4F,5/2,3d6.(3D).4p,u 4F*,5/2,6,6,,T1117,,
,315.3156,31714.26,,8.1e+06,E,38008.70,69722.96,3d6.(3H).4s,a 2H,11/2,,v 2H*,11/2,12,12,,T1117,,
,315.6989,31675.75,,1.6e+07,E,35165.05,66840.80,3d6.(3F2).4s,a 4F,3/2,3d6.(3D).4p,u 4F*,3/2,4,4,,T1117,,
,316.087,31636.9,,3.1e+06,E,23549.20,55186.1,3d6.(5D).4s,a 4D,5/2,3d5.(4D).4s.4p.(3P*),x 4D*,5/2,6,6,,T1117,,
,316.1066,31634.90,,1.4e+07,E,34938.70,66573.60,3d6.(3F2).4s,a 4F,9/2,3d5.(4F).4s.4p.(3P*),u 4G*,11/2,10,12,,T1117,,
316.196,316.1956,31626.0,90w,4.8e+06,E,18531.64,50157.63,3d5.(6S).4s.4p.(3P*),z 8P*,7/2,3d5.4s.(7S).6s,f 8S,7/2,8,8,,T1117,L3475,
,316.8736,31558.32,,7.2e+05,E,23549.20,55107.52,3d6.(5D).4s,a 4D,5/2,3d5.(4D).4s.4p.(3P*),x 4D*,7/2,6,8,,T1117,,
,317.0273,31543.02,,7.5e+06,E,38120.18,69663.20?,3d6.(3H).4s,a 2H,9/2,,v 2H*,9/2,10,10,,T1117,,
,317.1337,31532.44,,3.7e+06,E,34343.90,65876.34,3d6.(3H).4s,a 4H,9/2,3d6.(3H).4p,*,7/2,10,8,,T1117,,
,317.6295,31483.22,,6.5e+06,E,34463.37,65946.59,3d6.(3P2).4s,b 4P,3/2,3d5.(4P).4s.4p.(1P*),4D*,5/2,4,6,,T1117,,
,317.6494,31481.25,,1.8e+07,E,35041.37,66522.62,3d6.(3F2).4s,a 4F,7/2,3d5.(4F).4s.4p.(3P*),u 4G*,9/2,8,10,,T1117,,
,317.6635,31479.85,,1.2e+07,E,34938.70,66418.55,3d6.(3F2).4s,a 4F,9/2,3d5.(a 2G).4s.4p.(3P*),u 4H*,11/2,10,12,,T1117,,
,317.797,31466.6,,1.1e+06,E,23719.52,55186.1,3d6.(5D).4s,a 4D,3/2,3d5.(4D).4s.4p.(3P*),x 4D*,5/2,4,6,,T1117,,
,317.8534,31461.04,,1.2e+06,E,23818.87,55279.91,3d6.(5D).4s,a 4D,1/2,3d5.(4D).4s.4p.(3P*),x 4D*,3/2,2,4,,T1117,,
317.942,317.9422,31452.3,140w,3.7e+06,E,18705.37,50157.63,3d5.(6S).4s.4p.(3P*),z 8P*,9/2,3d5.4s.(7S).6s,f 8S,7/2,10,8,,T1117,L3475,
,319.0883,31339.29,,1.6e+07,E,35114.98,66454.27,3d6.(3F2).4s,a 4F,5/2,3d5.(4F).4s.4p.(3P*),*,7/2,6,8,,T1117,,
,319.3355,31315.03,,7.0e+06,E,35041.37,66356.40,3d6.(3F2).4s,a 4F,7/2,3d5.(a 2G).4s.4p.(3P*),u 4H*,9/2,8,10,,T1117,,
