obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 20
51.4242,,,194461,a,,,,,,,,,,,1,1,,,L6851,
51.4706,,,194286,a,,,,,,,,,,,1,1,,,L6851,
51.4898,,,194213,a,,,,,,,,,,,1,1,,,L6851,
51.5054,,,194154,a,,,,,,,,,,,1,1,,,L6851,
51.5213,,,194094,a,,,,,,,,,,,1,1,,,L6851,
51.5266,51.5265,0.0008,194075,a,,,0.0000,194075,3p6.4s,2S,1/2,3p5.4s.(1P*).5d,2P*,3/2,2,4,,,L6851,
51.5607,51.5607,0.0008,193946,a,,,0.0000,193946,3p6.4s,2S,1/2,3p5.4s.(1P*).5d,2P*,1/2,2,2,,,L6851,
51.5819,,,193866,a,,,,,,,,,,,1,1,,,L6851,
51.6114,51.6113,0.0008,193756,a,,,0.0000,193756,3p6.4s,2S,1/2,3p5.4s.(1P*).5d,2D*,3/2,2,4,,,L6851,
51.6322,,,193678,a,,,,,,,,,,,1,1,,,L6851,
51.6395,,,193650,a,,,,,,,,,,,1,1,,,L6851,
51.6630,,,193562,a,,,,,,,,,,,1,1,,,L6851,
51.6776,,,193507,a,,,,,,,,,,,1,1,,,L6851,
51.7203,,,193348,a,,,,,,,,,,,1,1,,,L6851,
51.7266,,,193324,a,,,,,,,,,,,1,1,,,L6851,
51.7388,,,193279,a,,,,,,,,,,,1,1,,,L6851,
51.7445,,,193257,a,,,,,,,,,,,1,1,,,L6851,
51.7491,,,193240,a,,,,,,,,,,,1,1,,,L6851,
51.7750,,,193143,a,,,,,,,,,,,1,1,,,L6851,
51.7796,,,193126,a,,,,,,,,,,,1,1,,,L6851,
51.7942,51.7941,0.0008,193072,a,,,0.0000,193072,3p6.4s,2S,1/2,3p5.4s.(1P*).6s,2P*,"1/2,3/2",2,6,,,L6851,
51.8548,,,192846,a,,,,,,,,,,,1,1,,,L6851,
51.8620,,,192819,a,,,,,,,,,,,1,1,,,L6851,
51.9514,,,192488,a,,,,,,,,,,,1,1,,,L6851,
51.9826,,,192372,a,,,,,,,,,,,1,1,,,L6851,
52.0094,,,192273,a,,,,,,,,,,,1,1,,,L6851,
52.0398,,,192161,a,,,,,,,,,,,1,1,,,L6851,
52.1031,,,191927,a,,,,,,,,,,,1,1,,,L6851,
52.1100,,,191902,a,,,,,,,,,,,1,1,,,L6851,
52.1478,,,191763,a,,,,,,,,,,,1,1,,,L6851,
52.1773,,,191654,a,,,,,,,,,,,1,1,,,L6851,
52.2140,,,191520,a,,,,,,,,,,,1,1,,,L6851,
52.2541,,,191373,"a,bl",,,,,,,,,,,1,1,,,L6851,
52.3643,,,190970,a,,,,,,,,,,,1,1,,,L6851,
52.3689,,,190953,a,,,,,,,,,,,1,1,,,L6851,
52.3795,,,190914,a,,,,,,,,,,,1,1,,,L6851,
52.3947,,,190859,a,,,,,,,,,,,1,1,,,L6851,
52.4633,,,190609,a,,,,,,,,,,,1,1,,,L6851,
52.5086,,,190445,a,,,,,,,,,,,1,1,,,L6851,
52.5281,,,190374,a,,,,,,,,,,,1,1,,,L6851,
52.5864,,,190163,a,,,,,,,,,,,1,1,,,L6851,
52.5966,,,190126,a,,,,,,,,,,,1,1,,,L6851,
52.6281,,,190013,"a,w",,,,,,,,,,,1,1,,,L6851,
52.6582,,,189904,a,,,,,,,,,,,1,1,,,L6851,
52.6625,,,189888,a,,,,,,,,,,,1,1,,,L6851,
52.6777,,,189834,a,,,,,,,,,,,1,1,,,L6851,
52.8508,,,189212,a,,,,,,,,,,,1,1,,,L6851,
52.9127,,,188991,a,,,,,,,,,,,1,1,,,L6851,
52.9435,,,188881,"a,w",,,,,,,,,,,1,1,,,L6851,
53.0272,,,188582,a,,,,,,,,,,,1,1,,,L6851,
53.1492,,,188150,a,,,,,,,,,,,1,1,,,L6851,
53.1780,,,188048,a,,,,,,,,,,,1,1,,,L6851,
53.2475,,,187802,"a,w",,,,,,,,,,,1,1,,,L6851,
53.2627,,,187749,a,,,,,,,,,,,1,1,,,L6851,
53.3593,,,187409,a,,,,,,,,,,,1,1,,,L6851,
53.4731,,,187010,a,,,,,,,,,,,1,1,,,L6851,
53.5740,,,186658,a,,,,,,,,,,,1,1,,,L6851,
53.7109,,,186182,a,,,,,,,,,,,1,1,,,L6851,
53.8164,,,185817,a,,,,,,,,,,,1,1,,,L6851,
53.8742,,,185618,a,,,,,,,,,,,1,1,,,L6851,
53.8772,,,185607,a,,,,,,,,,,,1,1,,,L6851,
54.0095,,,185153,"a,bl*",,,,,,,,,,,1,1,,,L6851,
54.0095,54.0094,0.0006,185153,"a,bl*",,,0.0000,185153,3p6.4s,2S,1/2,3p5.4s.(1P*).5s,2P*,1/2,2,2,,,L6851,
54.2101,,,184467,a,,,,,,,,,,,1,1,,,L6851,
54.2455,54.2455,0.0006,184347,a,,,0.0000,184347,3p6.4s,2S,1/2,3p5.4s.(1P*).5s,2P*,3/2,2,4,,,L6851,
54.3262,,,184073,a,,,,,,,,,,,1,1,,,L6851,
54.3460,,,184006,a,,,,,,,,,,,1,1,,,L6851,
54.4871,,,183530,"a,w",,,,,,,,,,,1,1,,,L6851,
54.5499,,,183318,"a,w",,,,,,,,,,,1,1,,,L6851,
54.7485,,,182653,a,,,,,,,,,,,1,1,,,L6851,
54.8986,,,182154,"a,w",,,,,,,,,,,1,1,,,L6851,
55.0218,,,181746,a,,,,,,,,,,,1,1,,,L6851,
55.0905,,,181519,a,,,,,,,,,,,1,1,,,L6851,
55.2940,,,180851,"a,w",,,,,,,,,,,1,1,,,L6851,
55.3120,,,180793,"a,w",,,,,,,,,,,1,1,,,L6851,
55.3860,,,180551,"a,w",,,,,,,,,,,1,1,,,L6851,
55.5810,,,179918,a,,,,,,,,,,,1,1,,,L6851,
55.5906,55.5905,0.0006,179887,a,,,0.0000,179887,3p6.4s,2S,1/2,3p5.3d.(3D*).4s,2D*,3/2,2,4,,,L6851,
57.1281,,,175045,a,,,,,,,,,,,1,1,,,L6851,
57.789,,,173040,a,,,,,,,,,,,1,1,,,L3602,
57.870,57.8704,0.0013,172800,a,,,0.0000,172800,3p6.4s,2S,1/2,3p5.3d.(3D*).4s,4D*,1/2,2,2,,,L3602,
57.930,57.9297,0.0013,172620,a,,,0.0000,172623,3p6.4s,2S,1/2,3p5.3d.(3D*).4s,4D*,3/2,2,4,,,L3602,
61.347,61.3474,0.0015,163010,"a,d",,,0.0000,163006,3p6.4s,2S,1/2,3p5.3d.(3P*).4s,2P*,3/2,2,4,,,L3602,
61.575,61.5748,0.0015,162400,"a,d",,,0.0000,162404,3p6.4s,2S,1/2,3p5.3d.(3P*).4s,2P*,1/2,2,2,,,L3602,
62.626,62.6260,0.0016,159680,a,,,0.0000,159678,3p6.4s,2S,1/2,3p5.3d.(3P*).4s,4P*,3/2,2,4,,,L3602,
62.748,62.7482,0.0016,159370,"a,d",,,0.0000,159367,3p6.4s,2S,1/2,3p5.3d.(3P*).4s,4P*,1/2,2,2,,,L3602,
65.323,65.3232,0.0013,153085,"a,w",,,0.0000,153085,3p6.4s,2S,1/2,3p5.4s2,2P*,1/2,2,2,,,L3602,
66.222,66.2217,0.0013,151007,"a,w",,,0.0000,151008,3p6.4s,2S,1/2,3p5.4s2,2P*,3/2,2,4,,,L3602,
67.36,67.35,0.03,148460,6,,,12985.185724,161473,3p6.4p,2P*,1/2,3p5.(2P*).4s.4p.(3P*),4S,3/2,2,4,,,L11806,
67.39,67.37,0.03,148390,23,,,13042.896027,161473,3p6.4p,2P*,3/2,3p5.(2P*).4s.4p.(3P*),4S,3/2,4,4,,,L11806,
69.17,69.12,0.03,144570,2*,,,21536.988,166221,3p6.3d,2D,3/2,3p5.3d.(3F*).4s,4F*,3/2,4,4,,,L11806,
69.17,69.12,0.03,144570,2*,,,21534.680,166221,3p6.3d,2D,5/2,3p5.3d.(3F*).4s,4F*,3/2,6,4,,,L11806,
72.10,72.09,0.03,138700,27*,,,21536.988,160245,3p6.3d,2D,3/2,3p5.3d.(3P*).4s,4P*,5/2,4,6,,,L11806,
72.10,72.09,0.03,138700,27*,,,21534.680,160245,3p6.3d,2D,5/2,3p5.3d.(3P*).4s,4P*,5/2,6,6,,,L11806,
75.29,75.27,0.04,132820,4*,,,27398.147,160245,3p6.4d,2D,3/2,3p5.3d.(3P*).4s,4P*,5/2,4,6,,,L6105,
75.29,75.27,0.04,132820,4*,,,27397.077,160245,3p6.4d,2D,5/2,3p5.3d.(3P*).4s,4P*,5/2,6,6,,,L6105,
76.90,76.89,0.04,130040,1*,,,30185.7476,160245,3p6.5d,2D,3/2,3p5.3d.(3P*).4s,4P*,5/2,4,6,,,L6105,
76.90,76.89,0.04,130040,1*,,,30185.2439,160245,3p6.5d,2D,5/2,3p5.3d.(3P*).4s,4P*,5/2,6,6,,,L6105,
77.82,77.79,0.04,128500,1*,,,31696.1661,160245,3p6.6d,2D,3/2,3p5.3d.(3P*).4s,4P*,5/2,4,6,,,L6105,
77.82,77.79,0.04,128500,1*,,,31695.9005,160245,3p6.6d,2D,5/2,3p5.3d.(3P*).4s,4P*,5/2,6,6,,,L6105,
,292.83875,0.00003,34148.486,,8.15e+02,C+,0.0000,34148.4861,3p6.4s,2S,1/2,3p6.13p,2P*,3/2,2,4,,"T5436n,extrap",,
,292.84268,0.00003,34148.028,,4.69e+02,C+,0.0000,34148.0284,3p6.4s,2S,1/2,3p6.13p,2P*,1/2,2,2,,"T5436n,extrap",,
,294.35300,0.00003,33972.815,,1.13e+03,C+,0.0000,33972.8148,3p6.4s,2S,1/2,3p6.12p,2P*,3/2,2,4,,"T5436n,extrap",,
,294.35827,0.00003,33972.206,,6.82e+02,C+,0.0000,33972.2064,3p6.4s,2S,1/2,3p6.12p,2P*,1/2,2,2,,"T5436n,extrap",,
,296.40758,0.00003,33737.328,,1.73e+03,C+,0.0000,33737.3284,3p6.4s,2S,1/2,3p6.11p,2P*,3/2,2,4,,"T5436n,extrap",,
,296.41488,0.00003,33736.498,,1.10e+03,C+,0.0000,33736.4979,3p6.4s,2S,1/2,3p6.11p,2P*,1/2,2,2,,"T5436n,extrap",,
299.2981,299.29905,0.00003,33411.51,a,3.16e+03,C+,0.0000,33411.3986,3p6.4s,2S,1/2,3p6.10p,2P*,3/2,2,4,,"T5436n,extrap",L3287,
299.3088,299.30952,0.00003,33410.31,a,2.12e+03,C+,0.0000,33410.2306,3p6.4s,2S,1/2,3p6.10p,2P*,1/2,2,2,,"T5436n,extrap",L3287,
303.5634,303.56452,0.00003,32942.04,a,6.74e+03,B,0.0000,32941.9262,3p6.4s,2S,1/2,3p6.9p,2P*,3/2,2,4,,T5436n,L3287,
303.5794,303.58040,0.00003,32940.31,a,4.78e+03,C+,0.0000,32940.2030,3p6.4s,2S,1/2,3p6.9p,2P*,1/2,2,2,,T5436n,L3287,
310.2691,310.2689,0.0006,32230.09,a,1.62e+04,B+,0.0000,32230.11,3p6.4s,2S,1/2,3p6.8p,2P*,3/2,2,4,,T5436n,L3287,
310.2951,310.2946,0.0006,32227.38,a,1.22e+04,C+,0.0000,32227.44,3p6.4s,2S,1/2,3p6.8p,2P*,1/2,2,2,,T5436n,L3287,
321.8080,321.8083,0.0006,31074.43,a,5.01e+04,B+,0.0000,31074.40,3p6.4s,2S,1/2,3p6.7p,2P*,3/2,2,4,,T5436n,L3287,
321.8544,321.8549,0.0006,31069.95,a,4.00e+04,C+,0.0000,31069.90,3p6.4s,2S,1/2,3p6.7p,2P*,1/2,2,2,,T5436n,L3287,
344.7364,344.7359,0.0006,29007.67,a,1.65e+05,B+,0.0000,29007.71,3p6.4s,2S,1/2,3p6.6p,2P*,3/2,2,4,,T5436n,L3287,
344.8364,344.8363,0.0006,28999.26,a,1.45e+05,C+,0.0000,28999.27,3p6.4s,2S,1/2,3p6.6p,2P*,1/2,2,2,,T5436n,L3287,
364.9881,364.98819,0.00007,27398.16,3,,,0.0000,27398.147,3p6.4s,2S,1/2,3p6.4d,2D,3/2,2,4,E2,,L6096,
365.0021,365.00244,0.00007,27397.10,4,,,0.0000,27397.077,3p6.4s,2S,1/2,3p6.4d,2D,5/2,2,6,E2,,L6096,
404.5279,404.52847,0.00008,24720.18,18,1.15e+06,A,0.0000,24720.139,3p6.4s,2S,1/2,3p6.5p,2P*,3/2,2,4,,T5436n,L3287,
404.8351,404.83565,0.00008,24701.41,17,1.07e+06,B+,0.0000,24701.382,3p6.4s,2S,1/2,3p6.5p,2P*,1/2,2,2,,T5436n,L3287,
464.3176,464.31748,0.00011,21536.98,10,1.54e+02,AAA,0.0000,21536.988,3p6.4s,2S,1/2,3p6.3d,2D,3/2,2,4,E2,T5364,L6096,
464.3673,464.36724,0.00011,21534.68,11,1.54e+02,AAA,0.0000,21534.680,3p6.4s,2S,1/2,3p6.3d,2D,5/2,2,6,E2,T5364,L6096,
474.2240,474.224621,0.000016,21087.08,4,8.0e+04,E,12985.185724,34072.2393,3p6.4p,2P*,1/2,3p6.13s,2S,1/2,2,2,,"T1619extrap,LS",L6096,
474.5672,474.566717,0.000016,21071.83,6,9.8e+04,C,12985.185724,34057.0385,3p6.4p,2P*,1/2,3p6.11d,2D,3/2,2,4,,T817LS,L6096,
475.5263,475.526024,0.000016,21029.33,5,1.6e+05,D+,13042.896027,34072.2393,3p6.4p,2P*,3/2,3p6.13s,2S,1/2,4,2,,"T1619extrap,LS",L6096,
,475.870001,0.000016,21014.1425,,1.9e+04,E,13042.896027,34057.0385,3p6.4p,2P*,3/2,3p6.11d,2D,3/2,4,4,,T817LS,,
475.8719,475.870757,0.000016,21014.06,7,1.2e+05,C,13042.896027,34057.0051,3p6.4p,2P*,3/2,3p6.11d,2D,5/2,4,6,,T817LS,L6096,
478.7829,478.782901,0.000016,20886.29,5,1.03e+05,C,12985.185724,33871.4788,3p6.4p,2P*,1/2,3p6.12s,2S,1/2,2,2,,"T817,T204,LS",L6096,
479.2388,479.238063,0.000016,20866.42,7,1.3e+05,C,12985.185724,33851.6418,3p6.4p,2P*,1/2,3p6.10d,2D,3/2,2,4,,"T817n,T204n,LS",L6096,
480.1096,480.109478,0.000016,20828.58,6,2.07e+05,C,13042.896027,33871.4788,3p6.4p,2P*,3/2,3p6.12s,2S,1/2,4,2,,"T817,T204,LS",L6096,
,480.567167,0.000016,20808.7458,,2.6e+04,C,13042.896027,33851.6418,3p6.4p,2P*,3/2,3p6.10d,2D,3/2,4,4,,"T817n,T204n,LS",,
480.5691,480.568234,0.000016,20808.66,8,1.6e+05,C,13042.896027,33851.5956,3p6.4p,2P*,3/2,3p6.10d,2D,5/2,4,6,,"T817n,T204n,LS",L6096,
485.1220,485.121941,0.000016,20613.37,7,1.871e+05,A+,12985.185724,33598.5597,3p6.4p,2P*,1/2,3p6.11s,2S,1/2,2,2,,T9168,L6096,
485.7447,485.744865,0.000017,20586.95,8,2.10e+05,A,12985.185724,33572.1249,3p6.4p,2P*,1/2,3p6.9d,2D,3/2,2,4,,T9168,L6096,
486.4842,486.483928,0.000017,20555.65,8,3.698e+05,AA,13042.896027,33598.5597,3p6.4p,2P*,3/2,3p6.11s,2S,1/2,4,2,,T9168,L6096,
,487.110357,0.000017,20529.2289,,4.38e+04,B+,13042.896027,33572.1249,3p6.4p,2P*,3/2,3p6.9d,2D,3/2,4,4,,T9168,,
487.1117,487.111916,0.000017,20529.17,9,2.61e+05,A,13042.896027,33572.0592,3p6.4p,2P*,3/2,3p6.9d,2D,5/2,4,6,,T9168,L6096,
494.3381,494.338808,0.000017,20229.07,8bl,2.69e+05,AA,12985.185724,33214.2267,3p6.4p,2P*,1/2,3p6.10s,2S,1/2,2,2,,T9168,L1792,
495.2197,495.219972,0.000017,20193.06,9,2.69e+05,B+,12985.185724,33178.2324,3p6.4p,2P*,1/2,3p6.8d,2D,3/2,2,4,,T9168,L6096,
495.75292,495.753114,0.000017,20171.338,9,5.322e+05,AA,13042.896027,33214.2267,3p6.4p,2P*,3/2,3p6.10s,2S,1/2,4,2,,T9168,L1792,
,496.639332,0.000017,20135.3364,,5.56e+04,B+,13042.896027,33178.2324,3p6.4p,2P*,3/2,3p6.8d,2D,3/2,4,4,,T9168,,
496.6416,496.641761,0.000017,20135.24,10,3.36e+05,A,13042.896027,33178.1339,3p6.4p,2P*,3/2,3p6.8d,2D,5/2,4,6,,T9168,L6096,
508.5643,508.565117,0.000018,19663.20,10,4.074e+05,AA,12985.185724,32648.3511,3p6.4p,2P*,1/2,3p6.9s,2S,1/2,2,2,,T9168,L6096,
509.8592,509.859199,0.000018,19613.26,11,3.39e+05,B+,12985.185724,32598.4437,3p6.4p,2P*,1/2,3p6.7d,2D,3/2,2,4,,T9168,L6096,
510.0621,510.062121,0.000018,19605.46,11,8.064e+05,A+,13042.896027,32648.3511,3p6.4p,2P*,3/2,3p6.9s,2S,1/2,4,2,,T9168,L6096,
,511.363842,0.000018,19555.5477,,7.01e+04,A,13042.896027,32598.4437,3p6.4p,2P*,3/2,3p6.7d,2D,3/2,4,4,,T9168,,
511.3674,511.367911,0.000018,19555.41,12,4.22e+05,B+,13042.896027,32598.2881,3p6.4p,2P*,3/2,3p6.7d,2D,5/2,4,6,,T9168,L6096,
532.4757,532.47595,0.00009,18780.20,12,6.62e+05,A+,12985.185724,31765.3767,3p6.4p,2P*,1/2,3p6.8s,2S,1/2,2,2,,T9168,L6096,
534.1173,534.11726,0.00009,18722.48,13,1.311e+06,AA,13042.896027,31765.3767,3p6.4p,2P*,3/2,3p6.8s,2S,1/2,4,2,,T9168,L6096,
534.4456,534.44554,0.00009,18710.98,12,3.86e+05,A,12985.185724,31696.1661,3p6.4p,2P*,1/2,3p6.6d,2D,3/2,2,4,,T9168,L6096,
,536.09903,0.00009,18653.270,,8.10e+04,A,13042.896027,31696.1661,3p6.4p,2P*,3/2,3p6.6d,2D,3/2,4,4,,T9168,,
536.1065,536.10666,0.00009,18653.01,14,4.86e+05,A,13042.896027,31695.9005,3p6.4p,2P*,3/2,3p6.6d,2D,5/2,4,6,,T9168,L6096,
578.3988,578.40035,0.00010,17289.11,16,1.186e+06,AA,12985.185724,30274.2487,3p6.4p,2P*,1/2,3p6.7s,2S,1/2,2,2,,T9168,L6096,
580.3361,580.33749,0.00010,17231.39,17,2.348e+06,AA,13042.896027,30274.2487,3p6.4p,2P*,3/2,3p6.7s,2S,1/2,4,2,,T9168,L6096,
581.3759,581.37636,0.00010,17200.57,15,2.86e+05,A,12985.185724,30185.7476,3p6.4p,2P*,1/2,3p6.5d,2D,3/2,2,4,,T9168,L6096,
,583.33352,0.00010,17142.852,,6.13e+04,A,13042.896027,30185.7476,3p6.4p,2P*,3/2,3p6.5d,2D,3/2,4,4,,T9168,,
583.3504,583.35066,0.00010,17142.36,17,3.71e+05,A,13042.896027,30185.2439,3p6.4p,2P*,3/2,3p6.5d,2D,5/2,4,6,,T9168,L6096,
691.2991,691.29881,0.00014,14465.520,19,2.500e+06,AA,12985.185724,27450.7104,3p6.4p,2P*,1/2,3p6.6s,2S,1/2,2,2,,T9168,L6096,
693.8197,693.81995,0.00024,14412.966,12,1.9e+04,C,12985.185724,27398.147,3p6.4p,2P*,1/2,3p6.4d,2D,3/2,2,4,,T9168,L6096,
694.0681,694.06780,0.00014,14407.808,20,4.956e+06,AA,13042.896027,27450.7104,3p6.4p,2P*,3/2,3p6.6s,2S,1/2,4,2,,T9168,L6096,
696.610,696.60921,0.00024,14355.23,7,2.4e+03,D+,13042.896027,27398.147,3p6.4p,2P*,3/2,3p6.4d,2D,3/2,4,4,,T9168,L6096,
696.6593,696.66113,0.00024,14354.219,12,1.37e+04,D+,13042.896027,27397.077,3p6.4p,2P*,3/2,3p6.4d,2D,5/2,4,6,,T9168,L6096,
,754.3488,0.0003,13256.467,,4.9e+03,E,21026.551,34283.0181,3p6.5s,2S,1/2,3p6.14p,2P*,3/2,2,4,,T817,,
,754.3693,0.0003,13256.106,,4.9e+03,E,21026.551,34282.6573,3p6.5s,2S,1/2,3p6.14p,2P*,1/2,2,2,,T817,,
,762.0827,0.0003,13121.935,,6.5e+03,C,21026.551,34148.4861,3p6.5s,2S,1/2,3p6.13p,2P*,3/2,2,4,,T817,,
,762.1093,0.0003,13121.477,,6.5e+03,E,21026.551,34148.0284,3p6.5s,2S,1/2,3p6.13p,2P*,1/2,2,2,,T817,,
766.7008906,766.70089,0.00003,13042.896027,25r,3.779e+07,AAA,0.0000,13042.896027,3p6.4s,2S,1/2,3p6.4p,2P*,3/2,2,4,,T9745,L8995,
770.1083536,770.10835,0.00003,12985.185725,24r,3.734e+07,AAA,0.0000,12985.185724,3p6.4s,2S,1/2,3p6.4p,2P*,1/2,2,2,,T9745,L8995,
,772.4236,0.0003,12946.264,,8.9e+03,C,21026.551,33972.8148,3p6.5s,2S,1/2,3p6.12p,2P*,3/2,2,4,,T817,,
,772.4599,0.0003,12945.655,,8.9e+03,E,21026.551,33972.2064,3p6.5s,2S,1/2,3p6.12p,2P*,1/2,2,2,,T817,,
774.320,774.335,0.004,12914.56,a*,,,21534.680,34448.98,3p6.3d,2D,5/2,3p6.14f,2F*,7/2,6,8,,,L2996,
774.320,774.335,0.004,12914.56,a*,,,21534.680,34448.98,3p6.3d,2D,5/2,3p6.14f,2F*,5/2,6,6,,,L2996,
774.459,774.474,0.004,12912.24,a,,,21536.988,34448.98,3p6.3d,2D,3/2,3p6.14f,2F*,5/2,4,6,,,L2996,
779.731,779.747,0.004,12824.93,a*,,,21534.680,34359.36,3p6.3d,2D,5/2,3p6.13f,2F*,5/2,6,6,,,L2996,
779.731,779.747,0.004,12824.93,a*,,,21534.680,34359.36,3p6.3d,2D,5/2,3p6.13f,2F*,7/2,6,8,,,L2996,
779.871,779.887,0.004,12822.64,a,,,21536.988,34359.36,3p6.3d,2D,3/2,3p6.13f,2F*,5/2,4,6,,,L2996,
786.663,786.677,0.003,12711.92,a*,,,21534.680,34246.37,3p6.3d,2D,5/2,3p6.12f,2F*,5/2,6,6,,,L2996,
786.663,786.677,0.003,12711.92,a*,,,21534.680,34246.37,3p6.3d,2D,5/2,3p6.12f,2F*,7/2,6,8,,,L2996,
,786.7339,0.0004,12710.777,,1.3e+04,C,21026.551,33737.3284,3p6.5s,2S,1/2,3p6.11p,2P*,3/2,2,4,,T817,,
,786.7853,0.0004,12709.947,,1.3e+04,C,21026.551,33736.4979,3p6.5s,2S,1/2,3p6.11p,2P*,1/2,2,2,,T817,,
786.803,786.820,0.003,12709.66,a,,,21536.988,34246.37,3p6.3d,2D,3/2,3p6.12f,2F*,5/2,4,6,,,L2996,
795.756,795.755,0.004,12566.67,5,,,21534.680,34101.36,3p6.3d,2D,5/2,3p6.11f,2F*,7/2,6,8,,,L6096,
795.902,795.901,0.004,12564.36,4,,,21536.988,34101.36,3p6.3d,2D,3/2,3p6.11f,2F*,5/2,4,6,,,L6096,
,803.9791,0.0004,12438.135,,2.0e+04,C,21534.680,33972.8148,3p6.3d,2D,5/2,3p6.12p,2P*,3/2,6,4,,T817LS,,
,804.1283,0.0004,12435.827,,2.3e+03,E,21536.988,33972.8148,3p6.3d,2D,3/2,3p6.12p,2P*,3/2,4,4,,T817LS,,
,804.1676,0.0004,12435.218,,2.3e+04,C,21536.988,33972.2064,3p6.3d,2D,3/2,3p6.12p,2P*,1/2,4,2,,T817LS,,
,807.4383,0.0004,12384.848,,1.601e+04,B+,21026.551,33411.3986,3p6.5s,2S,1/2,3p6.10p,2P*,3/2,2,4,,T9168,,
,807.5144,0.0004,12383.680,,1.456e+04,A,21026.551,33410.2306,3p6.5s,2S,1/2,3p6.10p,2P*,1/2,2,2,,T9168,,
808.033,808.032,0.004,12375.73,7,,,21534.680,33910.42,3p6.3d,2D,5/2,3p6.10f,2F*,7/2,6,8,,,L6096,
808.184,808.183,0.004,12373.42,6,,,21536.988,33910.42,3p6.3d,2D,3/2,3p6.10f,2F*,5/2,4,6,,,L6096,
,819.4942,0.0004,12202.648,,2.8e+04,C,21534.680,33737.3284,3p6.3d,2D,5/2,3p6.11p,2P*,3/2,6,4,,T817LS,,
,819.6493,0.0004,12200.340,,3.1e+03,E,21536.988,33737.3284,3p6.3d,2D,3/2,3p6.11p,2P*,3/2,4,4,,T817LS,,
,819.7051,0.0004,12199.510,,3.1e+04,C,21536.988,33736.4979,3p6.3d,2D,3/2,3p6.11p,2P*,1/2,4,2,,T817LS,,
825.245,825.243,0.004,12117.62,9bl*,9.6e+05,B+,21534.680,33652.32,3p6.3d,2D,5/2,3p6.9f,2F*,7/2,6,8,,T817LS,L6096,
825.245,825.243,0.004,12117.62,9bl*,6.4e+04,C+,21534.680,33652.32,3p6.3d,2D,5/2,3p6.9f,2F*,5/2,6,6,,T817LS,L6096,
825.401,825.400,0.004,12115.33,8,8.9e+05,C+,21536.988,33652.32,3p6.3d,2D,3/2,3p6.9f,2F*,5/2,4,6,,T817LS,L6096,
839.253,839.2518,0.0004,11915.36,3,2.71e+04,B+,21026.551,32941.9262,3p6.5s,2S,1/2,3p6.9p,2P*,3/2,2,4,,T9168,L6096,
,839.3732,0.0004,11913.652,m,2.47e+04,B+,21026.551,32940.2030,3p6.5s,2S,1/2,3p6.9p,2P*,1/2,2,2,,T9168,L6096,
841.985,841.9834,0.0004,11876.69,2,4.81e+04,A,21534.680,33411.3986,3p6.3d,2D,5/2,3p6.10p,2P*,3/2,6,4,,T9168,L6096,
,842.1471,0.0004,11874.411,,5.29e+03,A,21536.988,33411.3986,3p6.3d,2D,3/2,3p6.10p,2P*,3/2,4,4,,T9168,,
842.231,842.2299,0.0004,11873.22,1,5.25e+04,A,21536.988,33410.2306,3p6.3d,2D,3/2,3p6.10p,2P*,1/2,4,2,,T9168,L6096,
850.579,850.577,0.004,11756.70,11bl*,1.32e+06,B+,21534.680,33291.40,3p6.3d,2D,5/2,3p6.8f,2F*,7/2,6,8,,T8262,L6096,
850.579,850.577,0.004,11756.70,11bl*,8.80e+04,B+,21534.680,33291.40,3p6.3d,2D,5/2,3p6.8f,2F*,5/2,6,6,,T8262,L6096,
850.745,850.744,0.004,11754.41,10,1.23e+06,B+,21536.988,33291.40,3p6.3d,2D,3/2,3p6.8f,2F*,5/2,4,6,,T8262,L6096,
876.637,876.6358,0.0004,11407.23,4,7.13e+04,A,21534.680,32941.9262,3p6.3d,2D,5/2,3p6.9p,2P*,3/2,6,4,,T9168,L6096,
,876.8132,0.0004,11404.938,,7.97e+03,A+,21536.988,32941.9262,3p6.3d,2D,3/2,3p6.9p,2P*,3/2,4,4,,T9168,,
876.946,876.9457,0.0004,11403.21,3,7.81e+04,A,21536.988,32940.2030,3p6.3d,2D,3/2,3p6.9p,2P*,1/2,4,2,,T9168,L6096,
890.463,890.462,0.005,11230.11,13bl*,2.052e+06,AA,21534.680,32764.80,3p6.3d,2D,5/2,3p6.7f,2F*,7/2,6,8,,T9168,L6096,
890.463,890.462,0.005,11230.11,13bl*,1.369e+05,AA,21534.680,32764.80,3p6.3d,2D,5/2,3p6.7f,2F*,5/2,6,6,,T9168,L6096,
890.646,890.645,0.005,11227.80,12,1.914e+06,AA,21536.988,32764.80,3p6.3d,2D,3/2,3p6.7f,2F*,5/2,4,6,,T9168,L6096,
892.576,892.574,0.005,11203.53,5,5.23e+04,A,21026.551,32230.11,3p6.5s,2S,1/2,3p6.8p,2P*,3/2,2,4,,T9168,L6096,
892.789,892.786,0.005,11200.85,4,4.77e+04,B+,21026.551,32227.44,3p6.5s,2S,1/2,3p6.8p,2P*,1/2,2,2,,T9168,L6096,
