obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 20
,549.3606,0.0010,18202.98,,5.6e+05,E,107131.7086,125334.69,3s2.3p5.(2P*<1/2>).4p,2[3/2],1,3s2.3p5.(2P*<1/2>).8s,2[1/2]*,0,3,1,,T1164n,,
549.7401,549.7400,0.0010,18190.41,25,1.69e+06,C,105462.7596,123653.177,3s2.3p5.(2P*<3/2>).4p,2[5/2],3,3s2.3p5.(2P*<3/2>).6d,2[7/2]*,4,7,9,,T1218n,L2634,
550.7643,550.7642,0.0010,18156.59,5,3.6e+05,D+,105617.2700,123773.8614,3s2.3p5.(2P*<3/2>).4p,2[5/2],2,3s2.3p5.(2P*<3/2>).6d,2[7/2]*,3,5,7,,T1218n,L2634,
,552.6491,0.0010,18094.66,,1.7e+05,D+,105462.7596,123557.4227,3s2.3p5.(2P*<3/2>).4p,2[5/2],3,3s2.3p5.(2P*<1/2>).5d,2[5/2]*,3,7,7,,T1218n,,
,553.0497,0.0010,18081.56,,1.2e+05,E,107054.2720,125135.831,3s2.3p5.(2P*<3/2>).4p,2[1/2],0,3s2.3p5.(2P*<3/2>).8d,2[1/2]*,1,1,3,,T1164n,,
,553.6017,0.0010,18063.53,,2.7e+05,D+,107289.7001,125353.23,3s2.3p5.(2P*<1/2>).4p,2[3/2],2,3s2.3p5.(2P*<1/2>).8s,2[1/2]*,1,5,3,,T1218n,,
,554.2399,0.0010,18042.73,,4.1e+04,D,105462.7596,123505.4896,3s2.3p5.(2P*<3/2>).4p,2[5/2],3,3s2.3p5.(2P*<1/2>).5d,2[5/2]*,2,7,5,,T1218n,,
,555.4284,0.0010,18004.12,,7.9e+04,E,107131.7086,125135.831,3s2.3p5.(2P*<1/2>).4p,2[3/2],1,3s2.3p5.(2P*<3/2>).8d,2[1/2]*,1,3,3,,T1164n,,
556.0246,556.0245,0.0010,17984.82,25,1.42e+06,C,104102.0990,122086.9164,3s2.3p5.(2P*<3/2>).4p,2[1/2],1,3s2.3p5.(2P*<3/2>).5d,2[3/2]*,2,3,5,,T1218n,L2634,
,556.1220,0.0010,17981.67,,2.2e+05,D+,107131.7086,125113.376,3s2.3p5.(2P*<1/2>).4p,2[3/2],1,3s2.3p5.(2P*<1/2>).6d,2[5/2]*,2,3,5,,T1218n,,
557.4088,557.4089,0.0010,17940.15,10,6.6e+05,C,105617.2700,123557.4227,3s2.3p5.(2P*<3/2>).4p,2[5/2],2,3s2.3p5.(2P*<1/2>).5d,2[5/2]*,3,5,7,,T1218n,L2634,
,557.5776,0.0010,17934.72,,4.6e+04,D,107131.7086,125066.432,3s2.3p5.(2P*<1/2>).4p,2[3/2],1,3s2.3p5.(2P*<1/2>).6d,2[3/2]*,2,3,5,,T1218n,,
,558.3421,0.0010,17910.17,,5.6e+04,D+,105462.7596,123372.9253,3s2.3p5.(2P*<3/2>).4p,2[5/2],3,3s2.3p5.(2P*<1/2>).5d,2[3/2]*,2,7,5,,T1218n,,
,559.0271,0.0010,17888.22,,1.5e+05,D+,105617.2700,123505.4896,3s2.3p5.(2P*<3/2>).4p,2[5/2],2,3s2.3p5.(2P*<1/2>).5d,2[5/2]*,2,5,5,,T1218n,,
,559.9030,0.0010,17860.24,,4.2e+05,E,107289.7001,125149.937,3s2.3p5.(2P*<1/2>).4p,2[3/2],2,3s2.3p5.(2P*<1/2>).6d,2[5/2]*,3,5,7,,T1164n,,
560.8290,560.8289,0.0010,17830.75,35,2.20e+06,C,104102.0990,121932.8477,3s2.3p5.(2P*<3/2>).4p,2[1/2],1,3s2.3p5.(2P*<3/2>).5d,2[1/2]*,1,3,3,,T1218n,L2634,
,561.9574,0.0010,17794.94,,2.1e+05,D,106087.2598,123882.203,3s2.3p5.(2P*<3/2>).4p,2[3/2],1,3s2.3p5.(2P*<1/2>).7s,2[1/2]*,1,3,3,,T1218n,,
,562.2482,0.0010,17785.74,,3.6e+05,D,106087.2598,123873.000,3s2.3p5.(2P*<3/2>).4p,2[3/2],1,3s2.3p5.(2P*<1/2>).7s,2[1/2]*,0,3,1,,T1218n,,
,562.5331,0.0010,17776.73,,1.4e+05,D,107289.7001,125066.432,3s2.3p5.(2P*<1/2>).4p,2[3/2],2,3s2.3p5.(2P*<1/2>).6d,2[3/2]*,2,5,5,,T1218n,,
,563.7141,0.0010,17739.49,,9.6e+04,D,106087.2598,123826.750,3s2.3p5.(2P*<3/2>).4p,2[3/2],1,3s2.3p5.(2P*<3/2>).6d,2[5/2]*,2,3,5,,T1164n,,
,563.890,0.010,17733.9,,9.1e+04,D,107054.2720,124788.22,3s2.3p5.(2P*<3/2>).4p,2[1/2],0,3s2.3p5.(2P*<3/2>).7d,2[3/2]*,1,1,3,,T1164n,,
,564.069,0.010,17728.3,,2.1e+05,D,107054.2720,124782.61,3s2.3p5.(2P*<3/2>).4p,2[1/2],0,3s2.3p5.(2P*<3/2>).9s,2[3/2]*,1,1,3,,T1164n,,
,564.2942,0.0010,17721.25,,8.7e+04,D,106087.2598,123808.513,3s2.3p5.(2P*<3/2>).4p,2[3/2],1,3s2.3p5.(2P*<3/2>).6d,2[3/2]*,2,3,5,,T1164n,,
,565.0254,0.0010,17698.32,,1.2e+05,D,106237.5518,123935.870,3s2.3p5.(2P*<3/2>).4p,2[3/2],2,3s2.3p5.(2P*<3/2>).8s,2[3/2]*,1,5,3,,T1218n,,
565.2272,565.2272,0.0010,17692.00,20,3.20e+06,C,104102.0990,121794.0988,3s2.3p5.(2P*<3/2>).4p,2[1/2],1,3s2.3p5.(2P*<3/2>).5d,2[1/2]*,0,3,1,,T1218n,L2634,
,566.0697,0.0010,17665.67,,2.6e+05,D,106237.5518,123903.220,3s2.3p5.(2P*<3/2>).4p,2[3/2],2,3s2.3p5.(2P*<3/2>).8s,2[3/2]*,2,5,5,,T1218n,,
,568.3476,0.0010,17594.87,,2.0e+05,D,106237.5518,123832.419,3s2.3p5.(2P*<3/2>).4p,2[3/2],2,3s2.3p5.(2P*<3/2>).6d,2[5/2]*,3,5,7,,T1218n,,
,568.5307,0.0010,17589.20,,2.0e+05,D,106237.5518,123826.750,3s2.3p5.(2P*<3/2>).4p,2[3/2],2,3s2.3p5.(2P*<3/2>).6d,2[5/2]*,2,5,5,,T1218n,,
,570.2454,0.0010,17536.31,,5.9e+05,D,106237.5518,123773.8614,3s2.3p5.(2P*<3/2>).4p,2[3/2],2,3s2.3p5.(2P*<3/2>).6d,2[7/2]*,3,5,7,,T1218n,,
,571.4089,0.0010,17500.60,,8.7e+04,D,107054.2720,124554.874,3s2.3p5.(2P*<3/2>).4p,2[1/2],0,3s2.3p5.(2P*<3/2>).7d,2[1/2]*,1,1,3,,T1164n,,
574.1112,574.1112,0.0010,17418.23,10,8.7e+05,D,106087.2598,123505.4896,3s2.3p5.(2P*<3/2>).4p,2[3/2],1,3s2.3p5.(2P*<1/2>).5d,2[5/2]*,2,3,5,,T1218n,L2634,
,577.3715,0.0010,17319.87,,2.0e+05,D,106237.5518,123557.4227,3s2.3p5.(2P*<3/2>).4p,2[3/2],2,3s2.3p5.(2P*<1/2>).5d,2[5/2]*,3,5,7,,T1218n,,
,577.5610,0.0010,17314.19,,1.1e+05,D,107289.7001,124603.890,3s2.3p5.(2P*<1/2>).4p,2[3/2],2,3s2.3p5.(2P*<3/2>).7d,2[3/2]*,2,5,5,,T1218n,,
,578.5140,0.0010,17285.67,,8.1e+04,D,106087.2598,123372.9253,3s2.3p5.(2P*<3/2>).4p,2[3/2],1,3s2.3p5.(2P*<1/2>).5d,2[3/2]*,2,3,5,,T1218n,,
,579.1079,0.0010,17267.94,,4.6e+04,D,106237.5518,123505.4896,3s2.3p5.(2P*<3/2>).4p,2[3/2],2,3s2.3p5.(2P*<1/2>).5d,2[5/2]*,2,5,5,,T1218n,,
,579.2007,0.0010,17265.17,,3.4e+04,D,107289.7001,124554.874,3s2.3p5.(2P*<1/2>).4p,2[3/2],2,3s2.3p5.(2P*<3/2>).7d,2[1/2]*,1,5,3,,T1218n,,
,580.3689,0.0010,17230.42,,4.2e+05,D,106237.5518,123467.9733,3s2.3p5.(2P*<3/2>).4p,2[3/2],2,3s2.3p5.(2P*<3/2>).6d,2[1/2]*,1,5,3,,T1218n,,
583.5880,583.5881,0.0010,17135.38,5,5.2e+05,C,106237.5518,123372.9253,3s2.3p5.(2P*<3/2>).4p,2[3/2],2,3s2.3p5.(2P*<1/2>).5d,2[3/2]*,2,5,5,,"T1218n,T1164n",L2634,
,584.5399,0.0010,17107.47,,3.3e+04,D,107496.4166,124603.890,3s2.3p5.(2P*<1/2>).4p,2[1/2],1,3s2.3p5.(2P*<3/2>).7d,2[3/2]*,2,3,5,,T1218n,,
586.1934,586.1935,0.0010,17059.22,10,2.85e+05,C,104102.0990,121161.3135,3s2.3p5.(2P*<3/2>).4p,2[1/2],1,3s2.3p5.(2P*<1/2>).6s,2[1/2]*,1,3,3,,"T1218n,T1164n",L2634,
588.4254,588.4255,0.0010,16994.51,15,1.23e+06,C,104102.0990,121096.605,3s2.3p5.(2P*<3/2>).4p,2[1/2],1,3s2.3p5.(2P*<1/2>).6s,2[1/2]*,0,3,1,,T1218n,L2634,
589.0216,589.0215,0.0010,16977.31,25,1.29e+06,C,105462.7596,122440.0672,3s2.3p5.(2P*<3/2>).4p,2[5/2],3,3s2.3p5.(2P*<3/2>).7s,2[3/2]*,2,7,5,,T1218n,L2634,
591.3723,591.3723,0.0010,16909.82,50,1.05e+06,C,104102.0990,121011.9198,3s2.3p5.(2P*<3/2>).4p,2[1/2],1,3s2.3p5.(2P*<1/2>).4d,2[3/2]*,1,3,3,,"T1218n,T1164n",L2634,
,591.8238,0.0010,16896.92,,5.9e+04,D,105617.2700,122514.192,3s2.3p5.(2P*<3/2>).4p,2[5/2],2,3s2.3p5.(2P*<3/2>).5d,2[3/2]*,1,5,3,,T1218n,,
,592.8767,0.0010,16866.91,,3.7e+04,D+,105462.7596,122329.672,3s2.3p5.(2P*<3/2>).4p,2[5/2],3,3s2.3p5.(2P*<3/2>).5d,2[5/2]*,3,7,7,,T1218n,,
593.0456,593.0455,0.0010,16862.11,15,1.1e+06,D+,105617.2700,122479.3820,3s2.3p5.(2P*<3/2>).4p,2[5/2],2,3s2.3p5.(2P*<3/2>).7s,2[3/2]*,1,5,3,,T1218n,L2634,
,594.2501,0.0010,16827.93,,1.2e+05,D,107054.2720,123882.203,3s2.3p5.(2P*<3/2>).4p,2[1/2],0,3s2.3p5.(2P*<1/2>).7s,2[1/2]*,1,1,3,,T1218n,,
594.4315,594.4315,0.0010,16822.80,5,1.8e+05,D,105617.2700,122440.0672,3s2.3p5.(2P*<3/2>).4p,2[5/2],2,3s2.3p5.(2P*<3/2>).7s,2[3/2]*,2,5,5,,T1218n,L2634,
,594.5535,0.0010,16819.34,,3.6e+04,D,105462.7596,122282.104,3s2.3p5.(2P*<3/2>).4p,2[5/2],3,3s2.3p5.(2P*<3/2>).5d,2[5/2]*,2,7,5,,T1218n,,
,595.0907,0.0010,16804.16,,1.5e+05,D,107131.7086,123935.870,3s2.3p5.(2P*<1/2>).4p,2[3/2],1,3s2.3p5.(2P*<3/2>).8s,2[3/2]*,1,3,3,,T1218n,,
,596.613,0.010,16761.3,,7.7e+04,D,107054.2720,123815.56,3s2.3p5.(2P*<3/2>).4p,2[1/2],0,3s2.3p5.(2P*<1/2>).5d,2[3/2]*,1,1,3,,T1218n,,
,596.9973,0.0010,16750.49,,1.8e+05,D,107131.7086,123882.203,3s2.3p5.(2P*<1/2>).4p,2[3/2],1,3s2.3p5.(2P*<1/2>).7s,2[1/2]*,1,3,3,,T1218n,,
,597.3255,0.0010,16741.29,,1.1e+06,D+,107131.7086,123873.000,3s2.3p5.(2P*<1/2>).4p,2[3/2],1,3s2.3p5.(2P*<1/2>).7s,2[1/2]*,0,3,1,,T1218n,,
,598.3580,0.0010,16712.40,,1.2e+04,D,105617.2700,122329.672,3s2.3p5.(2P*<3/2>).4p,2[5/2],2,3s2.3p5.(2P*<3/2>).5d,2[5/2]*,3,5,7,,T1218n,,
598.8960,598.8960,0.0010,16697.39,7,1.2e+05,D,105462.7596,122160.1502,3s2.3p5.(2P*<3/2>).4p,2[5/2],3,3s2.3p5.(2P*<3/2>).5d,2[7/2]*,3,7,7,,T1218n,L2634,
,598.9802,0.0010,16695.04,,6.1e+04,D,107131.7086,123826.750,3s2.3p5.(2P*<1/2>).4p,2[3/2],1,3s2.3p5.(2P*<3/2>).6d,2[5/2]*,2,3,5,,T1218n,,
,599.6353,0.0010,16676.80,,2.6e+04,D,107131.7086,123808.513,3s2.3p5.(2P*<1/2>).4p,2[3/2],1,3s2.3p5.(2P*<3/2>).6d,2[3/2]*,2,3,5,,T1164n,,
600.0661,600.0660,0.0010,16664.83,5,1.4e+05,D,105617.2700,122282.104,3s2.3p5.(2P*<3/2>).4p,2[5/2],2,3s2.3p5.(2P*<3/2>).5d,2[5/2]*,2,5,5,,T1218n,L2634,
,600.7388,0.0010,16646.17,,1.4e+05,D+,107289.7001,123935.870,3s2.3p5.(2P*<1/2>).4p,2[3/2],2,3s2.3p5.(2P*<3/2>).8s,2[3/2]*,1,5,3,,T1218n,,
,601.5343,0.0010,16624.16,,1.4e+05,D+,105462.7596,122086.9164,3s2.3p5.(2P*<3/2>).4p,2[5/2],3,3s2.3p5.(2P*<3/2>).5d,2[3/2]*,2,7,5,,T1218n,,
602.6819,602.6818,0.0010,16592.50,5,9.0e+05,D+,107289.7001,123882.203,3s2.3p5.(2P*<1/2>).4p,2[3/2],2,3s2.3p5.(2P*<1/2>).7s,2[1/2]*,1,5,3,,T1218n,L2634,
603.3797,603.3797,0.0010,16573.31,70,2.46e+06,C,105462.7596,122036.0704,3s2.3p5.(2P*<3/2>).4p,2[5/2],3,3s2.3p5.(2P*<3/2>).5d,2[7/2]*,4,7,9,,"T1218n,T1164n",L2634,
604.4896,604.4897,0.0010,16542.88,35,1.47e+06,C,105617.2700,122160.1502,3s2.3p5.(2P*<3/2>).4p,2[5/2],2,3s2.3p5.(2P*<3/2>).5d,2[7/2]*,3,5,7,,T1218n,L2634,
605.4399,605.4399,0.0010,16516.92,10,1.9e+05,D+,104102.0990,120619.0162,3s2.3p5.(2P*<3/2>).4p,2[1/2],1,3s2.3p5.(2P*<1/2>).4d,2[5/2]*,2,3,5,,T1218n,L2634,
606.1050,606.1050,0.0010,16498.79,20,4.2e+05,C,104102.0990,120600.8905,3s2.3p5.(2P*<3/2>).4p,2[1/2],1,3s2.3p5.(2P*<1/2>).4d,2[3/2]*,2,3,5,,"T1218n,T1164n",L2634,
,606.6429,0.0010,16484.16,,5.8e+04,D,107289.7001,123773.8614,3s2.3p5.(2P*<1/2>).4p,2[3/2],2,3s2.3p5.(2P*<3/2>).6d,2[7/2]*,3,5,7,,T1218n,,
,608.2927,0.0010,16439.45,,7.5e+04,D,107496.4166,123935.870,3s2.3p5.(2P*<1/2>).4p,2[1/2],1,3s2.3p5.(2P*<3/2>).8s,2[3/2]*,1,3,3,,T1218n,,
,608.7564,0.0010,16426.93,,9.0e+03,,106087.2598,122514.192,3s2.3p5.(2P*<3/2>).4p,2[3/2],1,3s2.3p5.(2P*<3/2>).5d,2[3/2]*,1,3,3,,T1218n,,
,609.2471,0.0010,16413.70,,3.0e+05,D,107054.2720,123467.9733,3s2.3p5.(2P*<3/2>).4p,2[1/2],0,3s2.3p5.(2P*<3/2>).6d,2[1/2]*,1,1,3,,T1218n,,
610.0491,610.0491,0.0010,16392.12,7,5.2e+05,D+,106087.2598,122479.3820,3s2.3p5.(2P*<3/2>).4p,2[3/2],1,3s2.3p5.(2P*<3/2>).7s,2[3/2]*,1,3,3,,T1218n,L2634,
,610.2850,0.0010,16385.79,,3.3e+05,D+,107496.4166,123882.203,3s2.3p5.(2P*<1/2>).4p,2[1/2],1,3s2.3p5.(2P*<1/2>).7s,2[1/2]*,1,3,3,,T1218n,,
,610.6280,0.0010,16376.58,,3.4e+05,D,107496.4166,123873.000,3s2.3p5.(2P*<1/2>).4p,2[1/2],1,3s2.3p5.(2P*<1/2>).7s,2[1/2]*,0,3,1,,T1218n,,
610.7325,610.7325,0.0010,16373.78,10,1.21e+06,C,107131.7086,123505.4896,3s2.3p5.(2P*<1/2>).4p,2[3/2],1,3s2.3p5.(2P*<1/2>).5d,2[5/2]*,2,3,5,,T1218n,L2634,
,611.5158,0.0010,16352.81,,4.7e+04,D+,106087.2598,122440.0672,3s2.3p5.(2P*<3/2>).4p,2[3/2],1,3s2.3p5.(2P*<3/2>).7s,2[3/2]*,2,3,5,,T1218n,,
,612.1350,0.0010,16336.26,,5.1e+04,D+,107131.7086,123467.9733,3s2.3p5.(2P*<1/2>).4p,2[3/2],1,3s2.3p5.(2P*<3/2>).6d,2[1/2]*,1,3,3,,T1218n,,
,612.3574,0.0010,16330.33,,1.3e+04,D,107496.4166,123826.750,3s2.3p5.(2P*<1/2>).4p,2[1/2],1,3s2.3p5.(2P*<3/2>).6d,2[5/2]*,2,3,5,,T1164n,,
,612.9112,0.0010,16315.58,,1.1e+05,D+,105617.2700,121932.8477,3s2.3p5.(2P*<3/2>).4p,2[5/2],2,3s2.3p5.(2P*<3/2>).5d,2[1/2]*,1,5,3,,T1218n,,
,613.0420,0.0010,16312.10,,8.6e+04,D,107496.4166,123808.513,3s2.3p5.(2P*<1/2>).4p,2[1/2],1,3s2.3p5.(2P*<3/2>).6d,2[3/2]*,2,3,5,,T1164n,,
614.7142,614.7142,0.0010,16267.72,10,7.6e+05,C,107289.7001,123557.4227,3s2.3p5.(2P*<1/2>).4p,2[3/2],2,3s2.3p5.(2P*<1/2>).5d,2[5/2]*,3,5,7,,T1218n,L2634,
,615.6942,0.0010,16241.83,,5.1e+05,D,106237.5518,122479.3820,3s2.3p5.(2P*<3/2>).4p,2[3/2],2,3s2.3p5.(2P*<3/2>).7s,2[3/2]*,1,5,3,,T1218n,,
,616.6829,0.0010,16215.79,,9.89e+04,C,107289.7001,123505.4896,3s2.3p5.(2P*<1/2>).4p,2[3/2],2,3s2.3p5.(2P*<1/2>).5d,2[5/2]*,2,5,5,,T1218n,,
617.1881,617.1881,0.0010,16202.51,7,5.0e+05,C,106237.5518,122440.0672,3s2.3p5.(2P*<3/2>).4p,2[3/2],2,3s2.3p5.(2P*<3/2>).7s,2[3/2]*,2,5,5,,T1218n,L2634,
617.4804,617.4805,0.0010,16194.85,10,6.7e+05,C,106087.2598,122282.104,3s2.3p5.(2P*<3/2>).4p,2[3/2],1,3s2.3p5.(2P*<3/2>).5d,2[5/2]*,2,3,5,,T1218n,L2634,
,618.1129,0.0010,16178.27,,6.6e+04,D,107289.7001,123467.9733,3s2.3p5.(2P*<1/2>).4p,2[3/2],2,3s2.3p5.(2P*<3/2>).6d,2[1/2]*,1,5,3,,T1218n,,
621.4222,621.4222,0.0010,16092.12,10,3.9e+05,D+,106237.5518,122329.672,3s2.3p5.(2P*<3/2>).4p,2[3/2],2,3s2.3p5.(2P*<3/2>).5d,2[5/2]*,3,5,7,,T1218n,L2634,
621.7658,621.7658,0.0010,16083.23,5,5.7e+05,D+,107289.7001,123372.9253,3s2.3p5.(2P*<1/2>).4p,2[3/2],2,3s2.3p5.(2P*<1/2>).5d,2[3/2]*,2,5,5,,T1218n,L2634,
,623.2645,0.0010,16044.55,,1.2e+04,D,106237.5518,122282.104,3s2.3p5.(2P*<3/2>).4p,2[3/2],2,3s2.3p5.(2P*<3/2>).5d,2[5/2]*,2,5,5,,T1164n,,
,624.5117,0.0010,16012.51,,1.3e+05,D,107496.4166,123508.927,3s2.3p5.(2P*<1/2>).4p,2[1/2],1,3s2.3p5.(2P*<3/2>).6d,2[1/2]*,0,3,1,,T1218n,,
,624.6458,0.0010,16009.07,,2.0e+04,D,107496.4166,123505.4896,3s2.3p5.(2P*<1/2>).4p,2[1/2],1,3s2.3p5.(2P*<1/2>).5d,2[5/2]*,2,3,5,,T1218n,,
,625.0134,0.0010,15999.66,,6.8e+04,D,106087.2598,122086.9164,3s2.3p5.(2P*<3/2>).4p,2[3/2],1,3s2.3p5.(2P*<3/2>).5d,2[3/2]*,2,3,5,,T1218n,,
,628.0382,0.0010,15922.60,,2.0e+04,D,106237.5518,122160.1502,3s2.3p5.(2P*<3/2>).4p,2[3/2],2,3s2.3p5.(2P*<3/2>).5d,2[7/2]*,3,5,7,,T1218n,,
629.8613,629.8614,0.0010,15876.51,7,9.0e+05,D+,107496.4166,123372.9253,3s2.3p5.(2P*<1/2>).4p,2[1/2],1,3s2.3p5.(2P*<1/2>).5d,2[3/2]*,2,3,5,,T1218n,L2634,
630.9401,630.9401,0.0010,15849.36,15,6.0e+05,D+,106237.5518,122086.9164,3s2.3p5.(2P*<3/2>).4p,2[3/2],2,3s2.3p5.(2P*<3/2>).5d,2[3/2]*,2,5,5,,T1218n,L2634,
,631.0905,0.0010,15845.59,,7.6e+04,D,106087.2598,121932.8477,3s2.3p5.(2P*<3/2>).4p,2[3/2],1,3s2.3p5.(2P*<3/2>).5d,2[1/2]*,1,3,3,,T1218n,,
,636.6653,0.0010,15706.839,,5.6e+05,D+,106087.2598,121794.0988,3s2.3p5.(2P*<3/2>).4p,2[3/2],1,3s2.3p5.(2P*<3/2>).5d,2[1/2]*,0,3,1,,T1218n,,
637.1336,637.1336,0.0010,15695.295,7,4.2e+05,D+,106237.5518,121932.8477,3s2.3p5.(2P*<3/2>).4p,2[3/2],2,3s2.3p5.(2P*<3/2>).5d,2[1/2]*,1,5,3,,T1218n,L2634,
638.6482,638.6482,0.0010,15658.073,20,4.21e+05,C,104102.0990,119760.1725,3s2.3p5.(2P*<3/2>).4p,2[1/2],1,3s2.3p5.(2P*<3/2>).6s,2[3/2]*,1,3,3,,T1218n,L2634,
641.8081,641.8080,0.0010,15580.982,70,1.16e+06,C,104102.0990,119683.0821,3s2.3p5.(2P*<3/2>).4p,2[1/2],1,3s2.3p5.(2P*<3/2>).6s,2[3/2]*,2,3,5,,T1218n,L2634,
,643.3332,0.0010,15544.043,,5.1e+04,D,105617.2700,121161.3135,3s2.3p5.(2P*<3/2>).4p,2[5/2],2,3s2.3p5.(2P*<1/2>).6s,2[1/2]*,1,5,3,,T1218n,,
,646.8339,0.0010,15459.920,,1.5e+05,D,107054.2720,122514.192,3s2.3p5.(2P*<3/2>).4p,2[1/2],0,3s2.3p5.(2P*<3/2>).5d,2[3/2]*,1,1,3,,T1218n,,
,648.2936,0.0010,15425.110,,9.4e+04,D,107054.2720,122479.3820,3s2.3p5.(2P*<3/2>).4p,2[1/2],0,3s2.3p5.(2P*<3/2>).7s,2[3/2]*,1,1,3,,T1218n,,
,649.5763,0.0010,15394.650,,3.1e+04,D,105617.2700,121011.9198,3s2.3p5.(2P*<3/2>).4p,2[5/2],2,3s2.3p5.(2P*<1/2>).4d,2[3/2]*,1,5,3,,T1164n,,
,651.5646,0.0010,15347.673,,5.4e+04,D,107131.7086,122479.3820,3s2.3p5.(2P*<1/2>).4p,2[3/2],1,3s2.3p5.(2P*<3/2>).7s,2[3/2]*,1,3,3,,T1164n,,
653.9918,653.9918,0.0010,15290.711,15,1.1e+05,D+,105462.7596,120753.4714,3s2.3p5.(2P*<3/2>).4p,2[5/2],3,3s2.3p5.(2P*<1/2>).4d,2[5/2]*,3,7,7,,T1218n,L2634,
,659.7935,0.0010,15156.257,,2.3e+04,D,105462.7596,120619.0162,3s2.3p5.(2P*<3/2>).4p,2[5/2],3,3s2.3p5.(2P*<1/2>).4d,2[5/2]*,2,7,5,,T1164n,,
,660.0500,0.0010,15150.367,,3.6e+04,D,107289.7001,122440.0672,3s2.3p5.(2P*<1/2>).4p,2[3/2],2,3s2.3p5.(2P*<3/2>).7s,2[3/2]*,2,5,5,,T1164n,,
,660.5835,0.0010,15138.131,,2.8e+05,D+,105462.7596,120600.8905,3s2.3p5.(2P*<3/2>).4p,2[5/2],3,3s2.3p5.(2P*<1/2>).4d,2[3/2]*,2,7,5,,T1218n,,
660.6677,660.6677,0.0010,15136.202,15,1.3e+04,D,105617.2700,120753.4714,3s2.3p5.(2P*<3/2>).4p,2[5/2],2,3s2.3p5.(2P*<1/2>).4d,2[5/2]*,3,5,7,,T1218n,L2634,
,663.3916,0.0010,15074.054,,5.3e+04,D,106087.2598,121161.3135,3s2.3p5.(2P*<3/2>).4p,2[3/2],1,3s2.3p5.(2P*<1/2>).6s,2[1/2]*,1,3,3,,T1218n,,
,665.8776,0.0010,15017.775,,3.1e+04,D,107496.4166,122514.192,3s2.3p5.(2P*<1/2>).4p,2[1/2],1,3s2.3p5.(2P*<3/2>).5d,2[3/2]*,1,3,3,,T1164n,,
666.2515,666.2516,0.0010,15009.347,5,7.8e+05,D,106087.2598,121096.605,3s2.3p5.(2P*<3/2>).4p,2[3/2],1,3s2.3p5.(2P*<1/2>).6s,2[1/2]*,0,3,1,,T1218n,L2634,
666.5891,666.5891,0.0010,15001.745,5,1.5e+05,D+,105617.2700,120619.0162,3s2.3p5.(2P*<3/2>).4p,2[5/2],2,3s2.3p5.(2P*<1/2>).4d,2[5/2]*,2,5,5,,T1218n,L2634,
667.9126,667.9125,0.0010,14972.020,100,2.36e+05,B,93750.5978,108722.6194,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,1,3s2.3p5.(2P*<1/2>).4p,2[1/2],0,3,1,,T5223,L2634,
,668.6634,0.0010,14955.208,,3.9e+04,D,107131.7086,122086.9164,3s2.3p5.(2P*<1/2>).4p,2[3/2],1,3s2.3p5.(2P*<3/2>).5d,2[3/2]*,2,3,5,,T1218n,,
,670.0320,0.0010,14924.660,,2.5e+04,D,106087.2598,121011.9198,3s2.3p5.(2P*<3/2>).4p,2[3/2],1,3s2.3p5.(2P*<1/2>).4d,2[3/2]*,1,3,3,,T1218n,,
,670.0723,0.0010,14923.762,,1.6e+05,D+,106237.5518,121161.3135,3s2.3p5.(2P*<3/2>).4p,2[3/2],2,3s2.3p5.(2P*<1/2>).6s,2[1/2]*,1,5,3,,T1218n,,
,672.1073,0.0010,14878.576,,2.4e+05,D,107054.2720,121932.8477,3s2.3p5.(2P*<3/2>).4p,2[1/2],0,3s2.3p5.(2P*<3/2>).5d,2[1/2]*,1,1,3,,T1218n,,
,672.4746,0.0010,14870.450,,3.2e+04,D,107289.7001,122160.1502,3s2.3p5.(2P*<1/2>).4p,2[3/2],2,3s2.3p5.(2P*<3/2>).5d,2[7/2]*,3,5,7,,T1218n,,
675.4698,675.4697,0.0010,14804.511,150,1.93e+06,C,104102.0990,118906.6110,3s2.3p5.(2P*<3/2>).4p,2[1/2],1,3s2.3p5.(2P*<3/2>).4d,2[3/2]*,2,3,5,,T1218n,L2634,
,675.6237,0.0010,14801.139,,2.1e+05,D,107131.7086,121932.8477,3s2.3p5.(2P*<1/2>).4p,2[3/2],1,3s2.3p5.(2P*<3/2>).5d,2[1/2]*,1,3,3,,T1218n,,
675.8028,675.8028,0.0010,14797.216,5,3.6e+05,D+,107289.7001,122086.9164,3s2.3p5.(2P*<1/2>).4p,2[3/2],2,3s2.3p5.(2P*<3/2>).5d,2[3/2]*,2,5,5,,T1218n,L2634,
676.8480,676.8479,0.0010,14774.367,15,4.0e+05,D+,106237.5518,121011.9198,3s2.3p5.(2P*<3/2>).4p,2[3/2],2,3s2.3p5.(2P*<1/2>).4d,2[3/2]*,1,5,3,,T1218n,L2634,
,678.1797,0.0010,14745.354,,1.21e+05,C,108722.6194,123467.9733,3s2.3p5.(2P*<1/2>).4p,2[1/2],0,3s2.3p5.(2P*<3/2>).6d,2[1/2]*,1,1,3,,T1164n,,
