"=""486.8700""","=""0.0002""","=""486.87005""","=""0.00018""","=""1200""","=""3.4e+07""",A',"=""18218.784""","=""38752.410""","=""5s.4d""","=""3D""","=""2""","=""5s.4f""","=""3F*""","=""3""",,"=""T5178""","=""L7362""",
"=""486.9170""","=""0.0005""","=""486.91724""","=""0.00018""","=""1100""","=""7.5e+06""",B+,"=""18218.784""","=""38750.420""","=""5s.4d""","=""3D""","=""2""","=""5s.4f""","=""3F*""","=""2""",,"=""T5178""","=""L4447""",
"=""487.2493""","=""0.0002""","=""487.2490""","=""0.0003""","=""1500""","=""4.8e+07""",A',"=""14504.334""","=""35021.989""","=""5s.5p""","=""3P*""","=""1""","=""5s.5d""","=""3D""","=""2""",,"=""T5178""","=""L7362""",
"=""487.6075""","=""0.0005""","=""487.60745""","=""0.00018""","=""1200""","=""2.63e+07""",B+,"=""14504.334""","=""35006.908""","=""5s.5p""","=""3P*""","=""1""","=""5s.5d""","=""3D""","=""1""",,"=""T5178""","=""L4447""",
"=""489.1980""","=""0.0003""","=""489.19800""","=""0.00021""","=""1500""","=""3.8e+07""",B,"=""18319.261""","=""38755.175""","=""5s.4d""","=""3D""","=""3""","=""5s.4f""","=""3F*""","=""4""",,"=""T5178""","=""L7362""",
"=""489.2639""","=""0.0005""","=""489.26420""","=""0.00019""","=""1100""","=""4.3e+06""",B+,"=""18319.261""","=""38752.410""","=""5s.4d""","=""3D""","=""3""","=""5s.4f""","=""3F*""","=""3""",,"=""T5178""","=""L4447""",
"=""495.6277""","=""0.0005""","=""495.6274""","=""0.0003""","=""1300""","=""""",,"=""21698.452""","=""41869.270""","=""5s.5p""","=""1P*""","=""1""","=""5s.7d""","=""3D""","=""2""",,"=""""","=""L4447""",
"=""496.2263""","=""0.0002""","=""496.22630""","=""0.00022""","=""2500""","=""6.14e+07""",AA,"=""14898.545""","=""35045.019""","=""5s.5p""","=""3P*""","=""2""","=""5s.5d""","=""3D""","=""3""",,"=""T5178""","=""L7362""",
"=""496.5584""","=""0.0005""","=""496.5585""","=""0.0005""","=""1900""","=""""",,"=""21698.452""","=""41831.448""","=""5s.5p""","=""1P*""","=""1""","=""5s.7d""","=""1D""","=""2""",,"=""""","=""L4447""",
"=""496.7944""","=""0.0002""","=""496.7942""","=""0.0003""","=""1200""","=""1.28e+07""",B+,"=""14898.545""","=""35021.989""","=""5s.5p""","=""3P*""","=""2""","=""5s.5d""","=""3D""","=""2""",,"=""T5178""","=""L7362""",
"=""497.1668""","=""0.0004""","=""497.16680""","=""0.00020""","=""120""","=""1.3e+06""",B+,"=""14898.545""","=""35006.908""","=""5s.5p""","=""3P*""","=""2""","=""5s.5d""","=""3D""","=""1""",,"=""T5178""","=""L7362""",
"=""507.7692""","=""0.0005""","=""507.7697""","=""0.0004""","=""900""","=""""",,"=""18319.261""","=""38007.742""","=""5s.4d""","=""3D""","=""3""","=""4d.5p""","=""1F*""","=""3""",,"=""""","=""L4447""",
"=""515.6040""","=""0.0002""","=""515.60400""","=""0.00020""","=""500""","=""2.7e+07""",C',"=""20149.685""","=""39539.013""","=""5s.4d""","=""1D""","=""2""","=""5s.4f""","=""1F*""","=""3""",,"=""T5363""","=""L7362""",
"=""516.5486""","=""0.0005""","=""516.5486""","=""0.0005""","=""1800""","=""""",,"=""21698.452""","=""41052.324""","=""5s.5p""","=""1P*""","=""1""","=""5s.8s""","=""1S""","=""0""",,"=""""","=""L4447""",
"=""521.2978""","=""0.0003""","=""521.29787""","=""0.00014""","=""200""","=""1.9e+06""",A',"=""18159.040""","=""37336.591""","=""5s.4d""","=""3D""","=""1""","=""4d.5p""","=""3P*""","=""2""",,"=""T5178""","=""L7362""",
"=""522.2198""","=""0.0002""","=""522.21992""","=""0.00018""","=""1400""","=""3.4e+07""",A',"=""18159.040""","=""37302.731""","=""5s.4d""","=""3D""","=""1""","=""4d.5p""","=""3P*""","=""1""",,"=""T5178""","=""L7362""",
"=""522.5108""","=""0.0002""","=""522.51079""","=""0.00021""","=""1400""","=""""",,"=""18159.040""","=""37292.074""","=""5s.4d""","=""3D""","=""1""","=""4d.5p""","=""3P*""","=""0""",,"=""""","=""L7362""",
"=""522.9270""","=""0.0002""","=""522.92697""","=""0.00014""","=""1400""","=""2.27e+07""",B+,"=""18218.784""","=""37336.591""","=""5s.4d""","=""3D""","=""2""","=""4d.5p""","=""3P*""","=""2""",,"=""T5178""","=""L7362""",
"=""523.8549""","=""0.0002""","=""523.85479""","=""0.00018""","=""2000""","=""7.3e+07""",B+,"=""18218.784""","=""37302.731""","=""5s.4d""","=""3D""","=""2""","=""4d.5p""","=""3P*""","=""1""",,"=""T5178""","=""L7362""",
"=""525.6899""","=""0.0002""","=""525.68986""","=""0.00016""","=""3400""","=""8.1e+07""",B+,"=""18319.261""","=""37336.591""","=""5s.4d""","=""3D""","=""3""","=""4d.5p""","=""3P*""","=""2""",,"=""T5178""","=""L7362""",
"=""532.9813""","=""0.0002""","=""532.9811""","=""0.0003""","=""500""","=""1.7e+07""",C+,"=""20149.685""","=""38906.858""","=""5s.4d""","=""1D""","=""2""","=""5s.7p""","=""1P*""","=""1""",,"=""T5960""","=""L7362""",
"=""537.4069""","=""0.0005""","=""537.40621""","=""0.00022""","=""290""","=""""",,"=""20149.685""","=""38752.410""","=""5s.4d""","=""1D""","=""2""","=""5s.4f""","=""3F*""","=""3""",,"=""""","=""L4447""",
"=""545.0836""","=""0.0002""","=""545.08373""","=""0.00020""","=""1000""","=""1.47e+07""",B+,"=""18218.784""","=""36559.492""","=""5s.4d""","=""3D""","=""2""","=""4d.5p""","=""3D*""","=""3""",,"=""T5178""","=""L7362""",
"=""548.0865""","=""0.0002""","=""548.08638""","=""0.00022""","=""2700""","=""7.9e+07""",A',"=""18319.261""","=""36559.492""","=""5s.4d""","=""3D""","=""3""","=""4d.5p""","=""3D*""","=""3""",,"=""T5178""","=""L7362""",
"=""548.6136""","=""0.0002""","=""548.6135""","=""0.0003""","=""1000""","=""1.53e+07""",B+,"=""18159.040""","=""36381.746""","=""5s.4d""","=""3D""","=""1""","=""4d.5p""","=""3D*""","=""2""",,"=""T5178""","=""L7362""",
"=""550.4184""","=""0.0002""","=""550.4181""","=""0.0003""","=""2000""","=""5.4e+07""",B+,"=""18218.784""","=""36381.746""","=""5s.4d""","=""3D""","=""2""","=""4d.5p""","=""3D*""","=""2""",,"=""T5178""","=""L7362""",
"=""552.1765""","=""0.0002""","=""552.1768""","=""0.0003""","=""1700""","=""6.3e+07""",A',"=""18159.040""","=""36264.151""","=""5s.4d""","=""3D""","=""1""","=""4d.5p""","=""3D*""","=""1""",,"=""T5178""","=""L7362""",
"=""553.4794""","=""0.0002""","=""553.4799""","=""0.0003""","=""1000""","=""2.27e+07""",B+,"=""18319.261""","=""36381.746""","=""5s.4d""","=""3D""","=""3""","=""4d.5p""","=""3D*""","=""2""",,"=""T5178""","=""L7362""",
"=""554.0051""","=""0.0002""","=""554.0050""","=""0.0003""","=""1000""","=""2.84e+07""",B+,"=""18218.784""","=""36264.151""","=""5s.4d""","=""3D""","=""2""","=""4d.5p""","=""3D*""","=""1""",,"=""T5178""","=""L7362""",
"=""554.3355""","=""0.0003""","=""554.3353""","=""0.0003""","=""1000h""","=""""",,"=""21698.452""","=""39733.067""","=""5s.5p""","=""1P*""","=""1""","=""5s.6d""","=""1D""","=""2""",,"=""""","=""L7362""",
"=""555.6384""","=""0.0005""","=""555.6375""","=""0.0003""","=""1400""","=""""",,"=""21698.452""","=""39690.802""","=""5s.5p""","=""1P*""","=""1""","=""5s.6d""","=""3D""","=""2""",,"=""""","=""L4447""",
"=""555.7908""","=""0.0005""","=""555.7910""","=""0.0005""","=""600""","=""""",,"=""21698.452""","=""39685.830""","=""5s.5p""","=""1P*""","=""1""","=""5s.6d""","=""3D""","=""1""",,"=""""","=""L4447""",
"=""559.8163""","=""0.0005""","=""559.8159""","=""0.0005""","=""1200""","=""3.0e+05""",C',"=""20149.685""","=""38007.742""","=""5s.4d""","=""1D""","=""2""","=""4d.5p""","=""1F*""","=""3""",,"=""T5363""","=""L4447""",
"=""581.6771""","=""0.0002""","=""581.67702""","=""0.00017""","=""1500""","=""3.0e+05""",B+,"=""20149.685""","=""37336.591""","=""5s.4d""","=""1D""","=""2""","=""4d.5p""","=""3P*""","=""2""",,"=""T5178""","=""L7362""",
"=""597.0078""","=""0.0006""","=""597.0078""","=""0.0003""","=""600h""","=""""",,"=""21698.452""","=""38444.013""","=""5s.5p""","=""1P*""","=""1""","=""5s.7s""","=""1S""","=""0""",,"=""""","=""L7362""",
"=""615.8951""","=""0.0005""","=""615.8943""","=""0.0003""","=""350""","=""""",,"=""20149.685""","=""36381.746""","=""5s.4d""","=""1D""","=""2""","=""4d.5p""","=""3D*""","=""2""",,"=""""","=""L4447""",
"=""620.3901""","=""0.0005""","=""620.3888""","=""0.0003""","=""80""","=""""",,"=""20149.685""","=""36264.151""","=""5s.4d""","=""1D""","=""2""","=""4d.5p""","=""3D*""","=""1""",,"=""""","=""L4447""",
"=""627.2042""","=""0.0007""","=""627.2041""","=""0.0003""","=""80""","=""1.4e+04""",C+,"=""18159.040""","=""34098.404""","=""5s.4d""","=""3D""","=""1""","=""5s.6p""","=""1P*""","=""1""",,"=""T5960""","=""L7362""",
"=""634.5726""","=""0.0002""","=""634.57265""","=""0.00020""","=""1400""","=""2.1e+06""",C+,"=""18218.784""","=""33973.065""","=""5s.4d""","=""3D""","=""2""","=""5s.6p""","=""3P*""","=""2""",,"=""T5960""","=""L7362""",
"=""636.3910""","=""0.0002""","=""636.3906""","=""0.0003""","=""200""","=""3.7e+06""",C+',"=""18159.040""","=""33868.317""","=""5s.4d""","=""3D""","=""1""","=""5s.6p""","=""3P*""","=""1""",,"=""T5960""","=""L7362""",
"=""636.9918""","=""0.0003""","=""636.9918""","=""0.0003""","=""500""","=""1.8e+07""",C+',"=""18159.040""","=""33853.490""","=""5s.4d""","=""3D""","=""1""","=""5s.6p""","=""3P*""","=""0""",,"=""T5960""","=""L7362""",
"=""638.0728""","=""0.0003""","=""638.07290""","=""0.00017""","=""1000""","=""5.2e+06""",C+,"=""18159.040""","=""33826.899""","=""5s.4d""","=""3D""","=""1""","=""4d.5p""","=""1D*""","=""2""",,"=""T5960""","=""L7362""",
"=""638.6458""","=""0.0002""","=""638.64581""","=""0.00023""","=""1300""","=""1.1e+07""",C+,"=""18319.261""","=""33973.065""","=""5s.4d""","=""3D""","=""3""","=""5s.6p""","=""3P*""","=""2""",,"=""T5960""","=""L7362""",
"=""638.8203""","=""0.0004""","=""638.8201""","=""0.0003""","=""800""","=""1.4e+07""",C+,"=""18218.784""","=""33868.317""","=""5s.4d""","=""3D""","=""2""","=""5s.6p""","=""3P*""","=""1""",,"=""T5960""","=""L7362""",
"=""640.8463""","=""0.0003""","=""640.8463""","=""0.0003""","=""3100""","=""2.4e+07""",C+,"=""18319.261""","=""33919.315""","=""5s.4d""","=""3D""","=""3""","=""4d.5p""","=""3F*""","=""4""",,"=""T5960""","=""L7362""",
"=""644.6654""","=""0.0010""","=""644.66536""","=""0.00021""","=""350""","=""1.5e+06""",C+,"=""18319.261""","=""33826.899""","=""5s.4d""","=""3D""","=""3""","=""4d.5p""","=""1D*""","=""2""",,"=""T5960""","=""L7362""",
"=""646.5774""","=""0.0010""","=""646.5773""","=""0.0003""","=""280""","=""""",,"=""21698.452""","=""37160.234""","=""5s.5p""","=""1P*""","=""1""","=""5p2""","=""1S""","=""0""",,"=""""","=""L7362""",
"=""650.3989""","=""0.0003""","=""650.3992""","=""0.0003""","=""2100""","=""2.0e+07""",C+,"=""18218.784""","=""33589.709""","=""5s.4d""","=""3D""","=""2""","=""4d.5p""","=""3F*""","=""3""",,"=""T5960""","=""L7362""",
"=""654.6791""","=""0.0003""","=""654.6788""","=""0.0003""","=""500""","=""3.8e+06""",C+,"=""18319.261""","=""33589.709""","=""5s.4d""","=""3D""","=""3""","=""4d.5p""","=""3F*""","=""3""",,"=""T5960""","=""L7362""",
"=""655.0244""","=""0.0003""","=""655.0244""","=""0.0003""","=""1400""","=""8.9e+07""",C,"=""21698.452""","=""36960.842""","=""5s.5p""","=""1P*""","=""1""","=""4d2""","=""1D""","=""2""",,"=""T5363""","=""L7362""",
"=""661.7266""","=""0.0003""","=""661.72651""","=""0.00019""","=""1100""","=""1.6e+07""",C+,"=""18159.040""","=""33266.851""","=""5s.4d""","=""3D""","=""1""","=""4d.5p""","=""3F*""","=""2""",,"=""T5960""","=""L7362""",
"=""664.3536""","=""0.0003""","=""664.35372""","=""0.00019""","=""400""","=""4.4e+06""",C+,"=""18218.784""","=""33266.851""","=""5s.4d""","=""3D""","=""2""","=""4d.5p""","=""3F*""","=""2""",,"=""T5960""","=""L7362""",
"=""679.1022""","=""0.0003""","=""679.10198""","=""0.00019""","=""7000""","=""8.9e+06""",B+',"=""14317.507""","=""29038.773""","=""5s.5p""","=""3P*""","=""0""","=""5s.6s""","=""3S""","=""1""",,"=""T5178""","=""L7362""",
"=""687.8313""","=""0.0003""","=""687.83128""","=""0.00024""","=""12000""","=""2.7e+07""",B+,"=""14504.334""","=""29038.773""","=""5s.5p""","=""3P*""","=""1""","=""5s.6s""","=""3S""","=""1""",,"=""T5178""","=""L7362""",
"=""689.2585""","=""0.0004""","=""689.25894""","=""0.00014""","=""2300""","=""4.69e+04""",A+,"=""0.000""","=""14504.334""","=""5s2""","=""1S""","=""0""","=""5s.5p""","=""3P*""","=""1""",,"=""T6787""","=""L7362""",
"=""707.0071""","=""0.0004""","=""707.0072""","=""0.0003""","=""14000""","=""4.2e+07""",B,"=""14898.545""","=""29038.773""","=""5s.5p""","=""3P*""","=""2""","=""5s.6s""","=""3S""","=""1""",,"=""T5178""","=""L7362""",
"=""715.3020""","=""0.0010""","=""715.3057""","=""0.0005""","=""170""","=""""",,"=""21698.452""","=""35674.637""","=""5s.5p""","=""1P*""","=""1""","=""5p2""","=""3P""","=""2""",,"=""""","=""L13482""",
"=""716.7143""","=""0.0005""","=""716.7142""","=""0.0003""","=""1100l""","=""9.4e+06""",C+,"=""20149.685""","=""34098.404""","=""5s.4d""","=""1D""","=""2""","=""5s.6p""","=""1P*""","=""1""",,"=""T5960""","=""L7362""",
"=""723.2131""","=""0.0005""","=""723.2128""","=""0.0003""","=""440l""","=""6.0e+06""",C+,"=""20149.685""","=""33973.065""","=""5s.4d""","=""1D""","=""2""","=""5s.6p""","=""3P*""","=""2""",,"=""T5960""","=""L7362""",
"=""728.7344""","=""0.0011""","=""728.7349""","=""0.0004""","=""70h""","=""1.6e+06""",C+,"=""20149.685""","=""33868.317""","=""5s.4d""","=""1D""","=""2""","=""5s.6p""","=""3P*""","=""1""",,"=""T5960""","=""L7362""",
"=""730.9417""","=""0.0004""","=""730.94166""","=""0.00023""","=""1700""","=""3.9e+07""",C+,"=""20149.685""","=""33826.899""","=""5s.4d""","=""1D""","=""2""","=""4d.5p""","=""1D*""","=""2""",,"=""T5960""","=""L7362""",
"=""740.8120""","=""0.0010""","=""740.8117""","=""0.0011""","=""17""","=""""",,"=""21698.452""","=""35193.442""","=""5s.5p""","=""1P*""","=""1""","=""5p2""","=""3P""","=""0""",,"=""""","=""L13482""",
"=""743.8420""","=""0.0010""","=""743.8414""","=""0.0004""","=""10""","=""5.0e+05""",A',"=""20149.685""","=""33589.709""","=""5s.4d""","=""1D""","=""2""","=""4d.5p""","=""3F*""","=""3""",,"=""T5178""","=""L13482""",
"=""750.3380""","=""0.0010""","=""750.3448""","=""0.0007""","=""3""","=""""",,"=""21698.452""","=""35021.989""","=""5s.5p""","=""1P*""","=""1""","=""5s.5d""","=""3D""","=""2""",,"=""""","=""L13482""",
"=""762.1500""","=""0.0007""","=""762.14999""","=""0.00025""","=""100""","=""7.8e+06""",A',"=""20149.685""","=""33266.851""","=""5s.4d""","=""1D""","=""2""","=""4d.5p""","=""3F*""","=""2""",,"=""T5178""","=""L7362""",
"=""767.3077""","=""0.0011""","=""767.3077""","=""0.0004""","=""200s""","=""6.6e+06""",C,"=""21698.452""","=""34727.447""","=""5s.5p""","=""1P*""","=""1""","=""5s.5d""","=""1D""","=""2""",,"=""T5363""","=""L7362""",
"=""917.00""","=""0.02""","=""916.9500""","=""0.0009""","=""40""","=""""",,"=""33826.899""","=""44729.627""","=""4d.5p""","=""1D*""","=""2""","=""4d2""","=""3P""","=""2""",,"=""""","=""L2631""",
"=""920.45""","=""0.02""","=""920.4467""","=""0.0010""","=""30""","=""""",,"=""33868.317""","=""44729.627""","=""5s.6p""","=""3P*""","=""1""","=""4d2""","=""3P""","=""2""",,"=""""","=""L2631""",
"=""928.39""","=""0.02""","=""928.3348""","=""0.0008""","=""20""","=""""",,"=""33826.899""","=""44595.920""","=""4d.5p""","=""1D*""","=""2""","=""4d2""","=""3P""","=""1""",,"=""""","=""L2631""",
"=""929.41""","=""0.02""","=""929.4100""","=""0.0009""","=""100""","=""""",,"=""33973.065""","=""44729.627""","=""5s.6p""","=""3P*""","=""2""","=""4d2""","=""3P""","=""2""",,"=""""","=""L2631""",
"=""930.66""","=""0.02""","=""930.6327""","=""0.0009""","=""15""","=""""",,"=""33853.490""","=""44595.920""","=""5s.6p""","=""3P*""","=""0""","=""4d2""","=""3P""","=""1""",,"=""""","=""L2631""",
"=""931.92""","=""0.02""","=""931.9190""","=""0.0009""","=""30""","=""""",,"=""33868.317""","=""44595.920""","=""5s.6p""","=""3P*""","=""1""","=""4d2""","=""3P""","=""1""",,"=""""","=""L2631""",
"=""938.045""","=""0.018""","=""938.0471""","=""0.0010""","=""60""","=""""",,"=""33868.317""","=""44525.838""","=""5s.6p""","=""3P*""","=""1""","=""4d2""","=""3P""","=""0""",,"=""""","=""L2631""",
"=""959.60""","=""0.02""","=""959.5577""","=""0.0008""","=""600""","=""""",,"=""29038.773""","=""39457.383""","=""5s.6s""","=""3S""","=""1""","=""5s.7p""","=""3P*""","=""2""",,"=""""","=""L2631""",
"=""962.47""","=""0.02""","=""962.4159""","=""0.0008""","=""300""","=""""",,"=""29038.773""","=""39426.442""","=""5s.6s""","=""3S""","=""1""","=""5s.7p""","=""3P*""","=""1""",,"=""""","=""L2631""",
"=""963.81""","=""0.02""","=""963.7866""","=""0.0008""","=""100""","=""""",,"=""29038.773""","=""39411.669""","=""5s.6s""","=""3S""","=""1""","=""5s.7p""","=""3P*""","=""0""",,"=""""","=""L2631""",
"=""981.73""","=""0.02""","=""981.668""","=""0.023""","=""4""","=""""",,"=""41172.054""","=""51356.00""","=""4d.5p""","=""1P*""","=""1""","=""4d.5d""","=""1D""","=""2""",,"=""""","=""L2631""",
"=""1003.6659""","=""0.0009""","=""1003.530""","=""0.004""","=""300bl(Sr II)*""","=""""",,"=""35045.019""","=""45007.11""","=""5s.5d""","=""3D""","=""3""","=""5s.11f""","=""3F*""","=""4""",,"=""""","=""L7362""",
"=""1003.6659""","=""0.0009""","=""1003.543""","=""0.004""","=""300bl(Sr II)*""","=""""",,"=""35045.019""","=""45006.98""","=""5s.5d""","=""3D""","=""3""","=""5s.11f""","=""3F*""","=""3""",,"=""""","=""L7362""",
"=""1086.43""","=""0.02""","=""1086.4285""","=""0.0013""","=""4""","=""""",,"=""33868.317""","=""43070.268""","=""5s.6p""","=""3P*""","=""1""","=""5s.8d""","=""3D""","=""2""",,"=""""","=""L2631""",
"=""1098.40""","=""0.02""","=""1098.3995""","=""0.0013""","=""10""","=""""",,"=""33973.065""","=""43074.728""","=""5s.6p""","=""3P*""","=""2""","=""5s.8d""","=""3D""","=""3""",,"=""""","=""L2631""",
"=""1124.125""","=""0.025""","=""1124.1249""","=""0.0021""","=""700""","=""""",,"=""21698.452""","=""30591.825""","=""5s.5p""","=""1P*""","=""1""","=""5s.6s""","=""1S""","=""0""",,"=""""","=""L2631""",
"=""1204.77""","=""0.03""","=""1204.8064""","=""0.0008""","=""8""","=""""",,"=""29038.773""","=""37336.591""","=""5s.6s""","=""3S""","=""1""","=""4d.5p""","=""3P*""","=""2""",,"=""""","=""L2631""",
"=""1209.80""","=""0.03""","=""1209.7429""","=""0.0011""","=""4bl""","=""""",,"=""29038.773""","=""37302.731""","=""5s.6s""","=""3S""","=""1""","=""4d.5p""","=""3P*""","=""1""",,"=""""","=""L2631""",
"=""1217.16""","=""0.03""","=""1217.0748""","=""0.0018""","=""15s""","=""""",,"=""36381.746""","=""44595.920""","=""4d.5p""","=""3D*""","=""2""","=""4d2""","=""3P""","=""1""",,"=""""","=""L2631""",
"=""1223.62""","=""0.03""","=""1223.6352""","=""0.0017""","=""20""","=""""",,"=""36559.492""","=""44729.627""","=""4d.5p""","=""3D*""","=""3""","=""4d2""","=""3P""","=""2""",,"=""""","=""L2631""",
"=""1242.24""","=""0.03""","=""1241.881""","=""0.003""","=""10*""","=""""",,"=""34727.447""","=""42777.547""","=""5s.5d""","=""1D""","=""2""","=""5s.6f""","=""3F*""","=""3""",,"=""""","=""L2631""",
"=""1242.24""","=""0.03""","=""1242.2110""","=""0.0016""","=""10*""","=""""",,"=""33826.899""","=""41874.859""","=""4d.5p""","=""1D*""","=""2""","=""5s.7d""","=""3D""","=""3""",,"=""""","=""L2631""",
"=""1247.96""","=""0.03""","=""1247.9634""","=""0.0016""","=""20""","=""""",,"=""33853.490""","=""41864.354""","=""5s.6p""","=""3P*""","=""0""","=""5s.7d""","=""3D""","=""1""",,"=""""","=""L2631""",
"=""1249.50""","=""0.03""","=""1249.5093""","=""0.0018""","=""40""","=""""",,"=""33868.317""","=""41869.270""","=""5s.6p""","=""3P*""","=""1""","=""5s.7d""","=""3D""","=""2""",,"=""""","=""L2631""",
"=""1250.24""","=""0.03""","=""1250.2775""","=""0.0016""","=""12""","=""""",,"=""33868.317""","=""41864.354""","=""5s.6p""","=""3P*""","=""1""","=""5s.7d""","=""3D""","=""1""",,"=""""","=""L2631""",
"=""1255.50""","=""0.03""","=""1255.444""","=""0.003""","=""5""","=""""",,"=""33868.317""","=""41831.448""","=""5s.6p""","=""3P*""","=""1""","=""5s.7d""","=""1D""","=""2""",,"=""""","=""L2631""",
"=""1265.22""","=""0.03""","=""1265.1893""","=""0.0017""","=""15""","=""""",,"=""33973.065""","=""41874.859""","=""5s.6p""","=""3P*""","=""2""","=""5s.7d""","=""3D""","=""3""",,"=""""","=""L2631""",
"=""1266.15""","=""0.03""","=""1266.0848""","=""0.0017""","=""3""","=""""",,"=""33973.065""","=""41869.270""","=""5s.6p""","=""3P*""","=""2""","=""5s.7d""","=""3D""","=""2""",,"=""""","=""L2631""",
"=""1292.86""","=""0.03""","=""1292.7885""","=""0.0020""","=""10*""","=""""",,"=""35045.019""","=""42778.121""","=""5s.5d""","=""3D""","=""3""","=""5s.6f""","=""3F*""","=""4""",,"=""""","=""L2631""",
"=""1292.86""","=""0.03""","=""1292.798""","=""0.004""","=""10*""","=""""",,"=""34098.404""","=""41831.448""","=""5s.6p""","=""1P*""","=""1""","=""5s.7d""","=""1D""","=""2""",,"=""""","=""L2631""",
"=""1346.11""","=""0.04""","=""1346.0894""","=""0.0021""","=""6""","=""""",,"=""37302.731""","=""44729.627""","=""4d.5p""","=""3P*""","=""1""","=""4d2""","=""3P""","=""2""",,"=""""","=""L2631""",
"=""1352.28""","=""0.04""","=""1352.2545""","=""0.0020""","=""15""","=""""",,"=""37336.591""","=""44729.627""","=""4d.5p""","=""3P*""","=""2""","=""4d2""","=""3P""","=""2""",,"=""""","=""L2631""",
"=""1450.09""","=""0.04""","=""1450.339""","=""0.004""","=""3""","=""""",,"=""33868.317""","=""40761.372""","=""5s.6p""","=""3P*""","=""1""","=""5s.8s""","=""3S""","=""1""",,"=""""","=""L2631""",
"=""1472.00""","=""0.04""","=""1472.01""","=""0.04""","=""6""","=""6.1e+05""",C,"=""34727.447""","=""41519.04""","=""5s.5d""","=""1D""","=""2""","=""5s.5f""","=""1F*""","=""3""",,"=""T5363""","=""L2631""",
"=""1472.51""","=""0.04""","=""1472.719""","=""0.004""","=""4""","=""""",,"=""33973.065""","=""40761.372""","=""5s.6p""","=""3P*""","=""2""","=""5s.8s""","=""3S""","=""1""",,"=""""","=""L2631""",
"=""1551.22""","=""0.05""","=""1551.261""","=""0.004""","=""7""","=""8.0e+05""",C,"=""34727.447""","=""41172.054""","=""5s.5d""","=""1D""","=""2""","=""4d.5p""","=""1P*""","=""1""",,"=""T5363""","=""L2631""",
"=""1572.64""","=""0.05""","=""1572.468""","=""0.005""","=""5""","=""""",,"=""35006.908""","=""41364.602""","=""5s.5d""","=""3D""","=""1""","=""5s.5f""","=""3F*""","=""2""",,"=""""","=""L2631""",
"=""1576.11""","=""0.05""","=""1575.988""","=""0.006""","=""8*""","=""""",,"=""35021.989""","=""41365.482""","=""5s.5d""","=""3D""","=""2""","=""5s.5f""","=""3F*""","=""3""",,"=""""","=""L2631""",
"=""1576.11""","=""0.05""","=""1576.207""","=""0.005""","=""8*""","=""""",,"=""35021.989""","=""41364.602""","=""5s.5d""","=""3D""","=""2""","=""5s.5f""","=""3F*""","=""2""",,"=""""","=""L2631""",
"=""1581.67""","=""0.05""","=""1581.43""","=""0.06""","=""5*""","=""""",,"=""35045.019""","=""41366.67""","=""5s.5d""","=""3D""","=""3""","=""5s.5f""","=""3F*""","=""4""",,"=""""","=""L2631""",
"=""1581.67""","=""0.05""","=""1581.730""","=""0.006""","=""5*""","=""""",,"=""35045.019""","=""41365.482""","=""5s.5d""","=""3D""","=""3""","=""5s.5f""","=""3F*""","=""3""",,"=""""","=""L2631""",
"=""1701.38""","=""0.06""","=""1701.312""","=""0.003""","=""3""","=""""",,"=""33826.899""","=""39703.109""","=""4d.5p""","=""1D*""","=""2""","=""5s.6d""","=""3D""","=""3""",,"=""""","=""L2631""",
"=""1704.86""","=""0.06""","=""1704.883""","=""0.003""","=""1""","=""""",,"=""33826.899""","=""39690.802""","=""4d.5p""","=""1D*""","=""2""","=""5s.6d""","=""3D""","=""2""",,"=""""","=""L2631""",
"=""1714.09""","=""0.06""","=""1714.110""","=""0.005""","=""15""","=""""",,"=""33853.490""","=""39685.830""","=""5s.6p""","=""3P*""","=""0""","=""5s.6d""","=""3D""","=""1""",,"=""""","=""L2631""",
"=""1717.05""","=""0.06""","=""1717.011""","=""0.003""","=""30""","=""""",,"=""33868.317""","=""39690.802""","=""5s.6p""","=""3P*""","=""1""","=""5s.6d""","=""3D""","=""2""",,"=""""","=""L2631""",
"=""1718.44""","=""0.06""","=""1718.478""","=""0.005""","=""10""","=""""",,"=""33868.317""","=""39685.830""","=""5s.6p""","=""3P*""","=""1""","=""5s.6d""","=""3D""","=""1""",,"=""""","=""L2631""",
"=""1744.74""","=""0.06""","=""1744.711""","=""0.003""","=""50""","=""""",,"=""33973.065""","=""39703.109""","=""5s.6p""","=""3P*""","=""2""","=""5s.6d""","=""3D""","=""3""",,"=""""","=""L2631""",
"=""1748.47""","=""0.06""","=""1748.466""","=""0.003""","=""10""","=""""",,"=""33973.065""","=""39690.802""","=""5s.6p""","=""3P*""","=""2""","=""5s.6d""","=""3D""","=""2""",,"=""""","=""L2631""",
"=""1770.89""","=""0.06""","=""1770.8854""","=""0.0013""","=""8""","=""""",,"=""14504.334""","=""20149.685""","=""5s.5p""","=""3P*""","=""1""","=""5s.4d""","=""1D""","=""2""",,"=""""","=""L2631""",
"=""1774.30""","=""0.06""","=""1774.244""","=""0.003""","=""30""","=""""",,"=""34098.404""","=""39733.067""","=""5s.6p""","=""1P*""","=""1""","=""5s.6d""","=""1D""","=""2""",,"=""""","=""L2631""",
"=""1975.96""","=""0.08""","=""1975.889""","=""0.003""","=""15""","=""""",,"=""29038.773""","=""34098.404""","=""5s.6s""","=""3S""","=""1""","=""5s.6p""","=""1P*""","=""1""",,"=""""","=""L2631""",
