obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
573.519,0.003,573.51752,0.00023,17436.2,160,,,46652.738,64088.997,5p3.(4S*).6s,3S*,1,5p3.(4S*).7p,3P,1,3,3,,,"L5813,L3315,L3682",
579.083,0.003,579.08081,0.00024,17268.7,140,,,46652.738,63921.485,5p3.(4S*).6s,3S*,1,5p3.(4S*).7p,3P,2,3,5,,,"L17457,L5813,L3315,L3682",
627.52,0.06,627.550,0.020,15935.7,200,,,54199.122,70134.1,5p3.(4S*).6p,5P,2,5p3.(4S*).9d,5D*,3,5,7,,,"L3315,L17457,L3546",
635.128,0.003,,,15744.9,330,,,,,,,,,,,1,1,,,"L17457,L3315",
640.796,0.012,640.7874,0.0008,15605.6,210,,,54535.345,70141.145,5p3.(4S*).6p,5P,3,5p3.(4S*).9d,5D*,4,7,9,,,"L5813,L3315",
645.85,0.06,,,15483.5,280,,,,,,,,,,,1,1,,,L3315,
661.52,0.06,,,15116.6,290,,,,,,,,,,,1,1,,,L3315,
669.199,0.003,669.2001,0.0004,14943.2,290,,,54199.122,69142.335,5p3.(4S*).6p,5P,2,5p3.(4S*).8d,5D*,3,5,7,,,"L17457,L3315",
679.19,0.06,679.2964,0.0003,14723.4,300,,,54199.122,68920.236,5p3.(4S*).6p,5P,2,5p3.(4S*).8d,3D*,1,5,3,,,L3315,
683.954,0.003,683.9550,0.0005,14620.9,430,,,54535.345,69156.190,5p3.(4S*).6p,5P,3,5p3.(4S*).8d,5D*,4,7,9,,,"L17457,L3315",
685.577,0.003,,,14586.3,300,,,,,,,,,,,1,1,,,"L17457,L3315",
719.306,0.003,,,13902.3,400,,,,,,,,,,,1,1,,,"L17457,L3315,L3546",
726.580,0.003,,,13763.1,400,,,,,,,,,,,1,1,,,"L3546,L3315",
728.29,0.06,,,13730.8,190,,,,,,,,,,,1,1,,,L3315,
755.89,0.06,755.90,0.03,13229.4,270,,,54199.122,67428.3,5p3.(4S*).6p,5P,2,5p3.(4S*).7d,5D*,3,5,7,,,L3315,
776.12,0.06,776.11,0.04,12884.6,430,,,54535.345,67420.1,5p3.(4S*).6p,5P,3,5p3.(4S*).7d,5D*,4,7,9,,,L3315,
797.51,0.06,797.5041,0.0004,12539.0,560,,,55677.722,68216.843,5p3.(4S*).5d,5D*,3,5p3.(4S*).5f,5F,4,7,9,,,"L3315,L3682",
797.51,0.06,797.5242,0.0004,12539.0,140,,,55677.722,68216.527,5p3.(4S*).5d,5D*,3,5p3.(4S*).5f,5F,3,7,7,,,"L3315,L3682",
806.36,0.06,806.3563,0.0005,12401.4,1100,,,55816.219,68217.685,5p3.(4S*).5d,5D*,4,5p3.(4S*).5f,5F,5,9,11,,,"L3315,L3682",
808.47,0.06,,,12369.0,360,,,,,,,,,,,1,1,,,L3315,
825.39,0.06,,,12115.6,330,,,,,,,,,,,1,1,,,L3315,
827.89,0.06,827.9335,0.0005,12078.9,330,,,54880.070,66958.335,5p3.(2D*).6s,3D*,2,5p3.(2D*).6p,3P,1,5,3,,,"L3315,L3682",
829.24,0.06,829.3214,0.0005,12059.2,330,,,54880.070,66938.121,5p3.(2D*).6s,3D*,2,5p3.(2D*).6p,1F,3,5,7,,,"L3315,L3682",
835.83,0.06,,,11964.2,520,,,,,,,,,,,1,1,,,L3315,
847.21,0.06,,,11803.4,220,,,,,,,,,,,1,1,,,L3315,
849.45,0.06,849.4210,0.0005,11772.3,260,,,54160.094,65932.819,5p3.(4S*).6p,5P,1,5p3.(4S*).8s,5S*,2,3,5,,,"L3315,L3682",
