obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
327.1920,0.0005,327.1939861,0.0000016,30563.10,,1.23e+02,C,0.0000,30562.90893,5p6.6s,2S,1/2,5p6.15p,2P*,1/2,2,2,,T7227,L3287c91,
328.9548,0.0005,328.95643,0.00003,30399.31,,8.9e+03,D+,0.0000,30399.163,5p6.6s,2S,1/2,5p6.14p,2P*,3/2,2,4,,T7227,L3287c91,
329.0233,0.0005,329.0245179,0.0000016,30392.98,,2.5e+02,C+,0.0000,30392.87183,5p6.6s,2S,1/2,5p6.14p,2P*,1/2,2,2,,T7227,L3287c91,
331.4075,0.0005,331.40919,0.00003,30174.34,,1.45e+04,C+,0.0000,30174.178,5p6.6s,2S,1/2,5p6.13p,2P*,3/2,2,4,,T7227,L3287c91,
331.5009,0.0005,331.5026842,0.0000016,30165.83,,5.0e+02,C+,0.0000,30165.66826,5p6.6s,2S,1/2,5p6.13p,2P*,1/2,2,2,,T7227,L3287c91,
334.8452,0.0005,334.84746,0.00003,29864.54,,2.14e+04,B,0.0000,29864.345,5p6.6s,2S,1/2,5p6.12p,2P*,3/2,2,4,,T7227,L3287c91,
334.9783,0.0005,334.9810882,0.0000017,29852.68,,1.06e+03,B,0.0000,29852.43153,5p6.6s,2S,1/2,5p6.12p,2P*,1/2,2,2,,T7227,L3287c91,
339.8941,0.0005,339.89531,0.00003,29420.93,,3.6e+04,C+,0.0000,29420.824,5p6.6s,2S,1/2,5p6.11p,2P*,3/2,2,4,,T7227,L3287c91,
340.0955,0.0005,340.0964563,0.0000017,29403.51,,2.36e+03,B,0.0000,29403.42310,5p6.6s,2S,1/2,5p6.11p,2P*,1/2,2,2,,T7227,L3287c91,
347.7804,0.0005,347.781608,0.000013,28753.77,,6.3e+04,B,0.0000,28753.6769,5p6.6s,2S,1/2,5p6.10p,2P*,3/2,2,4,,T7227,L3287c91,
348.1056,0.0005,348.106845,0.000006,28726.91,,6.3e+03,B,0.0000,28726.8123,5p6.6s,2S,1/2,5p6.10p,2P*,1/2,2,2,,T7227,L3287c91,
361.25014,0.00019,361.249774,0.000014,27681.650,160,1.43e+05,C+,0.0000,27681.6782,5p6.6s,2S,1/2,5p6.9p,2P*,3/2,2,4,,T7227,L5791,
361.83400,0.00017,361.833818,0.000007,27636.983,32,2.2e+04,C,0.0000,27636.9966,5p6.6s,2S,1/2,5p6.9p,2P*,1/2,2,2,,T7227,L5791,
387.72473,0.00008,387.7245,0.0005,25791.494,2100,3.9e+05,B+,0.0000,25791.508,5p6.6s,2S,1/2,5p6.8p,2P*,3/2,2,4,,T7227,L5791,
388.9713327,0.0000005,388.9713327,0.0000005,25708.83548,600,9.0e+04,C+,0.0000,25708.83548,5p6.6s,2S,1/2,5p6.8p,2P*,1/2,2,2,,T7227,L9729c91,
411.23241197,0.00000002,411.232411970,0.000000017,24317.149400,,,,0.0000,24317.149400,5p6.6s,2S,1/2,5p6.8s,2S,1/2,2,2,2P,,L12362c91,
441.85837,0.00002,441.858369,0.000020,22631.684,,,,0.0000,22631.6863,5p6.6s,2S,1/2,5p6.6d,2D,5/2,2,6,E2,,L4744c91,
442.69685,0.00002,442.696854,0.000020,22588.823,,,,0.0000,22588.8210,5p6.6s,2S,1/2,5p6.6d,2D,3/2,2,4,E2,,L4744c91,
