obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
266.277,266.2772+,37554.9,1800,2.50e+07,B+,2834.98,40389.83,5d8.(3F).6s,b 4F,9/2,,4038*,9/2,10,10,,"T4422,T7959",L3475,
266.342,266.3412+,37545.7,350,,,7106.61,44652.43,5d8.(3F).6s,b 4F,7/2,,4465*,9/2,8,10,,,L3475,
266.558,266.5578+,37515.3,2700,3.08e+07,B+,0.00,37515.31,5d7.6s2,a 4F,9/2,5d7.6s.(5F).6p,z 4D*,7/2,10,8,,"T4422,T7959",L3475,
266.978,266.9784+,37456.2,140,,,2834.98,40291.19,5d8.(3F).6s,b 4F,9/2,,4029*,7/2,10,8,,,L3475,
267.070,267.0706+,37443.3,520,,,4078.94,41522.22,5d7.6s2,a 4F,3/2,,4152*,5/2,4,6,,,L3475,
267.263,267.2634+,37416.3,520,,,5784.62,43200.89,5d7.6s2,a 4F,5/2,,4320*,3/2,6,4,,,L3475,
267.440,267.4402+,37391.5,330,,,5784.62,43176.15,5d7.6s2,a 4F,5/2,,4317*,7/2,6,8,,,L3475,
267.763,267.7623+,37346.5,120,,,13087.90,50434.46,5d8.(3F).6s,a 2F,7/2,,5043*,9/2,8,10,,,L3475,
268.484,268.4834+,37246.2,110,,,10578.68,47824.93,5d8.(3P).6s,a 2P,3/2,,4782*,3/2,4,4,,,L3475,
269.314,269.3139+,37131.4,270,,,4078.94,41210.33,5d7.6s2,a 4F,3/2,,4121*,1/2,4,2,,,L3475,
269.503,269.5034+,37105.3,3000,5.8e+07,B,2834.98,39940.27,5d8.(3F).6s,b 4F,9/2,,3994*,11/2,10,12,,"T4422,T7959",L3475,
270.483,270.4836+,36970.9,110,,,11831.09,48801.91,5d8.(3F).6s,b 4F,3/2,,4880*,3/2,4,4,,,L3475,
271.354,271.3539+,36852.2,160,,,6323.91,43176.15,5d7.6s2,a 4F,7/2,,4317*,7/2,8,8,,,L3475,
274.481,274.4809+,36432.4,140,,,10578.68,47011.09,5d8.(3P).6s,a 2P,3/2,,4701*,5/2,4,6,,,L3475,
277.328,277.3268+,36058.4,330,,,13087.90,49146.44,5d8.(3F).6s,a 2F,7/2,,4914*,5/2,8,6,,,L3475,
277.637,277.6366+,36018.3,250,,,9877.54,45895.85,5d8.(3F).6s,b 4F,5/2,,4589*,7/2,6,8,,,L3475,
278.211,278.2109+,35943.9,520,,,6323.91,42267.86,5d7.6s2,a 4F,7/2,,4226*,5/2,8,6,,,L3475,
278.604,278.6046+,35893.2,330,,,10578.68,46471.84,5d8.(3P).6s,a 2P,3/2,,4647*,3/2,4,4,,,L3475,
279.817,279.8173+,35737.6,540,,,5784.62,41522.22,5d7.6s2,a 4F,5/2,,4152*,5/2,6,6,,,L3475,
279.852,279.8528+,35733.1,1600,1.7e+07,D,2834.98,38568.05,5d8.(3F).6s,b 4F,9/2,,3856*,7/2,10,8,,"T7959,T4422",L3475,
279.900,279.9001+,35727.0,380,,,4078.94,39805.97,5d7.6s2,a 4F,3/2,,3980*,5/2,4,6,,,L3475,
280.165,280.1642+,35693.3,410,,,9877.54,45570.89,5d8.(3F).6s,b 4F,5/2,,4557*,5/2,6,6,,,L3475,
282.401,282.4011+,35410.6,680,5.e+06,D,0.00,35410.63,5d7.6s2,a 4F,9/2,5d7.6s.(5F).6p,z 6G*,7/2,10,8,,"T7959,T4422",L3475,
282.528,282.5276+,35394.7,1200,2.5e+07,C,2834.98,38229.75,5d8.(3F).6s,b 4F,9/2,,3822*,9/2,10,10,,"T7959,T4422",L3475,
283.649,283.6485+,35254.8,110,,,12951.67,48206.57,5d8.(3P).6s,a 4P,5/2,,4820*,5/2,6,6,,,L3475,
283.723,283.7231+,35245.6,820,1.8e+07,D,4078.94,39324.57,5d7.6s2,a 4F,3/2,,3932*,5/2,4,6,,T7959,L3475,
283.816,283.8156+,35234.0,160,,,9877.54,45111.68,5d8.(3F).6s,b 4F,5/2,,4511*,7/2,6,8,,,L3475,
283.999,283.9994+,35211.3,1100,,,13087.90,48299.24,5d8.(3F).6s,a 2F,7/2,,4829*,9/2,8,10,,,L3475,
284.106,284.1045+,35198.2,820,,,6323.91,41522.22,5d7.6s2,a 4F,7/2,,4152*,5/2,8,6,,,L3475,
284.312,284.3117+,35172.7,160,,,7106.61,42279.28,5d8.(3F).6s,b 4F,7/2,,4227*,9/2,8,10,,,L3475,
285.056,285.0562+,35080.9,3800,2.26e+07,B+,0.00,35080.80,5d7.6s2,a 4F,9/2,5d7.6s.(5F).6p,z 6G*,9/2,10,10,,"T4422,T7959",L3475,
285.4152,285.4149+,35036.67,800,1.9e+05,C,2834.98,37871.69,5d8.(3F).6s,b 4F,9/2,5d7.6s.(5F).6p,z 4F*,9/2,10,10,,"T4422,T7959",L7593,
286.468,286.4681+,34907.9,110,,,9877.54,44785.44,5d8.(3F).6s,b 4F,5/2,,4478*,3/2,6,4,,,L3475,
287.644,287.6445+,34765.1,380,,,9877.54,44642.67,5d8.(3F).6s,b 4F,5/2,,4464*,7/2,6,8,,,L3475,
287.682,287.6824+,34760.6,380,,,12218.47,46979.02,5d8.(3F).6s,a 2F,5/2,,4697*,7/2,6,8,,,L3475,
287.852,287.8517+,34740.0,270,,,5784.62,40524.73,5d7.6s2,a 4F,5/2,,4052*,3/2,6,4,,,L3475,
288.025,288.0248+,34719.2,140,,,9877.54,44596.77,5d8.(3F).6s,b 4F,5/2,,4459*,5/2,6,6,,,L3475,
288.349,288.3479+,34680.3,820*,5.5e+06,B+,2834.98,37515.31,5d8.(3F).6s,b 4F,9/2,5d7.6s.(5F).6p,z 4D*,7/2,10,8,,"T4422,T7959",L3475,
288.349,288.3468+,34680.3,820*,,,10578.68,45259.14,5d8.(3P).6s,a 2P,3/2,,4525*,3/2,4,4,,,L3475,
289.800,289.7999+,34506.6,650,8.e+06,D,5784.62,40291.19,5d7.6s2,a 4F,5/2,,4029*,7/2,6,8,,"T7959,T4422",L3475,
290.280,290.2809+,34449.5,260,,,13087.90,47537.29,5d8.(3F).6s,a 2F,7/2,,4753*,5/2,8,6,,,L3475,
