obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
113.4,1.0,113.4,1.0,88200,"a,B",,,0.0000,88200a,1s2.2s2,1S,0,1s2.2p.3s,1P*,1,1,3,,,L1790,
134.22,0.03,134.2208,0.0009,74505,a,,,0.0000,[74504.1],1s2.2s2,1S,0,1s2.2s.13p,1P*,1,1,3,,,L1790,
134.47,0.03,134.4435,0.0009,74366,a,,,0.0000,[74380.7],1s2.2s2,1S,0,1s2.2s.12p,1P*,1,1,3,,,L1790,
134.74,0.03,134.7326,0.0009,74217,a,,,0.0000,[74221.1],1s2.2s2,1S,0,1s2.2s.11p,1P*,1,1,3,,,L1790,
135.13,0.03,135.1183,0.0009,74003,a,,,0.0000,[74009.2],1s2.2s2,1S,0,1s2.2s.10p,1P*,1,1,3,,,L1790,
135.65,0.03,135.6495,0.0009,73719,a,3.71e+05,C,0.0000,[73719.4],1s2.2s2,1S,0,1s2.2s.9p,1P*,1,1,3,,u28,L1790,
,,136.40860,0.00013,73309.16,,5.6e+04,D,0.0000,73309.16,1s2.2s2,1S,0,1s2.2s.8p,3P*,1,1,3,,u28,,
136.43,0.03,136.4076,0.0009,73298,a,4.28e+05,C,0.0000,[73309.7],1s2.2s2,1S,0,1s2.2s.8p,1P*,1,1,3,,u28,L1790,
137.56,0.03,137.5482,0.0009,72696,a,6.30e+05,C,0.0000,[72701.8],1s2.2s2,1S,0,1s2.2s.7p,1P*,1,1,3,,u28,L1790,
139.39,0.03,139.38026,0.00012,71741,a,7.76e+05,C,0.0000,71746.17,1s2.2s2,1S,0,1s2.2s.6p,1P*,1,1,3,,u28,L1790,
142.6117,0.0010,142.61146,0.00006,70120.5,4,7.57e+05,C,0.0000,70120.59,1s2.2s2,1S,0,1s2.2s.5p,1P*,1,1,3,,u28,L4743,
149.1762,0.0010,149.17625,0.00007,67034.8,8,1.2e+05,D,0.0000,67034.80,1s2.2s2,1S,0,1s2.2s.4p,1P*,1,1,3,,u28,L4743,
155.2110483,0.0000013,155.2110483,0.0000012,64428.4032,,,,0.0000,64428.4032,1s2.2s2,1S,0,1s2.2s.3d,1D,2,1,5,2P,,L21345,
166.1478,0.0010,166.14761,0.00006,60187.4,30,7.23e+06,A,0.0000,60187.4434,1s2.2s2,1S,0,1s2.2s.3p,1P*,1,1,3,,T7096c74,L4743,
,,169.75775,0.00017,58907.47,,4.4e-01,D,0.0000,58907.472,1s2.2s2,1S,0,1s2.2s.3p,3P*,1,1,3,,T7096c74,,
