obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 20
791.3505,0.0010,791.3507+,12636.625,160,2.98e+05,D,0.000,12636.623,6s2,1S,0,6s.6p,3P*,1,1,3,,T4515,L9224,
798.4636,0.0010,798.4636+,12524.053,1,,,24979.834,37503.887,5d.6p,3D*,3,5d.6d,3F,3,7,7,,,L9224,
812.2750,0.0010,812.2753+,12311.102,2,,,25956.519,38267.616,5d.6p,3P*,2,5d.6d,3P,2,5,5,,,L9224,
821.2496,0.0010,821.2497+,12176.566,70,,,18060.261,30236.826,6s.6p,1P*,1,6s.6d,1D,2,3,5,,,L9224,
851.6599,0.0010,851.6601+,11741.776,2,,,24192.033,35933.806,5d.6p,3D*,1,5d.6d,3D,1,3,3,,,L9224,
856.2350,0.0010,856.2350+,11679.037,700,2.0e+07,C+,11395.350,23074.387,6s.5d,1D,2,5d.6p,1D*,2,5,5,,T5037,L9224,
856.9789,0.0010,856.9789+,11668.899,5,,,24531.513,36200.412,5d.6p,3D*,2,5d.6d,3D,2,5,5,,,L9224,
858.4266,0.0010,858.4266+,11649.220,4,,,24979.834,36629.053,5d.6p,3D*,3,5d.6d,3D,3,7,7,,,L9224,
865.6455,0.0010,865.6455+,11552.073,13,3.1e+05,D+,11395.350,22947.423,6s.5d,1D,2,5d.6p,3F*,3,5,7,,T5037,L9224,
879.5599,0.0010,879.5595+,11369.323,2,,,24979.834,36349.161,5d.6p,3D*,3,5d.6d,3G,4,7,9,,,L9224,
880.2252,0.0010,880.2253+,11360.728,5,,,26816.266,38176.994,5d.6p,1F*,3,5d.6d,1G,4,7,9,,,L9224,
886.3447,0.0010,886.3447+,11282.292,43,,,12636.623,23918.915,6s.6p,3P*,1,5d2,3P,2,3,5,,,L9224,
891.7461,0.0010,891.7463+,11213.955,80,,,12266.024,23479.976,6s.6p,3P*,0,5d2,3P,1,1,3,,,L9224,
894.0161,0.0010,894.0163+,11185.481,2,,,24979.834,36165.312,5d.6p,3D*,3,5d.6d,1F,3,7,7,,,L9224,
913.5636,0.0010,913.5631+,10946.146,2,,,25956.519,36902.670,5d.6p,3P*,2,6s.9s,3S,1,5,3,,,L9224,
919.1913,0.0010,919.1912+,10879.128,12,,,22064.645,32943.774,5d.6p,3F*,2,5d.7s,3D,2,5,5,,,L9224,
921.7792,0.0010,921.7789+,10848.585,4,,,22947.423,33796.011,5d.6p,3F*,3,5d.7s,1D,2,7,5,,,L9224,
922.2239,0.0010,922.2240+,10843.354,56,,,12636.623,23479.976,6s.6p,3P*,1,5d2,3P,1,3,3,,,L9224,
925.5449,0.0010,925.5451+,10804.446,3,,,25642.126,36446.570,5d.6p,3P*,0,5d.6d,1P,1,1,3,,,L9224,
931.0532,0.0010,931.0533+,10740.525,18,,,22064.645,32805.169,5d.6p,3F*,2,5d.7s,3D,1,5,3,,,L9224,
932.6945,0.0010,932.6945+,10721.624,18,,,23074.387,33796.011,5d.6p,1D*,2,5d.7s,1D,2,5,5,,,L9224,
936.9847,0.0010,936.9846+,10672.533,9,,,25956.519,36629.053,5d.6p,3P*,2,5d.6d,3D,3,5,7,,,L9224,
937.2690,0.0010,937.2691+,10669.296,510,7.6e+06,C,11395.350,22064.645,6s.5d,1D,2,5d.6p,3F*,2,5,5,,T5037,L9224,
940.1044,0.0010,940.1045+,10637.117,3,,,24979.834,35616.949,5d.6p,3D*,3,6s.7d,3D,2,7,5,,,L9224,
940.6121,0.0010,940.6123+,10631.375,3,,,24192.033,34823.406,5d.6p,3D*,1,6p2,3P,1,3,3,,,L9224,
941.7167,0.0010,941.7162+,10618.905,2,,,26816.266,37435.176,5d.6p,1F*,3,6s.8d,1D,2,7,5,,,L9224,
945.2529,0.0010,945.2530+,10579.179,7,,,22947.423,33526.601,5d.6p,3F*,3,5d.7s,3D,3,7,7,,,L9224,
945.8567,0.0010,945.8568+,10572.426,89,,,12636.623,23209.048,6s.6p,3P*,1,5d2,3P,0,3,1,,,L9224,
952.7164,0.0010,952.7165+,10496.303,8,,,25704.110,36200.412,5d.6p,3P*,1,5d.6d,3D,2,3,5,,,L9224,
959.1933,0.0010,959.1932+,10425.427,36,,,12636.623,23062.051,6s.6p,3P*,1,5d2,1D,2,3,5,,,L9224,
961.1530,0.0010,961.1531+,10404.171,184,,,13514.745,23918.915,6s.6p,3P*,2,5d2,3P,2,5,5,,,L9224,
964.8245,0.0010,964.8245+,10364.579,9,1.1e+07,C,24979.834,35344.413,5d.6p,3D*,3,6p2,3P,2,7,5,,T5429,L9224,
970.6970,0.0010,970.6975+,10301.875,4,1.6e+07,C,24192.033,34493.904,5d.6p,3D*,1,6p2,3P,0,3,1,,T5429,L9224,
971.6383,0.0010,971.6386+,10291.896,11,,,24531.513,34823.406,5d.6p,3D*,2,6p2,3P,1,5,3,,,L9224,
982.429,0.005,982.4178+,10178.85,3h,5.5e+06,D+,24192.033,34371.002,5d.6p,3D*,1,6s.8s,1S,0,3,1,,T5429,L7361,
983.2870,0.0010,983.2871+,10169.970,83,,,18060.261,28230.231,6s.6p,1P*,1,6s.7s,1S,0,3,1,,,L9224,
1000.3650,0.0010,1000.3650+,9996.352,116,,,22947.423,32943.774,5d.6p,3F*,3,5d.7s,3D,2,7,5,,,L9224,
1003.4889,0.0010,1003.4890+,9965.232,760,,,13514.745,23479.976,6s.6p,3P*,2,5d2,3P,1,5,3,,,L9224,
1013.2343,0.0010,1013.2342+,9869.386,10,,,23074.387,32943.774,5d.6p,1D*,2,5d.7s,3D,2,5,5,,,L9224,
1019.0784,0.0010,1019.0785+,9812.787,12,,,26816.266,36629.053,5d.6p,1F*,3,5d.6d,3D,3,7,7,,,L9224,
1023.5884,0.0010,1023.5884+,9769.552,169,,,23757.049,33526.601,5d.6p,3F*,4,5d.7s,3D,3,9,7,,,L9224,
1027.6665,0.0010,1027.6666+,9730.784,32,,,23074.387,32805.169,5d.6p,1D*,2,5d.7s,3D,1,5,3,,,L9224,
1035.1504,0.0010,1035.1506+,9660.432,6,,,25956.519,35616.949,5d.6p,3P*,2,6s.7d,3D,2,5,5,,,L9224,
1037.3123,0.0010,1037.3118+,9640.298,4,1.3e+06,C,25704.110,35344.413,5d.6p,3P*,1,6p2,3P,2,3,5,,T5429,L9224,
1047.4159,0.0010,1047.4159+,9547.306,354,,,13514.745,23062.051,6s.6p,3P*,2,5d2,1D,2,5,5,,,L9224,
1054.2974,0.0010,1054.2983+,9484.990,5,1.8e+06,D,23062.051,32547.033,5d2,1D,2,6s.7p,1P*,1,5,3,,T5037,L9224,
1065.2020,0.0010,1065.2016+,9387.891,6,2.7e+06,C,25956.519,35344.413,5d.6p,3P*,2,6p2,3P,2,5,5,,T5429,L9224,
1069.6279,0.0010,1069.6279+,9349.046,6,,,26816.266,36165.312,5d.6p,1F*,3,5d.6d,1F,3,7,7,,,L9224,
1079.3892,0.0010,1079.3893+,9264.499,14,,,24531.513,33796.011,5d.6p,3D*,2,5d.7s,1D,2,5,5,,,L9224,
1101.5488,0.0010,1101.5486+,9078.127,12,,,26816.266,35894.395,5d.6p,1F*,3,5d.6d,3G,3,7,7,,,L9224,
1107.8735,0.0010,1107.8743+,9026.301,6,3.1e+03,D+,9033.966,18060.261,6s.5d,3D,1,6s.6p,1P*,1,3,3,,T5649,L9224,
1111.7178,0.0010,1111.7179+,8995.089,24,,,24531.513,33526.601,5d.6p,3D*,2,5d.7s,3D,3,5,7,,,L9224,
1126.0049,0.0010,1126.0050+,8880.956,4,,,28554.221,37435.176,5d.6p,1P*,1,6s.8d,1D,2,3,5,,,L9224,
1130.6130,0.0010,1130.6129+,8844.759,235,1.1e+05,C,9215.501,18060.261,6s.5d,3D,2,6s.6p,1P*,1,5,3,,T5649,L9224,
1137.699,0.005,1137.6831+,8789.67,5h,1.3e+07,C,25704.110,34493.904,5d.6p,3P*,1,6p2,3P,0,3,1,,T5429,L7361,
1142.6298,0.0010,1142.6298+,8751.741,19,,,24192.033,32943.774,5d.6p,3D*,1,5d.7s,3D,2,3,5,,,L9224,
1158.6184,0.0010,1158.6181+,8630.969,4,,,22064.645,30695.617,5d.6p,3F*,2,6s.6d,3D,1,5,3,,,L9224,
1161.0173,0.0010,1161.0173+,8613.136,48,,,24192.033,32805.169,5d.6p,3D*,1,5d.7s,3D,1,3,3,,,L9224,
1170.0330,0.0010,1170.0331+,8546.768,111,,,24979.834,33526.601,5d.6p,3D*,3,5d.7s,3D,3,7,7,,,L9224,
1188.7411,0.0010,1188.7411+,8412.261,51,,,24531.513,32943.774,5d.6p,3D*,2,5d.7s,3D,2,5,5,,,L9224,
1197.8272,0.0010,1197.8273+,8348.449,5,,,28554.221,36902.670,5d.6p,1P*,1,6s.9s,3S,1,3,3,,,L9224,
1205.1957,0.0010,1205.1951+,8297.407,7,,,12636.623,20934.035,6s.6p,3P*,1,5d2,3F,2,3,5,,,L9224,
1208.6557,0.0010,1208.6555+,8273.655,18,,,24531.513,32805.169,5d.6p,3D*,2,5d.7s,3D,1,5,3,,,L9224,
1223.6632,0.0010,1223.6635+,8172.183,5,,,22064.645,30236.826,5d.6p,3F*,2,6s.6d,1D,2,5,5,,,L9224,
1234.5631,0.0010,1234.5630+,8100.031,5,9.e+04,D,18060.261,26160.293,6s.6p,1P*,1,6s.7s,3S,1,3,3,,T5495,L9224,
1255.6600,0.0010,1255.6599+,7963.939,24,,,24979.834,32943.774,5d.6p,3D*,3,5d.7s,3D,2,7,5,,,L9224,
1267.0498,0.0010,1267.0499+,7892.349,5,,,28554.221,36446.570,5d.6p,1P*,1,5d.6d,1P,1,3,3,,,L9224,
1275.5924,0.0010,1275.5929+,7839.495,10,,,25956.519,33796.011,5d.6p,3P*,2,5d.7s,1D,2,5,5,,,L9224,
1281.5173,0.0010,1281.5175+,7803.250,8,,,22947.423,30750.672,5d.6p,3F*,3,6s.6d,3D,2,7,5,,,L9224,
1320.9897,0.0010,1320.9897+,7570.082,54,,,25956.519,33526.601,5d.6p,3P*,2,5d.7s,3D,3,5,7,,,L9224,
1332.8162,0.0010,1332.817+,7502.910,6,,,30236.826,37739.734,6s.6d,1D,2,6s.5f,1F*,3,5,7,,,L9224,
1381.2795,0.0010,1381.280+,7239.665,32,,,25704.110,32943.774,5d.6p,3P*,1,5d.7s,3D,2,3,5,,,L9224,
1396.0548,0.0010,1396.055+,7163.043,19,,,25642.126,32805.169,5d.6p,3P*,0,5d.7s,3D,1,1,3,,,L9224,
1396.1721,0.0010,1396.172+,7162.441,7,,,23074.387,30236.826,5d.6p,1D*,2,6s.6d,1D,2,5,5,,,L9224,
1408.2406,0.0010,1408.241+,7101.059,22,,,25704.110,32805.169,5d.6p,3P*,1,5d.7s,3D,1,3,3,,,L9224,
1415.883,0.010,1415.883+,7062.73,4,,,28554.221,35616.949,5d.6p,1P*,1,6s.7d,3D,2,3,5,,,L9224,
1416.217,0.010,1416.217+,7061.06,11,,,23757.049,30818.115,5d.6p,3F*,4,6s.6d,3D,3,9,7,,,L9224,
1431.177,0.010,1431.177+,6987.26,16,,,25956.519,32943.774,5d.6p,3P*,2,5d.7s,3D,2,5,5,,,L9224,
1432.718,0.010,1432.717+,6979.74,73,,,26816.266,33796.011,5d.6p,1F*,3,5d.7s,1D,2,7,5,,,L9224,
1472.710,0.010,1472.712+,6790.20,3,8.6e+05,C,28554.221,35344.413,5d.6p,1P*,1,6p2,3P,2,3,5,,T5429,L9224,
1491.195,0.010,1491.195+,6706.03,3,,,30818.115,37524.148,6s.6d,3D,3,6s.5f,3F*,4,7,9,,,L9224,
1500.395,0.010,1500.395+,6664.91,1300,2.5e+05,B,11395.350,18060.261,6s.5d,1D,2,6s.6p,1P*,1,5,3,,T5649,L9224,
1537.613,0.010,1537.614+,6503.59,9,,,24192.033,30695.617,5d.6p,3D*,1,6s.6d,3D,1,3,3,,,L9224,
1607.934,0.010,1607.934+,6219.16,15,,,24531.513,30750.672,5d.6p,3D*,2,6s.6d,3D,2,5,5,,,L9224,
1622.294,0.010,1622.296+,6164.11,3,,,24531.513,30695.617,5d.6p,3D*,2,6s.6d,3D,1,5,3,,,L9224,
1631.985,0.010,1631.985+,6127.51,12,,,26816.266,32943.774,5d.6p,1F*,3,5d.7s,3D,2,7,5,,,L9224,
1700.035,0.010,1700.035+,5882.23,3,,,20934.035,26816.266,5d2,3F,2,5d.6p,1F*,3,5,7,,,L9224,
1706.877,0.010,1706.877+,5858.65,309,,,18060.261,23918.915,6s.6p,1P*,1,5d2,3P,2,3,5,,,L9224,
1712.834,0.010,1712.833+,5838.28,15,,,24979.834,30818.115,5d.6p,3D*,3,6s.6d,3D,3,7,7,,,L9224,
1719.164,0.010,1719.164+,5816.78,7,2.7e+06,D+,28554.221,34371.002,5d.6p,1P*,1,6s.8s,1S,0,3,1,,T5429,L9224,
1796.599,0.010,1796.599+,5566.07,5,,,21250.195,26816.266,5d2,3F,3,5d.6p,1F*,3,7,7,,,L9224,
1820.774,0.010,1820.774+,5492.17,75,1.20e+06,C+,23062.051,28554.221,5d2,1D,2,5d.6p,1P*,1,5,3,,T5037,L9224,
1902.229,0.010,1902.228+,5256.99,8,,,24979.834,30236.826,5d.6p,3D*,3,6s.6d,1D,2,7,5,,,L9224,
1907.745,0.010,1907.745+,5241.79,51,,,28554.221,33796.011,5d.6p,1P*,1,5d.7s,1D,2,3,5,,,L9224,
1925.858,0.010,1925.857+,5192.49,11,,,21623.773,26816.266,5d2,3F,4,5d.6p,1F*,3,9,7,,,L9224,
1942.204,0.010,1942.205+,5148.79,4,,,18060.261,23209.048,6s.6p,1P*,1,5d2,3P,0,3,1,,,L9224,
1981.546,0.010,1981.547+,5046.57,5,,,25704.110,30750.672,5d.6p,3P*,1,6s.6d,3D,2,3,5,,,L9224,
1999.285,0.010,1999.284+,5001.79,730,,,18060.261,23062.051,6s.6p,1P*,1,5d2,1D,2,3,5,,,L9224,
2013.773,0.010,2013.775+,4965.803,5,,,30743.490,35709.289,6s.7p,3P*,0,6s.7d,3D,1,1,3,,,L9224,
2021.561,0.010,2021.560+,4946.672,10,,,30815.512,35762.187,6s.7p,3P*,1,6s.7d,1D,2,3,5,,,L9224,
2043.412,0.010,2043.411+,4893.776,3,,,30815.512,35709.289,6s.7p,3P*,1,6s.7d,3D,1,3,3,,,L9224,
2056.937,0.010,2056.938+,4861.598,8,,,25956.519,30818.115,5d.6p,3P*,2,6s.6d,3D,3,5,7,,,L9224,
2071.703,0.010,2071.703+,4826.947,198,,,26160.293,30987.240,6s.7s,3S,1,6s.7p,3P*,2,3,5,,,L9224,
2084.187,0.010,2084.187+,4798.034,22,,,30987.240,35785.273,6s.7p,3P*,2,6s.7d,3D,3,5,7,,,L9224,
2094.261,0.010,2094.264+,4774.954,4,,,30987.240,35762.187,6s.7p,3P*,2,6s.7d,1D,2,5,5,,,L9224,
2124.804,0.010,2124.801+,4706.316,4,,,21250.195,25956.519,5d2,3F,3,5d.6p,3P*,2,7,5,,,L9224,
2148.127,0.010,2148.127+,4655.218,87,,,26160.293,30815.512,6s.7s,3S,1,6s.7p,3P*,1,3,3,,,L9224,
2157.356,0.010,2157.355+,4635.304,12,2.6e+05,D,23918.915,28554.221,5d2,3P,2,5d.6p,1P*,1,5,3,,T5037,L9224,
2181.882,0.010,2181.883+,4583.199,22,,,26160.293,30743.490,6s.7s,3S,1,6s.7p,3P*,0,3,1,,,L9224,
2222.445,0.010,2222.446+,4499.549,28,,,30236.826,34736.373,6s.6d,1D,2,6s.4f,1F*,3,5,7,,,L9224,
2231.756,0.010,2231.755+,4480.777,560,,,9033.966,13514.745,6s.5d,3D,1,6s.6p,3P*,2,3,5,,,L9224,
2316.530,0.010,2316.530+,4316.801,28,,,28230.231,32547.033,6s.7s,1S,0,6s.7p,1P*,1,1,3,,,L9224,
2325.991,0.010,2325.990+,4299.243,9900,,,9215.501,13514.745,6s.5d,3D,2,6s.6p,3P*,2,5,5,,,L9224,
2471.451,0.010,2471.450+,4046.206,3,,,32943.774,36989.981,5d.7s,3D,2,5d.7p,3P*,1,5,3,,,L9224,
2491.540,0.010,2491.539+,4013.582,4,,,33526.601,37540.184,5d.7s,3D,3,5d.7p,3D*,3,7,7,,,L9224,
2501.535,0.010,2501.534+,3997.546,4,,,33526.601,37524.148,5d.7s,3D,3,6s.5f,3F*,4,7,9,,,L9224,
2535.673,0.010,2535.675+,3943.726,3,,,33796.011,37739.734,5d.7s,1D,2,6s.5f,1F*,3,5,7,,,L9224,
2552.184,0.010,2552.185+,3918.213,10000,,,9596.533,13514.745,6s.5d,3D,3,6s.6p,3P*,2,7,5,,,L9224,
2559.414,0.010,2559.412+,3907.144,10,,,30695.617,34602.765,6s.6d,3D,1,6s.4f,3F*,2,3,5,,,L9224,
2586.673,0.010,2586.672+,3865.970,13,,,30750.672,34616.643,6s.6d,3D,2,6s.4f,3F*,3,5,7,,,L9224,
2622.838,0.010,2622.838+,3812.664,18,,,30818.115,34630.779,6s.6d,3D,3,6s.4f,3F*,4,7,9,,,L9224,
2923.018,0.010,2923.018+,3421.122,213,,,9215.501,12636.623,6s.5d,3D,2,6s.6p,3P*,1,5,3,,,L9224,
2979.683,0.010,2979.684+,3356.062,21,,,21623.773,24979.834,5d2,3F,4,5d.6p,3D*,3,9,7,,,L9224,
3047.555,0.010,3047.556+,3281.319,11,,,21250.195,24531.513,5d2,3F,3,5d.6p,3D*,2,7,5,,,L9224,
3069.369,0.010,3069.370+,3257.999,8,7.e+05,,20934.035,24192.033,5d2,3F,2,5d.6p,3D*,1,5,3,,T5037,L9224,
3094.003,0.010,3094.004+,3232.059,402,,,9033.966,12266.024,6s.5d,3D,1,6s.6p,3P*,0,3,1,,,L9224,
