"=""512.134""","=""512.13+""","=""100""","=""""",,"=""51610.2""","=""71131.0""","=""4s2.4p2.(3P).5s""","=""4P""","=""3/2""","=""4s2.4p2.(3P).6p""","=""4D*""","=""5/2""",,"=""""","=""L4831""",
"=""514.163""","=""514.16+""","=""100*""","=""""",,"=""51610.2""","=""71053.9""","=""4s2.4p2.(3P).5s""","=""4P""","=""3/2""","=""4s2.4p2.(3P).6p""","=""4P*""","=""3/2""",,"=""""","=""L4831""",
"=""514.163""","=""514.16+""","=""100*""","=""""",,"=""52897.9""","=""72341.6""","=""4s2.4p2.(3P).5s""","=""4P""","=""5/2""","=""""","=""26*""","=""7/2""",,"=""""","=""L4831""",
"=""540.813""","=""540.81+""","=""100""","=""""",,"=""53135.6""","=""71621.4""","=""4s2.4p2.(3P).5s""","=""2P""","=""1/2""","=""4s2.4p2.(3P).6p""","=""2D*""","=""3/2""",,"=""""","=""L4831""",
"=""545.132""","=""545.13+""","=""135""","=""""",,"=""54605.3""","=""72944.4""","=""4s2.4p2.(3P).5s""","=""2P""","=""3/2""","=""4s2.4p2.(3P).6p""","=""2D*""","=""5/2""",,"=""""","=""L4831""",
"=""842.891""","=""842.90+""","=""100""","=""""",,"=""50693.8""","=""62554.4""","=""4s2.4p2.(3P).5s""","=""4P""","=""1/2""","=""4s2.4p2.(3P).5p""","=""2D*""","=""3/2""",,"=""""","=""L4831""",
"=""856.471""","=""856.47+""","=""100""","=""""",,"=""51610.2""","=""63282.8""","=""4s2.4p2.(3P).5s""","=""4P""","=""3/2""","=""4s2.4p2.(3P).5p""","=""4P*""","=""5/2""",,"=""""","=""L4831""",
"=""865.414""","=""865.41+""","=""100""","=""""",,"=""53135.6""","=""64687.6""","=""4s2.4p2.(3P).5s""","=""2P""","=""1/2""","=""4s2.4p2.(3P).5p""","=""2P*""","=""3/2""",,"=""""","=""L4831""",
"=""882.173""","=""882.18+""","=""135""","=""""",,"=""50693.8""","=""62026.3""","=""4s2.4p2.(3P).5s""","=""4P""","=""1/2""","=""4s2.4p2.(3P).5p""","=""4P*""","=""3/2""",,"=""""","=""L4831""",
"=""886.966""","=""886.97+""","=""100""","=""""",,"=""52897.9""","=""64169.2""","=""4s2.4p2.(3P).5s""","=""4P""","=""5/2""","=""4s2.4p2.(3P).5p""","=""2D*""","=""5/2""",,"=""""","=""L4831""",
"=""926.728""","=""926.72+""","=""135""","=""""",,"=""51610.2""","=""62398.0""","=""4s2.4p2.(3P).5s""","=""4P""","=""3/2""","=""4s2.4p2.(3P).5p""","=""4P*""","=""1/2""",,"=""""","=""L4831""",
"=""930.061""","=""930.06+""","=""200""","=""""",,"=""52897.9""","=""63647.0""","=""4s2.4p2.(3P).5s""","=""4P""","=""5/2""","=""4s2.4p2.(3P).5p""","=""4S*""","=""3/2""",,"=""""","=""L4831""",
"=""959.795""","=""959.79+""","=""230""","=""""",,"=""51610.2""","=""62026.3""","=""4s2.4p2.(3P).5s""","=""4P""","=""3/2""","=""4s2.4p2.(3P).5p""","=""4P*""","=""3/2""",,"=""""","=""L4831""",
"=""962.670""","=""962.67+""","=""290""","=""""",,"=""52897.9""","=""63282.8""","=""4s2.4p2.(3P).5s""","=""4P""","=""5/2""","=""4s2.4p2.(3P).5p""","=""4P*""","=""5/2""",,"=""""","=""L4831""",
"=""983.376""","=""""","=""230""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L4831""",
"=""988.605""","=""988.60+""","=""100""","=""""",,"=""60815.0""","=""70927.5""","=""4s2.4p2.(1D).5s""","=""2D""","=""5/2""","=""4s2.4p2.(1D).5p""","=""2F*""","=""7/2""",,"=""""","=""L4831""",
"=""990.055""","=""990.05+""","=""140""","=""""",,"=""50693.8""","=""60791.5""","=""4s2.4p2.(3P).5s""","=""4P""","=""1/2""","=""4s2.4p2.(3P).5p""","=""4D*""","=""1/2""",,"=""""","=""L4831""",
"=""991.571""","=""991.57+""","=""170""","=""""",,"=""54605.3""","=""64687.6""","=""4s2.4p2.(3P).5s""","=""2P""","=""3/2""","=""4s2.4p2.(3P).5p""","=""2P*""","=""3/2""",,"=""""","=""L4831""",
"=""992.305""","=""992.30+""","=""290""","=""""",,"=""51610.2""","=""61685.0""","=""4s2.4p2.(3P).5s""","=""4P""","=""3/2""","=""4s2.4p2.(3P).5p""","=""4D*""","=""5/2""",,"=""""","=""L4831""",
"=""1001.063""","=""1001.07+""","=""100""","=""""",,"=""60834.8""","=""70821.4""","=""4s2.4p2.(1D).5s""","=""2D""","=""3/2""","=""4s2.4p2.(1D).5p""","=""2F*""","=""5/2""",,"=""""","=""L4831""",
"=""1002.404""","=""1002.40+""","=""290""","=""""",,"=""52897.9""","=""62871.2""","=""4s2.4p2.(3P).5s""","=""4P""","=""5/2""","=""4s2.4p2.(3P).5p""","=""4D*""","=""7/2""",,"=""""","=""L4831""",
"=""1045.309""","=""1045.31+""","=""100""","=""""",,"=""54605.3""","=""64169.2""","=""4s2.4p2.(3P).5s""","=""2P""","=""3/2""","=""4s2.4p2.(3P).5p""","=""2D*""","=""5/2""",,"=""""","=""L4831""",
"=""1057.502""","=""1057.50+""","=""100""","=""""",,"=""50693.8""","=""60147.45""","=""4s2.4p2.(3P).5s""","=""4P""","=""1/2""","=""4s2.4p2.(3P).5p""","=""2S*""","=""1/2""",,"=""""","=""L4831""",
"=""1061.407""","=""1061.42+""","=""170""","=""""",,"=""53135.6""","=""62554.4""","=""4s2.4p2.(3P).5s""","=""2P""","=""1/2""","=""4s2.4p2.(3P).5p""","=""2D*""","=""3/2""",,"=""""","=""L4831""",
