obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 20
409.5343,0.0005,409.53365+,24417.98,100000,9.8e+07,B+,0.000,24418.018,4f13.(2F*).6s2,2F*,7/2,4f13.(2F*<7/2>).6s.6p.(1P*<1>),"(7/2,1)",5/2,8,6,,T6708,"L2006,L3475",
410.1374,0.0005,410.13700+,24382.07,21,8.8e+05,C+,16742.237,41124.334,4f13.(2F*<7/2>).6s.6p.(3P*<0>),"(7/2,0)",7/2,,*,9/2,8,10,,T6708,L2006,
410.1615,0.0005,410.16169+,24380.64,27,1.4e+06,C,17752.634,42133.263,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",5/2,4f12.5d.6s.6p,*,7/2,6,8,,T6708,L2006,
410.3885,0.0005,410.38896+,24367.16,150,2.6e+06,B,16742.237,41109.364,4f13.(2F*<7/2>).6s.6p.(3P*<0>),"(7/2,0)",7/2,4f12.5d.6s.6p,*,9/2,8,10,,T6708,L2006,
410.7000,0.0005,410.69968+,24348.68,95000,6.4e+07,B+,0.000,24348.692,4f13.(2F*).6s2,2F*,7/2,4f12.(3H<5>).5d<3/2>.6s2,"(5,3/2)",9/2,8,10,,T6708,"L2006,L3475",
410.9089,0.0005,410.90881+,24336.29,700,1.43e+07,B+,16742.237,41078.537,4f13.(2F*<7/2>).6s.6p.(3P*<0>),"(7/2,0)",7/2,4f13.(2F*<7/2>).6s.8s.(3S<1>),"(7/2,1)*",9/2,8,10,,T6708,"L2006,L3475",
412.0637,0.0005,412.06391+,24268.09,130,1.8e+06,C,17613.659,41881.739,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",9/2,4f12.5d.6s.6p,*,9/2,10,10,,T6708,L2006,
412.6640,0.0005,412.66430+,24232.79,200,3.0e+06,C+,17343.374,41576.146,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",7/2,4f12.5d.6s.6p,*,9/2,8,10,,T6708,L2006,
413.9501,0.0005,413.9498+,24157.50,4000,7.9e+07,B+,8771.243,32928.76,4f13.(2F*).6s2,2F*,5/2,4f12.(3F<3>).5d<5/2>.6s2,"(3,5/2)",3/2,6,4,,T6708,L2006,
413.9554,0.0005,413.95581+,24157.19,900,1.65e+07,B+,13119.610,37276.778,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",9/2,4f12.5d.6s.6p,*,11/2,10,12,,T6708,L2006,
414.5722,0.0005,414.57261+,24121.25,12,1.7e+05,C,15587.811,39709.038,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",11/2,4f12.5d.6s.6p,*,11/2,12,12,,T6708,L2006,
414.7079,0.0005,414.70816+,24113.36,98,1.61e+06,B+,16742.237,40855.580,4f13.(2F*<7/2>).6s.6p.(3P*<0>),"(7/2,0)",7/2,4f12.5d.6s.6p,*,9/2,8,10,,T6708,L2006,
415.0314,0.0005,,24094.56,1200,,,,,,,,,,,1,1,,,"L2006,L3475",
415.3903,0.0005,415.39029+,24073.74,50,7.4e+05,C+,17613.659,41687.404,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",9/2,4f12.5d.6s.6p,*,11/2,10,12,,T6708,L2006,
415.9773,0.0005,415.9772+,24039.77,1200,4.e+06,E,8771.243,32811.02,4f13.(2F*).6s2,2F*,5/2,4f12.(3F<3>).5d<5/2>.6s2,"(3,5/2)",7/2,6,8,,T3338n,"L2006,L3475",
418.2080,0.0005,418.2081+,23911.54,98,2.4e+06,C+,17613.659,41525.20,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",9/2,4f12.5d.6s.6p,*,7/2,10,8,,T6708,L2006,
418.8795,0.0005,418.87963+,23873.21,88000,6.4e+07,B+,0.000,23873.207,4f13.(2F*).6s2,2F*,7/2,4f12.(3F<4>).5d<5/2>.6s2,,7/2,8,8,,T6708,"L2006,L3475",
419.2156,0.0005,419.21576+,23854.07,240,2.0e+06,C,16742.237,40596.302,4f13.(2F*<7/2>).6s.6p.(3P*<0>),"(7/2,0)",7/2,4f12.5d.6s.6p,*,7/2,8,8,,T6708,L2006,
420.4911,0.0005,420.4914+,23781.71,60000,2.43e+07,B+,0.000,23781.698,4f13.(2F*).6s2,2F*,7/2,4f12.(3F<4>).5d<5/2>.6s2,"(4,5/2)",9/2,8,10,,T6708,"L2006,L3475",
421.3166,0.0010,421.3158+,23735.12,47h,1.71e+06,C+,17343.374,41078.537,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",7/2,4f13.(2F*<7/2>).6s.8s.(3S<1>),"(7/2,1)*",9/2,8,10,,T6708,L2006,
422.3860,0.0005,422.3862+,23675.03,3800,1.57e+07,B+,8771.243,32446.26,4f13.(2F*).6s2,2F*,5/2,4f12.(3F<2>).5d<3/2>.6s2,,7/2,6,8,,T6708,"L2006,L3475",
423.0249,0.0005,423.0244+,23639.27,93,1.0e+06,D+,16957.006,40596.302,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",7/2,4f12.5d.6s.6p,*,7/2,8,8,,T6708,L2006,
424.0826,0.0005,424.0828+,23580.31,14,2.6e+05,D+,16742.237,40322.536,4f13.(2F*<7/2>).6s.6p.(3P*<0>),"(7/2,0)",7/2,4f12.5d.6s.6p,*,9/2,8,10,,T6708,L2006,
424.2722,0.0010,424.2725+,23569.77,66h,4.5e+05,D+,15587.811,39157.57,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",11/2,4f13.(2F*<7/2>).6s.6d.(3D),3[11/2]*,13/2,12,14,,T6708,L2006,
424.4365,0.0005,424.4364+,23560.65,46,7.6e+05,C+,16957.006,40517.661,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",7/2,4f12.5d.6s.6p,*,9/2,8,10,,T6708,L2006,
425.3388,0.0005,425.3387+,23510.67,70,8.6e+05,C+,17613.659,41124.334,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",9/2,,*,9/2,10,10,,T6708,L2006,
426.1686,0.0010,426.1688+,23464.89,690h,6.2e+06,B+,17613.659,41078.537,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",9/2,4f13.(2F*<7/2>).6s.8s.(3S<1>),"(7/2,1)*",9/2,10,10,,T6708,L2006,
427.2918,0.0005,427.2911+,23403.21,2700,8.8e+06,B+,8771.243,32174.49,4f13.(2F*).6s2,2F*,5/2,4f12.(3F<3>).5d<5/2>.6s2,"(3,5/2)",5/2,6,6,,T6708,"L2006,L3475",
429.9574,0.0005,429.9573+,23258.12,1500,9.0e+06,B+,13119.610,36377.733,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",9/2,4f12.5d.6s.6p,*,9/2,10,10,,T6708,"L2006,L3475",
430.0799,0.0005,430.0799+,23251.50,45,6.0e+05,C+,16957.006,40208.499,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",7/2,4f12.(3F<3>).6s2.6p<3/2>,"(3,3/2)*",9/2,8,10,,T6708,L2006,
430.2570,0.0005,430.2570+,23241.92,45,4.9e+05,C+,17613.659,40855.580,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",9/2,4f12.5d.6s.6p,*,9/2,10,10,,T6708,L2006,
434.0846,0.0005,434.0846+,23036.98,69,1.9e+06,D+,18837.385,41874.369,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",9/2,4f12.5d.6s.6p,*,11/2,10,12,,T6708,L2006,
434.2556,0.0005,434.2555+,23027.91,140,2.3e+06,C+,18853.823,41881.739,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",11/2,4f12.5d.6s.6p,*,9/2,12,10,,T6708,L2006,
434.7706,0.0005,434.7703+,23000.64,700,4.76e+06,B+,15587.811,38588.46,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",11/2,4f12.5d.6s.6p,*,13/2,12,14,,T6708,"L2006,L3475",
436.1153,0.0005,436.1153+,22929.71,27000,1.20e+07,B+,0.000,22929.717,4f13.(2F*).6s2,2F*,7/2,4f12.(3H<5>).5d<5/2>.6s2,,5/2,8,6,,T6708,"L2006,L3475",
436.4681,0.0005,436.4677+,22911.18,84,8.4e+05,B,15587.811,38499.016,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",11/2,4f12.5d.6s.6p,*,9/2,12,10,,T6708,L2006,
436.8465,0.0005,436.8466+,22891.33,460,4.9e+06,C+,18990.406,41881.739,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",11/2,4f12.5d.6s.6p,*,9/2,12,10,,T6708,L2006,
436.9876,0.0005,436.9872+,22883.95,120,1.8e+06,D+,18990.406,41874.369,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",11/2,4f12.5d.6s.6p,*,11/2,12,12,,T6708,L2006,
437.6369,0.0005,437.6364+,22849.99,230,2.13e+06,B,18837.385,41687.404,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",9/2,4f12.5d.6s.6p,*,11/2,10,12,,T6708,L2006,
,,437.9515+,22833.581,,7.1e+05,C+,18853.823,41687.404,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",11/2,4f12.5d.6s.6p,*,11/2,12,12,,T6708,,
438.7666,0.0005,438.7663+,22791.16,14000,3.71e+06,B+,0.000,22791.176,4f13.(2F*).6s2,2F*,7/2,4f12.(3H<5>).5d<3/2>.6s2,"(5,3/2)",7/2,8,8,,T6708,"L2006,L3475",
439.5654,0.0005,439.5655+,22749.74,2000,9.4e+06,B+,8771.243,31520.98,4f13.(2F*).6s2,2F*,5/2,4f12.(3F<3>).5d<3/2>.6s2,,3/2,6,4,,T6708,"L2006,L3475",
439.7195,0.0005,439.7191+,22741.77,1200,5.4e+06,B+,15271.002,38012.795,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",15/2,4f12.5d.6s.6p,*,13/2,16,14,,T6708,"L2006,L3475",
439.7730,0.0005,439.7731+,22739.00,1400,2.18e+06,B,8771.243,31510.24,4f13.(2F*).6s2,2F*,5/2,4f12.(3F<3>).5d<5/2>.6s2,,7/2,6,8,,T6708,"L2006,L3475",
440.0959,0.0005,440.0958+,22722.32,550,5.4e+06,C+,18853.823,41576.146,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",11/2,4f12.5d.6s.6p,*,9/2,12,10,,T6708,"L2006,L3475",
440.1306,0.0005,440.1303+,22720.53,43,1.4e+06,C,16742.237,39462.782,4f13.(2F*<7/2>).6s.6p.(3P*<0>),"(7/2,0)",7/2,4f13.(2F*<7/2>).6s.6d.(3D),3[7/2]*,7/2,8,8,,T6708,L2006,
440.3562,0.0005,440.3564+,22708.89,4,1.9e+05,C,17613.659,40322.536,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",9/2,4f12.5d.6s.6p,*,9/2,10,10,,T6708,L2006,
441.2936,0.0005,441.2939+,22660.65,350,4.6e+05,C+,8771.243,31431.88,4f13.(2F*).6s2,2F*,5/2,4f12.(3F<3>).5d<3/2>.6s2,,5/2,6,6,,T6708,L2006,
442.3547,0.0005,442.3546+,22606.29,160,1.92e+06,C+,18693.074,41299.37,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",15/2,,*,17/2,16,18,,T6708,L2006,
442.7201,0.0005,442.7204+,22587.64,410,1.59e+06,B+,15271.002,37858.62,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",15/2,4f12.(3H<6>).5d.6s.6p.(4D*<7/2>),"(6,7/2)*",15/2,16,16,,T6708,L2006,
442.7573,0.0005,442.7572+,22585.74,230,5.4e+06,B,18990.406,41576.146,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",11/2,4f12.5d.6s.6p,*,9/2,12,10,,T6708,L2006,
444.3306,0.0005,444.3304+,22505.76,32,9.5e+05,C,16957.006,39462.782,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",7/2,4f13.(2F*<7/2>).6s.6d.(3D),3[7/2]*,7/2,8,8,,T6708,L2006,
444.3982,0.0005,444.3981+,22502.34,800,1.0e+07,B+,16742.237,39244.584,4f13.(2F*<7/2>).6s.6p.(3P*<0>),"(7/2,0)",7/2,4f12.5d.6s.6p,*,9/2,8,10,,T6708,"L2006,L3475",
444.8833,0.0005,444.8834+,22477.80,500,5.9e+06,B,16742.237,39220.035,4f13.(2F*<7/2>).6s.6p.(3P*<0>),"(7/2,0)",7/2,4f13.(2F*<7/2>).6s.6d.(3D),3[11/2]*,9/2,8,10,,T6708,"L2006,L3475",
445.5283,0.0005,445.5288+,22445.26,1200,2.42e+07,B+,16742.237,39187.473,4f13.(2F*<7/2>).6s.6p.(3P*<0>),"(7/2,0)",7/2,4f13.(2F*<7/2>).6s.6d.(3D),3[5/2]*,7/2,8,8,,T6708,"L2006,L3475",
445.9310,0.0005,445.9312+,22424.99,41,3.9e+05,B+,15587.811,38012.795,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",11/2,4f12.5d.6s.6p,*,13/2,12,14,,T6708,L2006,
446.1238,0.0005,,22415.30,800,,,,,,,,,,,1,1,,,"L2006,L3475",
446.7331,0.0005,446.7333+,22384.73,160,4.6e+06,C+,19748.543,42133.263,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",9/2,4f12.5d.6s.6p,*,7/2,10,8,,T6708,L2006,
446.9237,0.0005,446.9237+,22375.18,500,1.88e+06,B+,15271.002,37646.186,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",15/2,4f12.5d.6s.6p,*,13/2,16,14,,T6708,"L2006,L3475",
447.1266,0.0005,447.1270+,22365.03,86,1.85e+06,B+,16957.006,39322.014,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",7/2,4f13.(2F*<7/2>).6s.6d.(3D),3[7/2]*,9/2,8,10,,T6708,L2006,
448.1195,0.0005,448.1195+,22315.476,65,2.13e+06,B,17343.374,39658.852,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",7/2,4f13.(2F*<7/2>).6s.6d.(3D),3[7/2]*,5/2,8,6,,T6708,L2006,
448.6801,0.0005,448.6804+,22287.592,43,7.4e+05,C+,16957.006,39244.584,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",7/2,4f12.5d.6s.6p,*,9/2,8,10,,T6708,L2006,
449.0242,0.0005,449.0243+,22270.513,45,1.16e+06,C+,18853.823,41124.334,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",11/2,,*,9/2,12,10,,T6708,L2006,
449.3261,0.0005,449.3263+,22255.550,45,1.71e+06,B,18853.823,41109.364,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",11/2,4f12.5d.6s.6p,*,9/2,12,10,,T6708,L2006,
449.3530,0.0005,449.3530+,22254.217,44,5.6e+05,B,17454.818,39709.038,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",13/2,4f12.5d.6s.6p,*,11/2,14,12,,T6708,L2006,
449.8332,0.0005,449.8331+,22230.465,11,4.3e+05,C+,16957.006,39187.473,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",7/2,4f13.(2F*<7/2>).6s.6d.(3D),3[5/2]*,7/2,8,8,,T6708,L2006,
450.0301,0.0005,450.0300+,22220.736,23,7.2e+05,C,19466.663,41687.404,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",13/2,4f12.5d.6s.6p,*,11/2,14,12,,T6708,L2006,
,,450.8393+,22180.851,,4.6e+05,C+,15587.811,37768.662,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",11/2,4f12.5d.6s.6p,*,9/2,12,10,,T6708,,
451.7951,0.0005,451.7951+,22133.929,91,2.39e+06,B,18990.406,41124.334,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",11/2,,*,9/2,12,10,,T6708,L2006,
452.0862,0.0005,452.0857+,22119.673,1500,,,16742.237,38861.937,4f13.(2F*<7/2>).6s.6p.(3P*<0>),"(7/2,0)",7/2,4f13.(2F*<7/2>).6s.6d.(3D),3[3/2]*,5/2,8,6,,,"L2006,L3475",
,,452.0917+,22119.408,,6.9e+06,B+,17343.374,39462.782,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",7/2,4f13.(2F*<7/2>).6s.6d.(3D),3[7/2]*,7/2,8,8,,T6708,,
452.1002,0.0005,452.1009+,22118.993,45,3.8e+06,B+,18990.406,41109.364,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",11/2,4f12.5d.6s.6p,*,9/2,12,10,,T6708,L2006,
452.6090,0.0005,452.6089+,22094.126,410,3.04e+06,B+,15271.002,37365.13,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",15/2,4f12.5d.6s.6p,*,13/2,16,14,,T6708,L2006,
452.7312,0.0005,452.7318+,22088.161,68,1.50e+06,C+,18990.406,41078.537,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",11/2,4f13.(2F*<7/2>).6s.8s.(3S<1>),"(7/2,1)*",9/2,12,10,,T6708,L2006,
453.3421,0.0005,453.3426+,22058.398,800,6.1e+06,B+,15587.811,37646.186,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",11/2,4f12.5d.6s.6p,*,13/2,12,14,,T6708,"L2006,L3475",
454.5099,0.0005,454.5092+,22001.722,5,2.7e+05,C+,18853.823,40855.580,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",11/2,4f12.5d.6s.6p,*,9/2,12,10,,T6708,L2006,
454.9380,0.0005,454.9378+,21981.017,100,7.5e+05,B+,15271.002,37252.03,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",15/2,4f12.(3H<6>).5d.6s.6p.(4D*<7/2>),*,17/2,16,18,,T6708,L2006,
454.9872,0.0005,454.9872+,21978.640,1100,2.26e+07,B+,17343.374,39322.014,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",7/2,4f13.(2F*<7/2>).6s.6d.(3D),3[7/2]*,9/2,8,10,,T6708,"L2006,L3475",
455.8911,0.0005,455.8909+,21935.065,390,1.18e+06,B+,13119.610,35054.681,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",9/2,4f12.5d.6s.6p,*,9/2,10,10,,T6708,L2006,
456.4921,0.0005,456.4914+,21906.184,44,1.42e+06,C+,17752.634,39658.852,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",5/2,4f13.(2F*<7/2>).6s.6d.(3D),3[7/2]*,5/2,6,6,,T6708,L2006,
456.5955,0.0005,456.5958+,21901.221,800,1.66e+07,B+,17343.374,39244.584,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",7/2,4f12.5d.6s.6p,*,9/2,8,10,,T6708,"L2006,L3475",
456.8609,0.0005,456.8607+,21888.500,6,5.5e+04,C,15271.002,37159.51,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",15/2,4f12.5d.6s.6p,*,15/2,16,16,,T6708,L2006,
,,457.3265+,21866.214,,6.1e+05,C+,17613.659,39479.873,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",9/2,4f13.(2F*<7/2>).6s.6d.(3D),3[9/2]*,11/2,10,12,,T6708,,
457.3478,0.0005,457.3483+,21865.196,11,6.4e+05,B,18990.406,40855.580,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",11/2,4f12.5d.6s.6p,*,9/2,12,10,,T6708,L2006,
457.6604,0.0005,457.6603+,21850.262,66,4.1e+06,C+,17752.634,39602.902,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",5/2,4f13.(2F*<7/2>).6s.6d.(3D),3[3/2]*,3/2,6,4,,T6708,L2006,
457.6837,0.0005,457.6843+,21849.149,44,1.54e+06,B,17613.659,39462.782,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",9/2,4f13.(2F*<7/2>).6s.6d.(3D),3[7/2]*,7/2,10,8,,T6708,L2006,
457.7892,0.0005,457.7895+,21844.117,170,3.7e+06,B+,17343.374,39187.473,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",7/2,4f13.(2F*<7/2>).6s.6d.(3D),3[5/2]*,7/2,8,8,,T6708,L2006,
458.4126,0.0005,458.4126+,21814.408,170,6.9e+05,B+,8771.243,30585.65,4f13.(2F*).6s2,2F*,5/2,4f12.(3F<3>).5d<3/2>.6s2,,3/2,6,4,,T6708,L2006,
459.1935,0.0005,459.1933+,21777.311,83,6.9e+05,B+,15587.811,37365.13,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",11/2,4f12.5d.6s.6p,*,13/2,12,14,,T6708,L2006,
459.6266,0.0005,459.6269+,21756.789,9,1.9e+05,C,16742.237,38499.016,4f13.(2F*<7/2>).6s.6p.(3P*<0>),"(7/2,0)",7/2,4f12.5d.6s.6p,*,9/2,8,10,,T6708,L2006,
459.7914,0.0005,459.7914+,21748.994,950,,,17613.659,39362.651,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",9/2,4f13.(2F*<7/2>).6s.6d.(1D),1[11/2]*,11/2,10,12,,,"L2006,L3475",
460.0305,0.0005,460.0306+,21737.687,2700,5.2e+05,B+,0.000,21737.685,4f13.(2F*).6s2,2F*,7/2,4f12.(3F<4>).5d<3/2>.6s2,"(4,3/2)",9/2,8,10,,T6708,"L2006,L3475",
460.6140,0.0005,460.6141+,21710.152,400*,8.8e+06,B+,17752.634,39462.782,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",5/2,4f13.(2F*<7/2>).6s.6d.(3D),3[7/2]*,7/2,6,8,,T6708,"L2006,L3475",
460.6140,0.0005,460.6131+,21710.152,400*,,,21737.685,43447.878,4f12.(3F<4>).5d<3/2>.6s2,"(4,3/2)",9/2,4f12.5d.6s.6p,*,11/2,10,12,,,"L2006,L3475",
460.6521,0.0005,460.6521+,21708.356,88,1.39e+06,B+,17613.659,39322.014,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",9/2,4f13.(2F*<7/2>).6s.6d.(3D),3[7/2]*,9/2,10,10,,T6708,L2006,
461.0645,0.0005,461.0639+,21688.938,100,1.15e+06,C+,15587.811,37276.778,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",11/2,4f12.5d.6s.6p,*,11/2,12,12,,T6708,L2006,
461.5259,0.0005,461.5257+,21667.254,500,2.08e+07,B+,17752.634,39419.90,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",5/2,4f13.(2F*<7/2>).6s.6d.(3D),3[5/2]*,3/2,6,4,,T6708,"L2006,L3475",
461.5989,0.0005,461.5987+,21663.832,23,5.7e+05,C+,18853.823,40517.661,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",11/2,4f12.5d.6s.6p,*,9/2,12,10,,T6708,L2006,
462.3010,0.0005,462.3011+,21630.927,400,6.9e+06,B+,17613.659,39244.584,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",9/2,4f12.5d.6s.6p,*,9/2,10,10,,T6708,"L2006,L3475",
462.8264,0.0005,462.8263+,21606.374,400,8.9e+06,B,17613.659,39220.035,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",9/2,4f13.(2F*<7/2>).6s.6d.(3D),3[11/2]*,9/2,10,10,,T6708,"L2006,L3475",
463.5258,0.0005,463.5249+,21573.773,670,9.9e+06,B+,17613.659,39187.473,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",9/2,4f13.(2F*<7/2>).6s.6d.(3D),3[5/2]*,7/2,10,8,,T6708,L2006,
464.2096,0.0005,464.2092+,21541.995,110,1.69e+06,B+,16957.006,38499.016,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",7/2,4f12.5d.6s.6p,*,9/2,8,10,,T6708,L2006,
464.4425,0.0005,464.4428+,21531.190,950,2.00e+06,B+,8771.243,30302.42,4f13.(2F*).6s2,2F*,5/2,4f12.(3H<4>).5d<5/2>.6s2,,5/2,6,6,,T6708,"L2006,L3475",
464.5880,0.0005,464.5879+,21524.450,350,,,17752.634,39277.087,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",5/2,4f13.(2F*<7/2>).6s.6d.(3D),3[5/2]*,5/2,6,6,,,"L2006,L3475",
465.6390,0.0005,465.6388+,21475.863,1200,,,17613.659,39089.533,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",9/2,4f13.(2F*<7/2>).6s.6d.(3D),3[11/2]*,11/2,10,12,,,"L2006,L3475",
466.801,0.003,466.8013+,21422.42,350bl(Tm II),1.11e+06,B,17454.818,38877.211,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",13/2,4f12.5d.6s.6p,*,11/2,14,12,,T6708,L3475,
467.2522,0.0005,467.2524+,21401.720,22,2.03e+05,B,16456.913,37858.62,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",17/2,4f12.(3H<6>).5d.6s.6p.(4D*<7/2>),"(6,7/2)*",15/2,18,16,,T6708,L2006,
467.6407,0.0005,,21383.940,350,,,,,,,,,,,1,1,,,"L2006,L3475",
467.6621,0.0005,467.6629+,21382.962,800,7.8e+06,B+,15271.002,36653.924,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",15/2,4f12.(3H<6>) .5d.(2D).6s.6p.(3P*?) (2D*<3/2>),"(6,3/2)*",15/2,16,16,,T6708,"L2006,L3475",
467.8187,0.0005,467.8189+,21375.802,12,5.2e+05,C,19748.543,41124.334,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",9/2,,*,9/2,10,10,,T6708,L2006,
,,468.1468+,21360.821,,7.5e+05,B,19748.543,41109.364,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",9/2,4f12.5d.6s.6p,*,9/2,10,10,,T6708,,
468.2630,0.0005,468.2627+,21355.519,7,4.8e+05,C,19753.830,41109.364,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",7/2,4f12.5d.6s.6p,*,9/2,8,10,,T6708,L2006,
468.3230,0.0005,468.3232+,21352.782,1600,3.45e+06,B+,8771.243,30124.02,4f13.(2F*).6s2,2F*,5/2,4f12.(3H<4>).5d<5/2>.6s2,,7/2,6,8,,T6708,"L2006,L3475",
468.6425,0.0005,468.6421+,21338.226,700,3.33e+06,B+,13119.610,34457.853,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",9/2,4f12.5d.6s.6p,*,9/2,10,10,,T6708,"L2006,L3475",
468.7609,0.0005,468.7608+,21332.839,5,3.3e+05,D+,19748.543,41081.384,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",9/2,4f12.5d.6s.6p,*,11/2,10,12,,T6708,L2006,
468.8221,0.0005,468.8234+,21330.054,47,2.5e+06,C+,19748.543,41078.537,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",9/2,4f13.(2F*<7/2>).6s.8s.(3S<1>),"(7/2,1)*",9/2,10,10,,T6708,L2006,
469.2424,0.0005,469.2426+,21310.948,1200,3.53e+06,B+,8771.243,30082.18,4f13.(2F*).6s2,2F*,5/2,4f12.(3F<2>).5d<3/2>.6s2,,5/2,6,6,,T6708,"L2006,L3475",
