obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
240.3851,0.0010,240.38541,0.00012,41599.91,4700,,,8983.7652,50583.628,5d2.6s2,a 3P,2,,5058*,3,5,7,,,L16323,
240.4027,0.0003,,,41596.86,2300,,,,,,,,,,,1,1,,,L16323,
240.6411,0.0003,,,41555.66,1700,,,,,,,,,,,1,1,,,L16323,
240.6783,0.0003,,,41549.24,2900,,,,,,,,,,,1,1,,,L16323,
240.7864,0.0003,,,41530.58,5200,,,,,,,,,,,1,1,,,L16323,
240.8424,0.0003,,,41520.92,12000,,,,,,,,,,,1,1,,,L16323,
240.9873,0.0003,,,41495.97,1100,,,,,,,,,,,1,1,,,L16323,
241.0273,0.0010,,,41489.08,1100,,,,,,,,,,,1,1,,,L16323,
241.1703,0.0010,,,41464.47,1700,,,,,,,,,,,1,1,,,L16323,
241.2158,0.0003,,,41456.65,4600,,,,,,,,,,,1,1,,,L16323,
241.2338,0.0008,241.23468,0.00009,41453.56,8600i,,,5638.6151,47092.024,5d2.6s2,a 1D,2,,4709*,1,5,3,,,L16323c153,
241.2994,0.0003,,,41442.28,1100,,,,,,,,,,,1,1,,,L16323,
241.3243,0.0010,241.32455,0.00007,41438.01,4000,,,2356.6756,43794.647,5d2.6s2,a 3F,3,5d3.(b 2G).6p,x 1G*,4,7,9,,,L16323,
241.3356,0.0003,241.33575,0.00009,41436.08,3400,,,10532.5690,51968.618,5d2.6s2,a 1G,4,5d3.(b 4P).6p,w 5D*,4,9,9,,,L16323,
241.3584,0.0010,241.35875,0.00010,41432.17,2300,,,5638.6151,47070.716,5d2.6s2,a 1D,2,5d3.(b 4F).6p,x 5D*,3,5,7,,,L16323,
241.4605,0.0003,,,41414.65,2300,,,,,,,,,,,1,1,,,L16323,
241.4779,0.0003,,,41411.66,570,,,,,,,,,,,1,1,,,L16323,
241.6324,0.0010,,,41385.18,1700,,,,,,,,,,,1,1,,,L16323,
241.6454,0.0010,,,41382.95,2800,,,,,,,,,,,1,1,,,L16323,
