obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
240.032712,0.000014,240.032714,0.000012,41660.9883,140,,,10650.3271,52311.315,6s2.6p2,"(3/2,1/2)",2,6s2.6p.(2P*<1/2>).7d,2[3/2]*,2,5,5,,,L50,
240.267067,0.000017,240.267058,0.000008,41620.352,320r,2.4e+07,C,7819.2626,49439.6165,6s2.6p2,"(3/2,1/2)",1,6s2.6p.7s,"(3/2,1/2)*",1,3,3,,T7227,L50,
241.24673,0.00001,241.246766,0.000013,41451.339,320r,,,10650.3271,52101.660,6s2.6p2,"(3/2,1/2)",2,6s2.6p.(2P*<1/2>).7d,2[5/2]*,2,5,5,,,L50,
244.456948,0.000016,244.456942,0.000019,40906.999,150r,,,7819.2626,48726.262,6s2.6p2,"(3/2,1/2)",1,6s2.6p.8s,"(1/2,1/2)*",0,3,1,,,L50,
244.692198,0.000016,244.692190,0.000009,40867.670,160r,1.86e+07,C+,7819.2626,48686.9340,6s2.6p2,"(3/2,1/2)",1,6s2.6p.8s,"(1/2,1/2)*",1,3,3,,T7227,L50,
247.712572,0.000016,247.712579,0.000012,40369.368,130r,2.6e+07,C+,7819.2626,48188.6296,6s2.6p2,"(3/2,1/2)",1,6s2.6p.7s,"(3/2,1/2)*",2,3,5,,T7227,L50,
257.803132,0.000017,257.803124,0.000008,38789.288,80r,5.1e+07,C+,10650.3271,49439.6165,6s2.6p2,"(3/2,1/2)",2,6s2.6p.7s,"(3/2,1/2)*",1,5,3,,T7227,L50,
261.44352,0.00002,261.443541,0.000012,38249.178,500r,2.2e+07,C+,7819.2626,46068.4385,6s2.6p2,"(3/2,1/2)",1,6s2.6p.(2P*<1/2>).6d,2[3/2]*,1,3,3,,T7227,L50,
261.49551,0.00002,261.495514,0.000012,38241.575,900r,1.98e+08,C+,7819.2626,46060.8364,6s2.6p2,"(3/2,1/2)",1,6s2.6p.(2P*<1/2>).6d,2[3/2]*,2,3,5,,T7227,L50,
262.904613,0.000016,262.904628,0.000008,38036.6092,160,4.1e+06,D,10650.3271,48686.9340,6s2.6p2,"(3/2,1/2)",2,6s2.6p.8s,"(1/2,1/2)*",1,5,3,,T7227,L50,
265.788441,0.000017,265.788442,0.000011,37623.9087,10,9.8e+04,C+,7819.2626,45443.1710,6s2.6p2,"(3/2,1/2)",1,6s2.6p.(2P*<1/2>).6d,2[5/2]*,2,3,5,,T7227,L50,
266.39457,0.00002,266.394571,0.000013,37538.303,700,6.7e+07,C+,10650.3271,48188.6296,6s2.6p2,"(3/2,1/2)",2,6s2.6p.7s,"(3/2,1/2)*",2,5,5,,T7227,L50,
269.834097,0.000017,269.834096,0.000015,37059.8087,10,,,21457.7982,58517.607,6s2.6p2,"(3/2,3/2)",2,6s2.6p.(2P*<3/2>).6d,2[5/2]*,2,5,5,,,L50,
280.28211,0.00002,280.282101,0.000013,35678.339,25000r,1.61e+08,C+,10650.3271,46328.6668,6s2.6p2,"(3/2,1/2)",2,6s2.6p.(2P*<1/2>).6d,2[5/2]*,3,5,7,,T7227,L50,
282.3413,0.0004,282.341424,0.000012,35418.13,100,,,10650.3271,46068.4385,6s2.6p2,"(3/2,1/2)",2,6s2.6p.(2P*<1/2>).6d,2[3/2]*,1,5,3,,,L50,
282.40203,0.00002,282.402038,0.000013,35410.510,14000r,2.7e+07,C+,10650.3271,46060.8364,6s2.6p2,"(3/2,1/2)",2,6s2.6p.(2P*<1/2>).6d,2[3/2]*,2,5,5,,T7227,L50,
283.38868,0.00002,283.388682,0.000024,35287.2251,35000r,4.9e+07,C+,0.000,35287.2244,6s2.6p2,"(1/2,1/2)",0,6s2.6p.7s,"(1/2,1/2)*",1,1,3,,T7227,L50,
287.41543,0.00002,287.415425,0.000012,34792.8427,14000r,3.8e+07,C+,10650.3271,45443.1710,6s2.6p2,"(3/2,1/2)",2,6s2.6p.(2P*<1/2>).6d,2[5/2]*,2,5,5,,T7227,L50,
296.73258,0.00002,296.732583,0.000010,33700.3778,15,,,21457.7982,55158.1755,6s2.6p2,"(3/2,3/2)",2,6s2.6p.(2P*<1/2>).8d,2[3/2]*,1,5,3,,,L50,
297.38590,0.00002,297.385916,0.000013,33626.3420,15,,,21457.7982,55084.1385,6s2.6p2,"(3/2,3/2)",2,6s2.6p.(2P*<1/2>).8d,2[3/2]*,2,5,5,,,L50,
298.10265,0.00002,298.102659,0.000016,33545.4919,15,,,21457.7982,55003.2890,6s2.6p2,"(3/2,3/2)",2,6s2.6p.(2P*<1/2>).8d,2[5/2]*,2,5,5,,,L50,
311.97985,0.00002,311.979868,0.000015,32053.3522,150,,,21457.7982,53511.1485,6s2.6p2,"(3/2,3/2)",2,6s2.6p.9s,"(1/2,1/2)*",1,5,3,,,L50,
322.14583,0.00002,322.145843,0.000012,31041.8417,600,,,21457.7982,52499.6391,6s2.6p2,"(3/2,3/2)",2,6s2.6p.(2P*<1/2>).7d,2[3/2]*,1,5,3,,,L50,
323.05451,0.00002,323.054527,0.000022,30954.5280,100,,,21457.7982,52412.325,6s2.6p2,"(3/2,3/2)",2,6s2.6p.(2P*<1/2>).7d,2[5/2]*,3,5,7,,,L50,
324.11215,0.00002,324.112161,0.000022,30853.5176,400,,,21457.7982,52311.315,6s2.6p2,"(3/2,3/2)",2,6s2.6p.(2P*<1/2>).7d,2[3/2]*,2,5,5,,,L50,
326.32959,0.00002,326.329627,0.000022,30643.8649,200,,,21457.7982,52101.660,6s2.6p2,"(3/2,3/2)",2,6s2.6p.(2P*<1/2>).7d,2[5/2]*,2,5,5,,,L50,
357.37493,0.00003,357.374917,0.000014,27981.8176,35000,9.9e+07,C+,21457.7982,49439.6165,6s2.6p2,"(3/2,3/2)",2,6s2.6p.7s,"(3/2,1/2)*",1,5,3,,T3654,L50,
364.06050,0.00003,364.060503,0.000016,27467.9620,50000r,3.2e+07,C+,7819.2626,35287.2244,6s2.6p2,"(3/2,1/2)",1,6s2.6p.7s,"(1/2,1/2)*",1,3,3,,T7227,L50,
367.25369,0.00002,367.253668,0.000015,27229.1345,20000,3.1e+07,C,21457.7982,48686.9340,6s2.6p2,"(3/2,3/2)",2,6s2.6p.8s,"(1/2,1/2)*",1,5,3,,T3654n,L50,
368.45112,0.00003,368.451071,0.000016,27140.6425,70000r,1.37e+08,B,7819.2626,34959.9084,6s2.6p2,"(3/2,1/2)",1,6s2.6p.7s,"(1/2,1/2)*",0,3,1,,T7227,L50,
374.09986,0.00003,374.09985,0.00003,26730.8308,25000,7.3e+07,B,21457.7982,48188.6296,6s2.6p2,"(3/2,3/2)",2,6s2.6p.7s,"(3/2,1/2)*",2,5,5,,T3654,L50,
402.07682,0.00002,402.076830,0.000025,24870.8692,15000,3.5e+06,C+,21457.7982,46328.6668,6s2.6p2,"(3/2,3/2)",2,6s2.6p.(2P*<1/2>).6d,2[5/2]*,3,5,7,,T3654,L50,
405.89528,0.00003,405.895267,0.000015,24636.8966,95000,9.0e+07,C+,10650.3271,35287.2244,6s2.6p2,"(3/2,1/2)",2,6s2.6p.7s,"(1/2,1/2)*",1,5,3,,T7227,L50,
406.32832,0.00002,406.328315,0.000024,24610.6399,14000,9.2e+07,B,21457.7982,46068.4385,6s2.6p2,"(3/2,3/2)",2,6s2.6p.(2P*<1/2>).6d,2[3/2]*,1,5,3,,T3654,L50,
415.89867,0.00007,415.89867,0.00003,24044.318,10,,,29466.8303,53511.1485,6s2.6p2,"(3/2,3/2)",0,6s2.6p.9s,"(1/2,1/2)*",1,1,3,,,L50,
416.92078,0.00002,416.920766,0.000023,23985.3722,10000,1.2e+06,D+,21457.7982,45443.1710,6s2.6p2,"(3/2,3/2)",2,6s2.6p.(2P*<1/2>).6d,2[5/2]*,2,5,5,,T3654,L50,
434.163283,0.000011,434.163288,0.000023,23032.8091,200,,,29466.8303,52499.6391,6s2.6p2,"(3/2,3/2)",0,6s2.6p.(2P*<1/2>).7d,2[3/2]*,1,1,3,,,L50,
500.681264,0.000016,500.68127,0.00003,19972.7865,1000,2.7e+07,C+,29466.8303,49439.6165,6s2.6p2,"(3/2,3/2)",0,6s2.6p.7s,"(3/2,1/2)*",1,1,3,,T3654,L50,
500.79689,0.00004,500.79689,0.00004,19968.1750,100,,,34959.9084,54928.0835,6s2.6p.7s,"(1/2,1/2)*",0,6s2.6p.9p,"(1/2,3/2)",1,1,3,,,L50,
507.7767,0.0003,507.7737,0.0010,19693.696,10,,,34959.9084,54653.72,6s2.6p.7s,"(1/2,1/2)*",0,6s2.6p.9p,"(1/2,1/2)",1,1,3,,,L50,
509.090212,0.000017,509.09021,0.00003,19642.8840,50,,,35287.2244,54930.1086,6s2.6p.7s,"(1/2,1/2)*",1,6s2.6p.9p,"(1/2,3/2)",2,3,5,,,L50,
509.1427,0.0002,509.14270,0.00004,19640.860,20,,,35287.2244,54928.0835,6s2.6p.7s,"(1/2,1/2)*",1,6s2.6p.9p,"(1/2,3/2)",1,3,3,,,L50,
510.86656,0.00006,510.86660,0.00008,19574.5832,10,,,35287.2244,54861.806,6s2.6p.7s,"(1/2,1/2)*",1,6s2.6p.9p,"(1/2,1/2)",0,3,1,,,L50,
520.288548,0.000017,520.28856,0.00003,19220.1040,2000,1.4e+07,C,29466.8303,48686.9340,6s2.6p2,"(3/2,3/2)",0,6s2.6p.8s,"(1/2,1/2)*",1,1,3,,T3654n,L50,
569.39259,0.00003,569.39260,0.00004,17562.5748,40,,,35287.2244,52849.7991,6s2.6p.7s,"(1/2,1/2)*",1,6s2.6p.(2P*<1/2>).5f,2[5/2],2,3,5,,,L50,
589.72583,0.00002,589.72583,0.00003,16957.0323,200,,,34959.9084,51916.9408,6s2.6p.7s,"(1/2,1/2)*",0,6s2.6p.8p,"(1/2,3/2)",1,1,3,,,L50,
600.35247,0.00002,600.35247,0.00003,16656.8816,2000,,,35287.2244,51944.1059,6s2.6p.7s,"(1/2,1/2)*",1,6s2.6p.8p,"(1/2,3/2)",2,3,5,,,L50,
601.33316,0.00003,601.33317,0.00003,16629.7165,500,,,35287.2244,51916.9408,6s2.6p.7s,"(1/2,1/2)*",1,6s2.6p.8p,"(1/2,3/2)",1,3,3,,,L50,
606.10333,0.00002,606.10333,0.00003,16498.8369,500,,,35287.2244,51786.0614,6s2.6p.7s,"(1/2,1/2)*",1,6s2.6p.8p,"(1/2,1/2)",0,3,1,,,L50,
611.22117,0.00002,611.22118,0.00003,16360.6898,50,,,34959.9084,51320.5981,6s2.6p.7s,"(1/2,1/2)*",0,6s2.6p.8p,"(1/2,1/2)",1,1,3,,,L50,
623.69905,0.00003,623.69905,0.00003,16033.3738,100,,,35287.2244,51320.5981,6s2.6p.7s,"(1/2,1/2)*",1,6s2.6p.8p,"(1/2,1/2)",1,3,3,,,L50,
689.4012,0.0004,689.4018,0.0003,14505.341,10,,,42918.6434,57423.972,6s2.6p.7p,"(1/2,1/2)",1,6s2.6p.(2P*<1/2>).10d,2[5/2]*,2,3,5,,,L50,
713.0907,0.0008,713.0895,0.0003,14023.461,5,,,42918.6434,56942.128,6s2.6p.7p,"(1/2,1/2)",1,6s2.6p.11s,"(1/2,1/2)*",1,3,3,,,L50,
723.09575,0.00006,723.09580,0.00004,13829.4271,20000,8.5e+05,C+,21457.7982,35287.2244,6s2.6p2,"(3/2,3/2)",2,6s2.6p.7s,"(1/2,1/2)*",1,5,3,,T3654n,L50,
730.6696,0.0008,730.66879,0.00011,13686.077,5,,,42918.6434,56604.735,6s2.6p.7p,"(1/2,1/2)",1,6s2.6p.(2P*<1/2>).9d,2[3/2]*,1,3,3,,,L50,
733.2173,0.0007,733.21655,0.00007,13638.521,8,,,7819.2626,21457.7982,6s2.6p2,"(3/2,1/2)",1,6s2.6p2,"(3/2,3/2)",2,3,5,M1+E2,,L50,
734.86996,0.00006,734.86999,0.00008,13607.8497,10,,,42918.6434,56526.4925,6s2.6p.7p,"(1/2,1/2)",1,6s2.6p.(2P*<1/2>).9d,2[5/2]*,2,3,5,,,L50,
781.14074,0.00009,781.14075,0.00011,12801.7903,20,,,42918.6434,55720.4336,6s2.6p.7p,"(1/2,1/2)",1,6s2.6p.10s,"(1/2,1/2)*",1,3,3,,,L50,
