obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 20
950.791,0.003,950.791+,10517.56,25,8.2e+06,C,117622.92,128140.48,2s2.2p4.(3P).3p,2D*,5/2,2s2.2p4.(3P).3d,2D,5/2,6,6,,T7043,L7481,
957.743,0.003,957.746+,10441.22,30,1.47e+06,C+,117622.92,128064.10,2s2.2p4.(3P).3p,2D*,5/2,2s2.2p4.(3P).3d,4D,7/2,6,8,,T7043,L7481,
966.469,0.003,966.472+,10346.94,12,4.49e+06,C+,117872.92,128219.83,2s2.2p4.(3P).3p,2D*,3/2,2s2.2p4.(3P).3d,2D,3/2,4,4,,T7043,L7481,
970.206,0.003,970.212+,10307.09,70,6.4e+06,D+,118405.27,128712.30,2s2.2p4.(3P).3p,2S*,1/2,2s2.2p4.(3P).3d,2P,3/2,2,4,,T7043,L7481,
972.324,0.005,972.339+,10284.64,12,7.2e+05,D+,118427.82,128712.30,2s2.2p4.(3P).3p,4S*,3/2,2s2.2p4.(3P).3d,2P,3/2,4,4,,T7043,L7481,
973.701,0.005,973.703+,10270.09,25,9.4e+06,C+,118427.82,128697.89,2s2.2p4.(3P).3p,4S*,3/2,2s2.2p4.(3P).3d,2F,5/2,4,6,,T7043,L7481,
973.937,0.005,973.941+,10267.60,90,2.73e+06,C,117872.92,128140.48,2s2.2p4.(3P).3p,2D*,3/2,2s2.2p4.(3P).3d,2D,5/2,4,6,,T7043,L7481,
979.749,0.005,979.753+,10206.70,60,6.05e+06,C+,118405.27,128611.92,2s2.2p4.(3P).3p,2S*,1/2,2s2.2p4.(3P).3d,4F,3/2,2,4,,T7043,L7481,
982.480,0.005,982.485+,10178.32,15,1.52e+07,C,118427.82,128606.09,2s2.2p4.(3P).3p,4S*,3/2,2s2.2p4.(3P).3d,4P,5/2,4,6,,T7043,L7481,
988.629,0.005,988.636+,10115.02,80,6.9e+06,D+,118405.27,128520.22,2s2.2p4.(3P).3p,2S*,1/2,2s2.2p4.(3P).3d,2P,1/2,2,2,,T7043,L7481,
990.537,0.005,990.544+,10095.54,12,9.8e+06,C+,118427.82,128523.28,2s2.2p4.(3P).3p,4S*,3/2,2s2.2p4.(3P).3d,4P,3/2,4,4,,T7043,L7481,
1008.990,0.005,1008.990+,9910.91,60,1.08e+07,C+,118427.82,128338.72,2s2.2p4.(3P).3p,4S*,3/2,2s2.2p4.(3P).3d,4P,1/2,4,2,,T7043,L7481,
1018.894,0.005,1018.894+,9814.56,50,5.29e+06,C+,118405.27,128219.83,2s2.2p4.(3P).3p,2S*,1/2,2s2.2p4.(3P).3d,2D,3/2,2,4,,T7043,L7481,
1021.237,0.005,1021.241+,9792.05,40,5.46e+06,C,118427.82,128219.83,2s2.2p4.(3P).3p,4S*,3/2,2s2.2p4.(3P).3d,2D,3/2,4,4,,T7043,L7481,
1028.827,0.005,1028.830+,9719.81,15,9.8e+06,D+,115917.91,125637.69,2s2.2p4.(3P).3p,4P*,5/2,2s2.2p4.(3P).4s,4P,5/2,6,6,,T7663,L7481,
1029.583,0.005,1029.584+,9712.67,35,3.09e+06,C+,118427.82,128140.48,2s2.2p4.(3P).3p,4S*,3/2,2s2.2p4.(3P).3d,2D,5/2,4,6,,T7043,L7481,
1038.368,0.005,1038.370+,9630.49,70,1.02e+07,C+,119081.82,128712.30,2s2.2p4.(3P).3p,2P*,1/2,2s2.2p4.(3P).3d,2P,3/2,2,4,,T7043,L7481,
1042.915,0.005,1042.911+,9588.51,60,5.65e+06,C+,118936.80,128525.35,2s2.2p4.(3P).3p,2P*,3/2,2s2.2p4.(3P).3d,4F,5/2,4,6,,T7043,L7481,
1086.529,0.005,1086.522+,9203.62,20,1.33e+07,C,118936.80,128140.48,2s2.2p4.(3P).3p,2P*,3/2,2s2.2p4.(3P).3d,2D,5/2,4,6,,T7043,L7481,
24743.84,0.12,24743.84,404.141,,1.187e-03,A+,0.000,404.141,2s2.2p5,2P*,3/2,2s2.2p5,2P*,1/2,4,2,M1,T7663,L5746,
