obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
340.4084,0.0017,340.4081,0.0007,29376.48,5,,,43726.24,73102.74,3d9.(2D).4s.4p.(3P*),2F*,5/2,3d9.4s.(3D).4d,4G,7/2,6,8,,,L772,
340.564,0.006,340.5612,0.0026,29363.1,125h,,,46172.89,75536.19,3d9.(2D).4s.4p.(3P*),*,3/2,3d9.4s.(1D).4d,2F,5/2,4,6,,,L772,
341.4086,0.0021,341.4083,0.0005,29290.42,10h,,,41562.93,70853.37,3d9.(2D).4s.4p.(3P*),4F*,5/2,3d9.4s.(3D).4d,2P,3/2,6,4,,,L772,
341.4322,0.0021,341.4306,0.0019,29288.39,200h,,,45820.94,75109.47,3d9.(2D).4s.4p.(3P*),2P*,1/2,3d9.4s.(1D).4d,2P,1/2,2,2,,,L772,
341.4996,0.0017,341.4988,0.0017,29282.61,5,,,30783.697,60066.38,3d10.4p,2P*,3/2,3d10.8d,2D,5/2,4,6,,,L772,
341.678,0.006,341.6784,0.0018,29267.3,200h,,,46172.89,75440.18,3d9.(2D).4s.4p.(3P*),*,3/2,3d9.4s.(1D).4d,2D,3/2,4,4,,,L772,
342.1147,0.0021,342.1125,0.0023,29229.96,8h,,,45879.32,75109.47,3d9.(2D).4s.4p.(3P*),2P*,3/2,3d9.4s.(1D).4d,2P,1/2,4,2,,,L772,
342.308,0.006,342.310,0.004,29213.4,15h,,,46172.89,75386.2,3d9.(2D).4s.4p.(3P*),*,3/2,3d9.4s.(1D).4d,2S,1/2,4,2,,,L772,
342.885,0.006,342.8848,0.0018,29164.3,1h,,,45879.32,75043.63,3d9.(2D).4s.4p.(3P*),2P*,3/2,3d9.4s.(3D).6s,4D,3/2,4,4,,,L772,
343.4956,0.0021,343.4945,0.0018,29112.45,3h,,,30535.324,59647.87,3d10.4p,2P*,1/2,3d10.9s,2S,1/2,2,2,,,L772,
343.7528,0.0021,343.7535,0.0009,29090.67,5h,,,46172.89,75263.50,3d9.(2D).4s.4p.(3P*),*,3/2,3d9.4s.(1D).4d,2P,3/2,4,4,,,L772,
344.1493,0.0009,344.1495,0.0005,29057.16,250,,,13245.443,42302.58,3d9.4s2,2D,3/2,3d9.(2D).4s.4p.(3P*),4F*,3/2,4,4,,,L772,
344.8578,0.0021,344.8592,0.0015,28997.46,3h,,,46172.89,75170.23,3d9.(2D).4s.4p.(3P*),*,3/2,3d9.4s.(3D).6s,2D,5/2,4,6,,,L772,
345.1321,0.0009,345.1312,0.0011,28974.42,750,,,46598.35,75572.84,3d9.(2D).4s.4p.(3P*),2D*,5/2,3d9.4s.(1D).4d,2F,7/2,6,8,,,L772,
345.5676,0.0021,345.5683,0.0013,28937.90,200h,,,46598.35,75536.19,3d9.(2D).4s.4p.(3P*),2D*,5/2,3d9.4s.(1D).4d,2F,5/2,6,6,,,L772,
345.8841,0.0009,345.8844,0.0005,28911.42,750,,,11202.618,40114.01,3d9.4s2,2D,5/2,3d9.(2D).4s.4p.(3P*),4P*,3/2,6,4,,,L772,
346.0419,0.0021,346.0406,0.0013,28898.24,25h,,,44406.32,73304.66,3d9.(2D).4s.4p.(3P*),4D*,5/2,3d9.4s.(3D).4d,4F,5/2,6,6,,,L772,
346.3129,0.0021,346.3132,0.0005,28875.62,1h,,,42302.58,71178.18,3d9.(2D).4s.4p.(3P*),4F*,3/2,3d9.4s.(3D).4d,4P,5/2,4,6,,,L772,
346.4491,0.0021,346.4503,0.0018,28864.27,5h,,,30783.697,59647.87,3d10.4p,2P*,3/2,3d10.9s,2S,1/2,4,2,,,L772,
346.6393,0.0021,346.6406,0.0018,28848.43,50h,,,46598.35,75446.67,3d9.(2D).4s.4p.(3P*),2D*,5/2,3d9.4s.(1D).4d,2D,5/2,6,6,,,L772,
346.723,0.006,346.7186,0.0060,28841.4,25h,,,46598.35,75440.18,3d9.(2D).4s.4p.(3P*),2D*,5/2,3d9.4s.(1D).4d,2D,3/2,6,4,,,L772,
347.2742,0.0021,347.2750,0.0011,28795.69,2h,,,42302.58,71098.20,3d9.(2D).4s.4p.(3P*),4F*,3/2,3d9.4s.(3D).4d,2D,5/2,4,6,,,L772,
347.3135,0.0021,347.3133,0.0006,28792.43,200h,,,44406.32,73198.77,3d9.(2D).4s.4p.(3P*),4D*,5/2,3d9.4s.(3D).4d,4G,5/2,6,6,,,L772,
347.5573,0.0017,347.5561,0.0012,28772.24,5,,,44544.16,73316.49,3d9.(2D).4s.4p.(3P*),4D*,3/2,3d9.4s.(3D).4d,4F,3/2,4,4,,,L772,
347.6994,0.0021,347.6991,0.0006,28760.47,750h,,,44544.16,73304.66,3d9.(2D).4s.4p.(3P*),4D*,3/2,3d9.4s.(3D).4d,4F,5/2,4,6,,,L772,
348.2611,0.0017,348.2621,0.0011,28714.09,5,,,30535.324,59249.33,3d10.4p,2P*,1/2,3d10.7d,2D,3/2,2,4,,,L772,
348.4758,0.0021,348.4755,0.0007,28696.40,1250h,,,44406.32,73102.74,3d9.(2D).4s.4p.(3P*),4D*,5/2,3d9.4s.(3D).4d,4G,7/2,6,8,,,L772,
348.8564,0.0021,348.8557,0.0010,28665.09,60h,,,46598.35,75263.50,3d9.(2D).4s.4p.(3P*),2D*,5/2,3d9.4s.(1D).4d,2P,3/2,6,4,,,L772,
348.9856,0.0021,348.9840,0.0018,28654.47,100h,,,44544.16,73198.77,3d9.(2D).4s.4p.(3P*),4D*,3/2,3d9.4s.(3D).4d,4G,5/2,4,6,,,L772,
349.1957,0.0021,349.1964,0.0010,28637.24,1h,,,43514.01,72151.19,3d9.(2D).4s.4p.(3P*),4D*,7/2,3d9.4s.(3D).4d,2F,5/2,8,6,,,L772,
349.550,0.006,349.553,0.005,28608.2,1h,,,46598.35,75206.3,3d9.(2D).4s.4p.(3P*),2D*,5/2,3d9.4s.(1D).4d,2G,7/2,6,8,,,L772,
349.9064,0.0021,349.9063,0.0005,28579.07,125h,,,43514.01,72093.09,3d9.(2D).4s.4p.(3P*),4D*,7/2,3d9.4s.(3D).4d,4F,7/2,8,8,,,L772,
349.9939,0.0021,349.9945,0.0009,28571.93,3h,,,46598.35,75170.23,3d9.(2D).4s.4p.(3P*),2D*,5/2,3d9.4s.(3D).6s,2D,5/2,6,6,,,L772,
350.1325,0.0021,350.1310,0.0017,28560.61,50h,,,44544.16,73104.90,3d9.(2D).4s.4p.(3P*),4D*,3/2,3d9.4s.(3D).4d,4D,3/2,4,4,,,L772,
