obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 20
614.01341,614.01338,0.00005,16286.289,150,,,530.351,16816.641,4d.5s2,a 2D,5/2,4d.5s.(3D).5p,z 4D*,5/2,6,6,,,"L7610,L3475",
619.3433,619.3432,0.0004,16146.13,1200,4.6e+06,C+,0.000,16146.138,4d.5s2,a 2D,3/2,4d.5s.(3D).5p,z 2D*,3/2,4,4,,T4373,"L7610,L3475",
622.4299,622.4300,0.0004,16066.06,300,5.8e+05,C+,0.000,16066.064,4d.5s2,a 2D,3/2,4d.5s.(3D).5p,z 2D*,5/2,4,6,,T4373,"L7610,L3475",
625.278,,,15992.9,45,,,,,,,,,,,1,1,,,"L7593,L3475",
640.3777,640.37759,0.00006,15615.785,75,2.7e+05,C+,530.351,16146.138,4d.5s2,a 2D,5/2,4d.5s.(3D).5p,z 2D*,3/2,6,4,,T4373,"L7610,L3475",
643.6801,643.67821,0.00006,15535.669,1000,4.1e+06,C+,530.351,16066.064,4d.5s2,a 2D,5/2,4d.5s.(3D).5p,z 2D*,5/2,6,6,,T4373,"L7610,L3475",
643.89488,643.89481,0.00009,15530.4853,24,4.9e+06,C+,18499.315,34029.802,4d2.(1G).5s,a 2G,9/2,4d2.(3F).5p,x 2F*,7/2,10,8,,T4373,"L7610,L3475",
,644.56264,0.00021,15514.396,,3.2e+06,D,15994.045,31508.441,4d2.(1D).5s,b 2D,3/2,4d2.(3F).5p,y 4F*,3/2,4,4,,T4373,,
654.0374,654.03759,0.00010,15289.645,90,1.49e+07,B,18499.315,33788.956,4d2.(1G).5s,a 2G,9/2,4d2.(3F).5p,z 2G*,9/2,10,10,,T4373,"L7610,L3475",
655.91800,655.9182,0.0004,15245.8081,70,,,0.000,15245.803,4d.5s2,a 2D,3/2,4d.5s.(3D).5p,z 4F*,5/2,4,6,,,"L7610,L3475",
657.8679,657.86790,0.00010,15200.621,35,,,19237.608,34438.228,4d2.(3P).5s,a 2P,1/2,4d2.(3P).5p,z 2S*,1/2,2,2,,,"L7610,L3475",
658.66744,658.66733,0.00006,15182.1684,23,,,530.351,15712.522,4d.5s2,a 2D,5/2,4d.5s.(3D).5p,z 4F*,7/2,6,8,,,"L7610,L3475",
662.43099,662.43108,0.00006,15095.9121,14,4.5e+05,D+,18512.402,33608.312,4d2.(1G).5s,a 2G,7/2,4d2.(3F).5p,x 2F*,5/2,8,6,,T4373,"L7610,L3475",
663.8332,663.83316,0.00016,15064.026,19h,,,24899.632,39963.658,4d.5s.(1D).5p,y 2F*,7/2,4d.5s.(3D).5d,2F,7/2,8,8,,,"L7610,L3475",
665.2437,665.24384,0.00010,15032.084,40,,,19406.146,34438.228,4d2.(3P).5s,a 2P,3/2,4d2.(3P).5p,z 2S*,1/2,4,2,,,"L7610,L3475",
666.6260,666.62627,0.00016,15000.915,21,,,24899.632,39900.541,4d.5s.(1D).5p,y 2F*,7/2,4d.5s.(3D).5d,e 4F,9/2,8,10,,,"L7610,L3475",
668.9416,668.9413,0.0004,14948.987,150,,,0.000,14948.994,4d.5s2,a 2D,3/2,4d.5s.(3D).5p,z 4F*,3/2,4,4,,,"L7610,L3475",
669.36781,669.36792,0.00014,14939.4696,14h,,,24746.573,39686.040,4d.5s.(1D).5p,y 2D*,5/2,,1.3,3/2,6,4,,,"L7610,L3475",
669.66787,669.66781,0.00006,14932.7756,7,,,18499.315,33432.092,4d2.(1G).5s,a 2G,9/2,4d2.(3F).5p,z 2G*,7/2,10,8,,,"L7610,L3475",
670.11371,670.11373,0.00010,14922.8405,10h,,,24518.751,39441.591,4d.5s.(1D).5p,y 2F*,5/2,4d.5s.(3D).5d,2F,5/2,6,6,,,"L7610,L3475",
670.2552,670.25521,0.00006,14919.690,70,1.10e+07,B+,18512.402,33432.092,4d2.(1G).5s,a 2G,7/2,4d2.(3F).5p,z 2G*,7/2,8,8,,T9421,"L7610,L3475",
671.49985,671.50003,0.00010,14892.0361,35,,,21528.579,36420.611,4d.5s.(3D).5p,z 2F*,5/2,4d.5s.(3D).6s,f 2D,3/2,6,4,,,"L7610,L3475",
673.78263,673.78267,0.00006,14841.5817,40,,,19406.146,34247.727,4d2.(3P).5s,a 2P,3/2,4d2.(3F).5p,x 2D*,5/2,4,6,,,"L7610,L3475",
679.5579,679.55779,0.00007,14715.450,190,,,530.351,15245.803,4d.5s2,a 2D,5/2,4d.5s.(3D).5p,z 4F*,5/2,6,6,,,"L7610,L3475",
680.50276,680.50274,0.00010,14695.0175,12h,,,24746.573,39441.591,4d.5s.(1D).5p,y 2D*,5/2,4d.5s.(3D).5d,2F,5/2,6,6,,,"L7610,L3475",
681.70264,681.70262,0.00007,14669.1526,21,7.1e+06,C,19237.608,33906.761,4d2.(3P).5s,a 2P,1/2,4d2.(3F).5p,x 2D*,3/2,2,4,,T4373,"L7610,L3475",
684.70838,684.70827,0.00007,14604.7576,45,7.5e+06,C,19147.983,33752.743,4d.5s.(3D).5p,z 4P*,5/2,4d.5s.(3D).6s,e 4D,7/2,6,8,,T4373,"L7610,L3475",
688.90763,688.90768,0.00007,14515.7341,29,,,21915.432,36431.165,4d.5s.(3D).5p,z 2F*,7/2,4d.5s.(3D).6s,f 2D,5/2,8,6,,,"L7610,L3475",
691.0182,691.01858,0.00011,14471.399,9,,,14948.994,29420.385,4d.5s.(3D).5p,z 4F*,3/2,4d3,b 4F,5/2,4,6,,,"L7610,L3475",
693.54661,693.54654,0.00007,14418.6415,14,,,530.351,14948.994,4d.5s2,a 2D,5/2,4d.5s.(3D).5p,z 4F*,3/2,6,4,,,"L7610,L3475",
695.2181,695.21821,0.00007,14383.975,24h,,,19027.593,33411.566,4d.5s.(3D).5p,z 4P*,3/2,4d.5s.(3D).6s,e 4D,5/2,4,6,,,"L7610,L3475",
695.9950,695.99482,0.00007,14367.919,10,,,15245.803,29613.726,4d.5s.(3D).5p,z 4F*,5/2,4d3,b 4F,7/2,6,8,,,"L7610,L3475",
698.17841,698.17849,0.00011,14322.9866,24,,,14948.994,29271.979,4d.5s.(3D).5p,z 4F*,3/2,4d3,b 4F,3/2,4,4,,,"L7610,L3475",
701.08616,701.08612,0.00007,14263.5821,13h,,,19147.983,33411.566,4d.5s.(3D).5p,z 4P*,5/2,4d.5s.(3D).6s,e 4D,5/2,6,6,,,"L7610,L3475",
701.1816,701.18139,0.00007,14261.640,10,4.4e+06,C,18976.366,33238.011,4d.5s.(3D).5p,z 4P*,1/2,4d.5s.(3D).6s,e 4D,3/2,2,4,,T4373,"L7610,L3475",
703.7090,703.70907,0.00007,14210.419,19h,6.3e+06,D+,19027.593,33238.011,4d.5s.(3D).5p,z 4P*,3/2,4d.5s.(3D).6s,e 4D,3/2,4,4,,T4373,"L7610,L3475",
705.4880,705.48818,0.00011,14174.586,29,,,15245.803,29420.385,4d.5s.(3D).5p,z 4F*,5/2,4d3,b 4F,5/2,6,6,,,"L7610,L3475",
705.6134,705.61342,0.00011,14172.066,13h,8.e+06,D,18976.366,33148.432,4d.5s.(3D).5p,z 4P*,1/2,4d.5s.(3D).6s,e 4D,1/2,2,2,,T4373,"L7610,L3475",
707.7083,707.70817,0.00011,14130.116,9,,,15712.522,29842.640,4d.5s.(3D).5p,z 4F*,7/2,4d3,b 4F,9/2,8,10,,,"L7610,L3475",
712.9935,712.99331,0.00018,14025.373,11,,,24131.250,38156.627,4d.5s.(1D).5p,y 2D*,3/2,4d3,2F,5/2,4,6,,,"L7610,L3475",
719.36225,719.36215,0.00007,13901.2020,35,,,15712.522,29613.726,4d.5s.(3D).5p,z 4F*,7/2,4d3,b 4F,7/2,8,8,,,"L7610,L3475",
719.7857,719.78591,0.00012,13893.023,10h,,,24518.751,38411.771,4d.5s.(1D).5p,y 2F*,5/2,4d3,2F,7/2,6,8,,,"L7610,L3475",
729.5082,729.50831,0.00012,13707.864,9h,,,15712.522,29420.385,4d.5s.(3D).5p,z 4F*,7/2,4d3,b 4F,5/2,8,6,,,"L7610,L3475",
733.2519,733.25201,0.00017,13637.879,9h,,,24518.751,38156.627,4d.5s.(1D).5p,y 2F*,5/2,4d3,2F,5/2,6,6,,,"L7610,L3475",
734.8481,734.84791,0.00015,13608.255,50,,,16234.382,29842.640,4d.5s.(3D).5p,z 4F*,9/2,4d3,b 4F,9/2,10,10,,,"L7610,L3475",
740.0750,740.07528,0.00015,13512.144,11h,,,24899.632,38411.771,4d.5s.(1D).5p,y 2F*,7/2,4d3,2F,7/2,8,8,,,"L7610,L3475",
749.6912,749.69173,0.00018,13338.826,17,,,19027.593,32366.409,4d.5s.(3D).5p,z 4P*,3/2,4d3,b 4P,5/2,4,6,,,"L7610,L3475",
753.8714,753.8724,0.0004,13264.862,7h,,,28988.786,42253.630,4d2.(3F).5p,z 4G*,7/2,4d2.(3F).6s,4F,5/2,8,6,,,"L7610,L3475",
756.51972,756.51972,0.00018,13218.4261,35,,,19147.983,32366.409,4d.5s.(3D).5p,z 4P*,5/2,4d3,b 4P,5/2,6,6,,,"L7610,L3475",
761.9705,761.9708,0.0005,13123.868,8h,,,29364.111,42487.974,4d2.(3F).5p,z 4G*,9/2,4d2.(3F).6s,4F,7/2,10,8,,,"L7610,L3475",
762.5059,762.50605,0.00018,13114.652,19h,,,18976.366,32091.016,4d.5s.(3D).5p,z 4P*,1/2,4d3,b 4P,3/2,2,4,,,"L7610,L3475",
765.4961,765.49615,0.00019,13063.425,7,,,19027.593,32091.016,4d.5s.(3D).5p,z 4P*,3/2,4d3,b 4P,3/2,4,4,,,"L7610,L3475",
769.1588,769.15870,0.00013,13001.216,5,,,18976.366,31977.584,4d.5s.(3D).5p,z 4P*,1/2,4d3,b 4P,1/2,2,2,,,"L7610,L3475",
770.0037,770.0036,0.0009,12986.951,8h,,,29820.374,42807.326,4d2.(3F).5p,z 4G*,11/2,4d2.(3F).6s,4F,9/2,12,10,,,"L7610,L3475",
772.2013,772.20131,0.00013,12949.992,19,,,19027.593,31977.584,4d.5s.(3D).5p,z 4P*,3/2,4d3,b 4P,1/2,4,2,,,"L7610,L3475",
772.6183,772.61643,0.00019,12943.002,19,,,19147.983,32091.016,4d.5s.(3D).5p,z 4P*,5/2,4d3,b 4P,3/2,6,4,,,"L7610,L3475",
779.0545,779.05453,0.00014,12836.072,13,,,16435.907,29271.979,4d.5s.(3D).5p,z 4D*,1/2,4d3,b 4F,3/2,2,4,,,"L7610,L3475",
779.8436,779.84378,0.00014,12823.084,13,,,16597.304,29420.385,4d.5s.(3D).5p,z 4D*,3/2,4d3,b 4F,5/2,4,6,,,"L7610,L3475",
780.4634,780.46320,0.00014,12812.901,6,,,15326.741,28139.645,4d2.(3F).5s,a 2F,5/2,4d.5s.(1D).5p,x 2P*,3/2,6,4,,,"L7610,L3475",
781.4282,781.42796,0.00009,12797.082,17,,,16816.641,29613.726,4d.5s.(3D).5p,z 4D*,5/2,4d3,b 4F,7/2,6,8,,,"L7610,L3475",
785.7629,785.76298,0.00014,12726.485,29,,,17116.156,29842.640,4d.5s.(3D).5p,z 4D*,7/2,4d3,b 4F,9/2,8,10,,,"L7610,L3475",
800.1558,800.15555,0.00009,12497.566,10h,,,17116.156,29613.726,4d.5s.(3D).5p,z 4D*,7/2,4d3,b 4F,7/2,8,8,,,"L7610,L3475",
833.1860,833.1854,0.0004,12002.122,9,,,32188.075,44190.205,4d2.(3F).5p,y 4F*,9/2,5p2.(3P).4d,4F,9/2,10,10,,,"L7610,L3475",
834.6697,834.67020,0.00016,11980.787,24,,,16158.865,28139.645,4d2.(1D).5s,b 2D,5/2,4d.5s.(1D).5p,x 2P*,3/2,6,4,,,"L7610,L3475",
836.7850,836.78514,0.00016,11950.501,8h,,,24480.666,36431.165,4d.5s.(3D).5p,y 2P*,3/2,4d.5s.(3D).6s,f 2D,5/2,4,6,,,"L7610,L3475",
845.2657,845.26552,0.00023,11830.600,17,,,15994.045,27824.647,4d2.(1D).5s,b 2D,3/2,4d.5s.(1D).5p,x 2P*,1/2,4,2,,,"L7610,L3475",
853.1131,853.11414,0.00021,11721.775,8h,,,24698.850,36420.611,4d.5s.(3D).5p,y 2P*,1/2,4d.5s.(3D).6s,f 2D,3/2,2,4,,,"L7610,L3475",
880.3007,880.3005,0.0008,11359.755,95,,,0.000,11359.757,4d.5s2,a 2D,3/2,5s2.5p,z 2P*,3/2,4,4,,,"L7610,L3475",
1742.7596,1742.7593,0.0010,5738.0259,,,,11078.614,16816.641,4d2.(3F).5s,a 4F,5/2,4d.5s.(3D).5p,z 4D*,5/2,6,6,,,L7610,
1790.8098,1790.8117,0.0010,5584.0659,,,,11532.096,17116.156,4d2.(3F).5s,a 4F,9/2,4d.5s.(3D).5p,z 4D*,7/2,10,8,,,L7610,
1805.4739,1805.4736,0.0010,5538.7120,,,,11277.928,16816.641,4d2.(3F).5s,a 4F,7/2,4d.5s.(3D).5p,z 4D*,5/2,8,6,,,L7610,
2126.6247,2126.6252,0.0010,4702.2872,,,,11532.096,16234.382,4d2.(3F).5s,a 4F,9/2,4d.5s.(3D).5p,z 4F*,9/2,10,10,,,L7610,
2254.9980,2254.9979,0.0010,4434.5937,,,,11277.928,15712.522,4d2.(3F).5s,a 4F,7/2,4d.5s.(3D).5p,z 4F*,7/2,8,8,,,L7610,
2399.6996,2399.6992,0.0010,4167.1883,,,,11078.614,15245.803,4d2.(3F).5s,a 4F,5/2,4d.5s.(3D).5p,z 4F*,5/2,6,6,,,L7610,
