obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,Unnamed: 18
180.687,0.003,180.6890,0.0003,780,,,89134.7240,144478.44,4d9.(2D<3/2>).5p,2[5/2]*,3,4d9.(2D<5/2>).7s,2[5/2],3,,,L647c114,
182.718,0.003,182.71975,0.00023,1100,,,89895.5377,144624.16,4d9.(2D<3/2>).5p,2[3/2]*,1,4d9.(2D<5/2>).7s,2[5/2],2,,,L647c114,
184.199,0.003,184.19840,0.00024,210,,,90334.8716,144624.16,4d9.(2D<3/2>).5p,2[1/2]*,1,4d9.(2D<5/2>).7s,2[5/2],2,,,L647c114,
186.088,0.010,186.09388,0.00024,93,,,90887.8423,144624.16,4d9.(2D<3/2>).5p,2[3/2]*,2,4d9.(2D<5/2>).7s,2[5/2],2,,,L647c114,
186.598,0.003,186.5999,0.0003,180,,,90887.8423,144478.44,4d9.(2D<3/2>).5p,2[3/2]*,2,4d9.(2D<5/2>).7s,2[5/2],3,,,L647c114,
192.22672,0.00003,192.226783,0.000008,2200,,,80176.4601,132198.3472,4d9.(2D<5/2>).5p,2[3/2]*,2,4d9.(2D<3/2>).5d,2[5/2],3,,,L11881c113,
193.349455,0.000011,193.349457,0.000006,22000,2.3e+07,C+,39168.0177,90887.8423,4d9.(2D<5/2>).5s,2[5/2],3,4d9.(2D<3/2>).5p,2[3/2]*,2,,T6475c86,L11881c113,
193.7455,0.0019,193.746408,0.000007,260,,,80176.4601,131790.3202,4d9.(2D<5/2>).5p,2[3/2]*,2,4d9.(2D<3/2>).5d,2[3/2],2,,,L647c114,
196.732521,0.000012,196.732526,0.000008,24000,,,83625.5147,134455.9504,4d9.(2D<5/2>).5p,2[3/2]*,1,4d9.(2D<3/2>).5d,2[1/2],0,,,L11881c113,
199.431719,0.000012,199.431719,0.000005,140000,4.08e+07,B+,40745.3671,90887.8423,4d9.(2D<5/2>).5s,2[5/2],2,4d9.(2D<3/2>).5p,2[3/2]*,2,,T6475c86,L11881c113,
199.89350,0.00008,199.893596,0.000008,730,,,82171.7320,132198.3472,4d9.(2D<5/2>).5p,2[7/2]*,3,4d9.(2D<3/2>).5d,2[5/2],3,,,L11881c113,
obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
200.068462,0.000013,200.068449,0.000008,40000,1.75e+07,B+,39168.0177,89134.7240,4d9.(2D<5/2>).5s,2[5/2],3,4d9.(2D<3/2>).5p,2[5/2]*,3,,T6475c86,L11881c113,
201.590481,0.000013,201.590491,0.000007,34000,3.7e+07,C+,40745.3671,90334.8716,4d9.(2D<5/2>).5s,2[5/2],2,4d9.(2D<3/2>).5p,2[1/2]*,1,,T6475c87,L11881c113,
202.5858,0.0021,202.588091,0.000013,570,,,82171.7320,131517.079,4d9.(2D<5/2>).5p,2[7/2]*,3,4d9.(2D<3/2>).5d,2[7/2],4,,,L647c114,
203.392680,0.000013,203.392686,0.000007,38000,2.4e+07,B,40745.3671,89895.5377,4d9.(2D<5/2>).5s,2[5/2],2,4d9.(2D<3/2>).5p,2[3/2]*,1,,T6475c87,L11881c113,
205.9939,0.0021,205.997746,0.000011,540,,,83669.6491,132198.3472,4d9.(2D<5/2>).5p,2[7/2]*,4,4d9.(2D<3/2>).5d,2[5/2],3,,,L647c114,
206.591011,0.000014,206.591012,0.000007,120000,4.7e+07,B+,40745.3671,89134.7240,4d9.(2D<5/2>).5s,2[5/2],2,4d9.(2D<3/2>).5p,2[5/2]*,3,,T6475c86,L11881c113,
207.554292,0.000014,207.554294,0.000008,36000,1.2e+08,D+,83625.5147,131790.3202,4d9.(2D<5/2>).5p,2[3/2]*,1,4d9.(2D<3/2>).5d,2[3/2],2,,T9142,L11881c113,
208.78208,0.00004,208.782083,0.000009,2300,,,83625.5147,131507.1120,4d9.(2D<5/2>).5p,2[3/2]*,1,4d9.(2D<3/2>).5d,2[3/2],1,,,L11881c113,
208.9318,0.0022,208.931191,0.000014,740,,,83669.6491,131517.079,4d9.(2D<5/2>).5p,2[7/2]*,4,4d9.(2D<3/2>).5d,2[7/2],4,,,L647c114,
209.489,,209.488826,0.000008,800:,4.8e+05,D+,39168.0177,86888.0990,4d9.(2D<5/2>).5s,2[5/2],3,4d9.(2D<3/2>).5p,2[5/2]*,2,,T6475c86,L18222,
210.075,0.009,210.093065,0.000014,140,,,83669.6491,131252.5017,4d9.(2D<5/2>).5p,2[7/2]*,4,4d9.(2D<3/2>).5d,2[7/2],3,,,L647c114,
211.140,0.003,211.139639,0.000008,4100,1.00e+07,B,80176.4601,127523.4831,4d9.(2D<5/2>).5p,2[3/2]*,2,4d9.(2D<5/2>).5d,2[5/2],2,,T3754,L3328c114,
211.382490,0.000013,211.382492,0.000008,530000,3.01e+08,A,39168.0177,86460.6511,4d9.(2D<5/2>).5s,2[5/2],3,4d9.(2D<5/2>).5p,2[5/2]*,3,,T6475c86,L11881c113,
212.044020,0.000013,212.044026,0.000007,220000,1.19e+08,B+,43742.7348,90887.8423,4d9.(2D<3/2>).5s,2[3/2],1,4d9.(2D<3/2>).5p,2[3/2]*,2,,T6475c86,L11881c113,
212.079683,0.000018,212.079682,0.000009,6900,1.5e+08,D+,83625.5147,130762.6969,4d9.(2D<5/2>).5p,2[3/2]*,1,4d9.(2D<3/2>).5d,2[1/2],1,,T9142,L11881c113,
212.542019,0.000014,212.542016,0.000008,66000,1.47e+08,B+,80176.4601,127211.1186,4d9.(2D<5/2>).5p,2[3/2]*,2,4d9.(2D<5/2>).5d,2[5/2],3,,T3754,L11881c113,
212.903277,0.000014,212.903279,0.000008,64000,7.6e+07,D+,85200.7563,132155.6138,4d9.(2D<5/2>).5p,2[5/2]*,2,4d9.(2D<3/2>).5d,2[5/2],2,,T9142,L11881c113,
214.553095,0.000018,214.553088,0.000008,6000,1.3e+08,D+,80176.4601,126770.2987,4d9.(2D<5/2>).5p,2[3/2]*,2,4d9.(2D<5/2>).5d,2[3/2],1,,T9142,L11881c113,
214.560920,0.000014,214.560925,0.000008,390000,3.78e+08,B+,43742.7348,90334.8716,4d9.(2D<3/2>).5s,2[3/2],1,4d9.(2D<3/2>).5p,2[1/2]*,1,,T6475c87,L11881c113,
214.570735,0.000014,214.570730,0.000009,75000,5.2e+08,C,80176.4601,126766.4681,4d9.(2D<5/2>).5p,2[3/2]*,2,4d9.(2D<5/2>).5d,2[3/2],2,,T9142,L11881c113,
215.88525,0.00004,215.885242,0.000009,4700,,,85200.7563,131507.1120,4d9.(2D<5/2>).5p,2[5/2]*,2,4d9.(2D<3/2>).5d,2[3/2],1,,,L11881c113,
216.60359,0.00003,216.603582,0.000008,22000,1.7e+08,D+,43742.7348,89895.5377,4d9.(2D<3/2>).5s,2[3/2],1,4d9.(2D<3/2>).5p,2[3/2]*,1,,T9142,L11881c113,
216.650867,0.000014,216.650863,0.000007,150000,6.0e+07,B,40745.3671,86888.0990,4d9.(2D<5/2>).5s,2[5/2],2,4d9.(2D<3/2>).5p,2[5/2]*,2,,T6475c86,L11881c113,
217.078958,0.000014,217.078956,0.000010,84000,1.6e+08,C,85200.7563,131252.5017,4d9.(2D<5/2>).5p,2[5/2]*,2,4d9.(2D<3/2>).5d,2[7/2],3,,T9142,L11881c113,
217.16858,0.00004,217.168597,0.000008,28000,3.9e+06,E,39168.0177,85200.7563,4d9.(2D<5/2>).5s,2[5/2],3,4d9.(2D<5/2>).5p,2[5/2]*,2,,T6767,L11881c113,
218.569653,0.000019,218.569647,0.000010,10000,,,86460.6511,132198.3472,4d9.(2D<5/2>).5p,2[5/2]*,3,4d9.(2D<3/2>).5d,2[5/2],3,,,L11881c113,
218.676813,0.000014,218.676813,0.000007,210000,7.27e+07,A,40745.3671,86460.6511,4d9.(2D<5/2>).5s,2[5/2],2,4d9.(2D<5/2>).5p,2[5/2]*,3,,T6475c86,L11881c113,
,,220.016534,0.000011,,3.0e+06,E,82171.7320,127608.6762,4d9.(2D<5/2>).5p,2[7/2]*,3,4d9.(2D<5/2>).5d,2[7/2],4,,T3754,,
220.203376,0.000015,220.203378,0.000012,120000,6.7e+08,C,80176.4601,125574.8546,4d9.(2D<5/2>).5p,2[3/2]*,2,4d9.(2D<5/2>).5d,2[1/2],1,,T9142,L11881c113,
220.355651,0.000015,220.355647,0.000010,63000,2.1e+08,D+,86140.0853,131507.1120,4d9.(2D<3/2>).5p,2[1/2]*,0,4d9.(2D<3/2>).5d,2[3/2],1,,T9142,L11881c113,
220.429872,0.000019,220.429876,0.000009,26000,5.6e+07,C+,82171.7320,127523.4831,4d9.(2D<5/2>).5p,2[7/2]*,3,4d9.(2D<5/2>).5d,2[5/2],2,,T3754,L11881c113,
220.587431,0.000015,220.587428,0.000009,120000,2.5e+08,C,82171.7320,127491.0946,4d9.(2D<5/2>).5p,2[7/2]*,3,4d9.(2D<5/2>).5d,2[7/2],3,,T9142,L11881c113,
220.840105,0.000015,220.840106,0.000008,160000,1.9e+08,D+,86888.0990,132155.6138,4d9.(2D<3/2>).5p,2[5/2]*,2,4d9.(2D<3/2>).5d,2[5/2],2,,T9142,L11881c113,
221.031012,0.000024,221.031008,0.000007,2000,3.00e+06,B+,80176.4601,125404.8818,4d9.(2D<5/2>).5p,2[3/2]*,2,4d9.(2D<3/2>).6s,2[3/2],2,,T3754,L11881c113,
221.87484,0.00003,221.874835,0.000015,9100,,,86460.6511,131517.079,4d9.(2D<5/2>).5p,2[5/2]*,3,4d9.(2D<3/2>).5d,2[7/2],4,,,L11881c113,
221.958790,0.000015,221.958792,0.000008,34000,7.3e+07,B+,82171.7320,127211.1186,4d9.(2D<5/2>).5p,2[7/2]*,3,4d9.(2D<5/2>).5d,2[5/2],3,,T3754,L11881c113,
,,222.400468,0.000008,,4.0e+06,D,80176.4601,125126.4097,4d9.(2D<5/2>).5p,2[3/2]*,2,4d9.(2D<3/2>).6s,2[3/2],1,,T3754,,
222.600217,0.000015,222.600217,0.000012,35000,6.1e+08,B,83625.5147,128535.1327,4d9.(2D<5/2>).5p,2[3/2]*,1,4d9.(2D<5/2>).5d,2[1/2],0,,T3754,L11881c113,
222.951924,0.000015,222.951923,0.000008,520000,2.09e+08,B+,46049.0620,90887.8423,4d9.(2D<3/2>).5s,2[3/2],2,4d9.(2D<3/2>).5p,2[3/2]*,2,,T6475c86,L11881c113,
224.032094,0.000015,224.032091,0.000010,34000,1.9e+08,D+,86140.0853,130762.6969,4d9.(2D<3/2>).5p,2[1/2]*,0,4d9.(2D<3/2>).5d,2[1/2],1,,T9142,L11881c113,
224.05016,0.00003,224.050161,0.000009,6900,4.2e+07,D+,86888.0990,131507.1120,4d9.(2D<3/2>).5p,2[5/2]*,2,4d9.(2D<3/2>).5d,2[3/2],1,,T9142,L11881c113,
224.172134,0.000020,224.172144,0.000009,10000,4.7e+07,D+,82171.7320,126766.4681,4d9.(2D<5/2>).5p,2[7/2]*,3,4d9.(2D<5/2>).5d,2[3/2],2,,T9142,L11881c113,
224.344841,0.000015,224.344833,0.000011,2400000,4.3e+08,D+,89895.5377,134455.9504,4d9.(2D<3/2>).5p,2[3/2]*,1,4d9.(2D<3/2>).5d,2[1/2],0,,T9142,L11881c113,
224.610652,0.000015,224.610646,0.000010,110000,7.1e+08,C,82171.7320,126679.4151,4d9.(2D<5/2>).5p,2[7/2]*,3,4d9.(2D<5/2>).5d,2[9/2],4,,T9142,L11881c113,
224.641186,0.000015,224.641194,0.000009,900000,3.91e+08,A,39168.0177,83669.6491,4d9.(2D<5/2>).5s,2[5/2],3,4d9.(2D<5/2>).5p,2[7/2]*,4,,T6767,L11881c113,
224.874892,0.000015,224.874886,0.000007,460000,2.57e+08,B+,40745.3671,85200.7563,4d9.(2D<5/2>).5s,2[5/2],2,4d9.(2D<5/2>).5p,2[5/2]*,2,,T6475c86,L11881c113,
225.336127,0.000015,225.336124,0.000011,130000,5.6e+08,C,86888.0990,131252.5017,4d9.(2D<3/2>).5p,2[5/2]*,2,4d9.(2D<3/2>).5d,2[7/2],3,,T9142,L11881c113,
225.734,0.004,225.736061,0.000009,4600,2.2e+08,D+,46049.0620,90334.8716,4d9.(2D<3/2>).5s,2[3/2],2,4d9.(2D<3/2>).5p,2[1/2]*,1,,T6767,L3328c114,
226.57893,0.00004,226.578950,0.000013,11000,1.9e+08,D+,90334.8716,134455.9504,4d9.(2D<3/2>).5p,2[1/2]*,1,4d9.(2D<3/2>).5d,2[1/2],0,,T9142,L11881c113,
227.517818,0.000016,227.517817,0.000011,120000,2.16e+08,B+,83669.6491,127608.6762,4d9.(2D<5/2>).5p,2[7/2]*,4,4d9.(2D<5/2>).5d,2[7/2],4,,T3754,L11881c113,
227.730636,0.000016,227.730639,0.000008,41000,1.50e+08,B+,83625.5147,127523.4831,4d9.(2D<5/2>).5p,2[3/2]*,1,4d9.(2D<5/2>).5d,2[5/2],2,,T3754,L11881c113,
227.998111,0.000016,227.998107,0.000008,590000,3.25e+08,B+,46049.0620,89895.5377,4d9.(2D<3/2>).5s,2[3/2],2,4d9.(2D<3/2>).5p,2[3/2]*,1,,T6475c87,L11881c113,
229.595366,0.000016,229.595369,0.000010,27000,6.0e+07,B+,83669.6491,127211.1186,4d9.(2D<5/2>).5p,2[7/2]*,4,4d9.(2D<5/2>).5d,2[5/2],3,,T3754,L11881c113,
231.232,0.005,231.232886,0.000008,3800,1.0e+06,D,82171.7320,125404.8818,4d9.(2D<5/2>).5p,2[7/2]*,3,4d9.(2D<3/2>).6s,2[3/2],2,,T3754,L3328c114,
231.703406,0.000016,231.703405,0.000008,340000,1.68e+08,B+,43742.7348,86888.0990,4d9.(2D<3/2>).5s,2[3/2],1,4d9.(2D<3/2>).5p,2[5/2]*,2,,T6475c86,L11881c113,
231.706532,0.000016,231.706521,0.000009,27000,2.5e+08,D+,83625.5147,126770.2987,4d9.(2D<5/2>).5p,2[3/2]*,1,4d9.(2D<5/2>).5d,2[3/2],1,,T9142,L11881c113,
231.726,0.003,231.727097,0.000011,490,,,83625.5147,126766.4681,4d9.(2D<5/2>).5p,2[3/2]*,1,4d9.(2D<5/2>).5d,2[3/2],2,,,L16216,
232.024495,0.000016,232.024495,0.000008,730000,2.90e+08,B,46049.0620,89134.7240,4d9.(2D<3/2>).5s,2[3/2],2,4d9.(2D<3/2>).5p,2[5/2]*,3,,T6475c86,L11881c113,
232.143261,0.000016,232.143249,0.000011,190000,1.8e+08,C,89134.7240,132198.3472,4d9.(2D<3/2>).5p,2[5/2]*,3,4d9.(2D<3/2>).5d,2[5/2],3,,T9142,L11881c113,
232.373860,0.000016,232.373861,0.000008,34000,2.0e+07,D+,89134.7240,132155.6138,4d9.(2D<3/2>).5p,2[5/2]*,3,4d9.(2D<3/2>).5d,2[5/2],2,,T9142,L11881c113,
232.433945,0.000022,232.433966,0.000012,5400,3.5e+07,D+,83669.6491,126679.4151,4d9.(2D<5/2>).5p,2[7/2]*,4,4d9.(2D<5/2>).5d,2[9/2],4,,T9142,L11881c113,
232.466685,0.000016,232.466678,0.000009,240000,8.4e+07,B+,39168.0177,82171.7320,4d9.(2D<5/2>).5s,2[5/2],3,4d9.(2D<5/2>).5p,2[7/2]*,3,,T6475c86,L11881c113,
232.494655,0.000016,232.494655,0.000016,270000,7.1e+08,C,83669.6491,126668.189,4d9.(2D<5/2>).5p,2[7/2]*,4,4d9.(2D<5/2>).5d,2[9/2],5,,T9142,L11881c113,
233.136632,0.000016,233.136629,0.000008,330000,2.51e+08,B,40745.3671,83625.5147,4d9.(2D<5/2>).5s,2[5/2],2,4d9.(2D<5/2>).5p,2[3/2]*,1,,T6475c86,L11881c113,
234.364027,0.000022,234.364032,0.000010,14000,,,89134.7240,131790.3202,4d9.(2D<3/2>).5p,2[5/2]*,3,4d9.(2D<3/2>).5d,2[3/2],2,,,L11881c113,
235.791689,0.000017,235.791680,0.000010,170000,2.96e+08,A,43742.7348,86140.0853,4d9.(2D<3/2>).5s,2[3/2],1,4d9.(2D<3/2>).5p,2[1/2]*,0,,T6767,L11881c113,
235.875114,0.000017,235.875114,0.000017,260000,6.7e+08,C,89134.7240,131517.079,4d9.(2D<3/2>).5p,2[5/2]*,3,4d9.(2D<3/2>).5d,2[7/2],4,,T9142,L11881c113,
236.207463,0.000017,236.207464,0.000009,67000,2.63e+08,B+,85200.7563,127523.4831,4d9.(2D<5/2>).5p,2[5/2]*,2,4d9.(2D<5/2>).5d,2[5/2],2,,T3754,L11881c113,
236.388377,0.000017,236.388381,0.000010,100000,3.7e+08,C,85200.7563,127491.0946,4d9.(2D<5/2>).5p,2[5/2]*,2,4d9.(2D<5/2>).5d,2[7/2],3,,T9142,L11881c113,
236.557671,0.000017,236.557671,0.000009,100000,3.0e+08,C,89895.5377,132155.6138,4d9.(2D<3/2>).5p,2[3/2]*,1,4d9.(2D<3/2>).5d,2[5/2],2,,T9142,L11881c113,
237.03984,0.00004,237.03981,0.00004,9800,,,93932.926,136107.052,4d8.5s2,3F,4,4d8.(3F).5s.5p.(3P*),5F*,4,,,L11881c113,
237.35695,0.00003,237.356965,0.000013,16000,3.7e+07,D+,89134.7240,131252.5017,4d9.(2D<3/2>).5p,2[5/2]*,3,4d9.(2D<3/2>).5d,2[7/2],3,,T9142,L11881c113,
237.960,0.005,237.963907,0.000009,2800,9.e+05,E,85200.7563,127211.1186,4d9.(2D<5/2>).5p,2[5/2]*,2,4d9.(2D<5/2>).5d,2[5/2],3,,T3754,L3328c114,
238.310087,0.000023,238.310093,0.000014,14000,8.e+07,D+,83625.5147,125574.8546,4d9.(2D<5/2>).5p,2[3/2]*,1,4d9.(2D<5/2>).5d,2[1/2],1,,T9142,L11881c113,
238.620459,0.000017,238.620456,0.000009,32000,,,89895.5377,131790.3202,4d9.(2D<3/2>).5p,2[3/2]*,1,4d9.(2D<3/2>).5d,2[3/2],2,,,L11881c113,
239.042949,0.000017,239.042948,0.000009,310000,6.8e+07,D+,90334.8716,132155.6138,4d9.(2D<3/2>).5p,2[1/2]*,1,4d9.(2D<3/2>).5d,2[5/2],2,,T9142,L11881c113,
239.279686,0.000017,239.279697,0.000008,11000,2.50e+07,B,83625.5147,125404.8818,4d9.(2D<5/2>).5p,2[3/2]*,1,4d9.(2D<3/2>).6s,2[3/2],2,,T3754,L11881c113,
240.244630,0.000017,240.244634,0.000010,31000,3.6e+08,C,89895.5377,131507.1120,4d9.(2D<3/2>).5p,2[3/2]*,1,4d9.(2D<3/2>).5d,2[3/2],1,,T9142,L11881c113,
240.487583,0.000017,240.487569,0.000010,15000,1.1e+08,D+,85200.7563,126770.2987,4d9.(2D<5/2>).5p,2[5/2]*,2,4d9.(2D<5/2>).5d,2[3/2],1,,T9142,L11881c113,
240.885401,0.000017,240.885395,0.000008,5900,1.7e+07,C+,83625.5147,125126.4097,4d9.(2D<5/2>).5p,2[3/2]*,1,4d9.(2D<3/2>).6s,2[3/2],1,,T3754,L11881c113,
241.134527,0.000017,241.134524,0.000008,180000,9.6e+07,B+,43742.7348,85200.7563,4d9.(2D<3/2>).5s,2[3/2],1,4d9.(2D<5/2>).5p,2[5/2]*,2,,T6475c86,L11881c113,
241.149494,0.000017,241.149491,0.000010,91000,2.5e+08,C,90334.8716,131790.3202,4d9.(2D<3/2>).5p,2[1/2]*,1,4d9.(2D<3/2>).5d,2[3/2],2,,T9142,L11881c113,
241.318810,0.000017,241.318805,0.000008,470000,2.10e+08,B+,40745.3671,82171.7320,4d9.(2D<5/2>).5s,2[5/2],2,4d9.(2D<5/2>).5p,2[7/2]*,3,,T6475c86,L11881c113,
241.995667,0.000018,241.995662,0.000011,540000,4.6e+08,C,90887.8423,132198.3472,4d9.(2D<3/2>).5p,2[3/2]*,2,4d9.(2D<3/2>).5d,2[5/2],3,,T9142,L11881c113,
242.246274,0.000018,242.246271,0.000009,41000,5.2e+07,D+,90887.8423,132155.6138,4d9.(2D<3/2>).5p,2[3/2]*,2,4d9.(2D<3/2>).5d,2[5/2],2,,T9142,L11881c113,
242.808389,0.000018,242.808393,0.000011,30000,,,90334.8716,131507.1120,4d9.(2D<3/2>).5p,2[1/2]*,1,4d9.(2D<3/2>).5d,2[3/2],1,,,L11881c113,
242.951289,0.000018,242.951294,0.000013,190000,4.0e+08,B+,86460.6511,127608.6762,4d9.(2D<5/2>).5p,2[5/2]*,3,4d9.(2D<5/2>).5d,2[7/2],4,,T3754,L11881c113,
243.647567,0.000024,243.647576,0.000010,12000,,,86460.6511,127491.0946,4d9.(2D<5/2>).5p,2[5/2]*,3,4d9.(2D<5/2>).5d,2[7/2],3,,,L11881c113,
243.778299,0.000018,243.778303,0.000009,450000,2.90e+08,B,39168.0177,80176.4601,4d9.(2D<5/2>).5s,2[5/2],3,4d9.(2D<5/2>).5p,2[3/2]*,2,,T6475c86,L11881c113,
244.409896,0.000018,244.409897,0.000010,140000,2.7e+08,C,90887.8423,131790.3202,4d9.(2D<3/2>).5p,2[3/2]*,2,4d9.(2D<3/2>).5d,2[3/2],2,,T9142,L11881c113,
244.621146,0.000018,244.621139,0.000011,22000,3.5e+07,D+,89895.5377,130762.6969,4d9.(2D<3/2>).5p,2[3/2]*,1,4d9.(2D<3/2>).5d,2[1/2],1,,T9142,L11881c113,
244.789606,0.000018,244.789600,0.000009,210000,9.2e+07,B+,46049.0620,86888.0990,4d9.(2D<3/2>).5s,2[3/2],2,4d9.(2D<3/2>).5p,2[5/2]*,2,,T6475c86,L11881c113,
245.321676,0.000018,245.321679,0.000009,110000,3.7e+08,B+,86460.6511,127211.1186,4d9.(2D<5/2>).5p,2[5/2]*,3,4d9.(2D<5/2>).5d,2[5/2],3,,T3754,L11881c113,
245.41636,0.00004,245.416376,0.000009,680,,,80176.4601,120911.2048,4d9.(2D<5/2>).5p,2[3/2]*,2,4d9.(2D<5/2>).6s,2[5/2],2,,,L11881c113,
246.016512,0.000018,246.016505,0.000009,34000,1.18e+08,B+,86888.0990,127523.4831,4d9.(2D<3/2>).5p,2[5/2]*,2,4d9.(2D<5/2>).5d,2[5/2],2,,T3754,L11881c113,
246.11412,0.00003,246.114111,0.000011,5500,3.4e+07,D+,90887.8423,131507.1120,4d9.(2D<3/2>).5p,2[3/2]*,2,4d9.(2D<3/2>).5d,2[3/2],1,,T9142,L11881c113,
246.212773,0.000018,246.212763,0.000011,35000,8.e+07,D+,86888.0990,127491.0946,4d9.(2D<3/2>).5p,2[5/2]*,2,4d9.(2D<5/2>).5d,2[7/2],3,,T9142,L11881c113,
247.279642,0.000024,247.279659,0.000012,9700,2.3e+08,D+,90334.8716,130762.6969,4d9.(2D<3/2>).5p,2[1/2]*,1,4d9.(2D<3/2>).5d,2[1/2],1,,T9142,L11881c113,
247.379016,0.000018,247.379016,0.000009,140000,4.98e+07,A,46049.0620,86460.6511,4d9.(2D<3/2>).5s,2[3/2],2,4d9.(2D<5/2>).5p,2[5/2]*,3,,T6475c86,L11881c113,
247.609,0.005,247.608744,0.000019,3600,,,85200.7563,125574.8546,4d9.(2D<5/2>).5p,2[5/2]*,2,4d9.(2D<5/2>).5d,2[1/2],1,,,L3328c114,
247.661,0.005,247.666649,0.000014,7200,2.2e+07,D+,90887.8423,131252.5017,4d9.(2D<3/2>).5p,2[3/2]*,2,4d9.(2D<3/2>).5d,2[7/2],3,,T9142,L3328c114,
247.712768,0.000018,247.712763,0.000009,100000,1.4e+08,C,80176.4601,120533.6058,4d9.(2D<5/2>).5p,2[3/2]*,2,4d9.(2D<5/2>).6s,2[5/2],3,,T3754,L11881c113,
247.92251,0.00004,247.922422,0.000010,1900,3.0e+06,E,86888.0990,127211.1186,4d9.(2D<3/2>).5p,2[5/2]*,2,4d9.(2D<5/2>).5d,2[5/2],3,,T3754,L11881c113,
248.028243,0.000018,248.028243,0.000011,29000,1.6e+08,C,86460.6511,126766.4681,4d9.(2D<5/2>).5p,2[5/2]*,3,4d9.(2D<5/2>).5d,2[3/2],2,,T9142,L11881c113,
248.565135,0.000025,248.565135,0.000013,9300,2.8e+07,D+,86460.6511,126679.4151,4d9.(2D<5/2>).5p,2[5/2]*,3,4d9.(2D<5/2>).5d,2[9/2],4,,T9142,L11881c113,
248.655629,0.000019,248.655645,0.000009,5700,1.60e+07,C+,85200.7563,125404.8818,4d9.(2D<5/2>).5p,2[5/2]*,2,4d9.(2D<3/2>).6s,2[3/2],2,,T3754,L11881c113,
250.390077,0.000019,250.390081,0.000010,17000,9.2e+07,B,85200.7563,125126.4097,4d9.(2D<5/2>).5p,2[5/2]*,2,4d9.(2D<3/2>).6s,2[3/2],1,,T3754,L11881c113,
250.659265,0.000019,250.659265,0.000009,50000,2.13e+07,B,43742.7348,83625.5147,4d9.(2D<3/2>).5s,2[3/2],1,4d9.(2D<5/2>).5p,2[3/2]*,1,,T6475c86,L11881c113,
250.66289,0.00003,250.662912,0.000010,5300,4.6e+07,D+,86888.0990,126770.2987,4d9.(2D<3/2>).5p,2[5/2]*,2,4d9.(2D<5/2>).5d,2[3/2],1,,T9142,L11881c113,
250.691,0.004,250.686992,0.000012,290,,,86888.0990,126766.4681,4d9.(2D<3/2>).5p,2[5/2]*,2,4d9.(2D<5/2>).5d,2[3/2],2,,,L16216,
250.70909,0.00003,250.709088,0.000012,12000,9.e+07,D+,90887.8423,130762.6969,4d9.(2D<3/2>).5p,2[3/2]*,2,4d9.(2D<3/2>).5d,2[1/2],1,,T9142,L11881c113,
253.04869,0.00005,253.04865,0.00004,4300,,,97962.039,137468.255,4d8.5s2,3F,3,4d9.(2D<3/2>).6p,2[3/2]*,2,,,L11881c113,
253.26045,0.00006,253.26044,0.00006,6300,,,97962.039,137435.220,4d8.5s2,3F,3,4d8.(3F).5s.5p.(3P*),5F*,3,,,L11881c113,
253.507,0.004,253.507148,0.000019,390,,,86140.0853,125574.8546,4d9.(2D<3/2>).5p,2[1/2]*,0,4d9.(2D<5/2>).5d,2[1/2],1,,,L16216,
253.530785,0.000019,253.530785,0.000009,19000,3.4e+06,E,40745.3671,80176.4601,4d9.(2D<5/2>).5s,2[5/2],2,4d9.(2D<5/2>).5p,2[3/2]*,2,,T6475c86,L11881c113,
255.34021,0.00007,255.340179,0.000009,2800,7.e+05,E,46049.0620,85200.7563,4d9.(2D<3/2>).5s,2[3/2],2,4d9.(2D<5/2>).5p,2[5/2]*,2,,T6475c86,L11881c113,
255.748774,0.000020,255.748780,0.000020,66000,,,93932.926,133022.073,4d8.5s2,3F,4,4d9.(2D<5/2>).6p,2[5/2]*,3,,,L11881c113,
256.423332,0.000020,256.423336,0.000012,12000,6.2e+07,C+,86140.0853,125126.4097,4d9.(2D<3/2>).5p,2[1/2]*,0,4d9.(2D<3/2>).6s,2[3/2],1,,T3754,L11881c113,
256.700519,0.000020,256.700514,0.000009,6400,2.5e+07,C+,86460.6511,125404.8818,4d9.(2D<5/2>).5p,2[5/2]*,3,4d9.(2D<3/2>).6s,2[3/2],2,,T3754,L11881c113,
258.057399,0.000020,258.057394,0.000010,80000,1.8e+08,C,82171.7320,120911.2048,4d9.(2D<5/2>).5p,2[7/2]*,3,4d9.(2D<5/2>).6s,2[5/2],2,,T9142,L11881c113,
258.40917,0.00010,258.409063,0.000020,1400,,,86888.0990,125574.8546,4d9.(2D<3/2>).5p,2[5/2]*,2,4d9.(2D<5/2>).5d,2[1/2],1,,,L11881c113,
258.724,0.004,258.724477,0.000020,1100,2.0e+06,E,89895.5377,128535.1327,4d9.(2D<3/2>).5p,2[3/2]*,1,4d9.(2D<5/2>).5d,2[1/2],0,,T3754,L16216,
