obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,Unnamed: 16
55.1328,55.13329+,1,,,0.00,181378.63,4s2.4p5,2P*,3/2,4s2.4p4.(3P).8s,4P,3/2,,,L353,
55.9315,55.93283+,3,,,0.00,178785.88,4s2.4p5,2P*,3/2,4s2.4p4.(3P).7s,2P,1/2,,,L353,
56.0792,56.07937+,1,,,0.00,178318.69,4s2.4p5,2P*,3/2,4s2.4p4.(1D).5d,2D,5/2,,,L353,
56.1932,56.19396+,1,,,0.00,177955.08,4s2.4p5,2P*,3/2,4s2.4p4.(3P).7s,2P,3/2,,,L353,
56.2792,56.28029+,1,,,0.00,177682.11,4s2.4p5,2P*,3/2,4s2.4p4.(1D).5d,2P,3/2,,,L353,
57.0013,57.00238+,6,,,0.00,175431.28,4s2.4p5,2P*,3/2,4s2.4p4.(3P).6d,4D,5/2,,,L353,
57.5907,57.59099+,2,,,0.00,173638.28,4s2.4p5,2P*,3/2,4s2.4p4.(3P).7s,4P,3/2,,,L353,
57.6653,57.66488+,1,,,5370.10,178785.88,4s2.4p5,2P*,1/2,4s2.4p4.(3P).7s,2P,1/2,,,L353,
57.6998,57.70076+,0,,,0.00,173307.95,4s2.4p5,2P*,3/2,4s2.4p4.(3P).7s,4P,5/2,,,L353,
57.9101,57.90960+,0,,,5370.10,178053.05,4s2.4p5,2P*,1/2,4s2.4p4.(3P).7s,4P,1/2,,,L353,
57.9414,57.94247+,1,,,5370.10,177955.08,4s2.4p5,2P*,1/2,4s2.4p4.(3P).7s,2P,3/2,,,L353,
58.0345,58.03426+,0,,,5370.10,177682.11,4s2.4p5,2P*,1/2,4s2.4p4.(1D).5d,2P,3/2,,,L353,
58.1219,58.12260+,1,,,0.00,172050.11,4s2.4p5,2P*,3/2,4s2.4p4.(1D).6s,2D,3/2,,,L353,
58.1500,58.15007+,3,,,0.00,171968.85,4s2.4p5,2P*,3/2,4s2.4p4.(1D).6s,2D,5/2,,,L353,
58.5688,58.56888+,2,,,5370.10,176109.24,4s2.4p5,2P*,1/2,4s2.4p4.(1D).5d,2D,3/2,,,L353,
58.6269,58.62717+,1,,,0.00,170569.38,4s2.4p5,2P*,3/2,4s2.4p4.(3P).5d,2D,3/2,,,L353,
58.9265,58.92643+,5,,,0.00,169703.13,4s2.4p5,2P*,3/2,4s2.4p4.(3P).5d,2D,5/2,,,L353,
59.4286,59.42894+,1,,,5370.10,173638.28,4s2.4p5,2P*,1/2,4s2.4p4.(3P).7s,4P,3/2,,,L353,
59.5539,59.55524+,8bl,,,0.00,167911.34,4s2.4p5,2P*,3/2,4s2.4p4.(3P).5d,2P,3/2,,,L353,
59.6956,59.69538+,4,,,0.00,167517.16,4s2.4p5,2P*,3/2,4s2.4p4.(3P).5d,4P,5/2,,,L353,
59.8643,59.86397+,1,,,0.00,167045.38,4s2.4p5,2P*,3/2,4s2.4p4.(3P).5d,4P,3/2,,,L353,
59.8805,59.88035+,5,,,0.00,166999.69,4s2.4p5,2P*,3/2,4s2.4p4.(3P).5d,2F,5/2,,,L353,
59.8978,59.89761+,4,,,0.00,166951.56,4s2.4p5,2P*,3/2,4s2.4p4.(3P).5d,2P,1/2,,,L353,
59.9954,59.99520+,5bl,,,5370.10,172050.11,4s2.4p5,2P*,1/2,4s2.4p4.(1D).6s,2D,3/2,,,L353,
60.5331,60.53295+,5,,,5370.10,170569.38,4s2.4p5,2P*,1/2,4s2.4p4.(3P).5d,2D,3/2,,,L353,
60.5547,60.55461+,5,,,0.00,165140.18,4s2.4p5,2P*,3/2,4s2.4p4.(3P).5d,4F,3/2,,,L353,
60.5782,60.57830+,3,,,0.00,165075.60,4s2.4p5,2P*,3/2,4s2.4p4.(3P).5d,4F,5/2,,,L353,
60.8134,60.81340+,6,,,0.00,164437.45,4s2.4p5,2P*,3/2,4s2.4p4.(3P).5d,4P,1/2,,,L353,
61.3374,61.33769+,5,,,0.00,163031.91,4s2.4p5,2P*,3/2,4s2.4p4.(3P).6s,2P,1/2,,,L353,
61.5138,61.51408+,5,,,0.00,162564.41,4s2.4p5,2P*,3/2,4s2.4p4.(3P).5d,4D,1/2,,,L353,
61.5227,61.52285+,5,,,5370.10,167911.34,4s2.4p5,2P*,1/2,4s2.4p4.(3P).5d,2P,3/2,,,L353,
61.7065,61.70657+,8,,,0.00,162057.31,4s2.4p5,2P*,3/2,4s2.4p4.(3P).5d,4D,3/2,,,L353,
61.7758,61.77583+,6,,,0.00,161875.62,4s2.4p5,2P*,3/2,4s2.4p4.(3P).6s,4P,1/2,,,L353,
61.8048,61.80463+,6,,,0.00,161800.17,4s2.4p5,2P*,3/2,4s2.4p4.(3P).6s,2P,3/2,,,L353,
61.8511,61.85237+,6,,,5370.10,167045.38,4s2.4p5,2P*,1/2,4s2.4p4.(3P).5d,4P,3/2,,,L353,
61.8882,61.88829+,6,,,5370.10,166951.56,4s2.4p5,2P*,1/2,4s2.4p4.(3P).5d,2P,1/2,,,L353,
61.9385,61.93864+,6,,,0.00,161450.10,4s2.4p5,2P*,3/2,4s2.4p4.(3P).5d,4D,5/2,,,L353,
61.9548,61.95496+,5,,,0.00,161407.57,4s2.4p5,2P*,3/2,4s2.4p4.(1S).4d,2D,3/2,,,L353,
62.1074,62.10724+,8,,,0.00,161011.83,4s2.4p5,2P*,3/2,4s2.4p4.(1S).4d,2D,5/2,,,L353,
62.1911,62.19102+,7,,,0.00,160794.93,4s2.4p5,2P*,3/2,4s2.4p4.(1D).4d,2S,1/2,,,L353,
62.5901,62.58994+,5,,,5370.10,165140.18,4s2.4p5,2P*,1/2,4s2.4p4.(3P).5d,4F,3/2,,,L353,
63.3380,63.33778+,7,,,0.00,157883.65,4s2.4p5,2P*,3/2,4s2.4p4.(3P).6s,4P,3/2,,,L353,
63.4272,63.42690+,6,,,5370.10,163031.91,4s2.4p5,2P*,1/2,4s2.4p4.(3P).6s,2P,1/2,,,L353,
63.6152,63.61553+,7,,,5370.10,162564.41,4s2.4p5,2P*,1/2,4s2.4p4.(3P).5d,4D,1/2,,,L353,
63.6630,63.66291+,7,,,0.00,157077.34,4s2.4p5,2P*,3/2,4s2.4p4.(3P).6s,4P,5/2,,,L353,
63.8215,63.82142+,7,,,5370.10,162057.31,4s2.4p5,2P*,1/2,4s2.4p4.(3P).5d,4D,3/2,,,L353,
63.8960,63.89551+,6,,,5370.10,161875.62,4s2.4p5,2P*,1/2,4s2.4p4.(3P).6s,4P,1/2,,,L353,
63.9263,63.92633+,7,,,5370.10,161800.17,4s2.4p5,2P*,1/2,4s2.4p4.(3P).6s,2P,3/2,,,L353,
64.0871,64.08717+,7,,,5370.10,161407.57,4s2.4p5,2P*,1/2,4s2.4p4.(1S).4d,2D,3/2,,,L353,
64.3399,64.33978+,5,,,5370.10,160794.93,4s2.4p5,2P*,1/2,4s2.4p4.(1D).4d,2S,1/2,,,L353,
65.5681,65.56794+,7,,,5370.10,157883.65,4s2.4p5,2P*,1/2,4s2.4p4.(3P).6s,4P,3/2,,,L353,
65.7095,65.70949+,9,,,0.00,152185.02,4s2.4p5,2P*,3/2,4s2.4p4.(1D).4d,2P,1/2,,,L353,
65.8649,65.86472+,8,,,0.00,151826.36,4s2.4p5,2P*,3/2,4s2.4p4.(1D).4d,2P,3/2,,,L353,
66.5879,66.58759+,7,,,0.00,150178.13,4s2.4p5,2P*,3/2,4s2.4p4.(1D).4d,2D,3/2,,,L353,
66.8835,66.88334+,8,,,0.00,149514.06,4s2.4p5,2P*,3/2,4s2.4p4.(1D).4d,2D,5/2,,,L353,
68.1133,68.11297+,7,,,5370.10,152185.02,4s2.4p5,2P*,1/2,4s2.4p4.(1D).4d,2P,1/2,,,L353,
68.2800,68.27977+,8,,,5370.10,151826.36,4s2.4p5,2P*,1/2,4s2.4p4.(1D).4d,2P,3/2,,,L353,
68.5820,68.58151+,6bl,,,0.00,145811.90,4s2.4p5,2P*,3/2,4s2.4p4.(1S).5s,2S,1/2,,,L353,
69.0572,69.05694+,5,,,5370.10,150178.13,4s2.4p5,2P*,1/2,4s2.4p4.(1D).4d,2D,3/2,,,L353,
71.2042,71.20387+,9,,,5370.10,145811.90,4s2.4p5,2P*,1/2,4s2.4p4.(1S).5s,2S,1/2,,,L353,
72.9404,72.94044+,12,,,0.00,137098.16,4s2.4p5,2P*,3/2,4s2.4p4.4d,,5/2,,,L353,
74.2825,74.28239+,7,,,0.00,134621.41,4s2.4p5,2P*,3/2,4s2.4p4.4d,,3/2,,,L353,
74.3125,74.31245+,7,,,0.00,134566.95,4s2.4p5,2P*,3/2,4s2.4p4.(3P).4d,2F,5/2,,,L353,
75.2045,75.20466+,10,,,0.00,132970.49,4s2.4p5,2P*,3/2,4s2.4p4.(3P).4d,4P,5/2,,,L353,
75.2078,75.20747+,5,,,0.00,132965.52,4s2.4p5,2P*,3/2,4s2.4p4.4d,,3/2,,,L353,
76.1175,76.11772+,15,,,0.00,131375.45,4s2.4p5,2P*,3/2,4s2.4p4.(3P).4d,2P,3/2,,,L353,
76.3977,76.39802+,12,,,0.00,130893.45,4s2.4p5,2P*,3/2,4s2.4p4.(3P).4d,4P,1/2,,,L353,
76.6205,76.62088+,12,,,0.00,130512.73,4s2.4p5,2P*,3/2,4s2.4p4.(3P).4d,4F,3/2,,,L353,
77.1027,77.10267+,15,,,0.00,129697.19,4s2.4p5,2P*,3/2,4s2.4p4.(3P).4d,4F,5/2,,,L353,
77.2112,77.21109+,6,,,0.00,129515.08,4s2.4p5,2P*,3/2,4s2.4p4.4d,,1/2,,,L353,
77.3688,77.36865+,12bl,,,5370.10,134621.41,4s2.4p5,2P*,1/2,4s2.4p4.4d,,3/2,,,L353,
78.2096,78.20962+,15,,,0.00,127861.51,4s2.4p5,2P*,3/2,4s2.4p4.(1D).5s,2D,5/2,,,L353,
78.3724,78.37272+,12,,,5370.10,132965.52,4s2.4p5,2P*,1/2,4s2.4p4.4d,,3/2,,,L353,
79.3617,79.36171+,7,,,5370.10,131375.45,4s2.4p5,2P*,1/2,4s2.4p4.(3P).4d,2P,3/2,,,L353,
79.6668,79.66645+,6bl,,,5370.10,130893.45,4s2.4p5,2P*,1/2,4s2.4p4.(3P).4d,4P,1/2,,,L353,
79.9087,79.90882+,9,,,5370.10,130512.73,4s2.4p5,2P*,1/2,4s2.4p4.(3P).4d,4F,3/2,,,L353,
80.5507,80.55098+,6,,,5370.10,129515.08,4s2.4p5,2P*,1/2,4s2.4p4.4d,,1/2,,,L353,
81.8149,81.81472+,12,,,5370.10,127597.49,4s2.4p5,2P*,1/2,4s2.4p4.(1D).5s,2D,3/2,,,L353,
82.1154,82.11560+,9,,,0.00,121779.54,4s2.4p5,2P*,3/2,4s2.4p4.(3P).4d,4D,1/2,,,L353,
82.6434,82.64316+,10,,,0.00,121002.149,4s2.4p5,2P*,3/2,4s2.4p4.(3P).5s,2P,1/2,,,L353,
83.0375,83.03791+,12,,,0.00,120426.93,4s2.4p5,2P*,3/2,4s2.4p4.(3P).4d,4D,5/2,,,L353,
84.4064,84.40645+,12,,,0.00,118474.359,4s2.4p5,2P*,3/2,4s2.4p4.(3P).5s,2P,3/2,,,L353,
85.0319,85.03183+,10,,,0.00,117603.016,4s2.4p5,2P*,3/2,4s2.4p4.(3P).5s,4P,1/2,,,L353,
85.9037,85.90369+,10,,,5370.10,121779.54,4s2.4p5,2P*,1/2,4s2.4p4.(3P).4d,4D,1/2,,,L353,
86.4821,86.48121+,12,,,5370.10,121002.149,4s2.4p5,2P*,1/2,4s2.4p4.(3P).5s,2P,1/2,,,L353,
86.8871,86.88700+,12,,,0.00,115092.012,4s2.4p5,2P*,3/2,4s2.4p4.(3P).5s,4P,3/2,,,L353,
88.4141,88.41400+,15,,,5370.10,118474.359,4s2.4p5,2P*,1/2,4s2.4p4.(3P).5s,2P,3/2,,,L353,
88.6300,88.63027+,20,,,0.00,112828.27,4s2.4p5,2P*,3/2,4s2.4p4.(3P).5s,4P,5/2,,,L353,
89.1006,89.10042+,18,,,5370.10,117603.016,4s2.4p5,2P*,1/2,4s2.4p4.(3P).5s,4P,1/2,,,L353,
91.1394,91.13950+,15,,,5370.10,115092.012,4s2.4p5,2P*,1/2,4s2.4p4.(3P).5s,4P,3/2,,,L353,
91.7427,91.74282+,25,,,0.00,109000.36,4s2.4p5,2P*,3/2,4s.4p6,2S,1/2,,,L353,
96.4971,96.49691+,25,,,5370.10,109000.36,4s2.4p5,2P*,1/2,4s.4p6,2S,1/2,,,L353,
133.0948,133.0950+,0,,,109000.36,184134.64,4s.4p6,2S,1/2,4s2.4p4.(3P<2>).6f,2[1]*,3/2,,,L353,
133.1402,133.1401+,0,,,109000.36,184109.22,4s.4p6,2S,1/2,4s2.4p4.(3P<2>).6f,2[1]*,1/2,,,L353,
141.3894,141.3894+,0,,,120209.87,190936.53,4s2.4p4.(3P).4d,4D,7/2,4s2.4p4.(3P<2>).9f,2[4]*,9/2,,,L353,
142.2512,142.2503+,1,,,112828.27,183126.90,4s2.4p4.(3P).5s,4P,5/2,4s2.4p4.(3P<1>).5f,2[3]*,7/2,,,L353,
143.5085,143.5089+,3,,,109000.36,178682.44,4s.4p6,2S,1/2,4s2.4p4.(3P<2>).5f,2[1]*,3/2,,,L353,
143.5676,143.5679+,1,,,109000.36,178653.80,4s.4p6,2S,1/2,4s2.4p4.(3P<2>).5f,2[1]*,1/2,,,L353,
144.4343,144.4343+,3,,,120209.87,189445.50,4s2.4p4.(3P).4d,4D,7/2,4s2.4p4.(3P<2>).8f,2[4]*,9/2,,,L353,
146.4072,146.4073+,1,,,120209.87,188512.46,4s2.4p4.(3P).4d,4D,7/2,4s2.4p4.(3P<1>).6f,2[4]*,9/2,,,L353,
146.6460,146.6462+,0,,,120426.93,188618.25,4s2.4p4.(3P).4d,4D,5/2,4s2.4p4.(3P<1>).6f,2[3]*,5/2,,,L353,
146.8021,146.8039+,0bl,,,120426.93,188545.00,4s2.4p4.(3P).4d,4D,5/2,4s2.4p4.(3P<1>).6f,2[4]*,7/2,,,L353,
149.0928,149.0928+,1,,,120209.87,187282.19,4s2.4p4.(3P).4d,4D,7/2,4s2.4p4.(3P<2>).7f,2[4]*,7/2,,,L353,
149.1104,149.1107+,6,,,120209.87,187274.16,4s2.4p4.(3P).4d,4D,7/2,4s2.4p4.(3P<2>).7f,2[4]*,9/2,,,L353,
149.5769,149.5769+,3,,,120426.93,187282.19,4s2.4p4.(3P).4d,4D,5/2,4s2.4p4.(3P<2>).7f,2[4]*,7/2,,,L353,
151.4585,151.4585+,0,,,126000.82,192025.51,4s2.4p4.(3P).4d,4F,9/2,4s2.4p4.(3P<2>).10f,2[5]*,11/2,,,L353,
152.5486,152.54825+,0,,,118474.359,184027.39,4s2.4p4.(3P).5s,2P,3/2,4s2.4p4.(3P<2>).6f,2[3]*,5/2,,,L353,
153.9075,153.9075+,0,,,126000.82,190974.91,4s2.4p4.(3P).4d,4F,9/2,4s2.4p4.(3P<2>).9f,2[5]*,11/2,,,L353,
156.8050,156.8049+,0,,,120209.87,183983.37,4s2.4p4.(3P).4d,4D,7/2,4s2.4p4.(3P<2>).6f,2[4]*,7/2,,,L353,
156.9135,156.9142+,6,,,120209.87,183938.95,4s2.4p4.(3P).4d,4D,7/2,4s2.4p4.(3P<2>).6f,2[4]*,9/2,,,L353,
157.1876,157.1876+,0,,,120426.93,184045.18,4s2.4p4.(3P).4d,4D,5/2,4s2.4p4.(3P<2>).6f,2[2]*,3/2,,,L353,
157.2340,157.2316+,1bl,,,120426.93,184027.39,4s2.4p4.(3P).4d,4D,5/2,4s2.4p4.(3P<2>).6f,2[3]*,5/2,,,L353,
157.3404,157.3405+,2,,,120426.93,183983.37,4s2.4p4.(3P).4d,4D,5/2,4s2.4p4.(3P<2>).6f,2[4]*,7/2,,,L353,
157.4103,157.4121+,0,,,120209.87,183737.40,4s2.4p4.(3P).4d,4D,7/2,4s2.4p4.(3P<0>).5f,2[3]*,5/2,,,L353,
157.4340,157.4339+,0,,,120209.87,183728.60,4s2.4p4.(3P).4d,4D,7/2,4s2.4p4.(3P<0>).5f,2[3]*,7/2,,,L353,
157.4733,157.4733+,3,,,126000.82,189503.65,4s2.4p4.(3P).4d,4F,9/2,4s2.4p4.(3P<2>).8f,2[5]*,11/2,,,L353,
157.5375,157.53602+,0,,,115092.012,178569.56,4s2.4p4.(3P).5s,4P,3/2,4s2.4p4.(3P<2>).5f,2[2]*,5/2,,,L353,
157.6155,157.6176+,0,,,126000.82,189445.50,4s2.4p4.(3P).4d,4F,9/2,4s2.4p4.(3P<2>).8f,2[4]*,9/2,,,L353,
157.9513,157.9518+,1,,,120426.93,183737.40,4s2.4p4.(3P).4d,4D,5/2,4s2.4p4.(3P<0>).5f,2[3]*,5/2,,,L353,
157.9731,157.9737+,6,,,120426.93,183728.60,4s2.4p4.(3P).4d,4D,5/2,4s2.4p4.(3P<0>).5f,2[3]*,7/2,,,L353,
158.4563,158.4564+,0,,,121000.37,184109.22,4s2.4p4.(3P).4d,4D,3/2,4s2.4p4.(3P<2>).6f,2[1]*,1/2,,,L353,
158.6093,158.6093+,0,,,127929.52,190977.53,4s2.4p4.(3P).4d,4F,7/2,4s2.4p4.(3P<2>).9f,2[5]*,9/2,,,L353,
158.6170,158.6173+,3,,,121000.37,184045.18,4s2.4p4.(3P).4d,4D,3/2,4s2.4p4.(3P<2>).6f,2[2]*,3/2,,,L353,
158.6621,158.6621+,2,,,121000.37,184027.39,4s2.4p4.(3P).4d,4D,3/2,4s2.4p4.(3P<2>).6f,2[3]*,5/2,,,L353,
158.9384,158.9395+,0,,,120209.87,183126.90,4s2.4p4.(3P).4d,4D,7/2,4s2.4p4.(3P<1>).5f,2[3]*,7/2,,,L353,
159.2565,159.2559+,0,,,120209.87,183001.89,4s2.4p4.(3P).4d,4D,7/2,4s2.4p4.(3P<1>).5f,2[4]*,7/2,,,L353,
159.3946,159.3955+,6*,,,121000.37,183737.40,4s2.4p4.(3P).4d,4D,3/2,4s2.4p4.(3P<0>).5f,2[3]*,5/2,,,L353,
159.3946,159.3952+,6*,,,120209.87,182947.03,4s2.4p4.(3P).4d,4D,7/2,4s2.4p4.(3P<1>).5f,2[4]*,9/2,,,L353,
159.4895,159.4897+,3,,,120426.93,183126.90,4s2.4p4.(3P).4d,4D,5/2,4s2.4p4.(3P<1>).5f,2[3]*,7/2,,,L353,
159.8082,159.8083+,4,,,120426.93,183001.89,4s2.4p4.(3P).4d,4D,5/2,4s2.4p4.(3P<1>).5f,2[4]*,7/2,,,L353,
159.9492,159.9478+,0,,,120426.93,182947.34,4s2.4p4.(3P).4d,4D,5/2,4s2.4p4.(3P<1>).5f,2[2]*,5/2,,,L353,
160.3721,160.3718+,0,,,121779.54,184134.64,4s2.4p4.(3P).4d,4D,1/2,4s2.4p4.(3P<2>).6f,2[1]*,3/2,,,L353,
160.6026,160.6022+,1,,,121779.54,184045.18,4s2.4p4.(3P).4d,4D,1/2,4s2.4p4.(3P<2>).6f,2[2]*,3/2,,,L353,
160.8902,160.8901+,1,,,121000.37,183154.58,4s2.4p4.(3P).4d,4D,3/2,4s2.4p4.(3P<1>).5f,2[3]*,5/2,,,L353,
161.3853,161.3854+,1,,,121000.37,182963.85,4s2.4p4.(3P).4d,4D,3/2,4s2.4p4.(3P<1>).5f,2[2]*,3/2,,,L353,
161.3898,161.3900+,2,,,121002.149,182963.85,4s2.4p4.(3P).5s,2P,1/2,4s2.4p4.(3P<1>).5f,2[2]*,3/2,,,L353,
161.4274,161.4284+,5,,,121000.37,182947.34,4s2.4p4.(3P).4d,4D,3/2,4s2.4p4.(3P<1>).5f,2[2]*,5/2,,,L353,
162.3948,162.3948+,3,,,127929.52,189507.85,4s2.4p4.(3P).4d,4F,7/2,4s2.4p4.(3P<2>).8f,2[5]*,9/2,,,L353,
162.9867,162.9867+,7bl,,,126000.82,187355.52,4s2.4p4.(3P).4d,4F,9/2,4s2.4p4.(3P<2>).7f,2[5]*,11/2,,,L353,
163.2037,163.2031+,1,,,126000.82,187274.16,4s2.4p4.(3P).4d,4F,9/2,4s2.4p4.(3P<2>).7f,2[4]*,9/2,,,L353,
163.4396,163.4406+,4,,,121779.54,182963.85,4s2.4p4.(3P).4d,4D,1/2,4s2.4p4.(3P<1>).5f,2[2]*,3/2,,,L353,
163.7981,163.7981+,1,,,117603.016,178653.80,4s2.4p4.(3P).5s,4P,1/2,4s2.4p4.(3P<2>).5f,2[1]*,1/2,,,L353,
163.8807,163.8787+,5bl,,,127597.49,188618.25,4s2.4p4.(1D).5s,2D,3/2,4s2.4p4.(3P<1>).6f,2[3]*,5/2,,,L353,
165.0630,165.0630+,3,,,127929.52,188512.46,4s2.4p4.(3P).4d,4F,7/2,4s2.4p4.(3P<1>).6f,2[4]*,9/2,,,L353,
165.8358,165.8357+,1,,,112828.27,173128.92,4s2.4p4.(3P).5s,4P,5/2,4s2.4p4.(3P<1>).4f,2[3]*,7/2,,,L353,
166.8416,166.8413+,0,,,109000.36,168937.54,4s.4p6,2S,1/2,4s2.4p4.(1S).5p,2P*,3/2,,,L353,
167.4577,167.4572+,2,,,109000.36,168717.10,4s.4p6,2S,1/2,4s2.4p4.(3P<2>).4f,2[1]*,3/2,,,L353,
167.7058,167.7061+,4,,,109000.36,168628.47,4s.4p6,2S,1/2,4s2.4p4.(3P<2>).4f,2[1]*,1/2,,,L353,
168.2622,168.2623+,3,,,127929.52,187360.53,4s2.4p4.(3P).4d,4F,7/2,4s2.4p4.(3P<2>).7f,2[5]*,9/2,,,L353,
168.4845,168.4844+,0,,,127929.52,187282.19,4s2.4p4.(3P).4d,4F,7/2,4s2.4p4.(3P<2>).7f,2[4]*,7/2,,,L353,
168.7456,168.7453+,2,,,109000.36,168261.27,4s.4p6,2S,1/2,4s2.4p4.(1S).5p,2P*,1/2,,,L353,
169.7189,169.7186+,0,,,129697.19,188618.25,4s2.4p4.(3P).4d,4F,5/2,4s2.4p4.(3P<1>).6f,2[3]*,5/2,,,L353,
169.9297,169.9299+,4,,,129697.19,188545.00,4s2.4p4.(3P).4d,4F,5/2,4s2.4p4.(3P<1>).6f,2[4]*,7/2,,,L353,
171.3509,171.3512+,1,,,120209.87,178569.56,4s2.4p4.(3P).4d,4D,7/2,4s2.4p4.(3P<2>).5f,2[2]*,5/2,,,L353,
171.6582,171.6576+,1,,,120426.93,178682.44,4s2.4p4.(3P).4d,4D,5/2,4s2.4p4.(3P<2>).5f,2[1]*,3/2,,,L353,
171.6657,171.6661+,2,,,120209.87,178462.50,4s2.4p4.(3P).4d,4D,7/2,4s2.4p4.(3P<2>).5f,2[3]*,7/2,,,L353,
171.8431,171.8433+,1,,,120209.87,178402.42,4s2.4p4.(3P).4d,4D,7/2,4s2.4p4.(3P<2>).5f,2[3]*,5/2,,,L353,
171.9638,171.9642+,6,,,120209.87,178361.50,4s2.4p4.(3P).4d,4D,7/2,4s2.4p4.(3P<2>).5f,2[4]*,7/2,,,L353,
171.9908,171.9908+,3,,,120426.93,178569.56,4s2.4p4.(3P).4d,4D,5/2,4s2.4p4.(3P<2>).5f,2[2]*,5/2,,,L353,
172.0208,172.0223+,9,,,120209.87,178341.88,4s2.4p4.(3P).4d,4D,7/2,4s2.4p4.(3P<2>).5f,2[4]*,9/2,,,L353,
172.1632,172.1639+,3bl,,,120426.93,178511.13,4s2.4p4.(3P).4d,4D,5/2,4s2.4p4.(3P<2>).5f,2[2]*,3/2,,,L353,
172.2701,172.2687+,0,,,126000.82,184049.68,4s2.4p4.(3P).4d,4F,9/2,4s2.4p4.(3P<2>).6f,2[5]*,9/2,,,L353,
172.2936,172.2936+,5,,,126000.82,184041.28,4s2.4p4.(3P).4d,4F,9/2,4s2.4p4.(3P<2>).6f,2[5]*,11/2,,,L353,
172.4864,172.4867+,5,,,120426.93,178402.42,4s2.4p4.(3P).4d,4D,5/2,4s2.4p4.(3P<2>).5f,2[3]*,5/2,,,L353,
172.5982,172.5979+,3,,,126000.82,183938.95,4s2.4p4.(3P).4d,4F,9/2,4s2.4p4.(3P<2>).6f,2[4]*,9/2,,,L353,
172.6078,172.6085+,7,,,120426.93,178361.50,4s2.4p4.(3P).4d,4D,5/2,4s2.4p4.(3P<2>).5f,2[4]*,7/2,,,L353,
172.7854,172.7840+,0,,,131632.11,189507.85,4s2.4p4.(3P).4d,2F,7/2,4s2.4p4.(3P<2>).8f,2[5]*,9/2,,,L353,
173.3649,173.3641+,0,,,121000.37,178682.44,4s2.4p4.(3P).4d,4D,3/2,4s2.4p4.(3P<2>).5f,2[1]*,3/2,,,L353,
173.3681,173.3694+,0,,,121002.149,178682.44,4s2.4p4.(3P).5s,2P,1/2,4s2.4p4.(3P<2>).5f,2[1]*,3/2,,,L353,
173.4507,173.4502+,2,,,121000.37,178653.80,4s2.4p4.(3P).4d,4D,3/2,4s2.4p4.(3P<2>).5f,2[1]*,1/2,,,L353,
173.454,173.4556+,1,,,121002.149,178653.80,4s2.4p4.(3P).5s,2P,1/2,4s2.4p4.(3P<2>).5f,2[1]*,1/2,,,L10563,
173.8804,173.8805+,4,,,121000.37,178511.13,4s2.4p4.(3P).4d,4D,3/2,4s2.4p4.(3P<2>).5f,2[2]*,3/2,,,L353,
173.8861,173.8859+,1,,,121002.149,178511.13,4s2.4p4.(3P).5s,2P,1/2,4s2.4p4.(3P<2>).5f,2[2]*,3/2,,,L353,
174.2093,174.2098+,6,,,121000.37,178402.42,4s2.4p4.(3P).4d,4D,3/2,4s2.4p4.(3P<2>).5f,2[3]*,5/2,,,L353,
174.9687,174.9687+,1,,,109000.36,166153.43,4s.4p6,2S,1/2,4s2.4p4.(3P).6p,4D*,3/2,,,L353,
175.4821,175.4813+,0,,,131632.11,188618.25,4s2.4p4.(3P).4d,2F,7/2,4s2.4p4.(3P<1>).6f,2[3]*,5/2,,,L353,
175.7384,175.7380+,1,,,121779.54,178682.44,4s2.4p4.(3P).4d,4D,1/2,4s2.4p4.(3P<2>).5f,2[1]*,3/2,,,L353,
175.8077,175.8076+,3,,,131632.11,188512.46,4s2.4p4.(3P).4d,2F,7/2,4s2.4p4.(3P<1>).6f,2[4]*,9/2,,,L353,
175.8265,175.8265+,2,,,121779.54,178653.80,4s2.4p4.(3P).4d,4D,1/2,4s2.4p4.(3P<2>).5f,2[1]*,1/2,,,L353,
176.2686,176.2686+,3,,,121779.54,178511.13,4s2.4p4.(3P).4d,4D,1/2,4s2.4p4.(3P<2>).5f,2[2]*,3/2,,,L353,
176.9546,176.9544+,0,,,127597.49,184109.22,4s2.4p4.(1D).5s,2D,3/2,4s2.4p4.(3P<2>).6f,2[1]*,1/2,,,L353,
178.1888,178.1891+,5,,,127929.52,184049.68,4s2.4p4.(3P).4d,4F,7/2,4s2.4p4.(3P<2>).6f,2[5]*,9/2,,,L353,
178.2594,178.2599+,2bl,,,127929.52,184027.39,4s2.4p4.(3P).4d,4F,7/2,4s2.4p4.(3P<2>).6f,2[3]*,5/2,,,L353,
178.3997,178.3999+,2,,,127929.52,183983.37,4s2.4p4.(3P).4d,4F,7/2,4s2.4p4.(3P<2>).6f,2[4]*,7/2,,,L353,
178.5419,178.5414+,1,,,127929.52,183938.95,4s2.4p4.(3P).4d,4F,7/2,4s2.4p4.(3P<2>).6f,2[4]*,9/2,,,L353,
179.4421,179.4417+,1,,,131632.11,187360.53,4s2.4p4.(3P).4d,2F,7/2,4s2.4p4.(3P<2>).7f,2[5]*,9/2,,,L353,
179.684,179.6857+,9,,,132965.52,188618.25,4s2.4p4.4d,,3/2,4s2.4p4.(3P<1>).6f,2[3]*,5/2,,,L10563,
