obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,Unnamed: 16
55.5118,55.51204,20*,8.01e+07,B,26830.57,206971.68,2s2.2p3,2D*,3/2,2s2.2p2.(1D).3s,2D,5/2,,T6172n,"L3492,L6915",
58.04058,58.04025,20*,5.97e+08,C+,40468.01,212762.25,2s2.2p3,2P*,3/2,2s.2p4,2P,1/2,,T6172n,L6915,
58.04058,58.04092,20*,1.03e+09,B,40470.00,212762.25,2s2.2p3,2P*,1/2,2s.2p4,2P,1/2,,T6172n,L6915,
58.09707,58.09704,25*,1.30e+09,B,40468.01,212593.82,2s2.2p3,2P*,3/2,2s.2p4,2P,3/2,,T6172n,L6915,
58.09707,58.09771,25*,2.63e+08,B,40470.00,212593.82,2s2.2p3,2P*,1/2,2s.2p4,2P,3/2,,T6172n,L6915,
60.0586,60.05836,25*,8.72e+07,C+,40468.01,206972.72,2s2.2p3,2P*,3/2,2s2.2p2.(1D).3s,2D,3/2,,T6172n,L6915,
60.0586,60.05874,25*,4.71e+08,B,40468.01,206971.68,2s2.2p3,2P*,3/2,2s2.2p2.(1D).3s,2D,5/2,,T6172n,L6915,
60.0586,60.05908,25*,3.96e+08,B,40470.00,206972.72,2s2.2p3,2P*,1/2,2s2.2p2.(1D).3s,2D,3/2,,T6172n,L6915,
61.63029,61.63026,35,3.11e+09,B,26810.55,189068.514,2s2.2p3,2D*,5/2,2s2.2p2.(3P).3s,2P,3/2,,T6172n,L6915,
61.6378,61.63786,20,3.24e+08,B,26830.57,189068.514,2s2.2p3,2D*,3/2,2s2.2p2.(3P).3s,2P,3/2,,T6172n,L6915,
61.70632,61.70631,30,3.43e+09,B,26830.57,188888.543,2s2.2p3,2D*,3/2,2s2.2p2.(3P).3s,2P,1/2,,T6172n,L6915,
64.4157,64.41537,60*,3.48e+09,B+,40468.01,195710.47,2s2.2p3,2P*,3/2,2s.2p4,2S,1/2,,T6172n,L6915,
64.4157,64.41619,60*,1.79e+09,B+,40470.00,195710.47,2s2.2p3,2P*,1/2,2s.2p4,2S,1/2,,T6172n,L6915,
67.2946,67.29452,40*,4.78e+08,B+,40468.01,189068.514,2s2.2p3,2P*,3/2,2s2.2p2.(3P).3s,2P,3/2,,T6172n,L6915,
67.2946,67.29542,40*,9.68e+07,B+,40470.00,189068.514,2s2.2p3,2P*,1/2,2s2.2p2.(3P).3s,2P,3/2,,T6172n,L6915,
67.3768,67.37612,35*,1.86e+08,B+,40468.01,188888.543,2s2.2p3,2P*,3/2,2s2.2p2.(3P).3s,2P,1/2,,T6172n,L6915,
67.3768,67.37703,35*,3.63e+08,B+,40470.00,188888.543,2s2.2p3,2P*,1/2,2s2.2p2.(3P).3s,2P,1/2,,T6172n,L6915,
,71.84633,,2.01e+08,B,26810.55,165996.50,2s2.2p3,2D*,5/2,2s.2p4,2D,3/2,,T6172n,L11267,
71.85036,71.85048,85,1.90e+09,B,26810.55,165988.46,2s2.2p3,2D*,5/2,2s.2p4,2D,5/2,,T6172n,L6915,
71.85663,71.85667,80,1.85e+09,B,26830.57,165996.50,2s2.2p3,2D*,3/2,2s.2p4,2D,3/2,,T6172n,L6915,
,71.86082,,1.30e+08,B,26830.57,165988.46,2s2.2p3,2D*,3/2,2s.2p4,2D,5/2,,T6172n,L11267,
73.9949,73.99496,15,7.03e+08,D,119837.21,254981.55,2s.2p4,4P,5/2,2s.2p3.(5S*).3s,4S*,3/2,,T5723LS,L3493,
74.0838,74.08443,4,4.67e+08,D,120000.43,254981.55,2s.2p4,4P,3/2,2s.2p3.(5S*).3s,4S*,3/2,,T5723LS,L3493,
74.1293,74.12970,1,2.33e+08,D,120082.86,254981.55,2s.2p4,4P,1/2,2s.2p3.(5S*).3s,4S*,3/2,,T5723LS,L3493,
,79.66319,,2.79e+07,B,40468.01,165996.50,2s2.2p3,2P*,3/2,2s.2p4,2D,3/2,,T6172n,L11267,
79.6644,79.66445,40,1.65e+08,B+,40470.00,165996.50,2s2.2p3,2P*,1/2,2s.2p4,2D,3/2,,T6172n,L6915,
79.6682,79.66829,50bl,2.02e+08,B+,40468.01,165988.46,2s2.2p3,2P*,3/2,2s.2p4,2D,5/2,,T6172n,L6915,
83.27587,83.27583,100,8.67e+08,B+,0.00,120082.86,2s2.2p3,4S*,3/2,2s.2p4,4P,1/2,,T6172n,L6915u17,
83.33302,83.33303,150,8.65e+08,B+,0.00,120000.43,2s2.2p3,4S*,3/2,2s.2p4,4P,3/2,,T6172n,L6915u17,
83.44655,83.44654,200,8.61e+08,B+,0.00,119837.21,2s2.2p3,4S*,3/2,2s.2p4,4P,5/2,,T6172n,L6915u17,
90.97,90.9974,*,,,165988.46,275881.65,2s.2p4,2D,5/2,2s2.2p2.(1D).4f F,2[3]*,7/2,,,L7084,
90.97,90.9974,*,,,165988.46,275881.65,2s.2p4,2D,5/2,2s2.2p2.(1D).4f F,2[3]*,5/2,,,L7084,
90.97,91.0041,*,,,165996.50,275881.65,2s.2p4,2D,3/2,2s2.2p2.(1D).4f F,2[3]*,5/2,,,L7084,
107.4962,107.4961,8,,,26810.55,119837.21,2s2.2p3,2D*,5/2,2s.2p4,4P,5/2,,,L10549,
108.3139,108.3134,25,2.55e+07,B,119837.21,212161.881,2s.2p4,4P,5/2,2s2.2p2.(3P).3p,4S*,3/2,,T6172n,L10549,
108.5056,108.5052,20,1.82e+07,B,120000.43,212161.881,2s.2p4,4P,3/2,2s2.2p2.(3P).3p,4S*,3/2,,T6172n,L10549,
108.6022,108.6024,18,9.44e+06,C+,120082.86,212161.881,2s.2p4,4P,1/2,2s2.2p2.(3P).3p,4S*,3/2,,T6172n,L10549,
112.8081,112.8070,50,3.32e+07,B,119837.21,208484.202,2s.2p4,4P,5/2,2s2.2p2.(3P).3p,4P*,5/2,,T6172n,L10549,
112.9251,112.9241,40,2.21e+07,B,119837.21,208392.258,2s.2p4,4P,5/2,2s2.2p2.(3P).3p,4P*,3/2,,T6172n,L10549,
113.0147,113.0151,40,1.33e+07,B,120000.43,208484.202,2s.2p4,4P,3/2,2s2.2p2.(3P).3p,4P*,5/2,,T6172n,L10549,
113.1325,113.1326,20,6.05e+06,B,120000.43,208392.258,2s.2p4,4P,3/2,2s2.2p2.(3P).3p,4P*,3/2,,T6172n,L10549,
113.1914,113.1917,35,3.89e+07,B,120000.43,208346.104,2s.2p4,4P,3/2,2s2.2p2.(3P).3p,4P*,1/2,,T6172n,L10549,
113.2389,113.2382,35,1.82e+07,B,120082.86,208392.258,2s.2p4,4P,1/2,2s2.2p2.(3P).3p,4P*,3/2,,T6172n,L10549,
113.2975,113.2974,18,7.45e+06,B,120082.86,208346.104,2s.2p4,4P,1/2,2s2.2p2.(3P).3p,4P*,1/2,,T6172n,L10549,
114.2601,114.2602,8,,,185499.124,273018.7,2s2.2p2.(3P).3s,4P,5/2,2s2.2p2.(3P).7p,4P*,5/2,,,L10549,
114.2947,114.2947,7,,,185235.281,272728.4,2s2.2p2.(3P).3s,4P,1/2,2s2.2p2.(3P).7p,4D*,3/2,,,L10549,
114.3258,114.3259,10,,,185499.124,272968.4,2s2.2p2.(3P).3s,4P,5/2,2s2.2p2.(3P).7p,4D*,7/2,,,L10549,
114.3548,114.3548,9,,,185340.577,272787.7,2s2.2p2.(3P).3s,4P,3/2,2s2.2p2.(3P).7p,4D*,5/2,,,L10549,
114.7246,114.7246,10,5.78e+06,C+,119837.21,207002.482,2s.2p4,4P,5/2,2s2.2p2.(3P).3p,4D*,7/2,,T6172n,L10549,
114.8895,114.8888,10,1.22e+06,C+,119837.21,206877.865,2s.2p4,4P,5/2,2s2.2p2.(3P).3p,4D*,5/2,,T6172n,L10549,
,114.9360,,7.01e+06,D,165988.46,252993.39,2s.2p4,2D,5/2,2s2.2p2.(1S).3p,2P*,3/2,,T5723LS,,
,114.9466,,7.78e+05,E,165996.50,252993.39,2s.2p4,2D,3/2,2s2.2p2.(1S).3p,2P*,3/2,,T5723LS,,
,114.9548,,7.78e+06,D,165996.50,252987.23,2s.2p4,2D,3/2,2s2.2p2.(1S).3p,2P*,1/2,,T5723LS,,
,115.0098,,1.52e+05,D,119837.21,206786.286,2s.2p4,4P,5/2,2s2.2p2.(3P).3p,4D*,3/2,,T6172n,L11267,
,115.1047,,4.61e+06,C,120000.43,206877.865,2s.2p4,4P,3/2,2s2.2p2.(3P).3p,4D*,5/2,,T6172n,L11267,
,115.2261,,2.78e+06,C+,120000.43,206786.286,2s.2p4,4P,3/2,2s2.2p2.(3P).3p,4D*,3/2,,T6172n,L11267,
,115.2999,,7.27e+05,C+,120000.43,206730.762,2s.2p4,4P,3/2,2s2.2p2.(3P).3p,4D*,1/2,,T6172n,L11267,
115.3368,115.3357,15,2.89e+06,C,120082.86,206786.286,2s.2p4,4P,1/2,2s2.2p2.(3P).3p,4D*,3/2,,T6172n,L10549,
115.4102,115.4096,15,5.05e+06,C,120082.86,206730.762,2s.2p4,4P,1/2,2s2.2p2.(3P).3p,4D*,1/2,,T6172n,L10549,
120.0720,120.0720,12,,,185499.124,268782.5?,2s2.2p2.(3P).3s,4P,5/2,2s2.2p2.(3P).6p,4P*,5/2,,,L10549,
120.1485,120.1485,8,,,185235.281,268465.6,2s2.2p2.(3P).3s,4P,1/2,2s2.2p2.(3P).6p,4D*,3/2,,,L10549,
120.1822,120.1823,12,,,185340.577,268547.50,2s2.2p2.(3P).3s,4P,3/2,2s2.2p2.(3P).6p,4D*,5/2,,,L10549,
120.2025,120.2025,12,,,185499.124,268692.1,2s2.2p2.(3P).3s,4P,5/2,2s2.2p2.(3P).6p,4D*,7/2,,,L10549,
120.3004,120.3007,4bl?,,,185340.577,268465.6,2s2.2p2.(3P).3s,4P,3/2,2s2.2p2.(3P).6p,4D*,3/2,,,L10549,
,120.4117,,,,185499.124,268547.50,2s2.2p2.(3P).3s,4P,5/2,2s2.2p2.(3P).6p,4D*,5/2,,,L11267,
,120.5306,,,,185499.124,268465.6,2s2.2p2.(3P).3s,4P,5/2,2s2.2p2.(3P).6p,4D*,3/2,,,L11267,
,125.6047,,,,40468.01,120082.86,2s2.2p3,2P*,3/2,2s.2p4,4P,1/2,,,L11267,
125.6074,125.6078,6,,,40470.00,120082.86,2s2.2p3,2P*,1/2,2s.2p4,4P,1/2,,,L10549,
125.7345,125.7349,10,,,40468.01,120000.43,2s2.2p3,2P*,3/2,2s.2p4,4P,3/2,,,L10549,
,125.7380,,,,40470.00,120000.43,2s2.2p3,2P*,1/2,2s.2p4,4P,3/2,,,L11267,
125.8156,125.8158,6,,,188888.543,268369.8,2s2.2p2.(3P).3s,2P,1/2,2s2.2p2.(3P).6p,2S*,1/2,,,L10549,
125.9931,125.9935,10,,,40468.01,119837.21,2s2.2p3,2P*,3/2,2s.2p4,4P,5/2,,,L10549,
126.1016,126.1014,10,,,189068.514,268369.8,2s2.2p2.(3P).3s,2P,3/2,2s2.2p2.(3P).6p,2S*,1/2,,,L10549,
,127.22283,,,,188888.543,267490.79,2s2.2p2.(3P).3s,2P,1/2,2s2.2p2.(1D).4p,2P*,3/2,,,L11267,
,127.27223,,,,188888.543,267460.28,2s2.2p2.(3P).3s,2P,1/2,2s2.2p2.(1D).4p,2P*,1/2,,,L11267,
127.5143,127.51479,10,,,189068.514,267490.79,2s2.2p2.(3P).3s,2P,3/2,2s2.2p2.(1D).4p,2P*,3/2,,,L10549,
,127.56442,,,,189068.514,267460.28,2s2.2p2.(3P).3s,2P,3/2,2s2.2p2.(1D).4p,2P*,1/2,,,L11267,
128.6409,128.64090,10,,,188888.543,266624.32,2s2.2p2.(3P).3s,2P,1/2,2s2.2p2.(1D).4p,2D*,3/2,,,L10549,
128.9127,128.91238,12,,,189068.514,266640.58,2s2.2p2.(3P).3s,2P,3/2,2s2.2p2.(1D).4p,2D*,5/2,,,L10549,
128.9387,128.93941,6,,,189068.514,266624.32,2s2.2p2.(3P).3s,2P,3/2,2s2.2p2.(1D).4p,2D*,3/2,,,L10549,
131.5338,131.53393,8,,,185235.281,261261.29,2s2.2p2.(3P).3s,4P,1/2,2s2.2p2.(3P).5p,4P*,3/2,,,L10549,
131.5518,131.5522,8,,,185340.577,261356.02,2s2.2p2.(3P).3s,4P,3/2,2s2.2p2.(3P).5p,4P*,5/2,,,L10549,
131.6150,131.61499,5bl,,,185235.281,261214.47,2s2.2p2.(3P).3s,4P,1/2,2s2.2p2.(3P).5p,4P*,1/2,,,L10549,
131.7162,131.71636,10,,,185340.577,261261.29,2s2.2p2.(3P).3s,4P,3/2,2s2.2p2.(3P).5p,4P*,3/2,,,L10549,
,131.79764,,,,185340.577,261214.47,2s2.2p2.(3P).3s,4P,3/2,2s2.2p2.(3P).5p,4P*,1/2,,,L11267,
131.8269,131.8272,12,,,185499.124,261356.02,2s2.2p2.(3P).3s,4P,5/2,2s2.2p2.(3P).5p,4P*,5/2,,,L10549,
131.9918,131.99200,10,,,185499.124,261261.29,2s2.2p2.(3P).3s,4P,5/2,2s2.2p2.(3P).5p,4P*,3/2,,,L10549,
132.0567,132.05968,10,,,185235.281,260958.62,2s2.2p2.(3P).3s,4P,1/2,2s2.2p2.(3P).5p,4D*,3/2,,,L10549,
132.0957,132.09437,12,,,185340.577,261044.03,2s2.2p2.(3P).3s,4P,3/2,2s2.2p2.(3P).5p,4D*,5/2,,,L10549,
132.1317,132.13275,15,,,185499.124,261180.59,2s2.2p2.(3P).3s,4P,5/2,2s2.2p2.(3P).5p,4D*,7/2,,,L10549,
,132.14111,,,,185235.281,260911.96,2s2.2p2.(3P).3s,4P,1/2,2s2.2p2.(3P).5p,4D*,1/2,,,L11267,
132.2402,132.24357,9,,,185340.577,260958.62,2s2.2p2.(3P).3s,4P,3/2,2s2.2p2.(3P).5p,4D*,3/2,,,L10549,
,132.32522,,,,185340.577,260911.96,2s2.2p2.(3P).3s,4P,3/2,2s2.2p2.(3P).5p,4D*,1/2,,,L11267,
132.3731,132.37160,8,,,185499.124,261044.03,2s2.2p2.(3P).3s,4P,5/2,2s2.2p2.(3P).5p,4D*,5/2,,,L10549,
,132.52143,,,,185499.124,260958.62,2s2.2p2.(3P).3s,4P,5/2,2s2.2p2.(3P).5p,4D*,3/2,,,L11267,
137.3437,137.34338,7,5.40e+06,D,188888.543,261698.75,2s2.2p2.(3P).3s,2P,1/2,2s2.2p2.(3P).5p,2D*,3/2,,T5723LS,L10549,
137.3595,137.35995,8,6.48e+06,C,189068.514,261869.94,2s2.2p2.(3P).3s,2P,3/2,2s2.2p2.(3P).5p,2D*,5/2,,T5723LS,L10549,
137.6826,137.68371,4,1.07e+06,D,189068.514,261698.75,2s2.2p2.(3P).3s,2P,3/2,2s2.2p2.(3P).5p,2D*,3/2,,T5723LS,L10549,
139.2806,139.28018,4,,,188888.543,260686.27,2s2.2p2.(3P).3s,2P,1/2,2s2.2p2.(3P).5p,2S*,1/2,,,L10549,
139.6304,139.63018,8,,,189068.514,260686.27,2s2.2p2.(3P).3s,2P,3/2,2s2.2p2.(3P).5p,2S*,1/2,,,L10549,
143.3772,143.37685,6,5.10e+06,D,185235.281,254981.55,2s2.2p2.(3P).3s,4P,1/2,2s.2p3.(5S*).3s,4S*,3/2,,T5723LS,L10549,
143.5943,143.59363,8,1.01e+07,C,185340.577,254981.55,2s2.2p2.(3P).3s,4P,3/2,2s.2p3.(5S*).3s,4S*,3/2,,T5723LS,L10549,
143.9233,143.92128,8,1.51e+07,C,185499.124,254981.55,2s2.2p2.(3P).3s,4P,5/2,2s.2p3.(5S*).3s,4S*,3/2,,T5723LS,L10549,
150.2838,150.2886,15,4.99e+07,C+,165988.46,232527.09,2s.2p4,2D,5/2,2s2.2p2.(1D).3p,2P*,3/2,,T6172n,L10549,
150.3045,150.3068,10,5.53e+06,C+,165996.50,232527.09,2s.2p4,2D,3/2,2s2.2p2.(1D).3p,2P*,3/2,,T6172n,L10549,
150.4121,150.4123,12,5.56e+07,C+,165996.50,232480.44,2s.2p4,2D,3/2,2s2.2p2.(1D).3p,2P*,1/2,,T6172n,L10549,
155.9946,155.99444,6,2.30e+06,D,188888.543,252993.39,2s2.2p2.(3P).3s,2P,1/2,2s2.2p2.(1S).3p,2P*,3/2,,T5723LS,L10549,
156.0087,156.00944,8,9.21e+06,C,188888.543,252987.23,2s2.2p2.(3P).3s,2P,1/2,2s2.2p2.(1S).3p,2P*,1/2,,T5723LS,L10549,
,156.2989,,,,165988.46,229968.44,2s.2p4,2D,5/2,2s2.2p2.(1D).3p,2D*,3/2,,,L11267,
156.3150,156.3185,3,,,165996.50,229968.44,2s.2p4,2D,3/2,2s2.2p2.(1D).3p,2D*,3/2,,,L10549,
156.3485,156.3511,3,,,165988.46,229947.07,2s.2p4,2D,5/2,2s2.2p2.(1D).3p,2D*,5/2,,,L10549,
,156.3708,,,,165996.50,229947.07,2s.2p4,2D,3/2,2s2.2p2.(1D).3p,2D*,5/2,,,L11267,
156.4329,156.43362,10,1.14e+07,C,189068.514,252993.39,2s2.2p2.(3P).3s,2P,3/2,2s2.2p2.(1S).3p,2P*,3/2,,T5723LS,L10549,
156.4463,156.44870,5,4.57e+06,D,189068.514,252987.23,2s2.2p2.(3P).3s,2P,3/2,2s2.2p2.(1S).3p,2P*,1/2,,T5723LS,L10549,
,157.7141,,1.58e+05,E,211522.117,274928.0,2s2.2p2.(3P).3p,2D*,3/2,2s2.2p2.(1D).4d,2D,5/2,,T5723LS,,
,157.7439,,2.13e+06,D,211522.117,274916.0,2s2.2p2.(3P).3p,2D*,3/2,2s2.2p2.(1D).4d,2D,3/2,,T5723LS,,
157.8384,157.8384,5,,,203942.288,267298.23,2s2.2p2.(3P).3p,2S*,1/2,2s2.2p2.(3P).6s,2P,3/2,,,L10549,
,158.1813,,1.01e+06,D,211522.117,274740.7,2s2.2p2.(3P).3p,2D*,3/2,2s2.2p2.(1D).4d,2F,5/2,,T5723LS,,
,158.1896,,2.19e+06,D,211712.732,274928.0,2s2.2p2.(3P).3p,2D*,5/2,2s2.2p2.(1D).4d,2D,5/2,,T5723LS,,
,158.2197,,2.34e+05,E,211712.732,274916.0,2s2.2p2.(3P).3p,2D*,5/2,2s2.2p2.(1D).4d,2D,3/2,,T5723LS,,
,158.3310,,,,203942.288,267101.1?,2s2.2p2.(3P).3p,2S*,1/2,2s2.2p2.(3P).6s,2P,1/2,,,L11267,
,158.5571,,1.07e+06,D,211712.732,274781.5,2s2.2p2.(3P).3p,2D*,5/2,2s2.2p2.(1D).4d,2F,7/2,,T5723LS,,
,158.6597,,7.15e+04,E,211712.732,274740.7,2s2.2p2.(3P).3p,2D*,5/2,2s2.2p2.(1D).4d,2F,5/2,,T5723LS,,
159.3354,159.3397,20,2.27e+07,C+,165988.46,228747.45,2s.2p4,2D,5/2,2s2.2p2.(1D).3p,2F*,7/2,,T6172n,L10549,
159.3977,159.3997,10,1.51e+06,C+,165988.46,228723.84,2s.2p4,2D,5/2,2s2.2p2.(1D).3p,2F*,5/2,,T6172n,L10549,
159.4189,159.4201,18,2.11e+07,C+,165996.50,228723.84,2s.2p4,2D,3/2,2s2.2p2.(1D).3p,2F*,5/2,,T6172n,L10549,
161.6963,161.6929,8,3.84e+06,D,214229.671,276075.32,2s2.2p2.(3P).3p,2P*,3/2,2s2.2p2.(1S).3d,2D,5/2,,T5723LS,L10549,
,161.7756,,3.19e+06,D,214169.920,275983.95,2s2.2p2.(3P).3p,2P*,1/2,2s2.2p2.(1S).3d,2D,3/2,,T5723LS,L11267,
,161.9321,,6.37e+05,E,214229.671,275983.95,2s2.2p2.(3P).3p,2P*,3/2,2s2.2p2.(1S).3d,2D,3/2,,T5723LS,L11267,
163.2681,163.27054,5,,,185235.281,246483.317,2s2.2p2.(3P).3s,4P,1/2,2s2.2p2.(3P).4p,4P*,3/2,,,L10549,
,163.55172,,,,185340.577,246483.317,2s2.2p2.(3P).3s,4P,3/2,2s2.2p2.(3P).4p,4P*,3/2,,,L11267,
163.6249,163.62581,8,,,185340.577,246455.629,2s2.2p2.(3P).3s,4P,3/2,2s2.2p2.(3P).4p,4P*,5/2,,,L10549,
,163.70683,,,,185235.281,246320.086,2s2.2p2.(3P).3s,4P,1/2,2s2.2p2.(3P).4p,4P*,1/2,,,L11267,
163.7824,163.78262,8,,,185235.281,246291.822,2s2.2p2.(3P).3s,4P,1/2,2s2.2p2.(3P).4p,4S*,3/2,,,L10549,
163.9767,163.97692,10,,,185499.124,246483.317,2s2.2p2.(3P).3s,4P,5/2,2s2.2p2.(3P).4p,4P*,3/2,,,L10549,
163.9891,163.98951,10,,,185340.577,246320.086,2s2.2p2.(3P).3s,4P,3/2,2s2.2p2.(3P).4p,4P*,1/2,,,L10549,
164.0517,164.05140,12,,,185499.124,246455.629,2s2.2p2.(3P).3s,4P,5/2,2s2.2p2.(3P).4p,4P*,5/2,,,L10549,
,164.06556,,,,185340.577,246291.822,2s2.2p2.(3P).3s,4P,3/2,2s2.2p2.(3P).4p,4S*,3/2,,,L11267,
164.4924,164.49344,6,,,185499.124,246291.822,2s2.2p2.(3P).3s,4P,5/2,2s2.2p2.(3P).4p,4S*,3/2,,,L10549,
,164.6197,,3.63e+06,D,214169.920,274916.0,2s2.2p2.(3P).3p,2P*,1/2,2s2.2p2.(1D).4d,2D,3/2,,T5723LS,,
,164.7492,,4.34e+06,D,214229.671,274928.0,2s2.2p2.(3P).3p,2P*,3/2,2s2.2p2.(1D).4d,2D,5/2,,T5723LS,,
,164.7818,,7.23e+05,E,214229.671,274916.0,2s2.2p2.(3P).3p,2P*,3/2,2s2.2p2.(1D).4d,2D,3/2,,T5723LS,,
165.0664,165.06711,10,9.02e+06,C+,185235.281,245816.70,2s2.2p2.(3P).3s,4P,1/2,2s2.2p2.(3P).4p,4D*,3/2,,T5723LS,L10549,
165.1176,165.11828,12,1.51e+07,C+,185340.577,245903.224,2s2.2p2.(3P).3s,4P,3/2,2s2.2p2.(3P).4p,4D*,5/2,,T5723LS,L10549,
,165.19890,,1.80e+07,C+,185235.281,245768.37,2s2.2p2.(3P).3s,4P,1/2,2s2.2p2.(3P).4p,4D*,1/2,,T5723LS,L11267,
165.2045,165.20687,15,2.16e+07,C+,185499.124,246029.295,2s2.2p2.(3P).3s,4P,5/2,2s2.2p2.(3P).4p,4D*,7/2,,T5723LS,L10549,
165.3540,165.35452,10,1.15e+07,C+,185340.577,245816.70,2s2.2p2.(3P).3s,4P,3/2,2s2.2p2.(3P).4p,4D*,3/2,,T5723LS,L10549,
,165.48677,,3.58e+06,C,185340.577,245768.37,2s2.2p2.(3P).3s,4P,3/2,2s2.2p2.(3P).4p,4D*,1/2,,T5723LS,L11267,
165.5505,165.55168,10,6.43e+06,C+,185499.124,245903.224,2s2.2p2.(3P).3s,4P,5/2,2s2.2p2.(3P).4p,4D*,5/2,,T5723LS,L10549,
,165.78916,,1.07e+06,C,185499.124,245816.70,2s2.2p2.(3P).3s,4P,5/2,2s2.2p2.(3P).4p,4D*,3/2,,T5723LS,L11267,
,166.1545,,,,206786.286,266971.23,2s2.2p2.(3P).3p,4D*,3/2,2s2.2p2.(3P).6s,4P,5/2,,,L11267,
166.4060,166.4077,6,,,206877.865,266971.23,2s2.2p2.(3P).3p,4D*,5/2,2s2.2p2.(3P).6s,4P,5/2,,,L10549,
,166.4690,,,,206730.762,266802.0,2s2.2p2.(3P).3p,4D*,1/2,2s2.2p2.(3P).6s,4P,3/2,,,L11267,
,166.6230,,,,206786.286,266802.0,2s2.2p2.(3P).3p,4D*,3/2,2s2.2p2.(3P).6s,4P,3/2,,,L11267,
166.7565,166.7535,10*,,,207002.482,266971.23,2s2.2p2.(3P).3p,4D*,7/2,2s2.2p2.(3P).6s,4P,5/2,,,L10549,
166.7565,166.7577,10*,,,206730.762,266698.0,2s2.2p2.(3P).3p,4D*,1/2,2s2.2p2.(3P).6s,4P,1/2,,,L10549,
166.8794,166.8777,8,,,206877.865,266802.0,2s2.2p2.(3P).3p,4D*,5/2,2s2.2p2.(3P).6s,4P,3/2,,,L10549,
166.9138,166.9123,6,,,206786.286,266698.0,2s2.2p2.(3P).3p,4D*,3/2,2s2.2p2.(3P).6s,4P,1/2,,,L10549,
167.5907,167.5915,9,,,206971.68,266640.58,2s2.2p2.(1D).3s,2D,5/2,2s2.2p2.(1D).4p,2D*,5/2,,,L10549,
,167.5944,,,,206972.72,266640.58,2s2.2p2.(1D).3s,2D,3/2,2s2.2p2.(1D).4p,2D*,5/2,,,L11267,
,167.6372,,,,206971.68,266624.32,2s2.2p2.(1D).3s,2D,5/2,2s2.2p2.(1D).4p,2D*,3/2,,,L11267,
167.6394,167.6401,8,,,206972.72,266624.32,2s2.2p2.(1D).3s,2D,3/2,2s2.2p2.(1D).4p,2D*,3/2,,,L10549,
167.7378,167.7384,10,,,206971.68,266588.33,2s2.2p2.(1D).3s,2D,5/2,2s2.2p2.(1D).4p,2F*,7/2,,,L10549,
,167.7626,,,,206971.68,266579.73,2s2.2p2.(1D).3s,2D,5/2,2s2.2p2.(1D).4p,2F*,5/2,,,L11267,
167.7647,167.7655,10,,,206972.72,266579.73,2s2.2p2.(1D).3s,2D,3/2,2s2.2p2.(1D).4p,2F*,5/2,,,L10549,
168.3762,168.3761,7,,,230609.45,290000.3?,2s2.2p2.(1S).3s,2S,1/2,2s2.2p2.(1S).4p,2P*,3/2,,,L10549,
168.4033,168.4033,8,,,230609.45,289990.7?,2s2.2p2.(1S).3s,2S,1/2,2s2.2p2.(1S).4p,2P*,1/2,,,L10549,
169.1477,169.14267,8*,6.21e+05,D,188888.543,248010.23,2s2.2p2.(3P).3s,2P,1/2,2s2.2p2.(3P).4p,2D*,3/2,,T5723LS,L10549,
169.1477,169.15286,8*,7.45e+05,D,189068.514,248186.64,2s2.2p2.(3P).3s,2P,3/2,2s2.2p2.(3P).4p,2D*,5/2,,T5723LS,L10549,
169.6614,169.65913,4,1.23e+05,D,189068.514,248010.23,2s2.2p2.(3P).3s,2P,3/2,2s2.2p2.(3P).4p,2D*,3/2,,T5723LS,L10549,
170.7113,170.7097,8*,,,208392.258,266971.23,2s2.2p2.(3P).3p,4P*,3/2,2s2.2p2.(3P).6s,4P,5/2,,,L10549,
170.9790,170.9781,9,,,208484.202,266971.23,2s2.2p2.(3P).3p,4P*,5/2,2s2.2p2.(3P).6s,4P,5/2,,,L10549,
171.0707,171.0691,6,,,208346.104,266802.0,2s2.2p2.(3P).3p,4P*,1/2,2s2.2p2.(3P).6s,4P,3/2,,,L10549,
171.2039,171.2043,6,,,208392.258,266802.0,2s2.2p2.(3P).3p,4P*,3/2,2s2.2p2.(3P).6s,4P,3/2,,,L10549,
171.3730,171.3740,5,,,208346.104,266698.0,2s2.2p2.(3P).3p,4P*,1/2,2s2.2p2.(3P).6s,4P,1/2,,,L10549,
,171.4582,,,,228723.84,287047.1,2s2.2p2.(1D).3p,2F*,5/2,2s2.2p2.(1D).6s,2D,5/2,,,L11267,
171.4640,171.4626,8,,,228723.84,287045.6,2s2.2p2.(1D).3p,2F*,5/2,2s2.2p2.(1D).6s,2D,3/2,,,L10549,
171.4719,171.4742,8,,,208484.202,266802.0,2s2.2p2.(3P).3p,4P*,5/2,2s2.2p2.(3P).6s,4P,3/2,,,L10549,
171.5094,171.5097,8,,,208392.258,266698.0,2s2.2p2.(3P).3p,4P*,3/2,2s2.2p2.(3P).6s,4P,1/2,,,L10549,
171.5300,171.5276,8,,,228747.45,287047.1,2s2.2p2.(1D).3p,2F*,7/2,2s2.2p2.(1D).6s,2D,5/2,,,L10549,
174.5726,174.5721,15,4.15e+07,C,195710.47,252993.39,2s.2p4,2S,1/2,2s2.2p2.(1S).3p,2P*,3/2,,T5723LS,L10549,
