obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,Unnamed: 16
,172.5028,,2.11e+06,D,148940.17,206910.24,2s2.2p.3s,3P*,1,2s2.2p.4p,1S,0,,T6385,,
,173.2428,,3.91e+07,C,149187.80,206910.24,2s2.2p.3s,1P*,1,2s2.2p.4p,1S,0,,T6385,,
,174.0310,,2.21e+07,B,109217.6,166678.64,2s.2p3,3P*,2,2s2.2p.3p,3D,3,,T7333,,
,174.3197,,1.67e+07,B,109216.6,166582.45,2s.2p3,3P*,1,2s2.2p.3p,3D,2,,T7333,,
,174.3228,,5.40e+06,B,109217.6,166582.45,2s.2p3,3P*,2,2s2.2p.3p,3D,2,,T7333,,
,174.5046,,9.07e+06,B,109216.6,166521.69,2s.2p3,3P*,1,2s2.2p.3p,3D,1,,T7333,,
,174.5076,,5.97e+05,B,109217.6,166521.69,2s.2p3,3P*,2,2s2.2p.3p,3D,1,,T7333,,
,174.5256,,1.23e+07,B,109223.5,166521.69,2s.2p3,3P*,0,2s2.2p.3p,3D,1,,T7333,,
,176.3639,,5.29e+07,C+,155126.73,211827.67,2s.2p3,3S*,1,2s.2p2.(4P).3s,3P,2,,T6385n,,
,176.5140,,5.22e+07,C+,155126.73,211779.45,2s.2p3,3S*,1,2s.2p2.(4P).3s,3P,1,,T6385n,,
,176.6079,,5.18e+07,C+,155126.73,211749.35,2s.2p3,3S*,1,2s.2p2.(4P).3s,3P,0,,T6385n,,
,177.2735,,3.22e+05,D,148940.17,205350.18,2s2.2p.3s,3P*,1,2s2.2p.4p,1D,2,,T6385,,
,178.0551,,4.03e+06,C,149187.80,205350.18,2s2.2p.3s,1P*,1,2s2.2p.4p,1D,2,,T6385,,
,178.9402,,1.26e+07,B,164610.76,220495.36,2s2.2p.3p,1P,1,2s2.2p.5d,1D*,2,,T5520,,
,180.524,,2.48e+04,C,109216.6,164610.76,2s.2p3,3P*,1,2s2.2p.3p,1P,1,,T7333,,
,180.528,,3.05e+03,C,109217.6,164610.76,2s.2p3,3P*,2,2s2.2p.3p,1P,1,,T7333,,
,180.547,,4.06e+03,C,109223.5,164610.76,2s.2p3,3P*,0,2s2.2p.3p,1P,1,,T7333,,
,183.0527,,1.31e+06,C,148908.59,203537.66,2s2.2p.3s,3P*,0,2s2.2p.4p,3S,1,,T6385n,,
,183.1586,,4.24e+06,C,148940.17,203537.66,2s2.2p.3s,3P*,1,2s2.2p.4p,3S,1,,T6385n,,
,183.6172,,1.08e+07,C,149076.52,203537.66,2s2.2p.3s,3P*,2,2s2.2p.4p,3S,1,,T6385n,,
,183.9931,,3.97e+05,D,149187.80,203537.66,2s2.2p.3s,1P*,1,2s2.2p.4p,3S,1,,T6385,,
,184.0983,,1.09e+06,D,148940.17,203258.98,2s2.2p.3s,3P*,1,2s2.2p.4p,3P,2,,T6385n,,
,184.2284,,2.90e+06,D,148908.59,203189.03,2s2.2p.3s,3P*,0,2s2.2p.4p,3P,1,,T6385n,,
,184.3357,,4.28e+06,D,148940.17,203189.03,2s2.2p.3s,3P*,1,2s2.2p.4p,3P,1,,T6385n,,
,184.4259,,7.98e+06,D,148940.17,203162.48,2s2.2p.3s,3P*,1,2s2.2p.4p,3P,0,,T6385n,,
,184.5616,,7.56e+06,D,149076.52,203258.98,2s2.2p.3s,3P*,2,2s2.2p.4p,3P,2,,T6385n,,
,184.8002,,1.55e+06,D,149076.52,203189.03,2s2.2p.3s,3P*,2,2s2.2p.4p,3P,1,,T6385n,,
,185.1810,,3.81e+05,D,149187.80,203189.03,2s2.2p.3s,1P*,1,2s2.2p.4p,3P,1,,T6385,,
,185.2721,,4.34e+05,D,149187.80,203162.48,2s2.2p.3s,1P*,1,2s2.2p.4p,3P,0,,T6385,,
,185.7870,,1.76e+07,C+,148940.17,202765.26,2s2.2p.3s,3P*,1,2s2.2p.4p,3D,2,,T6385n,,
,185.8545,,1.39e+07,C+,148908.59,202714.12,2s2.2p.3s,3P*,0,2s2.2p.4p,3D,1,,T6385n,,
,185.9260,,2.38e+07,C+,149076.52,202861.36,2s2.2p.3s,3P*,2,2s2.2p.4p,3D,3,,T6385n,,
,185.9636,,8.11e+06,C+,148940.17,202714.12,2s2.2p.3s,3P*,1,2s2.2p.4p,3D,1,,T6385n,,
,186.2588,,5.13e+06,C+,149076.52,202765.26,2s2.2p.3s,3P*,2,2s2.2p.4p,3D,2,,T6385n,,
,186.4364,,5.45e+05,C+,149076.52,202714.12,2s2.2p.3s,3P*,2,2s2.2p.4p,3D,1,,T6385n,,
,186.6457,,8.64e+05,D,149187.80,202765.26,2s2.2p.3s,1P*,1,2s2.2p.4p,3D,2,,T6385,,
,186.8240,,1.14e+06,D,149187.80,202714.12,2s2.2p.3s,1P*,1,2s2.2p.4p,3D,1,,T6385,,
,187.7510,,4.77e+04,D,148908.59,202170.63,2s2.2p.3s,3P*,0,2s2.2p.4p,1P,1,,T6385,,
,187.8624,,2.37e+06,D,148940.17,202170.63,2s2.2p.3s,3P*,1,2s2.2p.4p,1P,1,,T6385,,
,188.7404,,3.63e+07,D,149187.80,202170.63,2s2.2p.3s,1P*,1,2s2.2p.4p,1P,1,,"T5520,T6385",,
,190.4892,,2.91e+06,C,170572.61,223069.02,2s2.2p.3p,3P,0,2s.2p2.(4P).3p,3S*,1,,T5520LS,,
,190.6173,,8.72e+06,C+,170607.89,223069.02,2s2.2p.3p,3P,1,2s.2p2.(4P).3p,3S*,1,,T5520LS,,
,190.8295,,1.45e+07,C+,170666.23,223069.02,2s2.2p.3p,3P,2,2s.2p2.(4P).3p,3S*,1,,T5520LS,,
,199.1301,,3.69e+07,B,164610.76,214829.18,2s2.2p.3p,1P,1,2s2.2p.5s,1P*,1,,T5520,,
obs_wl_air(nm),ritz_wl_air(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
,204.4761,,2.11e+07,B,174212.03,223101.82,2s2.2p.3p,1D,2,2s2.2p.6s,1P*,1,,T5520,,
,206.4989,,1.79e+05,D,155126.73,203537.66,2s.2p3,3S*,1,2s2.2p.4p,3S,1,,T6385,,
,207.6947,,5.31e+06,C+,155126.73,203258.98,2s.2p3,3S*,1,2s2.2p.4p,3P,2,,T6385n,,
,207.9970,,5.09e+06,C+,155126.73,203189.03,2s.2p3,3S*,1,2s2.2p.4p,3P,1,,T6385n,,
,208.1120,,5.27e+06,C+,155126.73,203162.48,2s.2p3,3S*,1,2s2.2p.4p,3P,0,,T6385n,,
,208.8657,,5.05e+05,C,166521.69,214384.13,2s2.2p.3p,3D,1,2s2.2p.5s,3P*,2,,T5520LS,,
,209.1312,,7.54e+06,C+,166582.45,214384.13,2s2.2p.3p,3D,2,2s2.2p.5s,3P*,2,,T5520LS,,
,209.4190,,1.25e+07,C+,166521.69,214257.69,2s2.2p.3p,3D,1,2s2.2p.5s,3P*,1,,T5520LS,,
209.553,209.5529,160,4.20e+07,C+,166678.64,214384.13,2s2.2p.3p,3D,3,2s2.2p.5s,3P*,2,,T5520LS,L3513,
209.620,209.6198,70,4.99e+07,C+,166521.69,214211.96,2s2.2p.3p,3D,1,2s2.2p.5s,3P*,0,,T5520LS,L3513,
209.686,209.6859,110,3.74e+07,C+,166582.45,214257.69,2s2.2p.3p,3D,2,2s2.2p.5s,3P*,1,,T5520LS,L3513,
213.018,213.0180,110,2.42e+07,B,174212.03,221141.61,2s2.2p.3p,1D,2,2s2.2p.5d,1F*,3,,T5520,L3513,
,213.901,,5.15e+01,B,48.7,46784.6,2s2.2p2,3P,1,2s.2p3,5S*,2,,T7333,,
214.278,214.277,160,1.27e+02,B,130.8,46784.6,2s2.2p2,3P,2,2s.2p3,5S*,2,,T7333,L3513,
,215.9927,,1.23e+07,B,174212.03,220495.36,2s2.2p.3p,1D,2,2s2.2p.5d,1D*,2,,T5520,,
,217.749,,1.72e-03,C,109216.6,155126.73,2s.2p3,3P*,1,2s.2p3,3S*,1,M1,T7333,,
,217.753,,2.89e-03,C,109217.6,155126.73,2s.2p3,3P*,2,2s.2p3,3S*,1,M1,T7333,,
,217.781,,2.31e-03,C,109223.5,155126.73,2s.2p3,3P*,0,2s.2p3,3S*,1,M1,T7333,,
,219.7506,,7.00e+06,C+,168892.21,214384.13,2s2.2p.3p,3S,1,2s2.2p.5s,3P*,2,,T5520LS,,
,220.3632,,6.94e+06,C+,168892.21,214257.69,2s2.2p.3p,3S,1,2s2.2p.5s,3P*,1,,T5520LS,,
,220.5855,,6.92e+06,C+,168892.21,214211.96,2s2.2p.3p,3S,1,2s2.2p.5s,3P*,0,,T5520LS,,
220.609,220.6087,160,7.04e+06,B,164610.76,209925.76,2s2.2p.3p,1P,1,2s2.2p.4d,1D*,2,,T5520,L3513,
,228.3639,,7.66e+06,C+,170607.89,214384.13,2s2.2p.3p,3P,1,2s2.2p.5s,3P*,2,,T5520LS,,
,228.5304,,3.55e+05,C,166521.69,210266.04,2s2.2p.3p,3D,1,2s2.2p.4d,3D*,2,,T5520LS,,
,228.6618,,2.64e+05,C,166582.45,210301.68,2s2.2p.3p,3D,2,2s2.2p.4d,3D*,3,,T5520LS,,
,228.6675,,1.77e+06,C+,166521.69,210239.83,2s2.2p.3p,3D,1,2s2.2p.4d,3D*,1,,T5520LS,,
228.669,228.6687,160,2.29e+07,C+,170666.23,214384.13,2s2.2p.3p,3P,2,2s2.2p.5s,3P*,2,,T5520LS,L3513,
228.844,228.8405,110,1.01e+07,C+,170572.61,214257.69,2s2.2p.3p,3P,0,2s2.2p.5s,3P*,1,,T5520LS,L3513,
,228.8483,,1.64e+06,C+,166582.45,210266.04,2s2.2p.3p,3D,2,2s2.2p.4d,3D*,2,,T5520LS,,
,228.9857,,5.89e+05,C,166582.45,210239.83,2s2.2p.3p,3D,2,2s2.2p.4d,3D*,1,,T5520LS,,
,229.0255,,7.59e+06,C+,170607.89,214257.69,2s2.2p.3p,3P,1,2s2.2p.5s,3P*,1,,T5520LS,,
,229.1660,,2.09e+06,C+,166678.64,210301.68,2s2.2p.3p,3D,3,2s2.2p.4d,3D*,3,,T5520LS,,
,229.2657,,3.03e+07,C+,170607.89,214211.96,2s2.2p.3p,3P,1,2s2.2p.5s,3P*,0,,T5520LS,,
,229.3320,,1.26e+07,C+,170666.23,214257.69,2s2.2p.3p,3P,2,2s2.2p.5s,3P*,1,,T5520LS,,
,229.3534,,3.66e+05,C,166678.64,210266.04,2s2.2p.3p,3D,3,2s2.2p.4d,3D*,2,,T5520LS,,
231.649,231.6489,220,1.75e+07,C+,166582.45,209737.97,2s2.2p.3p,3D,2,2s2.2p.4d,3F*,3,,T5520LS,L3513,
231.669,231.6680,160,1.65e+07,C+,166521.69,209673.65,2s2.2p.3p,3D,1,2s2.2p.4d,3F*,2,,T5520LS,L3513,
231.705,231.7039,285,1.97e+07,C+,166678.64,209823.91,2s2.2p.3p,3D,3,2s2.2p.4d,3F*,4,,T5520LS,L3513,
,231.9947,,3.06e+06,C+,166582.45,209673.65,2s2.2p.3p,3D,2,2s2.2p.4d,3F*,2,,T5520LS,,
,232.1664,,2.18e+06,C+,166678.64,209737.97,2s2.2p.3p,3D,3,2s2.2p.4d,3F*,3,,T5520LS,,
,232.5137,,8.57e+04,D,166678.64,209673.65,2s2.2p.3p,3D,3,2s2.2p.4d,3F*,2,,T5520LS,,
,232.6340,,1.83e+07,B,178273.38,221246.17,2s2.2p.3p,1S,0,2s2.2p.5d,1P*,1,,T5520,,
,238.6805,,3.30e+06,C,168892.21,210776.45,2s2.2p.3p,3S,1,2s2.2p.4d,3P*,0,,T5520LS,,
,238.8232,,3.29e+06,C+,168892.21,210751.43,2s2.2p.3p,3S,1,2s2.2p.4d,3P*,1,,T5520LS,,
,239.0869,,3.28e+06,C+,168892.21,210705.26,2s2.2p.3p,3S,1,2s2.2p.4d,3P*,2,,T5520LS,,
246.127,246.1270,160,4.11e+07,B,174212.03,214829.18,2s2.2p.3p,1D,2,2s2.2p.5s,1P*,1,,T5520,L3513,
,248.8123,,3.33e+06,C+,170572.61,210751.43,2s2.2p.3p,3P,0,2s2.2p.4d,3P*,1,,T5520LS,,
,248.8758,,9.97e+06,C+,170607.89,210776.45,2s2.2p.3p,3P,1,2s2.2p.4d,3P*,0,,T5520LS,,
,249.0245,,2.61e+07,C,166765.66,206910.24,2s.2p3,1P*,1,2s2.2p.4p,1S,0,,T6385,,
,249.0309,,2.49e+06,C+,170607.89,210751.43,2s2.2p.3p,3P,1,2s2.2p.4d,3P*,1,,T5520LS,,
,249.3177,,2.48e+06,C+,170607.89,210705.26,2s2.2p.3p,3P,1,2s2.2p.4d,3P*,2,,T5520LS,,
,249.3934,,4.13e+06,C+,170666.23,210751.43,2s2.2p.3p,3P,2,2s2.2p.4d,3P*,1,,T5520LS,,
249.683,249.6810,110,7.41e+06,C+,170666.23,210705.26,2s2.2p.3p,3P,2,2s2.2p.4d,3P*,2,,T5520LS,L3513,
249.697,,70,,,,,,,,,,,,,L3513,
252.022,252.0215,110,1.26e+07,C+,170572.61,210239.83,2s2.2p.3p,3P,0,2s2.2p.4d,3D*,1,,T5520LS,L3513,
252.079,252.0791,160,1.70e+07,C+,170607.89,210266.04,2s2.2p.3p,3P,1,2s2.2p.4d,3D*,2,,T5520LS,L3513,
252.223,252.2235,220,2.26e+07,C+,170666.23,210301.68,2s2.2p.3p,3P,2,2s2.2p.4d,3D*,3,,T5520LS,L3513,
,252.2459,,9.42e+06,C+,170607.89,210239.83,2s2.2p.3p,3P,1,2s2.2p.4d,3D*,1,,T5520LS,,
,252.4505,,5.64e+06,C+,170666.23,210266.04,2s2.2p.3p,3P,2,2s2.2p.4d,3D*,2,,T5520LS,,
,252.6177,,6.25e+05,C,170666.23,210239.83,2s2.2p.3p,3P,2,2s2.2p.4d,3D*,1,,T5520LS,,
259.094,259.0938,110,1.13e+07,D,166765.66,205350.18,2s.2p3,1P*,1,2s2.2p.4p,1D,2,,"T5520,T6385",L3513,
270.984,270.9841,160,2.64e+07,B,174212.03,211103.63,2s2.2p.3p,1D,2,2s2.2p.4d,1F*,3,,T5520,L3513,
,273.4735,,5.03e+06,B,178273.38,214829.18,2s2.2p.3p,1S,0,2s2.2p.5s,1P*,1,,T5520,,
,274.4678,,4.28e+04,D,166765.66,203189.03,2s.2p3,1P*,1,2s2.2p.4p,3P,1,,T6385,,
,278.0940,,1.76e+05,D,166765.66,202714.12,2s.2p3,1P*,1,2s2.2p.4p,3D,1,,T6385,,
279.922,279.9218,110,1.62e+07,B,174212.03,209925.76,2s2.2p.3p,1D,2,2s2.2p.4d,1D*,2,,T5520,L3513,
282.364,282.3631,110,2.39e+07,C+,166765.66,202170.63,2s.2p3,1P*,1,2s2.2p.4p,1P,1,,"T5520,T6385",L3513,
,285.864,,2.02e-03,C,109216.6,144187.94,2s.2p3,3P*,1,2s.2p3,1D*,2,M1,T7333,,
,285.873,,6.06e-03,C,109217.6,144187.94,2s.2p3,3P*,2,2s.2p3,1D*,2,M1,T7333,,
288.527,,160,,,,,,,,,,,,,L3513,
300.683,300.6830,220,9.19e+07,B,164610.76,197858.69,2s2.2p.3p,1P,1,2s2.2p.4s,1P*,1,,"T5520,T6385",L3513,
,302.3669,,2.27e+07,B,178273.38,211336.16,2s2.2p.3p,1S,0,2s2.2p.4d,1P*,1,,T5520,,
,306.283,,3.18e-02,C,48.7,32688.8,2s2.2p2,3P,1,2s2.2p2,1S,0,M1,T7333,,
,307.055,,1.55e-04,D,130.8,32688.8,2s2.2p2,3P,2,2s2.2p2,1S,0,E2,T7333,,
,312.5920,,6.11e+05,D,164610.76,196592.07,2s2.2p.3p,1P,1,2s2.2p.4s,3P*,1,,T6385,,
,317.687,,9.33e-04,D,15316.2,46784.6,2s2.2p2,1D,2,2s.2p3,5S*,2,,T4899,,
,319.0194,,3.30e+05,D,166521.69,197858.69,2s2.2p.3p,3D,1,2s2.2p.4s,1P*,1,,T6385,,
,319.6391,,2.09e+05,D,166582.45,197858.69,2s2.2p.3p,3D,2,2s2.2p.4s,1P*,1,,T6385,,
,331.1418,,1.09e+06,B,166521.69,196711.54,2s2.2p.3p,3D,1,2s2.2p.4s,3P*,2,,T6385n,,
,331.8097,,1.68e+07,B,166582.45,196711.54,2s2.2p.3p,3D,2,2s2.2p.4s,3P*,2,,T6385n,,
,332.4575,,2.84e+07,B,166521.69,196592.07,2s2.2p.3p,3D,1,2s2.2p.4s,3P*,1,,T6385n,,
,332.8724,,9.79e+07,B,166678.64,196711.54,2s2.2p.3p,3D,3,2s2.2p.4s,3P*,2,,T6385n,,
,332.9701,,2.01e+06,D,144187.94,174212.03,2s.2p3,1D*,2,2s2.2p.3p,1D,2,,T7333,,
,333.0317,,1.18e+08,B,166521.69,196540.23,2s2.2p.3p,3D,1,2s2.2p.4s,3P*,0,,T6385n,,
,333.1307,,8.83e+07,B,166582.45,196592.07,2s2.2p.3p,3D,2,2s2.2p.4s,3P*,1,,T6385n,,
,340.8127,,1.91e+07,B+,148940.17,178273.38,2s2.2p.3s,3P*,1,2s2.2p.3p,1S,0,,T7333,,
343.715,343.7145,360,1.91e+08,B+,149187.80,178273.38,2s2.2p.3s,1P*,1,2s2.2p.3p,1S,0,,T7333,L3513,
,345.1277,,1.14e+05,D,168892.21,197858.69,2s2.2p.3p,3S,1,2s2.2p.4s,1P*,1,,T6385,,
,359.3597,,1.21e+07,B,168892.21,196711.54,2s2.2p.3p,3S,1,2s2.2p.4s,3P*,2,,T6385n,,
,360.9097,,1.41e+07,B,168892.21,196592.07,2s2.2p.3p,3S,1,2s2.2p.4s,3P*,1,,T6385n,,
,361.5864,,1.53e+07,B,168892.21,196540.23,2s2.2p.3p,3S,1,2s2.2p.4s,3P*,0,,T6385n,,
,366.3829,,7.77e+04,D,170572.61,197858.69,2s2.2p.3p,3P,0,2s2.2p.4s,1P*,1,,T6385,,
,366.8572,,1.06e+05,D,170607.89,197858.69,2s2.2p.3p,3P,1,2s2.2p.4s,1P*,1,,T6385,,
,367.6443,,5.15e+04,D,170666.23,197858.69,2s2.2p.3p,3P,2,2s2.2p.4s,1P*,1,,T6385,,
,377.561,,6.61e+02,D,144187.94,170666.23,2s.2p3,1D*,2,2s2.2p.3p,3P,2,,T7333,,
,382.9795,,2.42e+07,B,170607.89,196711.54,2s2.2p.3p,3P,1,2s2.2p.4s,3P*,2,,T6385n,,
383.837,383.8374,285,6.98e+07,B,170666.23,196711.54,2s2.2p.3p,3P,2,2s2.2p.4s,3P*,2,,T6385n,L3513,
,384.1138,,5.99e+04,C,202765.26,228791.83,2s2.2p.4p,3D,2,2s.2p2.(4P).3p,3D*,3,,T5520LS,,
,384.2187,,3.06e+07,B,170572.61,196592.07,2s2.2p.3p,3P,0,2s2.2p.4s,3P*,1,,T6385n,,
,384.2449,,8.05e+04,C,202714.12,228731.81,2s2.2p.4p,3D,1,2s.2p2.(4P).3p,3D*,2,,T5520LS,,
,384.7404,,2.22e+07,B,170607.89,196592.07,2s2.2p.3p,3P,1,2s2.2p.4s,3P*,1,,T6385n,,
,384.7997,,4.01e+05,C+,202714.12,228694.30,2s2.2p.4p,3D,1,2s.2p2.(4P).3p,3D*,1,,T5520LS,,
,385.0017,,3.71e+05,C+,202765.26,228731.81,2s2.2p.4p,3D,2,2s.2p2.(4P).3p,3D*,2,,T5520LS,,
,385.5096,,8.82e+07,B,170607.89,196540.23,2s2.2p.3p,3P,1,2s2.2p.4s,3P*,0,,T6385n,,
,385.5374,,4.72e+05,C+,202861.36,228791.83,2s2.2p.4p,3D,3,2s.2p2.(4P).3p,3D*,3,,T5520LS,,
,385.5586,,1.33e+05,C,202765.26,228694.30,2s2.2p.4p,3D,2,2s.2p2.(4P).3p,3D*,1,,T5520LS,,
,385.6062,,3.71e+07,B,170666.23,196592.07,2s2.2p.3p,3P,2,2s2.2p.4s,3P*,1,,T6385n,,
,386.4318,,8.23e+04,C,202861.36,228731.81,2s2.2p.4p,3D,3,2s.2p2.(4P).3p,3D*,2,,T5520LS,,
,391.3892,,2.42e+07,C+,203189.03,228731.81,2s2.2p.4p,3P,1,2s.2p2.(4P).3p,3D*,2,,T5520LS,,
,391.5414,,3.22e+07,C+,203258.98,228791.83,2s2.2p.4p,3P,2,2s.2p2.(4P).3p,3D*,3,,T5520LS,,
,391.5572,,1.79e+07,C+,203162.48,228694.30,2s2.2p.4p,3P,0,2s.2p2.(4P).3p,3D*,1,,T5520LS,,
391.900,391.9001,360,7.56e+07,B+,164610.76,190120.24,2s2.2p.3p,1P,1,2s2.2p.3d,1P*,1,,T7333,L3513,
,391.9648,,1.34e+07,C+,203189.03,228694.30,2s2.2p.4p,3P,1,2s.2p2.(4P).3p,3D*,1,,T5520LS,,
,392.4640,,7.99e+06,C+,203258.98,228731.81,2s2.2p.4p,3P,2,2s.2p2.(4P).3p,3D*,2,,T5520LS,,
,393.0428,,8.84e+05,C+,203258.98,228694.30,2s2.2p.4p,3P,2,2s.2p2.(4P).3p,3D*,1,,T5520LS,,
395.585,395.5851,450,1.21e+07,B+,148940.17,174212.03,2s2.2p.3s,3P*,1,2s2.2p.3p,1D,2,,T7333,L3513,
,397.7310,,7.79e+03,B+,149076.52,174212.03,2s2.2p.3s,3P*,2,2s2.2p.3p,1D,2,,T7333,,
399.500,399.4997,1000,1.22e+08,A,149187.80,174212.03,2s2.2p.3s,1P*,1,2s2.2p.3p,1D,2,,T7333,L3513,
403.508,,360,,,,,,,,,,,,,L3513,
404.131,,550,,,,,,,,,,,,,L3513,
404.353,,360,,,,,,,,,,,,,L3513,
,404.674,,1.44e+03,C,144187.94,168892.21,2s.2p3,1D*,2,2s2.2p.3p,3S,1,,T7333,,
,409.8866,,1.80e+04,C,187437.56,211827.67,2s2.2p.3d,3D*,1,2s.2p2.(4P).3s,3P,2,,T6385,,
,410.2903,,2.68e+05,C,187461.56,211827.67,2s2.2p.3d,3D*,2,2s.2p2.(4P).3s,3P,2,,T6385,,
,410.6985,,4.57e+05,C,187437.56,211779.45,2s2.2p.3d,3D*,1,2s.2p2.(4P).3s,3P,1,,T6385,,
,410.8018,,1.52e+06,C,187491.90,211827.67,2s2.2p.3d,3D*,3,2s.2p2.(4P).3s,3P,2,,T6385,,
,410.959,,1.24e+02,D,164610.76,188937.24,2s2.2p.3p,1P,1,2s2.2p.3d,3P*,0,,T7333,,
,411.1039,,1.37e+06,C,187461.56,211779.45,2s2.2p.3d,3D*,2,2s.2p2.(4P).3s,3P,1,,T6385,,
,411.2070,,1.85e+06,C,187437.56,211749.35,2s2.2p.3d,3D*,1,2s.2p2.(4P).3s,3P,0,,T6385,,
,411.4335,,1.65e+05,B+,164610.76,188909.17,2s2.2p.3p,1P,1,2s2.2p.3d,3P*,1,,T7333,,
,412.3125,,4.37e+04,B+,164610.76,188857.37,2s2.2p.3p,1P,1,2s2.2p.3d,3P*,2,,T7333,,
,412.4081,,3.20e+07,C+,205597.97,229838.96,2s.2p2.(4P).3s,5P,1,2s.2p2.(4P).3p,5S*,2,,T5520LS,,
,413.3673,,5.30e+07,C+,205654.22,229838.96,2s.2p2.(4P).3s,5P,2,2s.2p2.(4P).3p,5S*,2,,T5520LS,,
,414.5774,,7.36e+07,C+,205724.81,229838.96,2s.2p2.(4P).3s,5P,3,2s.2p2.(4P).3p,5S*,2,,T5520LS,,
417.616,,285,,,,,,,,,,,,,L3513,
422.774,422.7736,285,1.08e+08,B,174212.03,197858.69,2s2.2p.3p,1D,2,2s2.2p.4s,1P*,1,,"T5520,T6385",L3513,
,423.6356,,1.93e+05,B,166521.69,190120.24,2s2.2p.3p,3D,1,2s2.2p.3d,1P*,1,,T7333,,
423.691,,285,,,,,,,,,,,,,L3513,
423.705,,220,,,,,,,,,,,,,L3513,
424.178,,450,,,,,,,,,,,,,L3513,
,431.906,,5.59e+03,B,155126.73,178273.38,2s.2p3,3S*,1,2s2.2p.3p,1S,0,,T7333,,
,435.2224,,2.59e+04,D,188857.37,211827.67,2s2.2p.3d,3P*,2,2s.2p2.(4P).3s,3P,2,,T6385,,
,437.4985,,6.31e+05,B+,164610.76,187461.56,2s2.2p.3p,1P,1,2s2.2p.3d,3D*,2,,T7333,,
,437.6630,,9.27e+03,D,188937.24,211779.45,2s2.2p.3d,3P*,0,2s.2p2.(4P).3s,3P,1,,T6385,,
,437.9585,,1.76e+05,B+,164610.76,187437.56,2s2.2p.3p,1P,1,2s2.2p.3d,3D*,1,,T7333,,
,439.3847,,5.21e+04,B,166582.45,189335.16,2s2.2p.3p,3D,2,2s2.2p.3d,1F*,3,,T7333,,
,441.250,,2.93e+03,B,166678.64,189335.16,2s2.2p.3p,3D,3,2s2.2p.3d,1F*,3,,T7333,,
,442.790,,4.09e+00,C,144187.94,166765.66,2s.2p3,1D*,2,2s.2p3,1P*,1,E2,T7333,,
443.274,,285,,,,,,,,,,,,,L3513,
,444.503,,1.20e+02,B,144187.94,166678.64,2s.2p3,1D*,2,2s2.2p.3p,3D,3,,T7333,,
444.703,444.7030,650,1.12e+08,B+,164610.76,187091.37,2s2.2p.3p,1P,1,2s2.2p.3d,1D*,2,,T7333,L3513,
,445.9937,,7.99e+06,D,166521.69,188937.24,2s2.2p.3p,3D,1,2s2.2p.3d,3P*,0,,T7333,,
,446.413,,5.85e+00,E,144187.94,166582.45,2s.2p3,1D*,2,2s2.2p.3p,3D,2,,T7333,,
,446.5529,,1.59e+06,D,166521.69,188909.17,2s2.2p.3p,3D,1,2s2.2p.3d,3P*,1,,T7333,,
,446.7014,,2.25e+05,D,174212.03,196592.07,2s2.2p.3p,1D,2,2s2.2p.4s,3P*,1,,T6385,,
,447.5886,,3.96e+04,D,166521.69,188857.37,2s2.2p.3p,3D,1,2s2.2p.3d,3P*,2,,T7333,,
,447.627,,3.40e+03,D,144187.94,166521.69,2s.2p3,1D*,2,2s2.2p.3p,3D,1,,T7333,,
,447.7682,,6.44e+06,D,166582.45,188909.17,2s2.2p.3p,3D,2,2s2.2p.3d,3P*,1,,T7333,,
,448.8095,,8.62e+05,D,166582.45,188857.37,2s2.2p.3p,3D,2,2s2.2p.3d,3P*,2,,T7333,,
,450.7560,,7.39e+06,D,166678.64,188857.37,2s2.2p.3p,3D,3,2s2.2p.3d,3P*,2,,T7333,,
453.041,,360,,,,,,,,,,,,,L3513,
,456.4760,,1.65e+06,B+,164610.76,186511.58,2s2.2p.3p,1P,1,2s2.2p.3d,3F*,2,,T7333,,
460.148,460.1478,550,2.22e+07,B+,148940.17,170666.23,2s2.2p.3s,3P*,1,2s2.2p.3p,3P,2,,T7333,L3513,
460.716,460.7153,450,3.15e+07,B+,148908.59,170607.89,2s2.2p.3s,3P*,0,2s2.2p.3p,3P,1,,T7333,L3513,
461.387,461.3868,360,2.12e+07,B+,148940.17,170607.89,2s2.2p.3s,3P*,1,2s2.2p.3p,3P,1,,T7333,L3513,
462.139,462.1393,450,9.04e+07,B+,148940.17,170572.61,2s2.2p.3s,3P*,1,2s2.2p.3p,3P,0,,T7333,L3513,
463.054,463.0539,870,7.48e+07,B+,149076.52,170666.23,2s2.2p.3s,3P*,2,2s2.2p.3p,3P,2,,T7333,L3513,
464.308,464.3086,550,4.39e+07,B+,149076.52,170607.89,2s2.2p.3s,3P*,2,2s2.2p.3p,3P,1,,T7333,L3513,
,465.4531,,1.92e+06,B,149187.80,170666.23,2s2.2p.3s,1P*,1,2s2.2p.3p,3P,2,,T7333,,
,466.7208,,2.31e+06,B,149187.80,170607.89,2s2.2p.3s,1P*,1,2s2.2p.3p,3P,1,,T7333,,
