obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,Unnamed: 18
263.73160,0.00003,263.731616,0.000012,18,,,49564.5038,87470.5419,3d4.(5D).4p,z 6D*,3/2,3d4.(5D).4d,f 6D,3/2,,,L18847,
263.747248,0.000007,263.747249,0.000010,57,,,34812.9263,72716.7178,3d4.(3H).4s,a 2H,11/2,3d4.(3G).4p,x 2G*,9/2,,,L18847,
263.74898,0.00003,263.748886,0.000021,7,,,67344.0068,105247.563,3d4.(3H).4p,y 4G*,5/2,3d4.(3H).4d,g 4G,5/2,,,L18847,
263.78497,0.00008,263.785036,0.000021,6,,,66256.4419,104154.804,3d4.(a 3P).4p,y 4P*,1/2,3d4.(a 3P).4d,4D,3/2,,,L18847,
263.791853,0.000013,263.791863,0.000014,44,,,66726.7823,104624.1636,3d4.(a 3P).4p,y 4P*,5/2,3d4.(a 3P).4d,4D,7/2,,,L18847,
263.8058,0.0008,263.805890,0.000009,2,,,30864.4328,68759.7991,3d4.(a 3P).4s,b 4P,5/2,3d4.(a 3F).4p,z 2F*,7/2,,,L18847,
263.830088,0.000013,263.830112,0.000014,28,,,67387.0906,105278.978,3d4.(a 3F).4p,z 2D*,5/2,3d4.(3H).4d,g 4G,7/2,,,L18847,
263.8477,0.0002,263.847620,0.000014,6,,,67448.5405,105337.9137,3d4.(a 3F).4p,y 4F*,9/2,3d4.(a 3F).4d,g 4H,11/2,,,L18847,
263.850325,0.000015,263.850342,0.000012,39,,,49564.5038,87453.4861,3d4.(5D).4p,z 6D*,3/2,3d4.(5D).4d,f 6D,1/2,,,L18847,
263.85814,0.00005,263.858177,0.000014,12,,,75716.4946,113604.352,3d4.(a 1G).4p,w 2G*,7/2,3d4.(a 1G).4d,2G,7/2,,,L18847,
263.901733,0.000008,263.901730,0.000012,150,,,49706.2607,87587.8656,3d4.(5D).4p,z 4P*,5/2,3d4.(5D).4d,f 6D,7/2,,,L18847,
263.989621,0.000008,263.989626,0.000012,79,,,49645.8058,87514.7986,3d4.(5D).4p,z 6D*,7/2,3d4.(5D).4d,f 6D,5/2,,,L18847,
263.99462,0.00006,263.994679,0.000021,23,,,67379.2950,105247.563,3d4.(a 3F).4p,z 2D*,3/2,3d4.(3H).4d,g 4G,5/2,,,L18847,
264.025498,0.000014,264.025489,0.000014,41,,,67867.7867,105731.6360,3d4.(a 3F).4p,x 4D*,5/2,3d4.(a 3F).4d,4D,5/2,,,L18847,
264.03946,0.00019,264.039394,0.000014,6,,,67393.4495,105255.3049,3d4.(a 3F).4p,y 4F*,7/2,3d4.(a 3F).4d,g 4H,9/2,,,L18847,
264.04155,0.00004,264.041586,0.000014,6,,,67588.8727,105450.4138,3d4.(3H).4p,z 2I*,13/2,3d4.(3H).4d,2H,11/2,,,L18847,
264.04227,0.00004,264.042393,0.000014,6,,,67870.2106,105731.6360,3d4.(a 3F).4p,x 4D*,3/2,3d4.(a 3F).4d,4D,5/2,,,L18847,
264.07838,0.00005,264.078374,0.000014,12,,,67875.3689,105731.6360,3d4.(a 3F).4p,x 4D*,7/2,3d4.(a 3F).4d,4D,5/2,,,L18847,
264.08734,0.00004,264.087332,0.000014,12,,,67344.0068,105198.9899,3d4.(3H).4p,y 4G*,5/2,3d4.(a 3F).4d,g 4H,7/2,,,L18847,
264.128178,0.000007,264.128179,0.000012,190,,,49838.3799,87687.5091,3d4.(5D).4p,z 6D*,9/2,3d4.(5D).4d,f 6D,9/2,,,L18847,
264.13692,0.00002,264.136929,0.000021,24,,,75809.9745,113657.850,3d4.(a 1G).4p,w 2G*,9/2,3d4.(a 1G).4d,2G,9/2,,,L18847,
264.13907,0.00003,264.13907,0.00003,13,,,66256.4419,104104.011,3d4.(a 3P).4p,y 4P*,1/2,3d4.(a 3P).4d,4D,1/2,,,L18847,
264.16108,0.00012,264.161162,0.000021,5,,,67012.0754,104856.479,3d4.(a 3F).4p,y 4F*,5/2,3d4.(3H).4d,4F,5/2,,,L18847,
264.17488,0.00008,264.174884,0.000009,7,,,32836.6527,70679.0907,3d5,b 4F,7/2,3d4.(3G).4p,x 4G*,9/2,,,L18847,
264.179063,0.000019,264.179056,0.000012,28,,,36272.5173,74114.3577,3d5,a 2G,9/2,3d4.(a 1G).4p,x 2F*,7/2,,,L18847,
264.18101,0.00010,264.181024,0.000021,5,,,67070.4394,104911.998,3d4.(a 3F).4p,y 4F*,3/2,3d4.(a 3P).4d,4P,5/2,,,L18847,
264.18929,0.00006,264.189299,0.000014,8,,,70107.6226,107947.9960,3d4.(a 3F).4p,y 2G*,9/2,3d4.(5D).5d,4F,9/2,,,L18847,
264.25382,0.00007,264.253762,0.000021,10,,,67506.0890,105337.232,3d4.(3H).4p,z 2I*,11/2,3d4.(3H).4d,2H,9/2,,,L18847,
264.25531,0.00009,264.255225,0.000014,6,,,69498.2137,107329.1472,3d4.(3G).4p,4F*,9/2,3d4.(a 3F).4d,2H,11/2,,,L18847,
264.29780,0.00012,264.297792,0.000009,5,,,32854.2497,70679.0907,3d5,b 4F,9/2,3d4.(3G).4p,x 4G*,9/2,,,L18847,
264.3051,0.0005,264.305266,0.000009,3,,,31168.5755,68992.3469,3d4.(a 3F).4s,a 4F,7/2,3d4.(3G).4p,y 4H*,9/2,,,L18847,
264.31930,0.00016,264.319301,0.000014,7,,,74707.3839,112529.147,3d4.(a 1G).4p,x 2H*,11/2,3d4.(a 1G).4d,2H,11/2,,,L18847,
264.35285,0.00003,264.352829,0.000013,21,,,31531.1762,69348.1427,3d5,a 2D,3/2,3d4.(a 3P).4p,2D*,3/2,,,L18847,
264.35565,0.00004,264.355656,0.000014,15,,,68476.8759,106293.4380,3d4.(3H).4p,z 2H*,9/2,3d4.(a 3F).4d,4G,11/2,,,L18847,
264.36766,0.00014,264.367744,0.000014,4,,,70107.6226,107922.4556,3d4.(a 3F).4p,y 2G*,9/2,3d4.(3G).4d,h 4H,9/2,,,L18847,
264.3884,0.0004,264.388257,0.000014,3,,,67387.0906,105198.9899,3d4.(a 3F).4p,z 2D*,5/2,3d4.(a 3F).4d,g 4H,7/2,,,L18847,
264.44870,0.00017,264.448693,0.000014,3*,,,69903.4828,107706.7413,3d4.(a 3F).4p,y 2G*,7/2,3d4.(3G).4d,g 4I,9/2,,,L18847,
264.44870,0.00017,264.448700,0.000014,3*,,,69506.0652,107309.3226,3d4.(3G).4p,4F*,7/2,3d4.(5D).5d,6F,5/2,,,L18847,
264.47119,0.00006,264.471162,0.000021,10,,,66354.7570,104154.804,3d4.(a 3P).4p,y 4P*,3/2,3d4.(a 3P).4d,4D,3/2,,,L18847,
264.50992,0.00005,264.50993,0.00004,10,,,66871.8296,104666.336,3d4.(a 3P).4p,z 2P*,1/2,3d4.(a 3P).4d,2P,1/2,,,L18847,
264.5695,0.0002,264.569208,0.000021,4*,,,67070.4394,104856.479,3d4.(a 3F).4p,y 4F*,3/2,3d4.(3H).4d,4F,5/2,,,L18847,
264.5695,0.0002,264.56976,0.00005,4*,,,74743.186,112529.147,3d4.(1I).4p,2I*,13/2,3d4.(a 1G).4d,2H,11/2,,,L18847,
264.61229,0.00008,264.612239,0.000014,7,,,67859.5593,105639.4545,3d4.(a 3F).4p,x 4D*,1/2,3d4.(a 3F).4d,4D,3/2,,,L18847,
264.64173,0.00012,264.64168,0.00004,4,,,68759.7991,106535.491,3d4.(a 3F).4p,z 2F*,7/2,3d4.(a 3F).4d,2F,5/2,,,L18847,
264.686869,0.000011,264.686866,0.000014,12,,,67870.2106,105639.4545,3d4.(a 3F).4p,x 4D*,3/2,3d4.(a 3F).4d,4D,3/2,,,L18847,
264.70681,0.00003,264.706819,0.000012,18,,,48398.8721,86165.2692,3d4.(5D).4p,z 6P*,3/2,3d4.(5D).4d,e 4S,3/2,,,L18847,
264.72166,0.00002,264.721652,0.000012,29,,,49706.2607,87470.5419,3d4.(5D).4p,z 4P*,5/2,3d4.(5D).4d,f 6D,3/2,,,L18847,
264.73621,0.00005,264.736159,0.000014,25*,,,69954.0517,107716.2636,3d4.(a 3P).4p,2D*,5/2,3d4.(5D).5d,4D,7/2,,,L18847,
264.73621,0.00005,264.736317,0.000014,25*,,,69638.5906,107400.7800,3d4.(3G).4p,4F*,3/2,3d4.(3G).4d,4G,5/2,,,L18847,
264.78131,0.00011,264.781352,0.000014,5,,,67369.0687,105124.8357,3d4.(3H).4p,y 4G*,11/2,3d4.(3H).4d,a 2K,13/2,,,L18847,
264.79642,0.00011,264.796171,0.000014,6,,,69170.3527,106924.0069,3d4.(3G).4p,y 4H*,11/2,3d4.(a 3F).4d,i 2G,9/2,,,L18847,
264.80805,0.00003,264.807993,0.000012,15,,,32355.6538,70107.6226,3d5,a 2F,7/2,3d4.(a 3F).4p,y 2G*,9/2,,,L18847,
264.825412,0.000008,264.825413,0.000012,82,,,49838.3799,87587.8656,3d4.(5D).4p,z 6D*,9/2,3d4.(5D).4d,f 6D,7/2,,,L18847,
264.84095,0.00013,264.84087,0.00005,4,,,66649.3915,104396.674,3d4.(a 3P).4p,z 2P*,3/2,3d4.(a 3P).4d,2P,3/2,,,L18847,
264.91695,0.00019,264.91692,0.00003,2,,,67867.7867,105604.234,3d4.(a 3F).4p,x 4D*,5/2,3d4.(a 3P).4d,2D,5/2,,,L18847,
264.96591,0.00014,264.966028,0.000009,4,,,32854.9399,70584.3934,3d5,b 4F,5/2,3d4.(3G).4p,y 2F*,5/2,,,L18847,
265.07839,0.00008,265.078315,0.000012,7,,,32603.3491,70316.8214,3d5,a 2F,5/2,3d4.(3G).4p,x 4G*,5/2,,,L18847,
265.136769,0.000011,265.136788,0.000014,56,,,70398.7981,108103.9536,3d4.(3G).4p,y 2H*,11/2,3d4.(3G).4d,h 4H,13/2,,,L18847,
265.197352,0.000007,265.197354,0.000014,190,,,67588.8727,105285.4176,3d4.(3H).4p,z 2I*,13/2,3d4.(3H).4d,a 2K,15/2,,,L18847,
265.20876,0.00010,265.20871,0.00005,6,,,67859.5593,105554.490,3d4.(a 3F).4p,x 4D*,1/2,3d4.(a 3F).4d,4D,1/2,,,L18847,
265.2144,0.0002,265.214383,0.000014,5,,,69903.4828,107597.6073,3d4.(a 3F).4p,y 2G*,7/2,3d4.(5D).5d,4D,5/2,,,L18847,
265.223449,0.000011,265.223446,0.000014,81,,,67369.0687,105061.9052,3d4.(3H).4p,y 4G*,11/2,3d4.(3H).4d,4F,9/2,,,L18847,
265.26818,0.00011,265.268225,0.000014,5,,,70107.6226,107794.0968,3d4.(a 3F).4p,y 2G*,9/2,3d4.(3G).4d,4G,11/2,,,L18847,
265.273887,0.000013,265.273881,0.000012,49,,,49005.8471,86691.5178,3d4.(5D).4p,z 4P*,3/2,3d4.(5D).4d,e 6P,5/2,,,L18847,
265.28374,0.00006,265.28368,0.00005,10,,,67870.2106,105554.490,3d4.(a 3F).4p,x 4D*,3/2,3d4.(a 3F).4d,4D,1/2,,,L18847,
265.358060,0.000006,265.358063,0.000007,840,3.5e+07,D,12032.5447,49706.2607,3d4.(5D).4s,a 6D,3/2,3d4.(5D).4p,z 4P*,5/2,,T3683,L18847,
265.395824,0.000009,265.395830,0.000014,76,,,68476.8759,106145.2311,3d4.(3H).4p,z 2H*,9/2,3d4.(3H).4d,f 2I,11/2,,,L18847,
265.567378,0.000011,265.567378,0.000014,38,,,69954.0517,107598.0757,3d4.(a 3P).4p,2D*,5/2,3d4.(a 3P).4d,2F,7/2,,,L18847,
265.57822,0.00007,265.578316,0.000009,8,,,31117.3254,68759.7991,3d4.(a 3F).4s,a 4F,5/2,3d4.(a 3F).4p,z 2F*,7/2,,,L18847,
265.63277,0.00006,265.63280,0.00003,10,,,69638.5906,107273.344,3d4.(3G).4p,4F*,3/2,3d4.(a 3P).4d,2F,5/2,,,L18847,
265.709863,0.000016,265.709882,0.000014,38,,,70394.1455,108017.9816,3d4.(3G).4p,y 2H*,9/2,3d4.(3G).4d,h 4H,11/2,,,L18847,
265.71427,0.00004,265.714270,0.000014,13,,,53566.2511,91189.4660,3d3.4s2,c 4F,7/2,3d4.(b 3F).4p,w 4G*,9/2,,,L18847,
265.745832,0.000008,265.745832,0.000014,160,,,67506.0890,105124.8357,3d4.(3H).4p,z 2I*,11/2,3d4.(3H).4d,a 2K,13/2,,,L18847,
265.78384,0.00018,265.783859,0.000014,3,,,67448.5405,105061.9052,3d4.(a 3F).4p,y 4F*,9/2,3d4.(3H).4d,4F,9/2,,,L18847,
265.79288,0.00002,265.792880,0.000014,12,,,67012.0754,104624.1636,3d4.(a 3F).4p,y 4F*,5/2,3d4.(a 3P).4d,4D,7/2,,,L18847,
265.81725,0.00002,265.817244,0.000014,24,,,70107.6226,107716.2636,3d4.(a 3F).4p,y 2G*,9/2,3d4.(5D).5d,4D,7/2,,,L18847,
265.842098,0.000009,265.842105,0.000014,74,,,68737.7714,106342.8956,3d4.(3H).4p,z 2H*,11/2,3d4.(3H).4d,f 2I,13/2,,,L18847,
265.858839,0.000006,265.858838,0.000007,950,5.8e+07,D,11961.7464,49564.5038,3d4.(5D).4s,a 6D,1/2,3d4.(5D).4p,z 6D*,3/2,,T3683,L18847,
265.889660,0.000009,265.889666,0.000012,78,,,32355.6538,69954.0517,3d5,a 2F,7/2,3d4.(a 3P).4p,2D*,5/2,,,L18847,
265.909759,0.000017,265.909762,0.000014,25,,,67333.7774,104929.334,3d4.(3H).4p,y 4G*,7/2,3d4.(3H).4d,4F,7/2,,,L18847,
265.92138,0.00006,265.921339,0.000021,6,,,67379.2950,104973.215,3d4.(a 3F).4p,z 2D*,3/2,3d4.(3H).4d,2F,5/2,,,L18847,
265.94669,0.00003,265.946680,0.000009,16,,,32836.6527,70426.9907,3d5,b 4F,7/2,3d4.(3G).4p,x 4G*,7/2,,,L18847,
