obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,Unnamed: 18
461.82359,0.00010,461.82363,0.00011,90,6.4e+05,C+,50730.224,72377.4484,5s.5p2,4P,5/2,5s2.6p,2P*,3/2,,T8718,L3149,
477.61,0.04,477.598,0.009,48,,,80455.1,101387.37,5s.5p2,2P,1/2,5s2.8p,2P*,3/2,,,L17864,
479.20732,0.00019,479.20730,0.00016,62h,4.0e+05,C+,71406.142,92268.106,5s2.5d,2D,3/2,5s2.7p,2P*,3/2,,T8718,L3149,
487.7209,0.0003,487.7209,0.0003,100,5.6e+06,B+,71406.142,91903.945,5s2.5d,2D,3/2,5s2.7p,2P*,1/2,,T8718,L3149,
489.51,0.04,489.450,0.005,66,,,90351.894,110777.28,5s2.6d,2D,5/2,5s.5p.(3P*).6s,4P*,3/2,,,L17864,
491.71,0.04,491.78,0.03,83,3.4e+06,D+,92268.106,112596.9,5s2.7p,2P*,3/2,5s2.11d,2D,5/2,,T9352,L17864,
494.42562,0.00020,494.42561,0.00017,150,4.9e+06,B+,72048.260,92268.106,5s2.5d,2D,5/2,5s2.7p,2P*,3/2,,T8718,L3149,
507.109,0.015,507.111,0.010,360*,1.4e+07,D+,89288.255,109002.3,5s2.4f,2F*,7/2,5s2.7g,2G,9/2,,T9352,L3368,
507.109,0.015,507.111,0.010,360*,5.e+05,E,89288.255,109002.3,5s2.4f,2F*,7/2,5s2.7g,2G,7/2,,T9352,L3368,
,,507.163,0.010,m,,,89294.055,109006.1,5s2.4f,2F*,5/2,5s2.9d,2D,3/2,,,L17864,
507.262,0.015,507.260,0.010,360,1.3e+07,D+,89294.055,109002.3,5s2.4f,2F*,5/2,5s2.7g,2G,7/2,,T9352,L3368,
533.23391,0.00016,533.23391,0.00011,1600,9.9e+07,B+,71493.273,90241.554,5s2.6p,2P*,1/2,5s2.6d,2D,3/2,,T8718,L3149,
556.19101,0.00016,556.19094,0.00015,2700,1.13e+08,B+,72377.4484,90351.894,5s2.6p,2P*,3/2,5s2.6d,2D,5/2,,T8718,L3149,
558.88152,0.00018,558.88153,0.00016,2600,7.8e+07,B+,71406.142,89294.055,5s2.5d,2D,3/2,5s2.4f,2F*,5/2,,T8718,L3149,
559.62644,0.00015,559.62636,0.00013,530h,1.91e+07,B+,72377.4484,90241.554,5s2.6p,2P*,3/2,5s2.6d,2D,3/2,,T8718,L3149,
579.69078,0.00015,579.69075,0.00013,490,5.1e+06,B+,72048.260,89294.055,5s2.5d,2D,5/2,5s2.4f,2F*,5/2,,T8718,L3149,
579.8860,0.0003,579.88578,0.00017,2700,7.7e+07,B+,72048.260,89288.255,5s2.5d,2D,5/2,5s2.4f,2F*,7/2,,T8718,L3149,
596.584,0.006,596.578,0.005,470H,7.6e+06,D+,92268.106,109025.72,5s2.7p,2P*,3/2,5s2.9d,2D,5/2,,T9352,L3149,
607.76331,0.00019,607.76304,0.00015,1500*,2.7e+07,D+,89288.255,105737.482,5s2.4f,2F*,7/2,5s2.6g,2G,9/2,,T9352,L3149,
607.76331,0.00019,607.76304,0.00015,1500*,1.0e+06,D+,89288.255,105737.482,5s2.4f,2F*,7/2,5s2.6g,2G,7/2,,T9352,L3149,
607.97696,0.00024,607.97742,0.00018,1400,2.6e+07,D+,89294.055,105737.482,5s2.4f,2F*,5/2,5s2.6g,2G,7/2,,T9352,L3149,
624.21,0.07,624.113,0.016,380,,,90351.894,106370.2,5s2.6d,2D,5/2,5s2.9p,2P*,3/2,,,L17864,
642.84,0.07,642.908,0.010,760,,,98402.412,113952.44,5s2.8s,2S,1/2,5s.5p.(3P*).6s,2P*,1/2,,,"L17864,L18891",
645.35422,0.00012,645.35421,0.00013,2500,7.0e+07,B+,56886.363,72377.4484,5s2.6s,2S,1/2,5s2.6p,2P*,3/2,,T8718,L3149,
656.97,0.07,656.851,0.013,830,,,109025.72,124245.66,5s2.9d,2D,5/2,5s.5p.(3P*).5d,4P*,3/2,,,L17864,
666.11,0.08,666.11,0.08,1000,1.6e+07,D+,90351.894,105360.3,5s2.6d,2D,5/2,5s2.6f,2F*,7/2,,T9352,L17864,
676.0812,0.0003,676.08103,0.00023,840,3.82e+07,B+,71493.273,86280.318,5s2.6p,2P*,1/2,5s2.7s,2S,1/2,,T8718,L3149,
684.41859,0.00020,684.41863,0.00014,1300,6.0e+07,B+,56886.363,71493.273,5s2.6s,2S,1/2,5s2.6p,2P*,1/2,,T8718,L3149,
719.0776,0.0003,719.07778,0.00026,1100,7.2e+07,B+,72377.4484,86280.318,5s2.6p,2P*,3/2,5s2.7s,2S,1/2,,T8718,L3149,
723.01,0.09,723.005,0.016,670,1.2e+07,D+,91903.945,105731.3,5s2.7p,2P*,1/2,5s2.8d,2D,3/2,,T9352,L17864,
731.45,0.09,731.417,0.012,500,,,100284.111,113952.44,5s2.7d,2D,3/2,5s.5p.(3P*).6s,2P*,1/2,,,"L17864,L18891",
738.71651,0.00024,738.71637,0.00016,480,2.27e+06,B+,58844.181,72377.4484,5s.5p2,2D,3/2,5s2.6p,2P*,3/2,,T8718,L3149,
740.822,0.021,740.827,0.013,380,1.3e+07,D+,92268.106,105762.82,5s2.7p,2P*,3/2,5s2.8d,2D,5/2,,T9352,L3368,
772.96,0.10,772.83,0.07,450,,,99660.978,112596.9,5s2.5f,2F*,7/2,5s2.11d,2D,5/2,,,L17864,
774.1425,0.0003,774.1423,0.0003,500,1.89e+07,B+,59463.481,72377.4484,5s.5p2,2D,5/2,5s2.6p,2P*,3/2,,T8718,L3149,
,,774.51,0.03,m,,,99666.327,112574.1,5s2.5f,2F*,5/2,5s2.11d,2D,3/2,,,L17864,
782.597,0.009,782.596,0.006,190,4.7e+06,D+,91903.945,104678.41,5s2.7p,2P*,1/2,5s2.9s,2S,1/2,,T9352,L3149,
790.3532,0.0004,790.3532,0.0003,280,1.96e+07,B+,58844.181,71493.273,5s.5p2,2D,3/2,5s2.6p,2P*,1/2,,T8718,L3149,
805.572,0.009,805.561,0.006,53,8.6e+06,D+,92268.106,104678.41,5s2.7p,2P*,3/2,5s2.9s,2S,1/2,,T9352,L3149,
905.8880,0.0004,905.8886,0.0003,2600*,6.8e+07,D+,89288.255,100324.111,5s2.4f,2F*,7/2,5s2.5g,2G,9/2,,T9352,L3149,
905.8880,0.0004,905.8886,0.0003,2600*,2.4e+06,D+,89288.255,100324.111,5s2.4f,2F*,7/2,5s2.5g,2G,7/2,,T9352,L3149,
906.3658,0.0005,906.3649,0.0004,2200,6.5e+07,D+,89294.055,100324.111,5s2.4f,2F*,5/2,5s2.5g,2G,7/2,,T9352,L3149,
1060.7434,0.0006,1060.7429,0.0006,1300,4.9e+07,D+,90241.554,99666.327,5s2.6d,2D,3/2,5s2.5f,2F*,5/2,,T9352,L3149,
1073.9257,0.0006,1073.9254,0.0005,1200,5.1e+07,D+,90351.894,99660.978,5s2.6d,2D,5/2,5s2.5f,2F*,7/2,,T9352,L3149,
obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
,,2352.114,0.022,,6.94e-01,A+,0.00,4251.494,5s2.5p,2P*,1/2,5s2.5p,2P*,3/2,M1,T6406,,
