obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,Unnamed: 16
,478.5364,,2.6e+07,D,137879.37,158770.58,3s2.3p3.(2P*).4s,3P*,2,3s2.3p3.(2P*).4p,3D,2,,"T1619CA,LS",,
479.455,479.4556,99000,1.04e+08,C,107879.66,128730.82,3s2.3p3.(4S*).4s,5S*,2,3s2.3p3.(4S*).4p,5P,3,,T8043,L1617,
,479.5699,,2.8e+06,E,137879.37,158725.56,3s2.3p3.(2P*).4s,3P*,2,3s2.3p3.(2P*).4p,3D,1,,"T1619CA,LS",,
,479.8305,,6.2e+05,E,126220.74,147055.61,3s2.3p3.(2D*).3d,3F*,3,3s2.3p3.(2D*).4p,3F,2,,"T1619CA,LS",,
481.006,481.0070,29000,9.9e+07,C,107879.66,128663.57,3s2.3p3.(4S*).4s,5S*,2,3s2.3p3.(4S*).4p,5P,2,,T8043,L1617,
,481.1609,,3.4e+07,D,149800.12,170577.38,3s2.3p3.(2D*).4p,3P,2,3s2.3p3.(2D*).5s,3D*,3,,"T1619CA,LS",,
481.947,481.9480,16000,1.00e+08,C,107879.66,128622.99,3s2.3p3.(4S*).4s,5S*,2,3s2.3p3.(4S*).4p,5P,1,,T8043,L1617,
,481.9756,,5.1e+06,E,126458.10,147200.24,3s2.3p3.(2D*).3d,3F*,4,3s2.3p3.(2D*).4p,3F,4,,"T1619CA,LS",,
,482.0960,,8.5e+06,D,149800.12,170537.08,3s2.3p3.(2D*).4p,3P,2,3s2.3p3.(2D*).5s,3D*,2,,"T1619CA,LS",,
,482.5705,,9.5e+05,E,149800.12,170516.69,3s2.3p3.(2D*).4p,3P,2,3s2.3p3.(2D*).5s,3D*,1,,"T1619CA,LS",,
,483.6702,,4.4e+05,E,126458.10,147127.57,3s2.3p3.(2D*).3d,3F*,4,3s2.3p3.(2D*).4p,3F,3,,"T1619CA,LS",,
,485.7045,,2.5e+07,D,149954.18,170537.08,3s2.3p3.(2D*).4p,3P,1,3s2.3p3.(2D*).5s,3D*,2,,"T1619CA,LS",,
,486.1861,,1.4e+07,D,149954.18,170516.69,3s2.3p3.(2D*).4p,3P,1,3s2.3p3.(2D*).5s,3D*,1,,"T1619CA,LS",,
,487.7688,,1.9e+07,D,150020.90,170516.69,3s2.3p3.(2D*).4p,3P,0,3s2.3p3.(2D*).5s,3D*,1,,"T1619CA,LS",,
,489.1696,,3.3e+04,E,126033.54,146470.64,3s2.3p3.(2D*).3d,3F*,2,3s2.3p3.(2D*).4p,3D,3,,"T1619CA,LS",,
489.677,489.6783,81000,8.8e+07,D,126784.37,147200.24,3s2.3p3.(2D*).4s,3D*,3,3s2.3p3.(2D*).4p,3F,4,,"T1277,T1619CA,LS",L1617,
,489.8909,,1.1e+07,D,137771.77,158178.78,3s2.3p3.(2P*).4s,3P*,0,3s2.3p3.(2P*).4p,3S,1,,"T1619CA,LS",,
490.478,490.4776,47000,8.1e+07,D,126744.97,147127.57,3s2.3p3.(2D*).4s,3D*,2,3s2.3p3.(2D*).4p,3F,3,,"T1277,T1619CA,LS",L1617,
,490.7176,,3.2e+07,D,137806.15,158178.78,3s2.3p3.(2P*).4s,3P*,1,3s2.3p3.(2P*).4p,3S,1,,"T1619CA,LS",,
,491.4275,,1.0e+07,D,126784.37,147127.57,3s2.3p3.(2D*).4s,3D*,3,3s2.3p3.(2D*).4p,3F,3,,"T1277,T1619CA,LS",,
491.773,491.7730,26000,7.5e+07,D,126726.70,147055.61,3s2.3p3.(2D*).4s,3D*,1,3s2.3p3.(2D*).4p,3F,2,,"T1277,T1619CA,LS",L1617,
,492.2154,,1.4e+07,D,126744.97,147055.61,3s2.3p3.(2D*).4s,3D*,2,3s2.3p3.(2D*).4p,3F,2,,"T1277,T1619CA,LS",,
,492.4246,,1.6e+06,E,126033.54,146335.55,3s2.3p3.(2D*).3d,3F*,2,3s2.3p3.(2D*).4p,3D,2,,"T1619CA,LS",,
,492.4877,,5.2e+07,D,137879.37,158178.78,3s2.3p3.(2P*).4s,3P*,2,3s2.3p3.(2P*).4p,3S,1,,"T1619CA,LS",,
,492.5165,,1.5e+07,E,126033.54,146331.76,3s2.3p3.(2D*).3d,3F*,2,3s2.3p3.(2D*).4p,3D,1,,"T1619CA,LS",,
,493.1721,,4.1e+05,E,126784.37,147055.61,3s2.3p3.(2D*).4s,3D*,3,3s2.3p3.(2D*).4p,3F,2,,"T1277,T1619CA,LS",,
,493.6918,,1.2e+06,E,126220.74,146470.64,3s2.3p3.(2D*).3d,3F*,3,3s2.3p3.(2D*).4p,3D,3,,"T1619CA,LS",,
,497.0075,,1.3e+07,E,126220.74,146335.55,3s2.3p3.(2D*).3d,3F*,3,3s2.3p3.(2D*).4p,3D,2,,"T1619CA,LS",,
499.548,499.5473,10000,1.3e+07,E,126458.10,146470.64,3s2.3p3.(2D*).3d,3F*,4,3s2.3p3.(2D*).4p,3D,3,,"T1619CA,LS",L1617,
,506.8123,,9.7e+06,D,126744.97,146470.64,3s2.3p3.(2D*).4s,3D*,2,3s2.3p3.(2D*).4p,3D,3,,"T1619CA,LS",,
507.826,507.8267,26000,7.7e+07,D,126784.37,146470.64,3s2.3p3.(2D*).4s,3D*,3,3s2.3p3.(2D*).4p,3D,3,,"T1619CA,LS",L1617,
,509.8317,,1.3e+07,D,126726.70,146335.55,3s2.3p3.(2D*).4s,3D*,1,3s2.3p3.(2D*).4p,3D,2,,"T1619CA,LS",,
,509.9303,,6.4e+07,D,126726.70,146331.76,3s2.3p3.(2D*).4s,3D*,1,3s2.3p3.(2D*).4p,3D,1,,"T1619CA,LS",,
,510.3072,,5.9e+07,D,126744.97,146335.55,3s2.3p3.(2D*).4s,3D*,2,3s2.3p3.(2D*).4p,3D,2,,"T1619CA,LS",,
,510.4059,,2.1e+07,D,126744.97,146331.76,3s2.3p3.(2D*).4s,3D*,2,3s2.3p3.(2D*).4p,3D,1,,"T1619CA,LS",,
,511.3356,,1.3e+07,E,126784.37,146335.55,3s2.3p3.(2D*).4s,3D*,3,3s2.3p3.(2D*).4p,3D,2,,"T1619CA,LS",,
,521.7740,,7.7e+07,D,112609.36,131769.41,3s2.3p3.(4S*).4s,3S*,1,3s2.3p3.(4S*).4p,3P,0,,"T1277,T694,T1619CA,LS",,
521.794,521.7945,56000,7.7e+07,C,112609.36,131768.66,3s2.3p3.(4S*).4s,3S*,1,3s2.3p3.(4S*).4p,3P,2,,"T1277,T694,T1619CA,LS",L1617,
522.136,522.1362,23000,7.7e+07,C,112609.36,131756.12,3s2.3p3.(4S*).4s,3S*,1,3s2.3p3.(4S*).4p,3P,1,,"T1277,T694,T1619CA,LS",L1617,
539.212,539.2125,15000,1.0e+08,D,129066.96,147607.37,3s2.3p3.(2D*).4s,1D*,2,3s2.3p3.(2D*).4p,1F,3,,T8043,L1617,
542.323,542.3257,99000,1.8e+07,D,110296.84,128730.82,3s2.3p3.(4S*).3d,5D*,4,3s2.3p3.(4S*).4p,5P,3,,T1277LS,L1617,
542.351,542.3516,10000,3.7e+06,D,110297.72,128730.82,3s2.3p3.(4S*).3d,5D*,3,3s2.3p3.(4S*).4p,5P,3,,T1277LS,L1617,
,542.4352,,5.6e+05,E,110300.56,128730.82,3s2.3p3.(4S*).3d,5D*,2,3s2.3p3.(4S*).4p,5P,3,,T1277LS,,
544.337,544.3375,19000,1.5e+07,D,110297.72,128663.57,3s2.3p3.(4S*).3d,5D*,3,3s2.3p3.(4S*).4p,5P,2,,T1277LS,L1617,
544.421,544.4217,10000,9.5e+06,D,110300.56,128663.57,3s2.3p3.(4S*).3d,5D*,2,3s2.3p3.(4S*).4p,5P,2,,T1277LS,L1617,
,544.4976,,2.4e+06,D,110303.12,128663.57,3s2.3p3.(4S*).3d,5D*,1,3s2.3p3.(4S*).4p,5P,2,,T1277LS,,
,545.6275,,8.4e+06,D,110300.56,128622.99,3s2.3p3.(4S*).3d,5D*,2,3s2.3p3.(4S*).4p,5P,1,,T1277LS,,
545.702,545.7037,5600,1.1e+07,D,110303.12,128622.99,3s2.3p3.(4S*).3d,5D*,1,3s2.3p3.(4S*).4p,5P,1,,T1277LS,L1617,
,545.7455,,4.8e+06,D,110304.52,128622.99,3s2.3p3.(4S*).3d,5D*,0,3s2.3p3.(4S*).4p,5P,1,,T1277LS,,
,556.8761,,5.0e+07,D,153258.61,171210.94,3s2.3p3.(2D*).4p,1D,2,3s2.3p3.(2D*).5s,1D*,2,,T1619CA,,
609.469,609.468,1900,5.3e+07,D,129066.96,145470.16,3s2.3p3.(2D*).4s,1D*,2,3s2.3p3.(2D*).4p,1P,1,,T1619CA,L1617,
,616.184,,2.29e+00,C,11653.58,27878.02,3s2.3p4,1D,2,3s2.3p4,1S,0,E2,T761,,
,639.940,,4.0e+06,E,146014.75,161636.89,3s2.3p3.(2P*).3d,3P*,2,3s2.3p3.(4S*).5p,3P,2,,"T1619CA,LS",,
666.167,,1400,,,,,,,,,,,,,L1617,
668.602,,1300,,,,,,,,,,,,,L1617,
671.341,,1200,,,,,,,,,,,,,L1617,
,675.938,,1.3e+07,E,143998.08,158788.25,3s2.3p3.(2P*).3d,3F*,4,3s2.3p3.(2P*).4p,3D,3,,"T1619CA,LS",,
,684.188,,1.1e+06,E,144176.42,158788.25,3s2.3p3.(2P*).3d,3F*,3,3s2.3p3.(2P*).4p,3D,3,,"T1619CA,LS",,
,685.017,,1.2e+07,E,144176.42,158770.58,3s2.3p3.(2P*).3d,3F*,3,3s2.3p3.(2P*).4p,3D,2,,"T1619CA,LS",,
,692.201,,3.1e+04,E,144345.56,158788.25,3s2.3p3.(2P*).3d,3F*,2,3s2.3p3.(2P*).4p,3D,3,,"T1619CA,LS",,
,693.049,,1.5e+06,E,144345.56,158770.58,3s2.3p3.(2P*).3d,3F*,2,3s2.3p3.(2P*).4p,3D,2,,"T1619CA,LS",,
,695.219,,1.3e+07,E,144345.56,158725.56,3s2.3p3.(2P*).3d,3F*,2,3s2.3p3.(2P*).4p,3D,1,,"T1619CA,LS",,
,835.308,,1.9e+06,E,119800.32,131768.66,3s2.3p3.(4S*).3d,3D*,2,3s2.3p3.(4S*).4p,3P,2,,"T1619CA,LS",,
836.071,836.070,1000,1.1e+07,E,119811.22,131768.66,3s2.3p3.(4S*).3d,3D*,3,3s2.3p3.(4S*).4p,3P,2,,"T1619CA,LS",L1617,
836.184,836.184,560,9.6e+06,E,119800.32,131756.12,3s2.3p3.(4S*).3d,3D*,2,3s2.3p3.(4S*).4p,3P,1,,"T1619CA,LS",L1617,
838.267,838.267,180,1.3e+07,E,119843.31,131769.41,3s2.3p3.(4S*).3d,3D*,1,3s2.3p3.(4S*).4p,3P,0,,"T1619CA,LS",L1617,
,838.319,,1.3e+05,E,119843.31,131768.66,3s2.3p3.(4S*).3d,3D*,1,3s2.3p3.(4S*).4p,3P,2,,"T1619CA,LS",,
839.202,839.202,100,3.2e+06,E,119843.31,131756.12,3s2.3p3.(4S*).3d,3D*,1,3s2.3p3.(4S*).4p,3P,1,,"T1619CA,LS",L1617,
,857.870,,5.5e-04,D,0.00,11653.58,3s2.3p4,3P,2,3s2.3p4,1D,2,E2,T761,,
,857.870,,1.03e-01,C,0.00,11653.58,3s2.3p4,3P,2,3s2.3p4,1D,2,M1,"T335,T761",,
,912.360,,5.8e-05,D,696.00,11653.58,3s2.3p4,3P,1,3s2.3p4,1D,2,E2,T761,,
,912.360,,2.93e-02,C,696.00,11653.58,3s2.3p4,3P,1,3s2.3p4,1D,2,M1,"T335,T761",,
,938.083,,1.2e-05,D,996.47,11653.58,3s2.3p4,3P,0,3s2.3p4,1D,2,E2,T761,,
1043.283,,38,,,,,,,,,,,,,L1617,
1050.662,,10,,,,,,,,,,,,,L1617,
1050.912,,14,,,,,,,,,,,,,L1617,
1051.246,,19,,,,,,,,,,,,,L1617,
1051.417,,25,,,,,,,,,,,,,L1617,
1080.147,,9,,,,,,,,,,,,,L1617,
1088.542,,5,,,,,,,,,,,,,L1617,
1095.571,,1,,,,,,,,,,,,,L1617,
obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
,10035.4,,4.78e-07,C,0.00,996.47,3s2.3p4,3P,2,3s2.3p4,3P,0,E2,T761,,
,14367.8,,6.0e-08,C,0.00,696.00,3s2.3p4,3P,2,3s2.3p4,3P,1,E2,T761,,
,14367.8,,7.62e-03,A,0.00,696.00,3s2.3p4,3P,2,3s2.3p4,3P,1,M1,T335,,
,33281.2,,1.44e-03,A,696.00,996.47,3s2.3p4,3P,1,3s2.3p4,3P,0,M1,T335,,
