Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
,,9/2,10,,64207.585,,0.002,,   9  5d4.(3F2).6p 4F*               :     8  5d4.(3H).6p          2H*  ,L12177
,,3/2,4,,64255.162,,0.004,,  11  5d4.(3D).6p 4F*                :    10  5d3.(2P).6s.(1P).6p  2D*  ,L12177
,,5/2,6,,64310.114,,0.006,,   7  5d4.(1F).6p 2D*                :     6  5d4.(3F2).6p         2D*  ,L12177
,,7/2,8,,64356.750,,0.004,,  11  5d4.(3F2).6p 4F*               :     9  5d3.(2G).6s.(3G).6p  4F*  ,L12177
,,9/2,10,,64516.226,,0.002,,  14  5d4.(3G).6p 4F*                :    13  5d4.(3D).6p          4F*  ,L12177
,,3/2,4,,64804.173,,0.005,,   8  5d4.(3F2).6p 2D*               :     7  5d3.(2G).6s.(3G).6p  4F*  ,L12177
,,7/2,8,,64896.325,,0.004,,  14  5d4.(1F).6p 2G*                :     7  5d3.(2F).6s.(1F).6p  2G*  ,L12177
,,11/2,12,,64969.172,,0.003,,  18  5d4.(3G).6p 4G*                :    15  5d3.(2H).6s.(3H).6p  4I*  ,L12177
,,5/2,6,,64990.383,,0.004,,   9  5d4.(3F2).6p 2F*               :     6  5d4.(3G).6p          4G*  ,L12177
,,9/2,10,,65003.292,,0.002,,  23  5d3.(2H).6s.(3H).6p 4I*        :     9  5d3.(2G).6s.(3G).6p  4G*  ,L12177
,,3/2,4,,65299.715,,0.005,,   9  5d4.(3D).6p 4P*                :     9  5d3.(4P).6s.(5P).6p  4D*  ,L12177
,,11/2,12,,65326.546,,0.002,,  20  5d3.(2G).6s.(3G).6p 4G*        :    10  5d3.(2H).6s.(1H).6p  2H*  ,L12177
,,7/2,8,,65455.496,,0.004,,  12  5d3.(2H).6s.(3H).6p 4H*        :    11  5d3.(2G).6s.(3G).6p  4H*  ,L12177
5d3.(4P).6s.(5P).6p,6S*,5/2,6,,65481.012,,0.010,,  49                                 :     7  5d3.(4P).6s.(5P).6p  4P*  ,L12177
,,7/2,8,,65643.968,,0.004,,  13  5d3.(4F).6s.(3F).6p 2F*        :     9  5d4.(3F2).6p         2F*  ,L12177
,,11/2,12,,65684.866,,0.002,,  14  5d4.(3H).6p 2I*                :    10  5d4.(3H).6p          2H*  ,L12177
,,7/2,8,,66026.803,,0.004,,  10  5d3.(2H).6s.(3H).6p 4H*        :     8  5d3.(4F).6s.(3F).6p  4G*  ,L12177
,,5/2,6,,66144.496,,0.006,,  11  5d2.6s2.(3F).6p 4G*            :     8  5d3.(4F).6s.(3F).6p  2F*  ,L12177
,,9/2,10,,66271.003,,0.002,,  14  5d3.(4F).6s.(3F).6p 4G*        :    13  5d4.(3H).6p          2H*  ,L12177
,,11/2,12,,66703.457,,0.003,,  14  5d4.(1I).6p 2H*                :    14  5d3.(2H).6s.(3H).6p  4I*  ,L12177
,,9/2,10,,66816.290,,0.005,,  16  5d4.(3G).6p 4G*                :    13  5d3.(2H).6s.(3H).6p  4G*  ,L12177
,,7/2,8,,66898.059,,0.005,,  11  5d4.(3G).6p 4G*                :     7  5d4.(3D).6p          4F*  ,L12177
,,9/2,10,,67028.654,,0.005,,  17  5d4.(3D).6p 4F*                :    10  5d3.(2D2).6s.(3D).6p 4F*  ,L12177
,,5/2,6,,67173.555,,0.007,,  17  5d4.(3D).6p 4F*                :    12  5d4.(3G).6p          4G*  ,L12177
,,9/2,10,,67847.271,,0.006,,  24  5d3.(2H).6s.(3H).6p 4H*        :     9  5d4.(3G).6p          2G*  ,L12177
,,11/2,12,,68012.627,,0.004,,  29  5d3.(2G).6s.(3G).6p 4H*        :    10  5d3.(2H).6s.(3H).6p  4H*  ,L12177
5d4.(1I).6p,2K*,13/2,14,,68079.006,,0.002,,  47                                 :    31  5d4.(3H).6p          2I*  ,L12177
5d4.(1I).6p,2K*,15/2,16,,72821.142,,0.003,,  59                                 :    22  5d3.(2H).6s.(3H).6p  4I*  ,L12177
,,7/2,8,,68362.322,,0.005,,  11  5d4.(3G).6p 2F*                :     9  5d4.(3G).6p          4H*  ,L12177
,,5/2,6,,68443.785,,0.006,,  14  5d4.(3F2).6p 4D*               :     9  5d3.(2D2).6s.(3D).6p 4D*  ,L12177
,,3/2,4,,68499.486,,0.010,,   8  5d4.(3D).6p 4F*                :     7  5d4.(3F2).6p         4D*  ,L12177
,,7/2,8,,68619.990,,0.005,,   7  5d3.(4P).6s.(5P).6p 4D*        :     6  5d4.(1F).6p          2F*  ,L12177
,,9/2,10,,68734.663,,0.006,,  16  5d4.(3G).6p 4H*                :    12  5d4.(3G).6p          2H*  ,L12177
5d3.(2H).6s.(3H).6p,4I*,13/2,14,,69035.063,,0.004,,  42                                 :    11  5d4.(3H).6p          4H*  ,L12177
5d3.(2H).6s.(3H).6p,4I*,15/2,16,,70845.790,,0.003,,  72                                 :    28  5d4.(1I).6p          2K*  ,L12177
,,5/2,6,,69060.711,,0.009,,   8  5d4.(1D2).6p 2F*               :     6  5d3.(2H).6s.(3H).6p  4G*  ,L12177
,,9/2,10,,69105.775,,0.004,,   9  5d3.(2H).6s.(3H).6p 4H*        :     8  5d4.(3F2).6p         4G*  ,L12177
,,5/2,6,,69481.712,,0.008,,  11  5d4.(3G).6p 2F*                :     6  5d4.(3D).6p          2F*  ,L12177
,,7/2,8,,69580.334,,0.006,,   6  5d3.(2H).6s.(3H).6p 4G*        :     5  5d4.(3G).6p          2F*  ,L12177
,,11/2,12,,69587.792,,0.004,,  14  5d4.(3G).6p 4G*                :    10  5d3.(2H).6s.(3H).6p  4I*  ,L12177
5d3.(2H).6s.(3H).6p,4H*,13/2,14,,70000.529,,0.003,,  40                                 :    19  5d4.(1I).6p          2I*  ,L12177
,,7/2,8,,70211.800,,0.005,,   7  5d3.(2D2).6s.(3D).6p 4D*       :     7  5d4.(1G2).6p         2F*  ,L12177
,,7/2,8,,70674.184,,0.003,,   8  5d3.(4F).6s.(3F).6p 2F*        :     8  5d4.(1G2).6p         2F*  ,L12177
,,9/2,10,,70902.470,,0.006,,  14  5d4.(3G).6p 4G*                :    10  5d4.(3G).6p          2G*  ,L12177
,,11/2,12,,71164.174,,0.005,,  25  5d4.(1I).6p 2I*                :    13  5d3.(2H).6s.(3H).6p  4H*  ,L12177
5d4.(1I).6p,2I*,13/2,14,,71220.067,,0.003,,  41                                 :    11  5d4.(3H).6p          2I*  ,L12177
,,9/2,10,,71245.032,,0.005,,  12  5d4.(3H).6p 2H*                :    10  5d3.(2H).6s.(1H).6p  2G*  ,L12177
,,9/2,10,,71785.392,,0.003,,  20  5d4.(1I).6p 2H*                :    11  5d4.(1F).6p          2G*  ,L12177
,,11/2,12,,72180.632,,0.005,,  20  5d4.(3G).6p 2H*                :    16  5d4.(3H).6p          2H*  ,L12177
,,9/2,10,,72401.581,,0.004,,  11  5d4.(1G1).6p 2G*               :    11  5d3.(4F).6s.(3F).6p  2G*  ,L12177
,,9/2,10,,72557.895,,0.007,,  11  5d4.(1I).6p 2H*                :     7  5d4.(3G).6p          2H*  ,L12177
,,7/2,8,,72597.303,,0.008,,  10  5d3.(2D2).6s.(3D).6p 4F*       :     9  5d3.(2D1).6s.(3D).6p 4F*  ,L12177
,,11/2,12,,73266.317,,0.006,,  25  5d3.(2H).6s.(1H).6p 2I*        :    16  5d4.(3G).6p          2H*  ,L12177
,,7/2,8,,73427.537,,0.006,,  19  5d3.(2F).6s.(3F).6p 4G*        :    11  5d3.(2H).6s.(3H).6p  4G*  ,L12177
,,9/2,10,,73705.965,,0.008,,  27  5d3.(2H).6s.(1H).6p 2H*        :     9  5d3.(2G).6s.(1G).6p  2H*  ,L12177
,,9/2,10,,74446.931,,0.006,,  10  5d4.(1G2).6p 2G*               :     9  5d4.(3D).6p          4F*  ,L12177
W III (5d4 5D<0>),Limit,---,,[,132000,],1200,,                                                                        ,L12177
