Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
,*,5/2,6,,31599.63,,,1.55,                                ,
,*,3/2,4,,31638.79,,,1.595,                                ,
,*,15/2,16,,31646.49,,,1.295,                                ,
,*,5/2,6,,31669.82,,,1.52,                                ,
,*,9/2,10,,31701.67,,,1.250,                                ,
,*,5/2,6,,31725.56,,,1.916,                                ,
,*,11/2,12,,31768.14,,,1.18,                                ,
,*,7/2,8,,31774.52,,,1.285,                                ,
,*,11/2,12,,31830.06,,,1.28,                                ,
,*,1/2,2,,31902.10,,,-0.54,                                ,
,*,7/2,8,,31915.67,,,1.46,                                ,
4f5.5d.6s?,*,15/2,16,,31926.40,,,1.415,                                ,
,*,3/2,4,,31954.10,,,1.94,                                ,
,*,11/2,12,,31978.55,,,1.23,                                ,
,*,15/2,16,,31998.58,,,1.34,                                ,
,*,9/2,10,,32006.64,,,1.12,                                ,
,*,3/2,4,,32053.66,,,1.275,                                ,
,*,11/2,12,,32060.28,,,1.285,                                ,
,*,1/2,2,,32067.40,,,-0.150,                                ,
,*,13/2,14,,32130.57,,,1.33,                                ,
,*,7/2,8,,32204.31,,,1.47,                                ,
,*,3/2,4,,32223.45,,,1.285,                                ,
,*,13/2,14,,32286.05,,,1.27,                                ,
,*,1/2,2,,32296.32,,,2.74,                                ,
,*,9/2,10,,32299.89,,,1.355,                                ,
,*,7/2,8,,32344.44,,,1.310,                                ,
,*,9/2,10,,32345.32,,,1.510,                                ,
,*,3/2,4,,32358.56,,,1.42,                                ,
,*,7/2,8,,32380.78,,,1.52,                                ,
,*,5/2,6,,32397.48,,,1.06,                                ,
,*,9/2,10,,32434.70,,,1.455,                                ,
,*,7/2,8,,32451.66,,,1.22,                                ,
,*,3/2,4,,32492.65,,,2.07,                                ,
,*,11/2,12,,32513.09,,,1.230,                                ,
,*,7/2,8,,32549.64,,,1.60,                                ,
,*,11/2,12,,32589.29,,,1.230,                                ,
,*,5/2,6,,32603.65,,,1.44,                                ,
,*,5/2,6,,32675.17,,,1.16,                                ,
,*,5/2,6,,32685.70,,,1.665,                                ,
,*,11/2,12,,32690.37,,,1.240,                                ,
,*,13/2,14,,32726.78,,,1.205,                                ,
,*,13/2,14,,32852.81,,,1.360,                                ,
,*,9/2,10,,32857.54,,,1.36,                                ,
,*,5/2,6,,32935.43,,,1.175,                                ,
,*,9/2,10,,32945.19,,,1.39,                                ,
,*,3/2,4,,33069.10,,,1.83,                                ,
,*,5/2,6,,33107.10,,,0.84,                                ,
,*,11/2,12,,33153.69,,,1.42,                                ,
,*,5/2,6,,33218.75,,,1.500,                                ,
,*,3/2,4,,33227.9,,,1.73,                                ,
,*,9/2,10,,33252.45,,,1.22,                                ,
,*,11/2,12,,33286.30,,,1.25,                                ,
,*,7/2,8,,33333.40,,,1.43,                                ,
,*,9/2,10,,33364.81,,,1.64,                                ,
,*,5/2,6,,33539.60,,,1.55,                                ,
,*,7/2,8,,33576.60,,,1.07,                                ,
,*,11/2,12,,33598.70,,,1.39,                                ,
,*,9/2,10,,33613.43,,,1.12,                                ,
,*,7/2,8,,33630.20,,,1.07,                                ,
,8F*,1/2,2,,33661.26,,,3.00,                                ,
,*,5/2,6,,33689.50,,,1.47,                                ,
,*,15/2,16,,33763.45,,,1.34,                                ,
,*,9/2,10,,33772.54,,,1.14,                                ,
,*,11/2,12,,33775.84,,,1.41,                                ,
,*,13/2,14,,33809.85,,,1.310,                                ,
,*,9/2,10,,33852.93,,,1.11,                                ,
,*,7/2,8,,33881.94,,,1.44,                                ,
,*,15/2,16,,33934.48,,,1.280,                                ,
,*,9/2,10,,34040.37,,,1.35,                                ,
,*,5/2,6,,34066.75,,,1.58,                                ,
,*,3/2,4,,34068.41,,,1.540,                                ,
,*,11/2,12,,34133.81,,,1.27,                                ,
,*,13/2,14,,34145.44,,,1.440,                                ,
,*,11/2,12,,34188.47,,,1.395,                                ,
,*,11/2,12,,34205.91,,,1.26,                                ,
,*,11/2,12,,34330.90,,,1.33,                                ,
,*,9/2,10,,34374.70,,,1.21,                                ,
,*,11/2,12,,34418.95,,,1.46,                                ,
,*,5/2,6,,34453.83,,,0.95,                                ,
,*,13/2,14,,34457.57,,,1.23,                                ,
,*,9/2,10,,34496.00,,,1.090,                                ,
,*,7/2,8,,34505.80,,,0.89,                                ,
,*,9/2,10,,34722.26,,,1.43,                                ,
,*,13/2,14,,34745.47,,,1.02:,                                ,
,*,13/2,14,,34768.41,,,1.35:,                                ,
,*,13/2,14,,34890.85,,,1.33,                                ,
,*,3/2,4,,34910.60,,,0.58,                                ,
,*,5/2,6,,34913.49,,,0.945,                                ,
,*,9/2,10,,34951.90,,,1.320,                                ,
,*,7/2,8,,35101.70,,,0.80,                                ,
,*,11/2,12,,35192.21,,,1.09,                                ,
,*,15/2,16,,35261.20,,,1.32,                                ,
,*,7/2,8,,35303.60,,,1.12,                                ,
,*,9/2,10,,35348.60,,,1.36,                                ,
,*,9/2,10,,35463.91,,,1.295,                                ,
,*,1/2,2,,35535.52,,,-1.19,                                ,
,*,11/2,12,,35547.50,,,1.415,                                ,
,*,5/2,6,,35583.40,,,0.98,                                ,
,*,3/2,4,,35966.59,,,1.20,                                ,
,*,9/2,10,,36107.66,,,1.270,                                ,
,*,1/2,2,,37488.95,,,-0.40,                                ,
,*,3/2,4,,37569.11,,,0.58,                                ,
,*,3/2,4,,37586.27,,,0.55,                                ,
,*,19/2,20,,38505.66,,,1.36,                                ,
Sm III (4f6.5s2.5p6 7F<0>),Limit,---,,[,89350,],160,,                                ,L19870c180
