Configuration,Term,J,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Leading percentages,Reference
"=""3s2.3p3.(2D*).4f""","=""3G""","=""3""","=""""","=""182095.96""","=""""","=""""","=""  85                                        ""","="""""
"=""3s2.3p3.(2D*).4f""","=""3G""","=""4""","=""""","=""182116.52""","=""""","=""""","=""  62         :    22  3s2.3p3.(2D*).4f 3F   ""","="""""
"=""3s2.3p3.(2D*).4f""","=""3G""","=""5""","=""""","=""182225.75""","=""""","=""""","=""  89                                        ""","="""""
"=""3s2.3p3.(2D*).4f""","=""aD""","=""2""","=""""","=""182180.42""","=""""","=""""","=""  40         :    35  3s2.3p3.(2D*).4f 3D   ""","="""""
"=""3s2.3p3.(2D*).4f""","=""aD""","=""3""","=""""","=""182185.10""","=""""","=""""","=""  83         :    11  3s2.3p3.(2D*).4f 3F   ""","="""""
"=""3s2.3p3.(2D*).4f""","=""aD""","=""1""","=""""","=""182316.29""","=""""","=""""","=""  89         :    10  3s2.3p3.(2D*).4f 1P   ""","="""""
"=""3s2.3p3.(2D*).4f""","=""3H""","=""5""","=""""","=""182191.60""","=""""","=""""","=""  56         :    34  3s2.3p3.(2D*).4f 1H   ""","="""""
"=""3s2.3p3.(2D*).4f""","=""3H""","=""4""","=""""","=""182199.52""","=""""","=""""","=""  95                                        ""","="""""
"=""3s2.3p3.(2D*).4f""","=""3H""","=""6""","=""""","=""182258.95""","=""""","=""""","="" 100                                        ""","="""""
"=""3s2.3p3.(2D*).4f""","=""3F""","=""4""","=""""","=""182232.74""","=""""","=""""","=""  68         :    30  3s2.3p3.(2D*).4f 3G   ""","="""""
"=""3s2.3p3.(2D*).4f""","=""3F""","=""3""","=""""","=""182253.22""","=""""","=""""","=""  77         :    10  3s2.3p3.(2D*).4f 3G   ""","="""""
"=""3s2.3p3.(2D*).4f""","=""3F""","=""2""","=""""","=""182273.29""","=""""","=""""","=""  68         :    23  3s2.3p3.(2D*).4f 3D   ""","="""""
"=""3s2.3p3.(2D*).4f""","=""1H""","=""5""","=""""","=""182257.40""","=""""","=""""","=""  59         :    40  3s2.3p3.(2D*).4f 3H   ""","="""""
"=""3s2.3p3.(4S*).8p""","=""5P""","=""1""","=""""","=""182267.94""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).8p""","=""5P""","=""2""","=""""","=""182270.12""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).8p""","=""5P""","=""3""","=""""","=""182274.06""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(2D*).4f""","=""1P""","=""1""","=""""","=""182280.59""","=""""","=""""","=""  81         :    11  3s2.3p3.(2D*).4f 3P   ""","="""""
"=""3s2.3p3.(2D*).4f""","=""1G""","=""4""","=""""","=""182305.56""","=""""","=""""","=""  83                                        ""","="""""
"=""3s2.3p3.(2D*).4f""","=""3P""","=""2""","=""""","=""182313.51""","=""""","=""""","=""  71         :    17  3s2.3p3.(2D*).4f 1D   ""","="""""
"=""3s2.3p3.(2D*).4f""","=""3P""","=""1""","=""""","=""182347.76""","=""""","=""""","=""  88                                        ""","="""""
"=""3s2.3p3.(2D*).4f""","=""3P""","=""0""","=""""","=""182355.10""","=""""","=""""","="" 100                                        ""","="""""
"=""3s2.3p3.(2D*).4f""","=""1F""","=""3""","=""""","=""182314.46""","=""""","=""""","=""  87                                        ""","="""""
"=""3s2.3p3.(2D*).4f""","=""bD""","=""2""","=""""","=""182324.13""","=""""","=""""","=""  39         :    37  3s2.3p3.(2D*).4f 3D   ""","="""""
"=""3s2.3p3.(2P*).5s""","=""3P*""","=""0""","=""""","=""182339.84""","=""""","=""""","="" 100                                        ""","="""""
"=""3s2.3p3.(2P*).5s""","=""3P*""","=""1""","=""""","=""182374.41""","=""""","=""""","=""  99                                        ""","="""""
"=""3s2.3p3.(2P*).5s""","=""3P*""","=""2""","=""""","=""182450.75""","=""""","=""""","=""  99                                        ""","="""""
"=""3s2.3p3.(4S*).7f""","=""5F""","=""5""","=""""","=""182972.89""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).7f""","=""5F""","=""2""","=""""","=""182973.70""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).7f""","=""5F""","=""3""","=""""","=""182973.70""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).7f""","=""5F""","=""1""","=""""","=""182973.70""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).7f""","=""5F""","=""4""","=""""","=""182973.70""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).7f""","=""3F""","=""2""","=""""","=""183007.83""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).7f""","=""3F""","=""3""","=""""","=""183007.86""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).7f""","=""3F""","=""4""","=""""","=""183008.06""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).7g""","=""3G*""","=""3""","=""""","=""183089.63""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).7g""","=""3G*""","=""4""","=""""","=""183089.63""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).7g""","=""3G*""","=""5""","=""""","=""183090.57""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).7g""","=""5G*""","=""6""","=""""","=""183089.68""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).7g""","=""5G*""","=""5""","=""""","=""183089.73""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).7g""","=""5G*""","=""4""","=""""","=""183089.74""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).7g""","=""5G*""","=""3""","=""""","=""183089.80""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(2P*).5s""","=""1P*""","=""1""","=""""","=""183348.99""","=""""","=""""","=""  99                                        ""","="""""
"=""3s2.3p3.(2P*).4d""","=""3F*""","=""4""","=""""","=""184630.27""","=""""","=""""","=""  98                                        ""","="""""
"=""3s2.3p3.(2P*).4d""","=""3F*""","=""3""","=""""","=""184657.37""","=""""","=""""","=""  97                                        ""","="""""
"=""3s2.3p3.(2P*).4d""","=""3F*""","=""2""","=""""","=""184660.32""","=""""","=""""","=""  96                                        ""","="""""
"=""3s2.3p3.(4S*).8f""","=""5F""","=""5""","=""""","=""185113.90""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).8f""","=""5F""","=""3""","=""""","=""185113.90""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).8f""","=""5F""","=""4""","=""""","=""185113.90""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).8f""","=""5F""","=""2""","=""""","=""185113.90""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).8f""","=""3F""","=""3""","=""""","=""185139.37""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).8f""","=""3F""","=""4""","=""""","=""185139.39""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).8g""","=""5G*""","=""3""","=""""","=""185195.95""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).8g""","=""5G*""","=""6""","=""""","=""185196.15""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).8g""","=""5G*""","=""4""","=""""","=""185196.23""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).8g""","=""5G*""","=""5""","=""""","=""185196.25""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).8g""","=""3G*""","=""4""","=""""","=""185196.06""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).8g""","=""3G*""","=""3""","=""""","=""185196.06""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).8g""","=""3G*""","=""5""","=""""","=""185196.94""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(2P*).4d""","=""3P*""","=""2""","=""""","=""185767.16""","=""""","=""""","=""  69         :    20  3s2.3p3.(2P*).4d 3D*  ""","="""""
"=""3s2.3p3.(2P*).4d""","=""3P*""","=""1""","=""""","=""185871.93""","=""""","=""""","=""  94                                        ""","="""""
"=""3s2.3p3.(2P*).4d""","=""3D*""","=""3""","=""""","=""185867.64""","=""""","=""""","=""  98                                        ""","="""""
"=""3s2.3p3.(4S*).9f""","=""5F""","=""5""","=""""","=""186580.60""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).9f""","=""3F""","=""4""","=""""","=""186599.38""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(2D*).6s""","=""3D*""","=""1""","=""""","=""186845.96""","=""""","=""""","=""  99                                        ""","="""""
"=""3s2.3p3.(2D*).6s""","=""3D*""","=""2""","=""""","=""186862.87""","=""""","=""""","=""  99                                        ""","="""""
"=""3s2.3p3.(2D*).6s""","=""3D*""","=""3""","=""""","=""186900.16""","=""""","=""""","="" 100                                        ""","="""""
"=""3s2.3p3.(2D*).6s""","=""1D*""","=""2""","=""""","=""187143.01""","=""""","=""""","=""  99                                        ""","="""""
"=""3s2.3p3.(4S*).10f""","=""5F""","=""5""","=""""","=""187628.37""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(2D*).5d""","=""3G*""","=""1""","=""""","=""188089.99""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(2D*).5d""","=""3G*""","=""4""","=""""","=""188093.05""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(2D*).5d""","=""3G*""","=""5""","=""""","=""188128.70""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(2P*).4d""","=""1F*""","=""3""","=""""","=""188247.75""","=""""","=""""","=""  94                                        ""","="""""
"=""3s2.3p3.(2P*).5p""","=""3D""","=""2""","=""""","=""188818.08""","=""""","=""""","=""  98                                        ""","="""""
"=""3s2.3p3.(2P*).5p""","=""3D""","=""3""","=""""","=""188848.39""","=""""","=""""","=""  99                                        ""","="""""
"=""Cl III (3p3 4S*<3/2>)""","=""Limit""","=""---""","=""""","=""192070.0""","=""""","=""1.0""","=""                                            ""","=""L1617"""
