Configuration,Term,J,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
"=""3d9.(2D<5/2>).6h""","=""2[15/2]*""","=""7""","=""[""","=""151462""","=""]""","=""6""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<5/2>).6h""","=""2[15/2]*""","=""8""","=""[""","=""151462""","=""]""","=""6""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<5/2>).6h""","=""2[7/2]*""","=""3""","=""[""","=""151464""","=""]""","=""6""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<5/2>).6h""","=""2[7/2]*""","=""4""","=""[""","=""151464""","=""]""","=""6""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<5/2>).6g""","=""2[7/2]""","=""3""","=""""","=""151464.789""","=""""","=""0.006""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).6g""","=""2[7/2]""","=""4""","=""""","=""151464.796""","=""""","=""0.005""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).6h""","=""2[9/2]*""","=""4""","=""[""","=""151469""","=""]""","=""6""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<5/2>).6h""","=""2[9/2]*""","=""5""","=""[""","=""151469""","=""]""","=""6""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<5/2>).6h""","=""2[13/2]*""","=""6""","=""[""","=""151470""","=""]""","=""6""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<5/2>).6h""","=""2[13/2]*""","=""7""","=""[""","=""151470""","=""]""","=""6""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<5/2>).6g""","=""2[11/2]""","=""5""","=""""","=""151470.113""","=""""","=""0.003""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).6g""","=""2[11/2]""","=""6""","=""""","=""151470.130""","=""""","=""0.005""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).6h""","=""2[11/2]*""","=""5""","=""[""","=""151471""","=""]""","=""6""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<5/2>).6h""","=""2[11/2]*""","=""6""","=""[""","=""151472""","=""]""","=""6""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<5/2>).6g""","=""2[9/2]""","=""4""","=""""","=""151472.264""","=""""","=""0.005""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).6g""","=""2[9/2]""","=""5""","=""""","=""151472.278""","=""""","=""0.005""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).7d""","=""2[1/2]""","=""1""","=""""","=""151552.191""","=""""","=""0.007""","=""""","=""  98                                    :     1  3d9.(2D<5/2>).7d     2[3/2]   ""","=""L19804"""
"=""3d9.(2D<5/2>).7d""","=""2[1/2]""","=""0""","=""""","=""152179.051""","=""""","=""0.007""","=""""","=""  52                                    :    28  3d9.(2D<3/2>).7d     2[1/2]   ""","=""L19804"""
"=""3d9.(2D<5/2>).7d""","=""2[9/2]""","=""5""","=""""","=""151656.317""","=""""","=""0.005""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).7d""","=""2[9/2]""","=""4""","=""""","=""151668.328""","=""""","=""0.005""","=""""","=""  99                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).7d""","=""2[3/2]""","=""2""","=""""","=""151662.985""","=""""","=""0.005""","=""""","=""  96                                    :     4  3d9.(2D<5/2>).7d     2[5/2]   ""","=""L19804"""
"=""3d9.(2D<5/2>).7d""","=""2[3/2]""","=""1""","=""""","=""151671.666""","=""""","=""0.006""","=""""","=""  99                                    :     1  3d9.(2D<5/2>).7d     2[1/2]   ""","=""L19804"""
"=""3d9.(2D<5/2>).7d""","=""2[5/2]""","=""3""","=""""","=""151708.347""","=""""","=""0.004""","=""""","=""  99                                    :     1  3d9.(2D<5/2>).7d     2[7/2]   ""","=""L19804"""
"=""3d9.(2D<5/2>).7d""","=""2[5/2]""","=""2""","=""""","=""151757.601""","=""""","=""0.004""","=""""","=""  96                                    :     4  3d9.(2D<5/2>).7d     2[3/2]   ""","=""L19804"""
"=""3d9.(2D<5/2>).7d""","=""2[7/2]""","=""3""","=""""","=""151743.558""","=""""","=""0.003""","=""""","=""  99                                    :     1  3d9.(2D<5/2>).7d     2[5/2]   ""","=""L19804"""
"=""3d9.(2D<5/2>).7d""","=""2[7/2]""","=""4""","=""""","=""151744.916""","=""""","=""0.005""","=""""","=""  99                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).8p""","=""2[5/2]*""","=""2""","=""""","=""152580.19""","=""""","=""0.05""","=""""","=""  65                                    :    27  3d9.(2D<5/2>).8p     2[3/2]*  ""","=""L19804"""
"=""3d8.(3P).4s.4p.(1P*)""","=""3P*""","=""0""","=""""","=""152783.41""","=""""","=""0.05""","=""""","=""  77                                    :     9  3d9.8p               3P*      ""","=""L19804"""
"=""3d8.(3P).4s.4p.(1P*)""","=""3P*""","=""2""","=""""","=""152944.11""","=""""","=""0.05""","=""""","=""  39                                    :    19  3d8.(1D).4s.4p.(1P*) 1D*      ""","=""L19804"""
"=""3d9.(2D<3/2>).8s""","=""2[3/2]""","=""1""","=""""","=""152814.032""","=""""","=""0.007""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).8s""","=""2[3/2]""","=""2""","=""""","=""152840.475""","=""""","=""0.005""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d8.(1D).4s.4p.(1P*)""","=""1P*""","=""1""","=""""","=""153165.24""","=""""","=""0.04""","=""""","=""  22                                    :    18  3d9.6f               3D*      ""","=""L19804"""
"=""3d9.(2D<3/2>).6f""","=""2[5/2]*""","=""3""","=""""","=""153410.212""","=""""","=""0.006""","=""""","=""  89                                    :     8  3d8.4s.4p                     ""","=""L19804"""
"=""3d9.(2D<3/2>).6f""","=""2[5/2]*""","=""2""","=""""","=""153487.668""","=""""","=""0.005""","=""""","=""  56                                    :    37  3d9.(2D<3/2>).6f     2[3/2]*  ""","=""L19804"""
"=""3d9.(2D<3/2>).6f""","=""2[3/2]*""","=""2""","=""""","=""153426.632""","=""""","=""0.006""","=""""","=""  52                                    :    42  3d9.(2D<3/2>).6f     2[5/2]*  ""","=""L19804"""
"=""3d9.(2D<3/2>).6f""","=""2[3/2]*""","=""1""","=""""","=""153457.747""","=""""","=""0.009""","=""""","=""  55                                    :    23  3d8.4s.4p                     ""","=""L19804"""
"=""3d9.(2D<3/2>).6f""","=""2[9/2]*""","=""5""","=""""","=""153449.633""","=""""","=""0.005""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).6f""","=""2[9/2]*""","=""4""","=""""","=""153455.178""","=""""","=""0.005""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).6f""","=""2[7/2]*""","=""4""","=""""","=""153495.854""","=""""","=""0.006""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).6f""","=""2[7/2]*""","=""3""","=""""","=""153498.834""","=""""","=""0.006""","=""""","=""  98                                    :     2  3d9.(2D<3/2>).6f     2[5/2]*  ""","=""L19804"""
"=""3d9.(2D<3/2>).6g""","=""2[5/2]""","=""3""","=""""","=""153517.905""","=""""","=""0.007""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).6g""","=""2[5/2]""","=""2""","=""""","=""153517.985""","=""""","=""0.008""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).6g""","=""2[11/2]""","=""5""","=""""","=""153524.933""","=""""","=""0.005""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).6g""","=""2[11/2]""","=""6""","=""""","=""153524.950""","=""""","=""0.007""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).6g""","=""2[7/2]""","=""3""","=""""","=""153537.395""","=""""","=""0.007""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).6g""","=""2[7/2]""","=""4""","=""""","=""153537.414""","=""""","=""0.006""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).6h""","=""2[7/2]*""","=""3""","=""[""","=""153544""","=""]""","=""6""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<3/2>).6h""","=""2[7/2]*""","=""4""","=""[""","=""153544""","=""]""","=""6""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<3/2>).6g""","=""2[9/2]""","=""4""","=""""","=""153544.054""","=""""","=""0.005""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).6g""","=""2[9/2]""","=""5""","=""""","=""153544.069""","=""""","=""0.007""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).6h""","=""2[13/2]*""","=""6""","=""[""","=""153546""","=""]""","=""6""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<3/2>).6h""","=""2[13/2]*""","=""7""","=""[""","=""153546""","=""]""","=""6""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<3/2>).6h""","=""2[9/2]*""","=""4""","=""[""","=""153552""","=""]""","=""6""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<3/2>).6h""","=""2[9/2]*""","=""5""","=""[""","=""153552""","=""]""","=""6""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<3/2>).6h""","=""2[11/2]*""","=""5""","=""[""","=""153554""","=""]""","=""6""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<3/2>).6h""","=""2[11/2]*""","=""6""","=""[""","=""153554""","=""]""","=""6""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<3/2>).7d""","=""2[1/2]""","=""1""","=""""","=""153658.567""","=""""","=""0.006""","=""""","=""  99                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).7d""","=""2[1/2]""","=""0""","=""""","=""153853.763""","=""""","=""0.011""","=""""","=""  49                                    :    44  3d9.(2D<5/2>).8d     2[1/2]   ""","=""L19804"""
"=""3d9.(2D<3/2>).7d""","=""2[7/2]""","=""3""","=""""","=""153730.935""","=""""","=""0.005""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).7d""","=""2[7/2]""","=""4""","=""""","=""153750.851""","=""""","=""0.005""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).7d""","=""2[3/2]""","=""1""","=""""","=""153753.738""","=""""","=""0.007""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).7d""","=""2[3/2]""","=""2""","=""""","=""153773.884""","=""""","=""0.006""","=""""","=""  97                                    :     3  3d9.(2D<3/2>).7d     2[5/2]   ""","=""L19804"""
"=""3d9.(2D<3/2>).7d""","=""2[5/2]""","=""3""","=""""","=""153815.644""","=""""","=""0.006""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).7d""","=""2[5/2]""","=""2""","=""""","=""153821.937""","=""""","=""0.006""","=""""","=""  97                                    :     3  3d9.(2D<3/2>).7d     2[3/2]   ""","=""L19804"""
"=""3d8.(3P).4s.4p.(1P*)""","=""3D*""","=""3""","=""""","=""153850.18""","=""""","=""0.04""","=""""","=""  62                                    :     9  3d8.(1D).4s.4p.(1P*) 1F*      ""","=""L19804"""
"=""3d9.(2D<3/2>).8p""","=""2[3/2]*""","=""1""","=""""","=""154225.21""","=""""","=""0.04""","=""""","=""  38                                    :    44  3d8.4s.4p                     ""","=""L19804"""
"=""3d9.(2D<5/2>).9s""","=""2[5/2]""","=""3""","=""""","=""154255.815""","=""""","=""0.005""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).9s""","=""2[5/2]""","=""2""","=""""","=""154281.251""","=""""","=""0.008""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).7f""","=""2[11/2]*""","=""5""","=""""","=""154641.392""","=""""","=""0.006""","=""""","=""  99                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).7f""","=""2[11/2]*""","=""6""","=""""","=""154647.056""","=""""","=""0.005""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).7f""","=""2[3/2]*""","=""1""","=""""","=""154653.77""","=""?""","=""0.07""","=""""","=""  51                                    :    25  3d9.(2D<3/2>).8p     2[3/2]*  ""","=""L19804"""
"=""3d9.(2D<5/2>).7f""","=""2[5/2]*""","=""3""","=""""","=""154672.123""","=""""","=""0.006""","=""""","=""  62                                    :    37  3d9.(2D<5/2>).7f     2[7/2]*  ""","=""L19804"""
"=""3d9.(2D<5/2>).7f""","=""2[5/2]*""","=""2""","=""""","=""154698.288""","=""""","=""0.020""","=""""","=""  39                                    :    28  3d9.(2D<3/2>).8p     2[3/2]*  ""","=""L19804"""
"=""3d9.(2D<5/2>).7f""","=""2[7/2]*""","=""4""","=""""","=""154672.766""","=""""","=""0.006""","=""""","=""  91                                    :     9  3d9.(2D<5/2>).7f     2[9/2]*  ""","=""L19804"""
"=""3d9.(2D<5/2>).7f""","=""2[7/2]*""","=""3""","=""""","=""154678.877""","=""""","=""0.008""","=""""","=""  62                                    :    36  3d9.(2D<5/2>).7f     2[5/2]*  ""","=""L19804"""
"=""3d9.(2D<5/2>).7f""","=""2[9/2]*""","=""4""","=""""","=""154674.551""","=""""","=""0.006""","=""""","=""  91                                    :     9  3d9.(2D<5/2>).7f     2[7/2]*  ""","=""L19804"""
"=""3d9.(2D<5/2>).7f""","=""2[9/2]*""","=""5""","=""""","=""154675.247""","=""""","=""0.005""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).7g""","=""2[3/2]""","=""1""","=""""","=""154688.020""","=""""","=""0.011""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).7g""","=""2[3/2]""","=""2""","=""""","=""154688.112""","=""""","=""0.009""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).7g""","=""2[13/2]""","=""6""","=""""","=""154694.589""","=""""","=""0.008""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).7g""","=""2[13/2]""","=""7""","=""""","=""154694.619""","=""""","=""0.008""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).7g""","=""2[5/2]""","=""3""","=""""","=""154695.997""","=""""","=""0.008""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).7g""","=""2[5/2]""","=""2""","=""""","=""154696.009""","=""""","=""0.007""","=""""","="" 100                                                                           ""","=""L19804"""
"=""3d9.(2D<5/2>).7h""","=""2[5/2]*""","=""2""","=""[""","=""154702.4""","=""]""","=""2.0""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<5/2>).7h""","=""2[5/2]*""","=""3""","=""[""","=""154702.5""","=""]""","=""2.0""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<5/2>).7g""","=""2[7/2]""","=""3""","=""""","=""154703.597""","=""""","=""0.008""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).7g""","=""2[7/2]""","=""4""","=""""","=""154703.625""","=""""","=""0.008""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).7h""","=""2[15/2]*""","=""7""","=""[""","=""154704.6""","=""]""","=""2.0""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<5/2>).7h""","=""2[15/2]*""","=""8""","=""[""","=""154704.6""","=""]""","=""2.0""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<5/2>).7h""","=""2[7/2]*""","=""3""","=""[""","=""154706.0""","=""]""","=""2.0""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<5/2>).7h""","=""2[7/2]*""","=""4""","=""[""","=""154706.1""","=""]""","=""2.0""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<5/2>).7g""","=""2[11/2]""","=""5""","=""""","=""154706.911""","=""""","=""0.007""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).7g""","=""2[9/2]""","=""4""","=""""","=""154708.235""","=""""","=""0.007""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).7g""","=""2[9/2]""","=""5""","=""""","=""154708.244""","=""""","=""0.007""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).7h""","=""2[9/2]*""","=""4""","=""[""","=""154709.1""","=""]""","=""2.0""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<5/2>).7h""","=""2[9/2]*""","=""5""","=""[""","=""154709.1""","=""]""","=""2.0""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<5/2>).7h""","=""2[13/2]*""","=""6""","=""[""","=""154709.7""","=""]""","=""2.0""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<5/2>).7h""","=""2[13/2]*""","=""7""","=""[""","=""154709.8""","=""]""","=""2.0""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<5/2>).7h""","=""2[11/2]*""","=""5""","=""[""","=""154710.7""","=""]""","=""2.0""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<5/2>).7h""","=""2[11/2]*""","=""6""","=""[""","=""154710.8""","=""]""","=""2.0""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<3/2>).8p""","=""2[1/2]*""","=""1""","=""""","=""154719.09""","=""""","=""0.03""","=""""","=""  29                                    :    32  3d9.(2D<3/2>).8p     2[3/2]*  ""","=""L19804"""
"=""3d9.(2D<5/2>).8d""","=""2[1/2]""","=""1""","=""""","=""154766.034""","=""""","=""0.022""","=""""","=""  98                                    :     1  3d9.(2D<5/2>).8d     2[3/2]   ""","=""L19804"""
"=""3d9.(2D<5/2>).8d""","=""2[1/2]""","=""0""","=""""","=""155244.842""","=""?""","=""0.021""","=""""","=""  32                                    :    29  3d9.(2D<5/2>).9d     2[1/2]   ""","=""L19804"""
"=""3d9.(2D<5/2>).8d""","=""2[9/2]""","=""5""","=""""","=""154828.718""","=""""","=""0.008""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).8d""","=""2[9/2]""","=""4""","=""""","=""154836.434""","=""""","=""0.006""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).8d""","=""2[3/2]""","=""2""","=""""","=""154832.657""","=""""","=""0.011""","=""""","=""  95                                    :     5  3d9.(2D<5/2>).8d     2[5/2]   ""","=""L19804"""
"=""3d9.(2D<5/2>).8d""","=""2[3/2]""","=""1""","=""""","=""154838.973""","=""?""","=""0.013""","=""""","=""  98                                    :     1  3d9.(2D<5/2>).8d     2[1/2]   ""","=""L19804"""
"=""3d9.(2D<5/2>).8d""","=""2[5/2]""","=""3""","=""""","=""154860.741""","=""""","=""0.006""","=""""","=""  98                                    :     1  3d9.(2D<5/2>).8d     2[7/2]   ""","=""L19804"""
"=""3d9.(2D<5/2>).8d""","=""2[5/2]""","=""2""","=""""","=""154892.916""","=""""","=""0.020""","=""""","=""  95                                    :     5  3d9.(2D<5/2>).8d     2[3/2]   ""","=""L19804"""
"=""3d9.(2D<5/2>).8d""","=""2[7/2]""","=""3""","=""""","=""154883.104""","=""""","=""0.009""","=""""","=""  98                                    :     1  3d9.(2D<5/2>).8d     2[5/2]   ""","=""L19804"""
"=""3d9.(2D<5/2>).8d""","=""2[7/2]""","=""4""","=""""","=""154883.625""","=""""","=""0.007""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).9s""","=""2[3/2]""","=""1""","=""""","=""156326.913""","=""""","=""0.018""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).9s""","=""2[3/2]""","=""2""","=""""","=""156341.878""","=""""","=""0.009""","=""""","=""  99                                    :     1  3d9.(2D<5/2>).10s    2[5/2]   ""","=""L19804"""
"=""3d9.(2D<5/2>).10s""","=""2[5/2]""","=""3""","=""""","=""156508.501""","=""""","=""0.022""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).10s""","=""2[5/2]""","=""2""","=""""","=""156526.436""","=""""","=""0.015""","=""""","=""  99                                    :     1  3d9.(2D<3/2>).9s     2[3/2]   ""","=""L19804"""
"=""3d9.(2D<3/2>).7f""","=""2[9/2]*""","=""5""","=""""","=""156711.894""","=""""","=""0.007""","=""""","=""  91                                    :     6  3d9.(2D<5/2>).8f     2[11/2]* ""","=""L19804"""
"=""3d9.(2D<3/2>).7f""","=""2[9/2]*""","=""4""","=""""","=""156721.308""","=""""","=""0.007""","=""""","=""  97                                    :     3  3d9.(2D<5/2>).8f     2[9/2]*  ""","=""L19804"""
"=""3d9.(2D<3/2>).7f""","=""2[7/2]*""","=""4""","=""[""","=""156755""","=""]""","=""7""","=""""","=""  99                                    :     1  3d9.(2D<5/2>).8f     2[7/2]*  ""","=""L19804c165"""
"=""3d9.(2D<5/2>).8f""","=""2[11/2]*""","=""5""","=""""","=""156761.443""","=""""","=""0.008""","=""""","=""  94                                    :     6  3d9.(2D<3/2>).7f     2[9/2]*  ""","=""L19804"""
"=""3d9.(2D<5/2>).8f""","=""2[11/2]*""","=""6""","=""""","=""156767.066""","=""""","=""0.016""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).7g""","=""2[5/2]""","=""3""","=""""","=""156763.044""","=""""","=""0.014""","=""""","=""  99                                    :     1  3d9.(2D<5/2>).8g     2[5/2]   ""","=""L19804"""
"=""3d9.(2D<3/2>).7g""","=""2[5/2]""","=""2""","=""""","=""156763.090""","=""""","=""0.011""","=""""","=""  99                                    :     1  3d9.(2D<5/2>).8g     2[5/2]   ""","=""L19804"""
"=""3d9.(2D<3/2>).7g""","=""2[11/2]""","=""6""","=""""","=""156767.609""","=""""","=""0.011""","=""""","=""  99                                    :     1  3d9.(2D<5/2>).8g     2[11/2]  ""","=""L19804"""
"=""3d9.(2D<3/2>).7g""","=""2[11/2]""","=""5""","=""""","=""156767.630""","=""""","=""0.011""","=""""","=""  99                                    :     1  3d9.(2D<5/2>).8g     2[11/2]  ""","=""L19804"""
"=""3d9.(2D<3/2>).7g""","=""2[7/2]""","=""3""","=""""","=""156775.405""","=""""","=""0.014""","=""""","=""  99                                    :     1  3d9.(2D<5/2>).8g     2[7/2]   ""","=""L19804"""
"=""3d9.(2D<3/2>).7g""","=""2[7/2]""","=""4""","=""""","=""156775.430""","=""""","=""0.014""","=""""","=""  99                                    :     1  3d9.(2D<5/2>).8g     2[7/2]   ""","=""L19804"""
"=""3d9.(2D<3/2>).7g""","=""2[9/2]""","=""4""","=""""","=""156779.847""","=""""","=""0.014""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).7g""","=""2[9/2]""","=""5""","=""""","=""156779.855""","=""""","=""0.014""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).8f""","=""2[7/2]*""","=""4""","=""[""","=""156780""","=""]""","=""7""","=""""","=""  94                                    :     5  3d9.(2D<5/2>).8f     2[9/2]*  ""","=""L19804c165"""
"=""3d9.(2D<5/2>).8f""","=""2[9/2]*""","=""4""","=""[""","=""156782""","=""]""","=""7""","=""""","=""  92                                    :     5  3d9.(2D<5/2>).8f     2[7/2]*  ""","=""L19804c165"""
"=""3d9.(2D<5/2>).8f""","=""2[9/2]*""","=""5""","=""[""","=""156782""","=""]""","=""7""","=""""","=""  97                                    :     3  3d9.(2D<3/2>).7f     2[9/2]*  ""","=""L19804c165"""
"=""3d9.(2D<5/2>).8g""","=""2[3/2]""","=""2""","=""[""","=""156797.3""","=""]""","=""2.0""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<5/2>).8g""","=""2[7/2]""","=""3""","=""[""","=""156805.7""","=""]""","=""2.0""","=""""","=""  99                                    :     1  3d9.(2D<3/2>).7g     2[7/2]   ""","=""L19804c166"""
"=""3d9.(2D<5/2>).8g""","=""2[9/2]""","=""5""","=""[""","=""156807.8""","=""]""","=""2.0""","=""""","="" 100                                                                           ""","=""L19804c166"""
"=""3d9.(2D<5/2>).8g""","=""2[11/2]""","=""6""","=""""","=""156808.189""","=""?""","=""0.010""","=""""","=""  99                                    :     1  3d9.(2D<3/2>).7g     2[11/2]  ""","=""L19804"""
"=""3d9.(2D<5/2>).9d""","=""2[9/2]""","=""5""","=""[""","=""156888.5""","=""]""","=""2.0""","=""""","="" 100                                    :                                      ""","=""L19804c165"""
"=""3d9.(2D<5/2>).9d""","=""2[9/2]""","=""4""","=""""","=""156912.740""","=""""","=""0.011""","=""""","=""  51                                    :    44  3d9.(2D<3/2>).8d     2[7/2]   ""","=""L19804"""
"=""3d9.(2D<3/2>).8d""","=""2[5/2]""","=""2""","=""""","=""156958.11""","=""?""","=""0.06""","=""""","=""  42                                    :    38  3d9.(2D<5/2>).9d     2[5/2]   ""","=""L19804"""
"=""3d9.(2D<5/2>).9g""","=""2[3/2]""","=""2""","=""[""","=""158241.1""","=""]""","=""2.0""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<5/2>).9g""","=""2[7/2]""","=""3""","=""[""","=""158246.8""","=""]""","=""2.0""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<5/2>).10d""","=""2[1/2]""","=""1""","=""[""","=""158285""","=""]""","=""4""","=""""","=""  98                                    :     2  3d9.(2D<5/2>).10d    2[3/2]   ""","=""L19804c165"""
"=""3d9.(2D<5/2>).10d""","=""2[3/2]""","=""2""","=""[""","=""158306""","=""]""","=""5""","=""""","=""  95                                    :     4  3d9.(2D<5/2>).10d    2[5/2]   ""","=""L19804c165"""
"=""3d9.(2D<5/2>).10d""","=""2[3/2]""","=""1""","=""[""","=""158310""","=""]""","=""4""","=""""","=""  98                                    :     2  3d9.(2D<5/2>).10d    2[1/2]   ""","=""L19804c165"""
"=""3d9.(2D<5/2>).10d""","=""2[9/2]""","=""5""","=""[""","=""158306.9""","=""]""","=""2.0""","=""""","="" 100                                    :                                      ""","=""L19804c165"""
"=""3d9.(2D<5/2>).10d""","=""2[9/2]""","=""4""","=""[""","=""158308.9""","=""]""","=""2.0""","=""""","="" 100                                    :                                      ""","=""L19804c165"""
"=""3d9.(2D<5/2>).10d""","=""2[5/2]""","=""3""","=""[""","=""158323""","=""]""","=""4""","=""""","=""  98                                    :     2  3d9.(2D<5/2>).10d    2[7/2]   ""","=""L19804c165"""
"=""3d9.(2D<5/2>).10d""","=""2[5/2]""","=""2""","=""[""","=""158333""","=""]""","=""5""","=""""","=""  95                                    :     4  3d9.(2D<5/2>).10d    2[3/2]   ""","=""L19804c165"""
"=""3d9.(2D<5/2>).10d""","=""2[7/2]""","=""3""","=""[""","=""158334""","=""]""","=""4""","=""""","=""  98                                    :     2  3d9.(2D<5/2>).10d    2[5/2]   ""","=""L19804c165"""
