Configuration,Term,J,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
"=""2s2.2p""","=""2P*""","=""1/2""","=""""","=""0.000000""","=""""","=""0.000000""","=""0.66576(6)""","=""  96         :     3  2p3                   2P*  ""","=""L22145,L6720"""
"=""2s2.2p""","=""2P*""","=""3/2""","=""""","=""63.395090""","=""""","=""0.000022""","=""1.33412(6)""","=""  96         :     3  2p3                   2P*  ""","=""L22145,L6720"""
"=""2s.2p2""","=""4P""","=""1/2""","=""""","=""43002.8""","=""""","=""0.3""","=""(2.6704)""","=""  99                                             ""","=""L22145,L15072"""
"=""2s.2p2""","=""4P""","=""3/2""","=""""","=""43024.9""","=""""","=""0.3""","=""(1.7349)""","=""  99                                             ""","=""L22145,L15072"""
"=""2s.2p2""","=""4P""","=""5/2""","=""""","=""43053.2""","=""""","=""0.3""","=""(1.6013)""","=""  99                                             ""","=""L22145,L15072"""
"=""2s.2p2""","=""2D""","=""5/2""","=""""","=""74930.077""","=""""","=""0.017""","=""(1.2004)""","=""  97                                             ""","=""L22145,L15072"""
"=""2s.2p2""","=""2D""","=""3/2""","=""""","=""74932.602""","=""""","=""0.021""","=""(0.7995)""","=""  97                                             ""","=""L22145,L15072"""
"=""2s.2p2""","=""2S""","=""1/2""","=""""","=""96493.646""","=""""","=""0.024""","=""(2.0022)""","=""  84         :    12  2s2.3s                2S   ""","=""L22145,L15072"""
"=""2s.2p2""","=""2P""","=""1/2""","=""""","=""110624.18""","=""""","=""0.04""","=""(0.6659)""","=""  96         :     2  2p2.(3P).3s           2P   ""","=""L22145,L15072"""
"=""2s.2p2""","=""2P""","=""3/2""","=""""","=""110665.59""","=""""","=""0.04""","=""(1.3340)""","=""  96         :     2  2p2.(3P).3s           2P   ""","=""L22145,L15072"""
"=""2s2.3s""","=""2S""","=""1/2""","=""""","=""116537.648""","=""""","=""0.019""","=""(2.0023)""","=""  82         :    13  2s.2p2                2S   ""","=""L22145,L15072"""
"=""2s2.3p""","=""2P*""","=""1/2""","=""""","=""131724.382""","=""""","=""0.019""","=""(0.6659)""","=""  93         :     5  2p2.(1S).3p           2P*  ""","=""L22145,L15072"""
"=""2s2.3p""","=""2P*""","=""3/2""","=""""","=""131735.528""","=""""","=""0.019""","=""(1.3341)""","=""  93         :     5  2p2.(1S).3p           2P*  ""","=""L22145,L15072"""
"=""2p3""","=""4S*""","=""3/2""","=""""","=""142026.24""","=""""","=""0.30""","=""(2.0022)""","="" 100                                             ""","=""L22145,L15072"""
"=""2s2.3d""","=""2D""","=""3/2""","=""""","=""145549.25""","=""""","=""0.03""","=""(0.7995)""","=""  94         :     5  2p2.(1S).3d           2D   ""","=""L22145,L15072"""
"=""2s2.3d""","=""2D""","=""5/2""","=""""","=""145550.70""","=""""","=""0.03""","=""(1.2004)""","=""  94         :     5  2p2.(1S).3d           2D   ""","=""L22145,L15072"""
"=""2p3""","=""2D*""","=""5/2""","=""""","=""150461.58""","=""""","=""0.07""","=""(1.2004)""","=""  92         :     6  2s.2p.(3P*).3d        2D*  ""","=""L22145,L15072"""
"=""2p3""","=""2D*""","=""3/2""","=""""","=""150466.70""","=""""","=""0.05""","=""(0.7995)""","=""  92         :     6  2s.2p.(3P*).3d        2D*  ""","=""L22145,L15072"""
"=""2s2.4s""","=""2S""","=""1/2""","=""""","=""157234.05""","=""""","=""0.03""","=""(2.0023)""","=""  94         :     5  2p2.(1S).4s           2S   ""","=""L22145,L15072"""
"=""2s2.4p""","=""2P*""","=""1/2""","=""""","=""162517.90""","=""""","=""0.04""","=""(0.6659)""","=""  90         :     5  2p2.(1S).4p           2P*  ""","=""L22145,L15072"""
"=""2s2.4p""","=""2P*""","=""3/2""","=""""","=""162524.56""","=""""","=""0.03""","=""(1.3341)""","=""  90         :     5  2p2.(1S).4p           2P*  ""","=""L22145,L15072"""
"=""2s.2p.(3P*).3s""","=""4P*""","=""1/2""","=""""","=""166967.16""","=""""","=""0.05""","=""(2.6704)""","=""  98                                             ""","=""L22145,L15072"""
"=""2s.2p.(3P*).3s""","=""4P*""","=""3/2""","=""""","=""166990.74""","=""""","=""0.05""","=""(1.7349)""","=""  98                                             ""","=""L22145,L15072"""
"=""2s.2p.(3P*).3s""","=""4P*""","=""5/2""","=""""","=""167035.73""","=""""","=""0.05""","=""(1.6013)""","=""  98                                             ""","=""L22145,L15072"""
"=""2s2.4d""","=""2D""","=""3/2""","=""""","=""168124.17""","=""""","=""0.11""","=""""","=""  94         :     5  2p2.(1S).4d           2D   ""","=""L22145"""
"=""2s2.4d""","=""2D""","=""5/2""","=""""","=""168124.37""","=""""","=""0.11""","=""""","=""  94         :     5  2p2.(1S).4d           2D   ""","=""L22145"""
"=""2p3""","=""2P*""","=""1/2""","=""""","=""168729.51""","=""""","=""0.04""","=""(0.6658)""","=""  63         :    27  2s.2p.(3P*).3s        2P*  ""","=""L22145,L15072"""
"=""2p3""","=""2P*""","=""3/2""","=""""","=""168748.26""","=""""","=""0.03""","=""(1.3340)""","=""  63         :    27  2s.2p.(3P*).3s        2P*  ""","=""L22145,L15072"""
"=""2s2.4f""","=""2F*""","=""5/2""","=""""","=""168978.24""","=""""","=""0.05""","=""""","=""  94         :     6  2p2.(1S).4f           2F*  ""","=""L22145"""
"=""2s2.4f""","=""2F*""","=""7/2""","=""""","=""168978.42""","=""""","=""0.04""","=""""","=""  94         :     6  2p2.(1S).4f           2F*  ""","=""L22145"""
"=""2s2.5s""","=""2S""","=""1/2""","=""""","=""173347.94""","=""""","=""0.13""","=""""","=""  94         :     5  2p2.(1S).5s           2S   ""","=""L22145"""
"=""2s2.5p""","=""2P*""","=""1/2""","=""""","=""175287.36""","=""""","=""0.04""","=""""","=""  49         :    26  2s.2p.(3P*).3s        2P*  ""","=""L22145"""
"=""2s2.5p""","=""2P*""","=""3/2""","=""""","=""175294.74""","=""""","=""0.04""","=""""","=""  50         :    26  2s.2p.(3P*).3s        2P*  ""","=""L22145"""
"=""2s.2p.(3P*).3s""","=""2P*""","=""1/2""","=""""","=""177774.55""","=""""","=""0.06""","=""""","=""  37         :    44  2s2.5p                2P*  ""","=""L22145"""
"=""2s.2p.(3P*).3s""","=""2P*""","=""3/2""","=""""","=""177793.52""","=""""","=""0.05""","=""""","=""  37         :    44  2s2.5p                2P*  ""","=""L22145"""
"=""2s2.5d""","=""2D""","=""3/2""","=""""","=""178495.29""","=""""","=""0.05""","=""""","=""  94         :     5  2p2.(1S).5d           2D   ""","=""L22145"""
"=""2s2.5d""","=""2D""","=""5/2""","=""""","=""178495.54""","=""""","=""0.10""","=""""","=""  94         :     5  2p2.(1S).5d           2D   ""","=""L22145"""
"=""2s2.5f""","=""2F*""","=""5/2""","=""""","=""178956.38""","=""""","=""0.10""","=""""","=""  94         :     6  2p2.(1S).5f           2F*  ""","=""L22145"""
"=""2s2.5f""","=""2F*""","=""7/2""","=""""","=""178956.46""","=""""","=""0.10""","=""""","=""  94         :     6  2p2.(1S).5f           2F*  ""","=""L22145"""
"=""2s2.5g""","=""2G""","=""7/2""","=""""","=""179073.02""","=""""","=""0.07""","=""""","=""  95         :     5  2p2.(1S).5g           2G   ""","=""L22145"""
"=""2s2.5g""","=""2G""","=""9/2""","=""""","=""179073.09""","=""""","=""0.07""","=""""","=""  95         :     5  2p2.(1S).5g           2G   ""","=""L22145"""
"=""2s2.6s""","=""2S""","=""1/2""","=""""","=""181264.23""","=""""","=""0.08""","=""""","=""  94         :     5  2p2.(1S).6s           2S   ""","=""L22145"""
"=""2s.2p.(3P*).3p""","=""4D""","=""1/2""","=""""","=""181696.69""","=""""","=""0.05""","=""""","=""  91         :     8  2s.2p.(3P*).3p        2P   ""","=""L22145"""
"=""2s.2p.(3P*).3p""","=""4D""","=""3/2""","=""""","=""181711.05""","=""""","=""0.05""","=""""","=""  95         :     4  2s.2p.(3P*).3p        2P   ""","=""L22145"""
"=""2s.2p.(3P*).3p""","=""4D""","=""5/2""","=""""","=""181736.06""","=""""","=""0.05""","=""""","=""  99                                             ""","=""L22145"""
"=""2s.2p.(3P*).3p""","=""4D""","=""7/2""","=""""","=""181772.40""","=""""","=""0.05""","=""""","=""  99                                             ""","=""L22145"""
"=""2s.2p.(3P*).3p""","=""2P""","=""1/2""","=""""","=""182023.89""","=""""","=""0.04""","=""""","=""  88         :     8  2s.2p.(3P*).3p        4D   ""","=""L22145"""
"=""2s.2p.(3P*).3p""","=""2P""","=""3/2""","=""""","=""182043.39""","=""""","=""0.03""","=""""","=""  93         :     4  2s.2p.(3P*).3p        4D   ""","=""L22145"""
"=""2s2.6p""","=""2P*""","=""1/2""","=""""","=""182992.91""","=""""","=""0.18""","=""""","=""  92         :     5  2p2.(1S).6p           2P*  ""","=""L22145"""
"=""2s2.6p""","=""2P*""","=""3/2""","=""""","=""182993.12""","=""""","=""0.15""","=""""","=""  92         :     5  2p2.(1S).6p           2P*  ""","=""L22145"""
"=""2s2.6d""","=""2D""","=""3/2""","=""""","=""184074.67""","=""""","=""0.19""","=""""","=""  94         :     5  2p2.(1S).6d           2D   ""","=""L22145"""
"=""2s2.6d""","=""2D""","=""5/2""","=""""","=""184075.36""","=""""","=""0.15""","=""""","=""  94         :     5  2p2.(1S).6d           2D   ""","=""L22145"""
"=""2s2.6f""","=""2F*""","=""5/2""","=""""","=""184376.15""","=""""","=""0.12""","=""""","=""  94         :     6  2p2.(1S).6f           2F*  ""","=""L22145"""
"=""2s2.6f""","=""2F*""","=""7/2""","=""""","=""184376.19""","=""""","=""0.12""","=""""","=""  94         :     6  2p2.(1S).6f           2F*  ""","=""L22145"""
"=""2s2.6g""","=""2G""","=""7/2""","=""""","=""184449.50""","=""""","=""0.11""","=""""","=""  95         :     5  2p2.(1S).6g           2G   ""","=""L22145"""
"=""2s2.6g""","=""2G""","=""9/2""","=""""","=""184449.54""","=""""","=""0.11""","=""""","=""  95         :     5  2p2.(1S).6g           2G   ""","=""L22145"""
"=""2s2.6h""","=""2H*""","=""11/2""","=""[""","=""184464.11""","=""]""","=""0.14""","=""""","=""  94         :     6  2p2.(1S).6h           2H*  ""","=""L22145"""
"=""2s2.6h""","=""2H*""","=""9/2""","=""[""","=""184464.11""","=""]""","=""0.14""","=""""","=""  94         :     6  2p2.(1S).6h           2H*  ""","=""L22145"""
"=""2s.2p.(3P*).3p""","=""4S""","=""3/2""","=""""","=""184691.00""","=""""","=""0.05""","=""""","="" 100                                             ""","=""L22145"""
"=""2s2.7s""","=""2S""","=""1/2""","=""""","=""185732.93""","=""""","=""0.16""","=""""","=""  94         :     5  2p2.(1S).7s           2S   ""","=""L22145"""
"=""2s.2p.(3P*).3p""","=""4P""","=""1/2""","=""""","=""186427.37""","=""""","=""0.05""","=""""","="" 100                                             ""","=""L22145"""
"=""2s.2p.(3P*).3p""","=""4P""","=""3/2""","=""""","=""186443.71""","=""""","=""0.05""","=""""","="" 100                                             ""","=""L22145"""
"=""2s.2p.(3P*).3p""","=""4P""","=""5/2""","=""""","=""186466.03""","=""""","=""0.05""","=""""","="" 100                                             ""","=""L22145"""
"=""2s2.7p""","=""2P*""","=""1/2""","=""""","=""186745.36""","=""""","=""0.46""","=""""","=""  94         :     6  2p2.(1S).7p           2P*  ""","=""L22145"""
"=""2s2.7p""","=""2P*""","=""3/2""","=""""","=""186746.33""","=""""","=""0.25""","=""""","=""  94         :     6  2p2.(1S).7p           2P*  ""","=""L22145"""
"=""2s2.7d""","=""2D""","=""5/2""","=""""","=""187353.4""","=""""","=""0.4""","=""""","=""  89         :     6  2s.2p.(3P*).3p        2D   ""","=""L22145"""
"=""2s2.7d""","=""2D""","=""3/2""","=""""","=""187353.4""","=""""","=""0.4""","=""""","=""  88         :     6  2s.2p.(3P*).3p        2D   ""","=""L22145"""
"=""2s2.7f""","=""2F*""","=""5/2""","=""""","=""187641.88""","=""""","=""0.18""","=""""","=""  94         :     6  2p2.(1S).7f           2F*  ""","=""L22145"""
"=""2s2.7f""","=""2F*""","=""7/2""","=""""","=""187641.90""","=""""","=""0.18""","=""""","=""  94         :     6  2p2.(1S).7f           2F*  ""","=""L22145"""
"=""2s2.7g""","=""2G""","=""7/2""","=""""","=""187691.33""","=""""","=""0.13""","=""""","=""  95         :     5  2p2.(1S).7g           2G   ""","=""L22145"""
"=""2s2.7g""","=""2G""","=""9/2""","=""""","=""187691.36""","=""""","=""0.13""","=""""","=""  95         :     5  2p2.(1S).7g           2G   ""","=""L22145"""
"=""2s2.7h""","=""2H*""","=""11/2""","=""[""","=""187700.90""","=""]""","=""0.12""","=""""","=""  94         :     6  2p2.(1S).7h           2H*  ""","=""L22145"""
"=""2s2.7h""","=""2H*""","=""9/2""","=""[""","=""187700.90""","=""]""","=""0.12""","=""""","=""  94         :     6  2p2.(1S).7h           2H*  ""","=""L22145"""
"=""2s2.7i""","=""2I""","=""13/2""","=""[""","=""187703.78""","=""]""","=""0.11""","=""""","=""  94         :     6  2p2.(1S).7i           2I   ""","=""L22145"""
"=""2s2.7i""","=""2I""","=""11/2""","=""[""","=""187703.78""","=""]""","=""0.11""","=""""","=""  94         :     6  2p2.(1S).7i           2I   ""","=""L22145"""
"=""2s2.8s""","=""2S""","=""1/2""","=""[""","=""188504.50""","=""]""","=""0.23""","=""""","=""  94         :     5  2p2.(1S).8s           2S   ""","=""L22145"""
"=""2s.2p.(3P*).3p""","=""2D""","=""3/2""","=""""","=""188581.26""","=""""","=""0.05""","=""""","=""  79         :    10  2s2.8d                2D   ""","=""L22145"""
"=""2s.2p.(3P*).3p""","=""2D""","=""5/2""","=""""","=""188615.01""","=""""","=""0.08""","=""""","=""  78         :    11  2s2.8d                2D   ""","=""L22145"""
"=""2s2.8f""","=""2F*""","=""5/2""","=""""","=""189761.84""","=""""","=""0.09""","=""""","=""  94         :     6  2p2.(1S).8f           2F*  ""","=""L22145"""
"=""2s2.8f""","=""2F*""","=""7/2""","=""""","=""189761.85""","=""""","=""0.09""","=""""","=""  94         :     6  2p2.(1S).8f           2F*  ""","=""L22145"""
"=""2s2.8g""","=""2G""","=""7/2""","=""""","=""189795.17""","=""""","=""0.10""","=""""","=""  95         :     5  2p2.(1S).8g           2G   ""","=""L22145"""
"=""2s2.8g""","=""2G""","=""9/2""","=""""","=""189795.18""","=""""","=""0.10""","=""""","=""  95         :     5  2p2.(1S).8g           2G   ""","=""L22145"""
"=""2s2.8h""","=""2H*""","=""9/2""","=""""","=""189801.92""","=""""","=""0.07""","=""""","=""  94         :     6  2p2.(1S).8h           2H*  ""","=""L22145"""
"=""2s2.8h""","=""2H*""","=""11/2""","=""""","=""189801.93""","=""""","=""0.07""","=""""","=""  94         :     6  2p2.(1S).8h           2H*  ""","=""L22145"""
"=""2s2.8i""","=""2I""","=""11/2""","=""[""","=""189803.73""","=""]""","=""0.11""","=""""","=""  94         :     6  2p2.(1S).8i           2I   ""","=""L22145"""
"=""2s2.8i""","=""2I""","=""13/2""","=""[""","=""189803.73""","=""]""","=""0.11""","=""""","=""  94         :     6  2p2.(1S).8i           2I   ""","=""L22145"""
"=""2s2.8k""","=""2K*""","=""13/2""","=""[""","=""189804.46""","=""]""","=""0.10""","=""""","=""  94         :     6  2p2.(1S).8k           2K*  ""","=""L22145"""
"=""2s2.8k""","=""2K*""","=""15/2""","=""[""","=""189804.46""","=""]""","=""0.10""","=""""","=""  94         :     6  2p2.(1S).8k           2K*  ""","=""L22145"""
"=""2s2.8d""","=""2D""","=""3/2""","=""""","=""189808""","=""""","=""18""","=""""","=""  84         :     9  2s.2p.(3P*).3p        2D   ""","=""L22145"""
"=""2s2.8d""","=""2D""","=""5/2""","=""""","=""189812""","=""""","=""18""","=""""","=""  84         :    10  2s.2p.(3P*).3p        2D   ""","=""L22145"""
"=""2s2.9s""","=""2S""","=""1/2""","=""[""","=""190341.4""","=""]""","=""0.3""","=""""","=""  94         :     5  2p2.(1S).9s           2S   ""","=""L22145"""
"=""2s2.9d""","=""2D""","=""3/2""","=""""","=""191210.0""","=""""","=""18.3""","=""""","=""  93         :     5  2p2.(1S).9d           2D   ""","=""L22145"""
"=""2s2.9d""","=""2D""","=""5/2""","=""""","=""191210.5""","=""""","=""18.3""","=""""","=""  93         :     5  2p2.(1S).9d           2D   ""","=""L22145"""
"=""2s2.9f""","=""2F*""","=""5/2""","=""""","=""191213.28""","=""""","=""0.17""","=""""","=""  94         :     6  2p2.(1S).9f           2F*  ""","=""L22145"""
"=""2s2.9f""","=""2F*""","=""7/2""","=""""","=""191213.29""","=""""","=""0.17""","=""""","=""  94         :     6  2p2.(1S).9f           2F*  ""","=""L22145"""
"=""2s2.9g""","=""2G""","=""7/2""","=""""","=""191237.24""","=""""","=""0.10""","=""""","=""  95         :     5  2p2.(1S).9g           2G   ""","=""L22145"""
"=""2s2.9g""","=""2G""","=""9/2""","=""""","=""191237.25""","=""""","=""0.10""","=""""","=""  95         :     5  2p2.(1S).9g           2G   ""","=""L22145"""
"=""2s2.9h""","=""2H*""","=""11/2""","=""[""","=""191242.01""","=""]""","=""0.10""","=""""","=""  94         :     6  2p2.(1S).9h           2H*  ""","=""L22145"""
"=""2s2.9h""","=""2H*""","=""9/2""","=""[""","=""191242.01""","=""]""","=""0.10""","=""""","=""  94         :     6  2p2.(1S).9h           2H*  ""","=""L22145"""
"=""2s2.9i""","=""2I""","=""11/2""","=""[""","=""191243.45""","=""]""","=""0.11""","=""""","=""  94         :     6  2p2.(1S).9i           2I   ""","=""L22145"""
"=""2s2.9i""","=""2I""","=""13/2""","=""[""","=""191243.45""","=""]""","=""0.11""","=""""","=""  94         :     6  2p2.(1S).9i           2I   ""","=""L22145"""
"=""2s2.9k""","=""2K*""","=""15/2""","=""[""","=""191243.99""","=""]""","=""0.10""","=""""","=""  94         :     6  2p2.(1S).9k           2K*  ""","=""L22145"""
"=""2s2.9k""","=""2K*""","=""13/2""","=""[""","=""191243.99""","=""]""","=""0.10""","=""""","=""  94         :     6  2p2.(1S).9k           2K*  ""","=""L22145"""
"=""2s2.10d""","=""2D""","=""3/2""","=""""","=""192235.3""","=""""","=""18.5""","=""""","=""  94         :     5  2p2.(1S).10d          2D   ""","=""L22145"""
"=""2s2.10d""","=""2D""","=""5/2""","=""""","=""192235.5""","=""""","=""18.5""","=""""","=""  94         :     5  2p2.(1S).10d          2D   ""","=""L22145"""
"=""2s2.10f""","=""2F*""","=""5/2""","=""[""","=""192251.08""","=""]""","=""0.13""","=""""","=""  94         :     6  2p2.(1S).10f          2F*  ""","=""L22145"""
"=""2s2.10f""","=""2F*""","=""7/2""","=""[""","=""192251.08""","=""]""","=""0.13""","=""""","=""  94         :     6  2p2.(1S).10f          2F*  ""","=""L22145"""
"=""2s2.10g""","=""2G""","=""7/2""","=""""","=""192268.75""","=""""","=""0.10""","=""""","=""  95         :     5  2p2.(1S).10g          2G   ""","=""L22145"""
"=""2s2.10g""","=""2G""","=""9/2""","=""""","=""192268.76""","=""""","=""0.10""","=""""","=""  95         :     5  2p2.(1S).10g          2G   ""","=""L22145"""
"=""2s2.10h""","=""2H*""","=""9/2""","=""""","=""192272.36""","=""""","=""0.08""","=""""","=""  94         :     6  2p2.(1S).10h          2H*  ""","=""L22145"""
"=""2s2.10h""","=""2H*""","=""11/2""","=""""","=""192272.37""","=""""","=""0.08""","=""""","=""  94         :     6  2p2.(1S).10h          2H*  ""","=""L22145"""
"=""2s2.10i""","=""2I""","=""13/2""","=""[""","=""192273.28""","=""]""","=""0.10""","=""""","=""  94         :     6  2p2.(1S).10i          2I   ""","=""L22145"""
"=""2s2.10i""","=""2I""","=""11/2""","=""[""","=""192273.28""","=""]""","=""0.10""","=""""","=""  94         :     6  2p2.(1S).10i          2I   ""","=""L22145"""
"=""2s2.10k""","=""2K*""","=""13/2""","=""[""","=""192273.68""","=""]""","=""0.10""","=""""","=""  94         :     6  2p2.(1S).10k          2K*  ""","=""L22145"""
"=""2s2.10k""","=""2K*""","=""15/2""","=""[""","=""192273.68""","=""]""","=""0.10""","=""""","=""  94         :     6  2p2.(1S).10k          2K*  ""","=""L22145"""
"=""2s2.11d""","=""2D""","=""3/2""","=""""","=""192995.6""","=""""","=""18.6""","=""""","=""  94         :     5  2p2.(1S).11d          2D   ""","=""L22145"""
"=""2s2.11d""","=""2D""","=""5/2""","=""""","=""192995.7""","=""""","=""18.6""","=""""","=""  94         :     5  2p2.(1S).11d          2D   ""","=""L22145"""
"=""2s2.11f""","=""2F*""","=""7/2""","=""""","=""193018.08""","=""""","=""0.23""","=""""","=""  94         :     6  2p2.(1S).11f          2F*  ""","=""L22145"""
"=""2s2.11f""","=""2F*""","=""5/2""","=""""","=""193018.08""","=""""","=""0.23""","=""""","=""  94         :     6  2p2.(1S).11f          2F*  ""","=""L22145"""
"=""2s2.11g""","=""2G""","=""7/2""","=""""","=""193031.68""","=""""","=""0.14""","=""""","=""  95         :     5  2p2.(1S).11g          2G   ""","=""L22145"""
"=""2s2.11g""","=""2G""","=""9/2""","=""""","=""193031.69""","=""""","=""0.14""","=""""","=""  95         :     5  2p2.(1S).11g          2G   ""","=""L22145"""
"=""2s2.11h""","=""2H*""","=""9/2""","=""[""","=""193034.41""","=""]""","=""0.10""","=""""","=""  94         :     6  2p2.(1S).11h          2H*  ""","=""L22145"""
"=""2s2.11h""","=""2H*""","=""11/2""","=""[""","=""193034.41""","=""]""","=""0.10""","=""""","=""  94         :     6  2p2.(1S).11h          2H*  ""","=""L22145"""
"=""2s2.11i""","=""2I""","=""13/2""","=""[""","=""193035.22""","=""]""","=""0.10""","=""""","=""  94         :     6  2p2.(1S).11i          2I   ""","=""L22145"""
"=""2s2.11i""","=""2I""","=""11/2""","=""[""","=""193035.22""","=""]""","=""0.10""","=""""","=""  94         :     6  2p2.(1S).11i          2I   ""","=""L22145"""
"=""2s2.11k""","=""2K*""","=""15/2""","=""[""","=""193035.53""","=""]""","=""0.10""","=""""","=""  94         :     6  2p2.(1S).11k          2K*  ""","=""L22145"""
"=""2s2.11k""","=""2K*""","=""13/2""","=""[""","=""193035.53""","=""]""","=""0.10""","=""""","=""  94         :     6  2p2.(1S).11k          2K*  ""","=""L22145"""
"=""2s2.12d""","=""2D""","=""3/2""","=""""","=""193596.1""","=""""","=""12.7""","=""""","=""  94         :     5  2p2.(1S).12d          2D   ""","=""L22145"""
"=""2s2.12d""","=""2D""","=""5/2""","=""""","=""193596.2""","=""""","=""12.7""","=""""","=""  94         :     5  2p2.(1S).12d          2D   ""","=""L22145"""
"=""2s2.12f""","=""2F*""","=""5/2""","=""""","=""193601.23""","=""""","=""0.63""","=""""","=""  94         :     6  2p2.(1S).12f          2F*  ""","=""L22145"""
"=""2s2.12f""","=""2F*""","=""7/2""","=""""","=""193601.23""","=""""","=""0.63""","=""""","=""  94         :     6  2p2.(1S).12f          2F*  ""","=""L22145"""
"=""2s2.12g""","=""2G""","=""9/2""","=""""","=""193612.15""","=""""","=""0.14""","=""""","=""  95         :     5  2p2.(1S).12g          2G   ""","=""L22145"""
"=""2s2.12g""","=""2G""","=""7/2""","=""""","=""193612.15""","=""""","=""0.14""","=""""","=""  95         :     5  2p2.(1S).12g          2G   ""","=""L22145"""
"=""2s2.12h""","=""2H*""","=""11/2""","=""[""","=""193614.11""","=""]""","=""0.10""","=""""","=""  94         :     6  2p2.(1S).12h          2H*  ""","=""L22145"""
"=""2s2.12h""","=""2H*""","=""9/2""","=""[""","=""193614.11""","=""]""","=""0.10""","=""""","=""  94         :     6  2p2.(1S).12h          2H*  ""","=""L22145"""
"=""2s2.12i""","=""2I""","=""13/2""","=""[""","=""193614.74""","=""]""","=""0.10""","=""""","=""  94         :     6  2p2.(1S).12i          2I   ""","=""L22145"""
"=""2s2.12i""","=""2I""","=""11/2""","=""[""","=""193614.74""","=""]""","=""0.10""","=""""","=""  94         :     6  2p2.(1S).12i          2I   ""","=""L22145"""
"=""2s2.12k""","=""2K*""","=""13/2""","=""[""","=""193614.98""","=""]""","=""0.10""","=""""","=""  94         :     6  2p2.(1S).12k          2K*  ""","=""L22145"""
"=""2s2.12k""","=""2K*""","=""15/2""","=""[""","=""193614.98""","=""]""","=""0.10""","=""""","=""  94         :     6  2p2.(1S).12k          2K*  ""","=""L22145"""
"=""2s2.13f""","=""2F*""","=""7/2""","=""[""","=""194055.41""","=""]""","=""0.11""","=""""","=""  94         :     6  2p2.(1S).13f          2F*  ""","=""L22145"""
"=""2s2.13f""","=""2F*""","=""5/2""","=""[""","=""194055.41""","=""]""","=""0.11""","=""""","=""  94         :     6  2p2.(1S).13f          2F*  ""","=""L22145"""
"=""2s2.13g""","=""2G""","=""9/2""","=""[""","=""194063.62""","=""]""","=""0.07""","=""""","=""  95         :     5  2p2.(1S).13g          2G   ""","=""L22145"""
"=""2s2.13g""","=""2G""","=""7/2""","=""[""","=""194063.62""","=""]""","=""0.07""","=""""","=""  95         :     5  2p2.(1S).13g          2G   ""","=""L22145"""
"=""2s2.13h""","=""2H*""","=""11/2""","=""[""","=""194065.23""","=""]""","=""0.10""","=""""","=""  94         :     6  2p2.(1S).13h          2H*  ""","=""L22145"""
