Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
4f2.(3H).5d,4F,3/2,4,,12704.634,,,0.467,  68                 :    17                      (3F) 4F                  ,
4f.(2F*).5d2.(3F),*,11/2,12,,12751.782,,,,  33  2H*            :    23  4f.5d.(1H*).6s      2H*                      ,
4f.(2F*).5d2.(1G),2F*,5/2,6,,13012.095,,,,  44                 :    14                      (2F*)(3F) 2D*            ,
4f.(2F*).5d2.(1G),2F*,7/2,8,,13515.853,,,,  73                 :     9                      (2F*)(3F) 2F*            ,
4f2.(3H).5d,2G,7/2,8,,13217.976,,,,  45                 :    11                      (1G) 2F                  ,
4f2.(3F).5d,4P,3/2,4,,13256.701,,,,  60                 :    16                      (3F) 2D                  ,
4f2.(3F).5d,4P,5/2,6,,13436.858,,,,  47                 :    13                      (3F) 2D                  ,
4f2.(3F).5d,4P,1/2,2,,13503.508,,,,  64                 :    16                      (3F) 2P                  ,
4f2.(3H).5d,4F,5/2,6,,13268.218,,,,  51                 :    12                      (3F) 4F                  ,
4f2.(3F).5d,,9/2,10,,13527.239,,,0.963,  32  4H             :    24                      (1G) 2H                  ,
4f.(2F*).5d2.(3P),*,9/2,10,,13659.329,,,,  23  4F*            :    23  4f.5d.(3G*).6s      2G*                      ,
4f2.(3F).5d,4G,5/2,6,,13675.722,,,,  54                 :    25                      (3H) 4G                  ,
4f.5d.(3D*).6s,2D*,3/2,4,,13758.670,,,,  45                 :    33  4f.(2F*).5d2.(1D)   2D*                      ,
4f.5d.(3P*).6s,*,3/2,4,,13784.834,,,,  37  2P*            :    36                      (1P*) 2P*                ,
4f2.(3F).5d,,3/2,4,,14049.761,,,,  34  2D             :    14                      (3F) 2P                  ,
4f2.(3H).5d,,7/2,8,,14097.689,,,,  40  4F             :    17                      (3F) 4G                  ,
4f2.(3F).5d,,7/2,8,,14252.178,,,,  30  4G             :    20                      (3H) 4G                  ,
4f.5d.(3P*).6s,2P*,1/2,2,,14315.932,,,,  62                 :    18                      (1P*) 2P*                ,
