Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
,*,15/2,16,,35565.89,,,1.17,                                                 ,L3974
,*,11/2,12,,35657.83,,,1.46,                                                 ,L3974
,*,11/2,12,,35685.84,,,1.229,                                                 ,L3974
,*,15/2,16,,35707.07,,,1.25,                                                 ,L3974
,*,9/2,10,,35841.78,,,1.04,                                                 ,L3974
,*,9/2,10,,36001.25,,,0.96,                                                 ,L3974
,*,13/2,14,,36003.95,,,1.028,                                                 ,L3974
,*,11/2,12,,36057.03,,,1.21,                                                 ,L3974
,*,17/2,18,,36058.90,,,1.158,                                                 ,L3974
,*,13/2,14,,36173.95,,,1.14,                                                 ,L3974
4f9.(6H*).6s.6p.(3P*),8G,15/2,16,,36212.19,,,1.405,  45                                             ,L3974
,*,9/2,10,,36260.74,,,0.953,                                                 ,L3974
,*,11/2,12,,36264.62,,,1.14,                                                 ,L3974
,*,13/2,14,,36282.61,,,1.21,                                                 ,L3974
,*,9/2,10,,36340.06,,,1.155,                                                 ,L3974
,*,11/2,12,,36350.70,,,1.07,                                                 ,L3974
,*,15/2,16,,36377.84,,,1.347,                                                 ,L3974
,*,13/2,14,,36387.03,,,1.226,                                                 ,L3974
,*,9/2,10,,36466.34,,,1.08,                                                 ,L3974
4f9.(6H*).6s.6p.(3P*),8H,17/2,18,,36522.90,,,1.373,  59                                             ,L3974
,*,7/2,8,,36643.97,,,1.26,                                                 ,L3974
,*,7/2,8,,36699.50,,,1.11,                                                 ,L3974
,*,15/2,16,,36719.64,,,1.23,                                                 ,L3974
,*,9/2,10,,36805.43,,,1.225,                                                 ,L3974
,*,9/2,10,,36859.32,,,1.37,                                                 ,L3974
,*,13/2,14,,36884.70,,,1.26,                                                 ,L3974
,*,11/2,12,,36970.68,,,1.20,                                                 ,L3974
,*,7/2,8,,37036.56,,,0.97,                                                 ,L3974
,*,13/2,14,,37060.94,,,1.28,                                                 ,L3974
,*,9/2,10,,37066.56,,,1.20,                                                 ,L3974
,*,11/2,12,,37076.28,,,1.209,                                                 ,L3974
,*,13/2,14,,37150.73,,,1.24,                                                 ,L3974
,*,11/2,12,,37187.31,,,1.397,                                                 ,L3974
,*,15/2,16,,37188.01,,,1.264,                                                 ,L3974
,*,7/2,8,,37199.97,,,1.088,                                                 ,L3974
,*,11/2,12,,37363.99,,,1.250,                                                 ,L3974
,*,13/2,14,,37382.90,,,1.30,                                                 ,L3974
,*,11/2,12,,37517.38,,,1.24,                                                 ,L3974
,*,9/2,10,,37527.89,,,1.164,                                                 ,L3974
,*,15/2,16,,37623.10,,,1.242,                                                 ,L3974
,*,11/2,12,,37637.95,,,1.123,                                                 ,L3974
,*,13/2,14,,37671.30,,,1.320,                                                 ,L3974
,*,3/2,4,,37703.36,,,1.53,                                                 ,L3974
,*,7/2,8,,37764.84,,,1.054,                                                 ,L3974
,*,11/2,12,,37795.70,,,1.208,                                                 ,L3974
4f9.(6H*).5d (7H*).6p,,15/2,16,,37817.31,,,1.333,  20  8G                                         ,L3974
,*,7/2,8,,37839.46,,,0.76,                                                 ,L3974
4f9.(6H*).6s.6p.(3P*),,13/2,14,,37878.55,,,1.303,  20  6H                                         ,L3974
,*,9/2,10,,37895.05,,,0.78,                                                 ,L3974
,*,13/2,14,,37905.71,,,1.11,                                                 ,L3974
,*,15/2,16,,37942.19,,,1.25,                                                 ,L3974
,*,9/2,10,,37958.42,,,1.165,                                                 ,L3974
,*,11/2,12,,38078.02,,,1.097,                                                 ,L3974
,*,13/2,14,,38110.71,,,1.09,                                                 ,L3974
,*,13/2,14,,38130.17,,,1.228,                                                 ,L3974
,*,11/2,12,,38156.00,,,1.177,                                                 ,L3974
,*,5/2,6,,38162.59,,,1.183,                                                 ,L3974
,*,9/2,10,,38214.89,,,1.22,                                                 ,L3974
,*,7/2,8,,38255.29,,,1.05,                                                 ,L3974
