Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
3d3.(4P).4p,z 3P*,0,1,,47028.034,,0.004,,  38         :    48  3d3.(4P).4p          5D*      ,L20009
3d3.(4P).4p,z 3P*,1,3,,47108.0794,,0.0023,1.43,  50         :    40  3d3.(4P).4p          5D*      ,"L20009,L8201"
3d3.(4P).4p,z 5P*,1,3,,46754.5327,,0.0021,2.28,  98                                                ,"L20009,L8201"
3d3.(4P).4p,z 5P*,2,5,,46879.9114,,0.0019,1.68,  90         :     8  3d3.(4P).4p          3P*      ,"L20009,L8201"
3d3.(4P).4p,z 5P*,3,7,,47051.8885,,0.0022,1.55,  98                                                ,"L20009,L8201"
3d3.(2G).4p,z 3H*,4,9,,47056.321,,0.003,0.78,  86         :    14  3d3.(2H).4p          3H*      ,"L20009,L8201"
3d3.(2G).4p,z 3H*,5,11,,47297.1150,,0.0016,1.01,  85         :    14  3d3.(2H).4p          3H*      ,"L20009,L8201"
3d3.(2G).4p,z 3H*,6,13,,47607.8215,,0.0014,1.13,  85         :    14  3d3.(2H).4p          3H*      ,"L20009,L8201"
3d3.(2D1).4s,d 1D,2,5,,47324.292,,0.004,,  64         :    23  3d3.(2D2).4s         1D       ,L20009
3d3.(2P).4p,z 1S*,0,1,,48258.30,,0.03,,  88         :     9  3d3.(4P).4p          3P*      ,L20009
3d3.(2G).4p,y 3G*,3,7,,48579.9945,,0.0013,0.67,  83         :     6  3d3.(4F).4p          3G*      ,"L20009,L8201"
3d3.(2G).4p,y 3G*,4,9,,48730.7480,,0.0018,1.02,  88         :     7  3d3.(4F).4p          3G*      ,"L20009,L8201"
3d3.(2G).4p,y 3G*,5,11,,48853.0973,,0.0015,1.22,  86         :     7  3d3.(4F).4p          3G*      ,"L20009,L8201"
3d2.4s2,e 3P,0,1,,48898.05,,0.03,,  95                                                ,L20009
3d2.4s2,e 3P,1,3,,48975.74,,0.03,,  95                                                ,L20009
3d2.4s2,e 3P,2,5,,49204.648,,0.022,,  92                                                ,L20009
3d3.(2G).4p,y 3F*,2,5,,49201.7171,,0.0018,0.63,  73         :    11  3d3.(2D2).4p         3F*      ,"L20009,L8201"
3d3.(2G).4p,y 3F*,3,7,,49210.8445,,0.0014,0.99,  59         :    19  3d3.(2G).4p          1F*      ,"L20009,L8201"
3d3.(2G).4p,y 3F*,4,9,,49268.6174,,0.0016,1.18,  68         :    18  3d3.(2G).4p          1G*      ,"L20009,L8201"
3d3.(2G).4p,z 1F*,3,7,,49568.4673,,0.0013,0.97,  62         :    21  3d3.(2G).4p          3F*      ,"L20009,L8201"
3d3.(2G).4p,z 1H*,5,11,,49593.4096,,0.0012,0.95,  72         :    23  3d3.(2H).4p          1H*      ,"L20009,L8201"
3d3.(2G).4p,z 1G*,4,9,,49723.6766,,0.0016,0.96,  79         :    15  3d3.(2G).4p          3F*      ,"L20009,L8201"
3d3.(4P).4p,z 5S*,2,5,,49731.388,,0.005,,  77         :    10  3d3.(2P).4p          1D*      ,L20009
3d3.(2P).4p,z 1D*,2,5,,49898.2618,,0.0016,0.93,  39         :    20  3d3.(2D2).4p         1D*      ,"L20009,L8201"
3d3.(2P).4p,y 3D*,1,3,,50473.874,,0.004,0.49,  34         :    29  3d3.(2P).4p          3P*      ,"L20009,L8201"
3d3.(2P).4p,y 3D*,2,5,,50775.5487,,0.0019,1.11,  61         :    25  3d3.(4P).4p          3D*      ,"L20009,L8201"
3d3.(2P).4p,y 3D*,3,7,,51085.7739,,0.0018,1.27,  59         :    29  3d3.(4P).4p          3D*      ,"L20009,L8201"
3d3.(2P).4p,y 3P*,0,1,,50662.363,,0.003,,  65         :    22  3d3.(2D2).4p         3P*      ,L20009
3d3.(2P).4p,y 3P*,1,3,,50738.861,,0.003,1.39,  32         :    31  3d3.(2P).4p          3D*      ,"L20009,L8201"
3d3.(2P).4p,y 3P*,2,5,,51123.299,,0.004,1.51,  60         :    24  3d3.(2D2).4p         3P*      ,"L20009,L8201"
3d4,e 1D1,2,5,,50951.737,,0.020,,  48         :    26  3d2.4s2              1D       ,L20009
3d3.(2H).4p,y 3H*,4,9,,52082.8854,,0.0021,0.70,  84         :    14  3d3.(2G).4p          3H*      ,"L20009,L8201"
3d3.(2H).4p,y 3H*,5,11,,52153.5082,,0.0017,0.98,  85         :    14  3d3.(2G).4p          3H*      ,"L20009,L8201"
3d3.(2H).4p,y 3H*,6,13,,52252.6480,,0.0019,1.04?,  85         :    14  3d3.(2G).4p          3H*      ,"L20009,L8201"
3d3.(2P).4p,z 3S*,1,3,,52181.204,,0.003,1.85,  85         :    10  3d3.(4P).4p          3S*      ,"L20009,L8201"
3d3.(2D2).4p,x 3F*,2,5,,52245.733,,0.003,0.68,  53         :    17  3d3.(2D1).4p         3F*      ,"L20009,L8201"
3d3.(2D2).4p,x 3F*,3,7,,52391.9627,,0.0021,1.07,  33         :    33  3d3.(4P).4p          3D*      ,"L20009,L8201"
3d3.(2D2).4p,x 3F*,4,9,,52657.4892,,0.0023,1.18?,  63         :    20  3d3.(2D1).4p         3F*      ,"L20009,L8201"
3d3.(4P).4p,x 3D*,1,3,,52604.222,,0.004,0.63,  56         :    19  3d3.(2P).4p          3D*      ,"L20009,L8201"
3d3.(4P).4p,x 3D*,2,5,,52700.067,,0.003,1.10,  54         :    26  3d3.(2P).4p          3D*      ,"L20009,L8201"
3d3.(4P).4p,x 3D*,3,7,,52767.3745,,0.0021,1.26,  27         :    28  3d3.(2D2).4p         3F*      ,"L20009,L8201"
