Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
3d5.(2F).4p,y 3G*,5,11,,82232.10,,0.08,1.29,                                         ,"L7185,L562"
3d5.(2F).4p,y 3G*,3,7,,82387.62,,0.04,0.90,                                         ,"L7185,L562"
3d5.(6S).4d,e 5D,4,9,,82136.483,,0.016,,                                         ,"L7185,L562"
3d5.(6S).4d,e 5D,3,7,,82144.603,,0.017,,                                         ,"L7185,L562"
3d5.(6S).4d,e 5D,2,5,,82151.292,,0.019,,                                         ,"L7185,L562"
3d5.(6S).4d,e 5D,1,3,,82155.980,,0.020,,                                         ,"L7185,L562"
3d5.(6S).4d,e 5D,0,1,,82158.392,,0.020,,                                         ,"L7185,L562"
3d5.(a 2F).4p,w 3D*,3,7,,82419.50,,0.04,1.33,  57         :    21  3d5.(a 2F).4p 3F*  ,"L7185,L562"
3d5.(a 2F).4p,w 3D*,1,3,,82939.04,,0.04,0.51,  56         :    35  3d5.(a 2D).4p 1P*  ,"L7185,L562"
3d5.(a 2F).4p,w 3D*,2,5,,83070.92,,0.09,1.21,  80         :     6  3d5.(4F).4p   5D*  ,"L7185,L562"
3d5.(4F).4p,x 5D*,4,9,,82605.33,,0.03,1.47,  86         :     9  3d5.(4F).4p   5F*  ,"L7185,L562"
3d5.(4F).4p,x 5D*,3,7,,82712.57,,0.04,1.46,  85         :     8  3d5.(4F).4p   5F*  ,"L7185,L562"
3d5.(4F).4p,x 5D*,2,5,,82735.27,,0.05,,  82         :     5  3d5.(a 2F).4p 3D*  ,"L7185,L562"
3d5.(4F).4p,x 5D*,1,3,,82774.81,,0.05,,  91         :     4  3d5.(a 2D).4p 3P*  ,"L7185,L562"
3d5.(4F).4p,x 5D*,0,1,,82839.51,,0.04,,  94         :     4  3d5.(a 2D).4p 3P*  ,"L7185,L562"
3d5.(a 2F).4p,w 3F*,4,9,,82830.76,,0.02,1.22,  33         :    23  3d5.(a 2D).4p 3F*  ,"L7185,L562"
