Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
5p5.(2P*<3/2>).9g,2[5/2]*,3,7,,181320.636,,0.010,,                        ,L6838
5p5.(2P*<3/2>).9g,2[11/2]*,6,13,,181324.881,,0.011,,                        ,L6838
5p5.(2P*<3/2>).9g,2[11/2]*,5,11,,181325.07,,0.04,,                        ,L6838
5p5.(2P*<3/2>).9g,2[7/2]*,4,9,,181338.593,,0.019,,                        ,L6838
5p5.(2P*<3/2>).9g,2[7/2]*,3,7,,181339.030,,0.009,,                        ,L6838
5p5.(2P*<3/2>).9g,2[9/2]*,4,9,,181345.855,,0.010,,                        ,L6838
5p5.(2P*<3/2>).9g,2[9/2]*,5,11,,181345.935,,0.007,,                        ,L6838
5p5.(2P*<1/2>).8p,2[3/2],1,3,,181346.322,,0.012,,  89                    ,L6838
5p5.(2P*<3/2>).10f,2[9/2],5,11,,181855.418,,0.005,,                        ,L6838
5p5.(2P*<3/2>).13s,2[3/2]*,2,5,,181868.025,,0.011,,                        ,L6838
5p5.(2P*<3/2>).13s,2[3/2]*,1,3,,181883.937,,0.025,,                        ,L6838
5p5.(2P*<1/2>).8p,2[1/2],1,3,,181912.829,,0.009,,  89                    ,L6838
5p5.(2P*<3/2>).10f,2[5/2],3,7,,181963.506,,0.007,,                        ,L6838
5p5.(2P*<3/2>).10f,2[7/2],3,7,,182000.374,,0.011,,                        ,L6838
5p5.(2P*<3/2>).10f,2[7/2],4,9,,182025.099,,0.009,,                        ,L6838
5p5.(2P*<3/2>).12d,2[1/2]*,1,3,,182044.635,,0.013,,                        ,L6838
5p5.(2P*<3/2>).12d,2[7/2]*,4,9,,182057.549,,0.013,,                        ,L6838
5p5.(2P*<3/2>).12d,2[7/2]*,3,7,,182067.386,,0.012,,                        ,L6838
5p5.(2P*<3/2>).12d,2[3/2]*,2,5,,182070.263,,0.015,,                        ,L6838
5p5.(2P*<3/2>).12d,2[3/2]*,1,3,,182248.4,,1.7,,                        ,L6802
5p5.(2P*<3/2>).12d,2[5/2]*,2,5,,182087.50,,0.04,,                        ,L6838
5p5.(2P*<3/2>).12d,2[5/2]*,3,7,,182102.865,,0.004,,                        ,L6838
5p5.(2P*<3/2>).10g,2[5/2]*,2,5,,182358.865,,0.016,,                        ,L6838
5p5.(2P*<3/2>).10g,2[5/2]*,3,7,,182359.299,,0.014,,                        ,L6838
5p5.(2P*<3/2>).10g,2[11/2]*,6,13,,182363.118,,0.020,,                        ,L6838
5p5.(2P*<3/2>).10g,2[11/2]*,5,11,,182363.25,,0.03,,                        ,L6838
5p5.(2P*<3/2>).10g,2[7/2]*,4,9,,182372.706,,0.015,,                        ,L6838
5p5.(2P*<3/2>).10g,2[7/2]*,3,7,,182373.00,,0.04,,                        ,L6838
