Configuration,Term,J,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
"=""""","=""""","=""4""","=""""","=""32012.95790""","=""""","=""0.00015""","=""1.205""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""5""","=""""","=""32023.58511""","=""""","=""0.00010""","=""1.170""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""""","=""2""","=""""","=""32041.23370""","=""""","=""0.00022""","=""1.080""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""1""","=""""","=""32080.4143""","=""""","=""0.0006""","=""0.795""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""*""","=""2""","=""""","=""32160.4826""","=""""","=""0.0004""","=""1.080""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""2""","=""""","=""32162.34702""","=""""","=""0.0003""","=""""","=""                                                        ""","=""L18702"""
"=""""","=""*""","=""3""","=""""","=""32197.1148""","=""""","=""0.0003""","=""1.140""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""""","=""5""","=""""","=""32201.99736""","=""""","=""0.00014""","=""1.050""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""3""","=""""","=""32285.1774""","=""""","=""0.0004""","=""1.125""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""5""","=""""","=""32293.92422""","=""""","=""0.00019""","=""1.180""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""4""","=""""","=""32294.0833""","=""""","=""0.0003""","=""1.165""","=""                                                        ""","=""L18702,L3552"""
"=""6d4""","=""3P1""","=""2""","=""""","=""32396.41519""","=""""","=""0.00025""","=""""","=""  51                         :    18  6d4          3D   ""","=""L18702,u39"""
"=""""","=""*""","=""4""","=""""","=""32439.0466""","=""""","=""0.0003""","=""1.145""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""4""","=""""","=""32458.17957""","=""""","=""0.00018""","=""1.140""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""2""","=""""","=""32503.6187""","=""""","=""0.0004""","=""1.220""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""""","=""3""","=""""","=""32551.61408""","=""""","=""0.0003""","=""1.245""","=""                                                        ""","=""L18702,L3552"""
"=""6d3.7p""","=""5G*""","=""2""","=""""","=""32575.4200""","=""""","=""0.0006""","=""0.720""","=""                                                        ""","=""L18702,L16199"""
"=""6d3.7p""","=""5G*""","=""3""","=""""","=""33591.1722""","=""""","=""0.0004""","=""1.015""","=""                                                        ""","=""L18702,u39"""
"=""6d3.7p""","=""5G*""","=""5""","=""""","=""35273.8804""","=""""","=""0.0004""","=""1.165""","=""                                                        ""","=""L18702,u39"""
"=""""","=""""","=""1""","=""""","=""32605.50954""","=""""","=""0.0004""","=""""","=""                                                        ""","=""L18702"""
"=""""","=""*""","=""1""","=""""","=""32650.9022""","=""""","=""0.0007""","=""1.140""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""*""","=""1""","=""""","=""32665.5562""","=""""","=""0.0004""","=""0.850""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""""","=""2""","=""""","=""32710.14290""","=""""","=""0.0003""","=""""","=""                                                        ""","=""L18702,L5951"""
"=""""","=""""","=""5""","=""""","=""32737.01627""","=""""","=""0.00019""","=""1.140""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""3""","=""""","=""32754.5067""","=""""","=""0.0005""","=""1.135""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""""","=""4""","=""""","=""32781.60068""","=""""","=""0.00019""","=""1.080""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""3""","=""""","=""32796.12677""","=""""","=""0.00023""","=""1.165""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""*""","=""4""","=""""","=""32862.47402""","=""""","=""0.0003""","=""1.145""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""*""","=""6""","=""""","=""32885.83448""","=""""","=""0.00018""","=""1.060""","=""                                                        ""","=""L18702,u39"""
"=""""","=""*""","=""2""","=""""","=""32954.5879""","=""""","=""0.0005""","=""1.105""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""5""","=""""","=""32963.39652""","=""""","=""0.00014""","=""1.210""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""3""","=""""","=""33043.3270""","=""""","=""0.0003""","=""1.145""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""""","=""6""","=""""","=""33068.08573""","=""""","=""0.00012""","=""1.080""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""3""","=""""","=""33099.41329""","=""""","=""0.0004""","=""1.340""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""1""","=""""","=""33161.7792""","=""""","=""0.0007""","=""1.32""","=""                                                        ""","=""L18702,L17451"""
"=""5f.6d.7s.7p""","=""3I""","=""5""","=""""","=""33214.53748""","=""""","=""0.00016""","=""1.010""","=""                                                        ""","=""L18702,u39"""
"=""5f.6d.7s.7p""","=""3I""","=""6""","=""""","=""35799.97381""","=""""","=""0.0004""","=""1.090""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""*""","=""4""","=""""","=""33270.5454""","=""""","=""0.0003""","=""1.175""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""""","=""1""","=""""","=""33273.8588""","=""""","=""0.0004""","=""1.385""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""*""","=""3""","=""""","=""33294.9255""","=""""","=""0.0006""","=""1.100""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""2""","=""""","=""33297.1264""","=""""","=""0.0004""","=""1.185""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""2""","=""""","=""33309.04285""","=""""","=""0.0003""","=""1.015""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""*""","=""0""","=""""","=""33352.3315""","=""""","=""0.0012""","=""0.0""","=""                                                        ""","=""L18702,u39"""
"=""""","=""""","=""1""","=""""","=""33390.76362""","=""""","=""0.0003""","=""0.690""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""3""","=""""","=""33408.66553""","=""""","=""0.0004""","=""1.120""","=""                                                        ""","=""L18702,L16199"""
"=""6d4""","=""""","=""4""","=""""","=""33418.1206""","=""""","=""0.0005""","=""1.125""","=""  42  6d4 3F2                :    28  6d4          1G2  ""","=""L18702,u39"""
"=""""","=""*""","=""2""","=""""","=""33427.0409""","=""""","=""0.0008""","=""0.800""","=""                                                        ""","=""L18702,L3552"""
"=""5f.6d.7s.7p""","=""3H""","=""4""","=""""","=""33459.18355""","=""""","=""0.0004""","=""0.945""","=""                                                        ""","=""L18702,u39"""
"=""""","=""""","=""4""","=""""","=""33527.55959""","=""""","=""0.0003""","=""1.145""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""4""","=""""","=""33560.0542""","=""""","=""0.0004""","=""1.185""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""3""","=""""","=""33564.85352""","=""""","=""0.00022""","=""1.100""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""6""","=""""","=""33603.49814""","=""""","=""0.00016""","=""1.205""","=""                                                        ""","=""L18702,u39"""
"=""""","=""""","=""2""","=""""","=""33606.30012""","=""""","=""0.00023""","=""1.415""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""1""","=""""","=""33662.2274""","=""""","=""0.0004""","=""1.020""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""""","=""2""","=""""","=""33689.0444""","=""""","=""0.0004""","=""0.990""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""2""","=""""","=""33718.4147""","=""""","=""0.0007""","=""1.065""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""2""","=""""","=""33721.32901""","=""""","=""0.00018""","=""1.150""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""2""","=""""","=""33734.7071""","=""""","=""0.0007""","=""1.300""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""1""","=""""","=""33773.6219""","=""""","=""0.0009""","=""1.410""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""4""","=""""","=""33799.7296""","=""""","=""0.0006""","=""1.155""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""3""","=""""","=""33800.6209""","=""""","=""0.0005""","=""1.100""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""4""","=""""","=""33831.88538""","=""""","=""0.00020""","=""1.135""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""5""","=""""","=""33844.9580""","=""""","=""0.0005""","=""1.120""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""*""","=""3""","=""""","=""33967.8895""","=""""","=""0.0009""","=""0.795""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""4""","=""""","=""34001.3283""","=""""","=""0.0004""","=""1.070""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""5 or 6""","=""""","=""34013.9166""","=""""","=""0.0004""","=""""","=""                                                        ""","=""L18702"""
"=""""","=""""","=""2""","=""""","=""34088.0343""","=""""","=""0.0005""","=""""","=""                                                        ""","=""L18702"""
"=""""","=""*""","=""1""","=""""","=""34111.1744""","=""""","=""0.0004""","=""0.855""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""3""","=""""","=""34167.4780""","=""""","=""0.0006""","=""1.040""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""5""","=""""","=""34182.7049""","=""""","=""0.0004""","=""1.095""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""1""","=""""","=""34298.0771""","=""""","=""0.0006""","=""0.935""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""4""","=""""","=""34301.44234""","=""""","=""0.00023""","=""0.905""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""2""","=""""","=""34324.0836""","=""""","=""0.0006""","=""1.130""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""*""","=""4""","=""""","=""34344.6455""","=""""","=""0.0004""","=""1.105""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""2""","=""""","=""34371.8246""","=""""","=""0.0008""","=""1.290""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""6""","=""""","=""34407.57081""","=""""","=""0.00017""","=""1.190""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""3""","=""""","=""34430.2243""","=""""","=""0.0005""","=""1.220""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""3""","=""""","=""34431.3389""","=""""","=""0.0005""","=""1.050""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""2""","=""""","=""34444.5984""","=""""","=""0.0007""","=""1.100""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""4""","=""""","=""34447.17423""","=""""","=""0.0003""","=""1.100""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""5""","=""""","=""34460.87707""","=""""","=""0.0003""","=""1.175""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""4""","=""""","=""34492.0209""","=""""","=""0.0010""","=""0.905""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""3""","=""""","=""34583.0031""","=""""","=""0.0004""","=""1.170""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""1""","=""""","=""34591.0064""","=""""","=""0.0005""","=""1.500""","=""                                                        ""","=""L18702,L17451"""
"=""5f.6d3""","=""*""","=""6""","=""""","=""34609.8959""","=""""","=""0.0005""","=""1.100""","=""                                                        ""","=""L18702,u39"""
"=""""","=""*""","=""3""","=""""","=""34704.4123""","=""""","=""0.0005""","=""1.100""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""3""","=""""","=""34707.7231""","=""""","=""0.0004""","=""1.175""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""3""","=""""","=""34725.4253""","=""""","=""0.0006""","=""1.085""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""1""","=""""","=""34775.0059""","=""""","=""0.0008""","=""1.290""","=""                                                        ""","=""L18702,u39"""
"=""""","=""""","=""2""","=""""","=""34789.1330""","=""""","=""0.0004""","=""""","=""                                                        ""","=""L18702,L5951"""
"=""""","=""""","=""5""","=""""","=""34849.05842""","=""""","=""0.0003""","=""1.105""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""2""","=""""","=""34851.6743""","=""""","=""0.0005""","=""0.865""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""4""","=""""","=""34873.3535""","=""""","=""0.0004""","=""1.105""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""3""","=""""","=""34874.0693""","=""""","=""0.0004""","=""1.090""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""1""","=""""","=""34878.6613""","=""""","=""0.0007""","=""1.465""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""5""","=""""","=""34886.6736""","=""""","=""0.0004""","=""1.075""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""""","=""6""","=""""","=""34943.46540""","=""""","=""0.00015""","=""1.230""","=""                                                        ""","=""L18702,u39"""
"=""""","=""*""","=""1""","=""""","=""34989.7897""","=""""","=""0.0006""","=""1.620""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""2""","=""""","=""35015.5227""","=""""","=""0.0004""","=""1.095""","=""                                                        ""","=""L18702,u39"""
"=""""","=""5F""","=""1""","=""""","=""35046.0213""","=""""","=""0.0004""","=""0.390""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""5""","=""""","=""35081.0176""","=""""","=""0.0005""","=""1.100""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""""","=""6""","=""""","=""35082.48400""","=""""","=""0.00021""","=""1.17""","=""                                                        ""","=""L18702,u39"""
"=""""","=""""","=""3""","=""""","=""35089.38959""","=""""","=""0.00020""","=""1.195""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""2""","=""""","=""35108.8155""","=""""","=""0.0006""","=""""","=""                                                        ""","=""L18702"""
"=""""","=""*""","=""5 or 6""","=""""","=""35117.9541""","=""""","=""0.0004""","=""""","=""                                                        ""","=""L18702"""
"=""""","=""*""","=""4""","=""""","=""35131.2141""","=""""","=""0.0005""","=""1.215""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""2""","=""""","=""35149.75961""","=""""","=""0.0003""","=""1.075""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""5""","=""""","=""35216.98873""","=""""","=""0.00023""","=""""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""3""","=""""","=""35240.8187""","=""""","=""0.0006""","=""1.085""","=""                                                        ""","=""L18702,L3552"""
"=""5f.6d2.7p""","=""5K""","=""5""","=""""","=""35300.9146""","=""""","=""0.0003""","=""0.875""","=""                                                        ""","=""L18702,u39"""
"=""""","=""*""","=""1""","=""""","=""35328.6213""","=""""","=""0.0005""","=""1.270""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""*""","=""4""","=""""","=""35351.4381""","=""""","=""0.0006""","=""1.190""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""2""","=""""","=""35395.9849""","=""""","=""0.0004""","=""1.235?""","=""                                                        ""","=""L18702,L5951"""
"=""""","=""""","=""3""","=""""","=""35405.3154""","=""""","=""0.0004""","=""1.065""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""1""","=""""","=""35421.0046""","=""""","=""0.0008""","=""1.160""","=""                                                        ""","=""L18702,L3552"""
"=""6d4""","=""""","=""3""","=""""","=""35440.9008""","=""""","=""0.0005""","=""1.070""","=""  32  6d4 3F1                :    31  6d4          1F   ""","=""L18702,u39"""
"=""""","=""*""","=""3""","=""""","=""35462.0545""","=""""","=""0.0005""","=""1.245""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""2""","=""""","=""35497.6156""","=""""","=""0.0009""","=""""","=""                                                        ""","=""L18702"""
"=""""","=""*""","=""2""","=""""","=""35533.2884""","=""""","=""0.0006""","=""1.230""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""3""","=""""","=""35576.5173""","=""""","=""0.0004""","=""1.190""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""5""","=""""","=""35582.2888""","=""""","=""0.0003""","=""1.155""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""4""","=""""","=""35633.8554""","=""""","=""0.0004""","=""1.10""","=""                                                        ""","=""L18702,u39"""
"=""""","=""*""","=""1""","=""""","=""35678.8484""","=""""","=""0.0007""","=""1.010""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""*""","=""4""","=""""","=""35733.4538""","=""""","=""0.0005""","=""1.100""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""*""","=""0""","=""""","=""35783.6541""","=""""","=""0.0013""","=""0.0""","=""                                                        ""","=""L18702,u39"""
"=""6d4""","=""3F1""","=""4""","=""""","=""35794.3768""","=""""","=""0.0005""","=""1.150""","=""  72                         :    18  6d4          1G1  ""","=""L18702,u39"""
"=""""","=""*""","=""3""","=""""","=""35812.5195""","=""""","=""0.0004""","=""1.100""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""""","=""3""","=""""","=""35831.2890""","=""""","=""0.0006""","=""1.190""","=""                                                        ""","=""L18702,L16199"""
"=""6d4""","=""""","=""2""","=""""","=""35877.8125""","=""""","=""0.0006""","=""1.420""","=""  49  6d4 3P2                :    24  6d4          3P1  ""","=""L18702,u39"""
"=""""","=""*""","=""2""","=""""","=""35885.8813""","=""""","=""0.0015""","=""1.565""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""2""","=""""","=""36047.3034""","=""""","=""0.0006""","=""0.830""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""4""","=""""","=""36062.8738""","=""""","=""0.0007""","=""1.105""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""*""","=""3""","=""""","=""36074.0618""","=""""","=""0.0006""","=""1.145""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""""","=""4""","=""""","=""36089.6933""","=""""","=""0.0004""","=""1.080""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""5""","=""""","=""36132.4781""","=""""","=""0.0009""","=""1.065""","=""                                                        ""","=""L18702,u39"""
"=""""","=""""","=""5""","=""""","=""36133.5019""","=""""","=""0.0003""","=""1.055""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""4""","=""""","=""36178.0396""","=""""","=""0.0006""","=""1.045""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""*""","=""2""","=""""","=""36188.9503""","=""""","=""0.0006""","=""1.420""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""5""","=""""","=""36210.7938""","=""""","=""0.0006""","=""1.010""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""5""","=""""","=""36275.1824""","=""""","=""0.0007""","=""1.140""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""4""","=""""","=""36297.2958""","=""""","=""0.0004""","=""1.130""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""3""","=""""","=""36336.2027""","=""""","=""0.0005""","=""1.100""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""1""","=""""","=""36361.4603""","=""""","=""0.0006""","=""1.095""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""*""","=""4""","=""""","=""36382.6128""","=""""","=""0.0007""","=""1.070""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""*""","=""3""","=""""","=""36427.3939""","=""""","=""0.0009""","=""1.080""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""""","=""2""","=""""","=""36428.8469""","=""""","=""0.0005""","=""""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""6""","=""""","=""36460.3864""","=""""","=""0.0004""","=""1.035""","=""                                                        ""","=""L18702,u39"""
"=""""","=""""","=""7""","=""""","=""36467.6160""","=""""","=""0.0003""","=""""","=""                                                        ""","=""L18702,u38"""
"=""""","=""""","=""2""","=""""","=""36485.3961""","=""""","=""0.0006""","=""1.280""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""2""","=""""","=""36488.8237""","=""""","=""0.0006""","=""0.995""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""""","=""3""","=""""","=""36515.9800""","=""""","=""0.0006""","=""0.835""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""1""","=""""","=""36556.7725""","=""""","=""0.0008""","=""1.060""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""4""","=""""","=""36576.0636""","=""""","=""0.0005""","=""1.240""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""7""","=""""","=""36618.8365""","=""""","=""0.0003""","=""1.185""","=""                                                        ""","=""L18702,u39"""
"=""""","=""*""","=""5""","=""""","=""36625.9145""","=""""","=""0.0005""","=""1.160""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""2""","=""""","=""36653.5692""","=""""","=""0.0010""","=""1.2""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""2""","=""""","=""36668.6625""","=""""","=""0.0008""","=""0.925""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""""","=""6""","=""""","=""36749.00126""","=""""","=""0.00022""","=""1.130""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""*""","=""3""","=""""","=""36762.8018""","=""""","=""0.0009""","=""1.135""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""""","=""3""","=""""","=""36775.3589""","=""""","=""0.0008""","=""0.975""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""5""","=""""","=""36781.3134""","=""""","=""0.0004""","=""1.120""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""4""","=""""","=""36800.6548""","=""""","=""0.0004""","=""0.960""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""3""","=""""","=""36808.3114""","=""""","=""0.0011""","=""1.095""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""2""","=""""","=""36818.1174""","=""""","=""0.0010""","=""0.945""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""1""","=""""","=""36837.2241""","=""""","=""0.0007""","=""0.785""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""5""","=""""","=""36837.9819""","=""""","=""0.0005""","=""1.175""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""*""","=""2""","=""""","=""36871.9066""","=""""","=""0.0007""","=""1.250""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""""","=""4""","=""""","=""36885.2932""","=""""","=""0.0006""","=""1.045""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""5""","=""""","=""37008.7542""","=""""","=""0.0010""","=""1.135""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""*""","=""4""","=""""","=""37041.1444""","=""""","=""0.0006""","=""1.010""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""4""","=""""","=""37085.8553""","=""""","=""0.0006""","=""1.200""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""2""","=""""","=""37094.8488""","=""""","=""0.0014""","=""1.155""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""1""","=""""","=""37126.4931""","=""""","=""0.0009""","=""""","=""                                                        ""","=""L18702"""
"=""""","=""""","=""3""","=""""","=""37131.0482""","=""""","=""0.0010""","=""0.880""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""*""","=""2""","=""""","=""37149.0995""","=""""","=""0.0005""","=""1.060""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""*""","=""1""","=""""","=""37159.2829""","=""""","=""0.0011""","=""0.895""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""*""","=""3""","=""""","=""37159.5540""","=""""","=""0.0007""","=""1.000""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""5""","=""""","=""37211.6898""","=""""","=""0.0004""","=""1.055""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""2""","=""""","=""37234.0035""","=""""","=""0.0012""","=""1.120""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""""","=""4""","=""""","=""37303.4367""","=""""","=""0.0005""","=""1.020""","=""                                                        ""","=""L18702,L16199"""
"=""6d4""","=""""","=""3""","=""""","=""37307.1417""","=""""","=""0.0008""","=""0.990""","=""  45  6d4 1F                 :    34  6d4          3F1  ""","=""L18702,u39"""
"=""5f.6d2.7p ""","=""5K ""","=""6""","=""""","=""37332.4981""","=""""","=""0.0005""","=""1.020 ""","=""                                                        ""","=""L18702,u39"""
"=""""","=""""","=""3""","=""""","=""37404.6616""","=""""","=""0.0005""","=""1.305""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""""","=""1""","=""""","=""37472.7204""","=""""","=""0.0009""","=""""","=""                                                        ""","=""L18702"""
"=""""","=""*""","=""6""","=""""","=""37510.1884""","=""""","=""0.0007""","=""1.130""","=""                                                        ""","=""L18702,u39"""
"=""""","=""""","=""3""","=""""","=""37521.5066""","=""""","=""0.0009""","=""1.135""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""""","=""4""","=""""","=""37558.5142""","=""""","=""0.0004""","=""""","=""                                                        ""","=""L18702,L5951"""
"=""""","=""""","=""2""","=""""","=""37569.5418""","=""""","=""0.0007""","=""""","=""                                                        ""","=""L18702,L5951"""
"=""""","=""*""","=""5""","=""""","=""37571.3326""","=""""","=""0.0004""","=""1.045""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""4""","=""""","=""37605.7352""","=""""","=""0.0007""","=""1.125""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""1""","=""""","=""37607.8939""","=""""","=""0.0019""","=""1.265""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""1""","=""""","=""37616.3148""","=""""","=""0.0011""","=""""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""*""","=""3""","=""""","=""37656.9647""","=""""","=""0.0006""","=""1.130""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""3""","=""""","=""37688.2046""","=""""","=""0.0010""","=""1.245""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""2""","=""""","=""37736.9959""","=""""","=""0.0005""","=""1.015""","=""                                                        ""","=""L18702,u39"""
"=""""","=""""","=""6""","=""""","=""37742.2910""","=""""","=""0.0004""","=""1.2""","=""                                                        ""","=""L18702,u39"""
"=""""","=""""","=""2""","=""""","=""37748.0401""","=""""","=""0.0009""","=""0.995""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""2""","=""""","=""37784.4105""","=""""","=""0.0006""","=""1.01""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""4""","=""""","=""37819.1202""","=""""","=""0.0005""","=""1.045""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""5""","=""""","=""37890.4578""","=""""","=""0.0005""","=""0.978""","=""                                                        ""","=""L18702,L3552"""
"=""5f.6d2.7p ""","=""5I""","=""4""","=""""","=""37892.8248""","=""""","=""0.0004""","=""0.855""","=""                                                        ""","=""L18702,u39"""
"=""5f.6d2.7p ""","=""5I""","=""5""","=""""","=""39694.3296""","=""""","=""0.0005""","=""1.005""","=""                                                        ""","=""L18702,u39"""
"=""""","=""*""","=""4""","=""""","=""37950.0447""","=""""","=""0.0005""","=""1.130""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""3""","=""""","=""37954.9647""","=""""","=""0.0005""","=""1.105""","=""                                                        ""","=""L18702,L3552"""
