Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
3p6.3d8.(1D).4p,x 2F*,7/2,8,,43555.22,,,1.229,  45             :    20  3d7.(2G).4s.4p.(3P*)   4F*  ,
3p6.3d7.(2G).4s.4p.(3P*),*,7/2,8,,43847.98,,,1.197,  39  4F*        :    23  3d8.(1D).4p            2F*  ,
3p6.3d8.(1D).4p,x 2D*,3/2,4,,43911.36,,,1.127,  40             :    33  3d8.(1D).4p            2P*  ,
3p6.3d8.(1D).4p,x 2D*,5/2,6,,43921.89,,,1.230,  52             :    20  3d7.(2G).4s.4p.(3P*)   4F*  ,
3p6.3d7.(2G).4s.4p.(3P*),w 4G*,11/2,12,,43952.06,?,,1.279,  93                                                  ,
3p6.3d7.(2G).4s.4p.(3P*),w 4G*,9/2,10,,44183.34,,,1.163,  85             :     5  3d7.(2G).4s.4p.(3P*)   4F*  ,
3p6.3d7.(2G).4s.4p.(3P*),w 4G*,7/2,8,,44394.47,,,1.004,  77             :    11  3d7.(2G).4s.4p.(3P*)   4F*  ,
3p6.3d7.(2G).4s.4p.(3P*),w 4G*,5/2,6,,44568.47,,,0.676,  69             :    19  3d7.(2G).4s.4p.(3P*)   4F*  ,
,4*,7/2,8,,43969.90,,,1.081,                                                      ,
3p6.3d7.(2G).4s.4p.(3P*),*,5/2,6,,44201.92,,,0.950,  29  4F*        :    23  3d8.(1D).4p            2D*  ,
,5*,3/2,4,,44381.32,?,,,                                                      ,
3p6.3d7.(4P).4s.4p.(3P*),z 2S*,1/2,2,,44454.51,,,2.10,  61             :    21  3d8.(3P).4p            2S*  ,
3p6.3d7.(4P).4s.4p.(1P*),y 4P*,5/2,6,,44480.14,,,1.557,  42             :    33  3d7.(2P).4s.4p.(3P*)   4P*  ,
3p6.3d7.(4P).4s.4p.(1P*),y 4P*,3/2,4,,44658.03,,,1.674,  40             :    37  3d7.(4P).4s.4p.(3P*)   4P*  ,
3p6.3d8.(3F).5s,e 4F,9/2,10,,44782.13,,,1.33,                                                      ,
3p6.3d8.(3F).5s,e 4F,7/2,8,,45105.59,,,1.21,                                                      ,
3p6.3d8.(3F).5s,e 4F,5/2,6,,45876.58,,,1.01,                                                      ,
3p6.3d8.(3F).5s,e 4F,3/2,4,,46375.17,,,0.44,                                                      ,
3p6.3d7.(2P).4s.4p.(3P*),4P*,1/2,2,,44857.57,,,2.371,  44             :    40  3d7.(4P).4s.4p.(1P*)   4P*  ,
3p6.3d7.(2G).4s.4p.(3P*),z 2H*,9/2,10,,45111.48,,,0.897,  87                                                  ,
3p6.3d7.(2G).4s.4p.(3P*),z 2H*,11/2,12,,45540.28,,,1.097,  90                                                  ,
