Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
3d9.4s.(3D<3>).4f,*,"1/2,3/2",6,,77286.9,,1.2,,                                                    ,L10559
3d9.4s.(3D<3>).4f,*,"1/2,3/2",6,,77297.1,,1.2,,                                                    ,L10559
3d9.4s.(3D<2>).4f,*,"1/2,3/2",6,,77622.9,,1.2,,                                                    ,L10559
3d9.4s.(3D).7s,4D,7/2,8,,78261.18,,0.11,,                                                    ,L10559c152
3d9.4s.(3D).7s,4D,5/2,6,,78486.49,,0.16,,                                                    ,L10559c152
3d9.4s.(3D).7s,4D,3/2,4,,79257.95,,0.17,,                                                    ,L10559c152
3d9.4s.(3D).7s,4D,1/2,2,,80330.87,,0.20,,                                                    ,L10559c152
3d9.4s.(1D).6s,2D,5/2,6,,78349.76,,0.19,,                                                    ,L10559c152
3d9.4s.(1D).6s,2D,3/2,4,,78577.89,,0.18,,                                                    ,L10559c152
3d9.4s.(3D).6p,4D*,1/2,2,,78892.4,,1.2,,                                                    ,L10559c152
3d9.4s.(3D).6p,2P*,1/2,2,,78920.4,,1.2,,                                                    ,L10559
3d9.4s.(3D).7s,2D,5/2,6,,79267.93,,0.14,,                                                    ,L10559c152
3d9.4s.(3D).7s,2D,3/2,4,,80456.4,,0.8,,                                                    ,L10559
3d9.4s.(3D<1>).4f<5/2>,"(1,5/2)*",3/2,4,,79357.5,,1.3,,                                                    ,L10559
3d9.4s.(3D).6d,4S,3/2,4,,79640.9,,0.5,,                                                    ,L10559c152
3d9.4s.(3D).7p,4P*,3/2,4,,79647.6,,1.3,,                                                    ,L10559
3d9.4s.(3D).7p,4P*,1/2,2,,80478.4,,1.3,,                                                    ,L10559c152
3d9.4s.(3D).6d,4G,11/2,12,,79667.9,,0.9,,                                                    ,L10559
3d9.4s.(3D).6d,4G,9/2,10,,80505.6,,0.7,,                                                    ,L10559c152
3d9.4s.(3D).6d,4P,5/2,6,,79675.4,,0.7,,                                                    ,L10559c152
3d9.4s.(3D).6d,4D,7/2,8,,79694.4,,0.7,,                                                    ,L10559c152
3d9.4s.(3D).6d,4D,5/2,6,,80542.3,,0.6,,                                                    ,L10559c152
3d9.4s.(3D).6d,4F,9/2,10,,79699.6,,0.6,,                                                    ,L10559c152
3d9.4s.(3D).6d,4F,7/2,8,,80559.7,,0.3,,                                                    ,L10559c152
3d9.4s.(3D<3>).5f,*,"1/2,3/2",6,,79798.9,,1.3,,                                                    ,L10559c152
3d9.4s.(3D).8s,4D,7/2,8,,80318.2,,0.3,,                                                    ,L10559c152
3d9.4s.(3D<2>).5f,*,"1/2,3/2",6,,80424.6,,1.3,,                                                    ,L10559
3d9.4s.(3D).6d,2G,7/2,8,,80553.6,,0.3,,                                                    ,L10559c152
3d9.4s.(3D).6d,2F,5/2,6,,80574.1,,1.0,,                                                    ,L10559c152
3d9.4s.(3D).6d,2D,3/2,4,,80586.5,,0.5,,                                                    ,L10559c152
3d9.4s.(1D).6p?,2P*,3/2,4,,80944.1,,1.3,,                                                    ,L10559c152
3d9.4s.(1D).6p?,2P*,1/2,2,,81613.3,,1.9,,                                                    ,L10559
3d9.4s.(3D).8p,4P*,3/2,4,,81084.6,,1.3,,                                                    ,L10559
3d9.4s.(3D).8p,4P*,1/2,2,,81986.0,,1.3,,                                                    ,L10559
3d9.4s.(3D<3>).6f,*,"1/2,3/2",6,,81162.9,,1.3,,                                                    ,L10559c152
3d9.4s.(1D).5d,2D,5/2,6,,81292.53,,0.21,,                                                    ,L10559c152
3d9.4s.(1D).5d,2D,3/2,4,,81313.82,,0.14,,                                                    ,L10559c152
3d9.4s.(1D).5d,2F,5/2,6,,81362.3,,0.4,,                                                    ,L10559c152
3d9.4s.(1D).5d,2F,7/2,8,,81376.21,,0.18,,                                                    ,L10559c152
3d9.4s.(3D).7p?,4D*,1/2,2,,81613.3,,1.9,,                                                    ,L10559
3d9.4s.(3D<1>).7p,2P*,1/2,2,,81642.7,,1.3,,                                                    ,L10559c152
