Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
4f7.(8S*).6s (9S*).7d,h 8D*,11/2,12,,39486.20,,,,                                                                       ,
4f7.(8S*).6s (9S*).7d,h 8D*,9/2,10,,39491.49,,,,                                                                       ,
4f7.(8S*).6s (9S*).7d,h 8D*,7/2,8,,39496.56,,,,                                                                       ,
4f7.(8S*).6s (9S*).7d,h 8D*,5/2,6,,39500.31,,,,                                                                       ,
,,5/2,6,,39611.35,,,1.592,                                                                       ,
,,5/2?,6,,39770.72,,,1.99,                                                                       ,
,,9/2,10,,39782.62,,,1.639,                                                                       ,
,159,5/2,6,,40073.57,,,2.305,                                                                       ,
4f7.(8S*).6s (7S*).5f?,y 6F?,11/2,12,,40198.00,,,,                                                                       ,
4f7.(8S*).6s (7S*).5f?,y 6F?,9/2,10,,40200.43,,,,                                                                       ,
4f7.(8S*).6s (7S*).5f?,y 6F?,7/2,8,,40201.14,,,,                                                                       ,
4f7.(8S*).6s (7S*).5f?,y 6F?,3/2,4,,40203.37,,,,                                                                       ,
4f7.(8S*).6s (7S*).5f?,y 6F?,5/2,6,,40203.68,,,,                                                                       ,
4f7.(8S*).6s (7S*).5f?,y 6F?,1/2,2,,40206.71,,,,                                                                       ,
4f7.(8S*).6s (7S*).5f?,x 8F?,1/2,2,,40217.90,,,,                                                                       ,
4f7.(8S*).6s (7S*).5f?,x 8F?,3/2,4,,40223.66,,,,                                                                       ,
4f7.(8S*).6s (7S*).5f?,x 8F?,11/2,12,,40236.14,,,,                                                                       ,
4f7.(8S*).6s (7S*).5f?,x 8F?,7/2,8,,40236.64,,,,                                                                       ,
4f7.(8S*).6s (7S*).5f?,x 8F?,5/2,6,,40237.35,,,,                                                                       ,
4f7.(8S*).6s (7S*).5f?,x 8F?,13/2,14,,40244.66,,,,                                                                       ,
4f7.(8S*).6s (7S*).5f?,x 8F?,9/2,10,,40249.68,,,,                                                                       ,
4f7.(8S*).6p2.(3P),f 10P*,7/2,8,,40298.02,,,,                                                                       ,
4f7.(8S*).6p2.(3P),f 10P*,9/2,10,,40854.11,,,,                                                                       ,
4f7.(8S*).6p2.(3P),f 10P*,11/2,12,,41443.70,,,,                                                                       ,
,160,9/2 or 11/2,10,,40302.07,,,,                                                                       ,
4f7.(6I*).6s.6p?,,7/2,8,,40323.65,,,1.042,                                                                       ,
,,9/2,10,,40372.61,,,1.58,                                                                       ,
,,7/2,8,,40373.63,,,1.436,                                                                       ,
4f7.(8S*).6s (7S*).8p?,8P,9/2,10,,40455.51,,,1.768,                                                                       ,
4f7.(8S*).6s (7S*).8p?,8P,7/2,8,,40609.30,,,1.89,                                                                       ,
4f7.(8S*).6s (7S*).8p?,8P,5/2,6,,40629.82,,,2.264,                                                                       ,
,,7/2,8,,40493.09,,,1.529,                                                                       ,
,5*,7/2,8,,40576.00,,,,                                                                       ,
,6*,5/2 or 7/2,6,,40624.10,,,,                                                                       ,
,7*,7/2,8,,40650.51,,,,                                                                       ,
,8*,9/2 or 11/2,10,,40764.08,,,,                                                                       ,
,9*,9/2,10,,40768.31,,,,                                                                       ,
,,5/2,6,,40792.43,,,1.605,                                                                       ,
,161,9/2 or 11/2,10,,40838.66,,,,                                                                       ,
4f7.(6I*).6s.6p?,,9/2,10,,40843.16,,,1.013,                                                                       ,
4f7.(8S*).6s (7S*).8p,6P,3/2,4,,,,,,                                                                       ,
4f7.(8S*).6s (7S*).8p,6P,7/2,8,,40862.41,,,1.692,                                                                       ,
4f7.(8S*).6s (7S*).8p,6P,5/2,6,,40939.36,,,1.88,                                                                       ,
,,9/2,10,,40962.39,,,1.64,                                                                       ,
,10*,7/2 or 9/2,8,,40993.18,,,,                                                                       ,
,11*,7/2 or 9/2,8,,41037.58,?,,,                                                                       ,
,162,11/2 or 13/2,12,,41054.83,?,,,                                                                       ,
,,5/2,6,,41078.38,,,1.149,                                                                       ,
4f7.(8S*).6s (9S*).6f?,x 10F?,15/2,16,,41152.12,,,,                                                                       ,
4f7.(8S*).6s (9S*).6f?,x 10F?,3/2,4,,41166.02,,,,                                                                       ,
4f7.(8S*).6s (9S*).6f?,x 10F?,5/2,6,,41167.14,,,,                                                                       ,
4f7.(8S*).6s (9S*).6f?,x 10F?,7/2,8,,41169.20,,,,                                                                       ,
4f7.(8S*).6s (9S*).6f?,x 10F?,9/2,10,,41171.00,,,,                                                                       ,
4f7.(8S*).6s (9S*).6f?,x 10F?,11/2,12,,41176.73,,,,                                                                       ,
4f7.(8S*).6s (9S*).6f?,x 10F?,13/2,14,,41184.12,,,,                                                                       ,
4f7.(8S*).6s (7S*).7d,f 6D*,1/2,2,,,,,,                                                                       ,
4f7.(8S*).6s (7S*).7d,f 6D*,9/2,10,,41174.74,,,,                                                                       ,
4f7.(8S*).6s (7S*).7d,f 6D*,7/2,8,,41185.38,,,,                                                                       ,
4f7.(8S*).6s (7S*).7d,f 6D*,5/2,6,,41201.21,,,,                                                                       ,
4f7.(8S*).6s (7S*).7d,f 6D*,3/2,4,,41208.60,,,,                                                                       ,
,,7/2,8,,41223.58,,,1.708,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,41246.25,,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,41247.86,,,,                                                                       ,
4f.(8S*).6s (9S*).9p,8P,7/2,8,,,,,,                                                                       ,
4f.(8S*).6s (9S*).9p,8P,5/2,6,,41283.00,,,2.256,                                                                       ,
4f.(8S*).6s (9S*).9p,8P,9/2,10,,41285.58,,,1.762,                                                                       ,
,,7/2,8,,41335.67,,,1.775,                                                                       ,
,12*,9/2 or 11/2,10,,41378.47,,,,                                                                       ,
,13*,9/2 or 11/2,10,,41395.92,,,,                                                                       ,
,,5/2,6,,41408.47,,,1.609,                                                                       ,
,,5/2,6,,41497.75,,,1.357,                                                                       ,
4f7.(8S*).6s (9S*).9p,10P,11/2,12,,,,,,                                                                       ,
4f7.(8S*).6s (9S*).9p,10P,7/2,8,,41515.52,,,2.210,                                                                       ,
4f7.(8S*).6s (9S*).9p,10P,9/2,10,,41540.43,,,1.97,                                                                       ,
,,7/2,8,,41590.46,,,1.537,                                                                       ,
,,9/2,10,,41620.68,,,0.95,                                                                       ,
,14*,7/2 or 9/2,8,,41631.37,,,,                                                                       ,
,,9/2,10,,41635.08,,,1.608,                                                                       ,
,,7/2,8,,41692.92,,,1.466,                                                                       ,
,,5/2,6,,41750.07,,,0.918,                                                                       ,
,,9/2,10,,41841.47,,,1.637,                                                                       ,
,,7/2,8,,41895.92,,,1.391,                                                                       ,
,,5/2,6,,41909.69,,,1.692,                                                                       ,
4f7.(8S*).5d (7D*).6p,8P,9/2,10,,42010.25,,,1.771,  81     or  :    53  4f7.(8S*)5d.6p.(1P*)          8P                 ,
4f7.(8S*).5d (7D*).6p,8P,7/2,8,,42087.02,,,1.86,  79     or  :    52  4f7.(8S*)5d.6p.(1P*)          8P                 ,
4f7.(8S*).5d (7D*).6p,8P,5/2,6,,42130.72,,,2.04,  90     or  :    55  4f7.(8S*)5d.6p.(1P*)          8P                 ,
,,9/2,10,,42048.40,,,1.596,                                                                       ,
,,5/2,6,,42139.06,,,1.4,                                                                       ,
,,7/2,8,,42147.42,,,1.642,                                                                       ,
,,7/2,8,,42261.30,,,1.583,                                                                       ,
,,5/2,6,,42325.67,,,1.463,                                                                       ,
4f7.(6I*).6s.6p?,,9/2,10,,42364.85,,,1.232,                                                                       ,
,,5/2,6,,42394.46,,,1.74,                                                                       ,
4f7.(6I*).6s.6p?,,9/2,10,,42403.68,,,0.867,                                                                       ,
,,5/2,6,,42491.77,,,1.15,                                                                       ,
,,9/2,10,,42499.72,,,1.657,                                                                       ,
,,9/2,10,,42679.78,,,1.517,                                                                       ,
,15*,9/2 or 11/2,10,,42721.09,?,,,                                                                       ,
4f7.(8S*).6s (9S*).10p,10P,11/2,12,,,,,,                                                                       ,
4f7.(8S*).6s (9S*).10p,10P,7/2,8,,42787.00,,,2.210,                                                                       ,
4f7.(8S*).6s (9S*).10p,10P,9/2,10,,42801.24,,,2.00,                                                                       ,
,,7/2,8,,42885.69,,,1.88,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,42923.70,,,1.88,                                                                       ,
4f7.(8S*).6s (9S*).10p,8P,9/2,10,,42928.91,,,1.755,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,42945.76,,,1.895,                                                                       ,
,,5/2,6,,42958.67,,,1.569,                                                                       ,
,,9/2,10,,42976.60,,,1.518,                                                                       ,
,,5/2,6,,43074.75,,,1.645,                                                                       ,
,16*,7/2 or 9/2,8,,43100.66,,,,                                                                       ,
,,9/2,10,,43161.59,,,1.328,                                                                       ,
4f7.(8S*).6s (7S*).9p,6P,3/2,4,,,,,,                                                                       ,
4f7.(8S*).6s (7S*).9p,6P,7/2,8,,43168.06,,,1.619,                                                                       ,
4f7.(8S*).6s (7S*).9p,6P,5/2,6,,43228.62,,,1.84,                                                                       ,
,17*,9/2 or 11/2,10,,43212.06,?,,,                                                                       ,
,,7/2,8,,43226.63,,,1.620,                                                                       ,
,,7/2,8,,43283.39,,,1.608,                                                                       ,
4f7.(8S*).6s (7S*).9p,8P,7/2,8,,,,,,                                                                       ,
4f7.(8S*).6s (7S*).9p,8P,5/2,6,,43301.51,,,2.210,                                                                       ,
4f7.(8S*).6s (7S*).9p,8P,9/2,10,,43330.23,,,1.787,                                                                       ,
,,9/2,10,,43327.82,,,1.591,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,43361.03,,,2.05,                                                                       ,
,,9/2,10,,43372.31,,,1.15,                                                                       ,
,,9/2,10,,43380.42,,,1.15,                                                                       ,
,,7/2,8,,43392.16,,,1.633,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,43428.78,,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,43438.19,,,1.502,                                                                       ,
,18*,7/2 or 9/2 or 11/2,8,,43466.82,,,,                                                                       ,
,,9/2,10,,43479.74,,,1.253,                                                                       ,
,19*,7/2 or 9/2,8,,43508.06,?,,,                                                                       ,
4f7.(8S*).6s (9S*<4>).11p,,7/2,8,,43559.52,,,2.203,                                                                       ,
4f7.(8S*).6s (9S*<4>).11p,,9/2,10,,43567.76,,,2.0,                                                                       ,
,,5/2,6,,43603.59,,,0.715,                                                                       ,
4f7.(8S*).6s (9S*<4>).11p,,5/2 or 7/2 or 9/2,6,,43634.86,,,,                                                                       ,
4f7.(8S*).6s (9S*<4>).11p,,5/2 or 7/2 or 9/2,6,,43637.11,,,,                                                                       ,
,,5/2,6,,43673.46,,,1.794,                                                                       ,
,,7/2,8,,43703.57,,,1.359,                                                                       ,
,,5/2,6,,43739.50,,,1.652,                                                                       ,
,,9/2,10,,43751.97,,,1.321,                                                                       ,
,,7/2,8,,43840.86,,,1.353,                                                                       ,
,,7/2,8,,43889.05,,,1.632,                                                                       ,
,,9/2?,10,,43947.66,,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,43955.82,,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,44035.19,,,1.63,                                                                       ,
,,5/2,6,,44039.93,,,1.66,                                                                       ,
4f7.(8S*).6s (9S*<4>).12p,,7/2,8,,44061.21,,,2.15,                                                                       ,
4f7.(8S*).6s (9S*<4>).12p,,9/2,10,,44070.22,,,1.99,                                                                       ,
4f7.(8S*).6s (9S*<4>).12p,,7/2,8,,44080.39,,,1.96,                                                                       ,
4f7.(8S*).6s (9S*<4>).12p,,5/2,6,,44092.10,,,2.18,                                                                       ,
,,9/2,10,,44096.79,,,1.610,                                                                       ,
,,7/2,8,,44159.26,,,1.653,                                                                       ,
,,9/2,10,,44171.58,,,1.616,                                                                       ,
,,5/2,6,,44199.87,,,1.461,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,44226.56,,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,44238.08,,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,44239.46,,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,44244.47,,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,44334.75,,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,44336.86,,,,                                                                       ,
,,7/2,8,,44384.60,,,1.118,                                                                       ,
4f7.(8S*).6s (9S*<4>).13p,,9/2,10,,44411.55,,,2.0,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,44424.82,,,,                                                                       ,
4f7.(8S*).6s (9S*<4>).13p,,7/2,8,,44425.63,,,2.0,                                                                       ,
4f7.(8S*).6s (9S*<4>).13p,,5/2,6,,44427.35,,,2.19,                                                                       ,
4f7.(8S*).6s (7S*).10p,6P,3/2,4,,,,,,                                                                       ,
4f7.(8S*).6s (7S*).10p,6P,7/2,8,,44450.86,,,1.744,                                                                       ,
4f7.(8S*).6s (7S*).10p,6P,5/2?,6,,44489.91,,,1.94,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,44503.02,,,1.882,                                                                       ,
4f7.(8S*).6s (7S*).10p,8P,9/2,10,,44529.04,,,1.755,                                                                       ,
4f7.(8S*).6s (7S*).10p,8P,7/2,8,,44576.83,,,2.0,                                                                       ,
4f7.(8S*).6s (7S*).10p,8P,5/2,6,,44590.66,,,2.2,                                                                       ,
,,9/2,10,,44561.58,,,1.493,                                                                       ,
,,5/2,6,,44594.46,,,1.67,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,44599.50,,,2.0,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,44604.24,,,1.71,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,44614.11,,,,                                                                       ,
,,7/2,8,,44644.09,,,1.87,                                                                       ,
,,7/2,8,,44654.31,,,1.662,                                                                       ,
4f7.(8S*).6s (9S*<4>).14p,,9/2,10,,44659.84,,,2.0,                                                                       ,
4f7.(8S*).6s (9S*<4>).14p,,9/2,10,,44671.42,,,1.786,                                                                       ,
,,9/2,10,,44698.5,,,1.372,                                                                       ,
4f7.(8S*).6s (9S*<4>).14p,,5/2,6,,44698.5,,,2.20,                                                                       ,
,,5/2,6,,44723.05,,,1.92,                                                                       ,
,,7/2,8,,44735.16,,,1.81,                                                                       ,
,,9/2,10,,44749.99,,,1.50,                                                                       ,
,,7/2,8,,44783.74,,,1.71,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,44793.78,,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,44801.58,,,,                                                                       ,
,,5/2,6,,44825.13,,,2.0,                                                                       ,
4f7.(8S*).6s (9S*<4>).15p,,5/2 or 7/2 or 9/2,6,,44843.61,,,,                                                                       ,
4f7.(8S*).6s (9S*<4>).15p?,,5/2 or 7/2 or 9/2,6,,44851.85,,,,                                                                       ,
,,7/2,8,,44876.07,,,1.74,                                                                       ,
4f7.(8S*).6s (9S*<4>).15p,,5/2,6,,44887.53,,,2.28,                                                                       ,
4f7.(8S*).6s (9S*<4>).15p,,7/2,8,,44888.96,,,2.0,                                                                       ,
,,7/2,8,,44922.81,,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,44932.85,,,,                                                                       ,
,,9/2,10,,44934.55,,,1.58,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,44964.80,,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,44974.29,,,2.0,                                                                       ,
4f7.(8S*).6s (9S*<4>).16p?,,5/2 or 7/2 or 9/2,6,,44977.09,,,,                                                                       ,
4f7.(8S*).6s (9S*<4>).16p,,5/2 or 7/2 or 9/2,6,,44996.32,,,2.0,                                                                       ,
,,9/2,10,,45006.82,,,1.612,                                                                       ,
4f7.(8S*).6s (9S*<4>).16p,,5/2 or 7/2 or 9/2,6,,45012.59,,,2.0,                                                                       ,
,,9/2,10,,45025.15,,,1.752,                                                                       ,
4f7.(8S*).6s (9S*<4>).17p?,,7/2,8,,45087.89,,,,                                                                       ,
4f7.(8S*).6s (9S*<4>).14f?,,5/2 or 7/2 or 9/2,6,,45099.21,,,,                                                                       ,
4f7.(8S*).6s (9S*<4>).17p,,5/2 or 7/2 or 9/2,6,,45106.83,,,2.0,                                                                       ,
4f7.(8S*).6s (9S*<4>).17p,,5/2 or 7/2 or 9/2,6,,45111.10,,,2.0,                                                                       ,
,,9/2,10,,45116.42,,,1.58,                                                                       ,
,,5/2?,6,,45120.98,,,1.70,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,45154.80,,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,45156.32,,,,                                                                       ,
4f7.(8S*).6s (9S*<4>).18p?,,7/2?,8,,45168.30,,,,                                                                       ,
4f7.(8S*).6s (9S*<4>).18p?,,9/2?,10,,45180.18,,,,                                                                       ,
4f7.(8S*).6s (9S*<4>).15f?,,5/2 or 7/2 or 9/2,6,,45185.63,,,,                                                                       ,
4f7.(8S*).6s (9S*<4>).18p?,,5/2?,6,,45187.63,,,,                                                                       ,
4f7.(8S*).6s (9S*<4>).18p?,,7/2?,8,,45189.42,,,,                                                                       ,
4f7.(8S*).6s (9S*<4>).18p?,,9/2?,10,,45191.23,,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,45258.76,,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,45260.00,,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,45262.44,,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,45298.60,,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,45304.93,,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,45321.20,,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,45337.71,,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,45339.82,,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,45364.35,,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,45367.53,,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,45403.19,,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,45407.95,,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,45420.78,,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,45423.50,,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,45427.36,,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,45447.46,,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,45469.87,,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,45471.70,,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,45481.97,,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,45490.70,,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,45492.79,,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,45509.92,,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,45593.85,,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,45601.92,,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,45607.71,,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,45608.95,,,,                                                                       ,
4f7.(8S*).6s (9S*<4>).42p,,5/2 or 7/2 or 9/2,6,,45658.74,,,,                                                                       ,
4f7.(8S*).6s (9S*<4>).43p,,5/2 or 7/2 or 9/2,6,,45662.57,,,,                                                                       ,
4f7.(8S*).6s (9S*<4>).44p,,5/2 or 7/2 or 9/2,6,,45666.13,,,,                                                                       ,
4f7.(8S*).6s (9S*<4>).45p,,5/2 or 7/2 or 9/2,6,,45669.43,,,,                                                                       ,
4f7.(8S*).6s (9S*<4>).46p,,5/2 or 7/2 or 9/2,6,,45672.53,,,,                                                                       ,
4f7.(8S*).6s (9S*<4>).47p,,5/2 or 7/2 or 9/2,6,,45675.37,,,,                                                                       ,
4f7.(8S*).6s (9S*<4>).48p,,5/2 or 7/2 or 9/2,6,,45678.00,,,,                                                                       ,
4f7.(8S*).6s (9S*<4>).49p,,5/2 or 7/2 or 9/2,6,,45680.53,,,,                                                                       ,
4f7.(8S*).6s (9S*<4>).50p,,5/2 or 7/2 or 9/2,6,,45682.86,,,,                                                                       ,
4f7.(8S*).6s (9S*<4>).51p,,5/2 or 7/2 or 9/2,6,,45685.03,,,,                                                                       ,
4f7.(8S*).6s (9S*<4>).52p,,5/2 or 7/2 or 9/2,6,,45687.12,,,,                                                                       ,
4f7.(8S*).6s (9S*<4>).53p,,5/2 or 7/2 or 9/2,6,,45689.05,,,,                                                                       ,
4f7.(8S*).6s (9S*<4>).54p,,5/2 or 7/2 or 9/2,6,,45690.82,,,,                                                                       ,
4f7.(8S*).6s (9S*<4>).55p,,5/2 or 7/2 or 9/2,6,,45692.50,,,,                                                                       ,
4f7.(8S*).6s (9S*<4>).56p,,5/2 or 7/2 or 9/2,6,,45694.05,,,,                                                                       ,
4f7.(8S*).6s (9S*<4>).57p,,5/2 or 7/2 or 9/2,6,,45695.50,,,,                                                                       ,
4f7.(8S*).6s (9S*<4>).58p,,5/2 or 7/2 or 9/2,6,,45696.87,,,,                                                                       ,
4f7.(8S*).6s (9S*<4>).59p,,5/2 or 7/2 or 9/2,6,,45698.16,,,,                                                                       ,
4f7.(8S*).6s (9S*<4>).60p,,5/2 or 7/2 or 9/2,6,,45699.40,,,,                                                                       ,
4f7.(8S*).6s (9S*<4>).61p,,5/2 or 7/2 or 9/2,6,,45700.57,,,,                                                                       ,
4f7.(8S*).6s (9S*<4>).62p,,5/2 or 7/2 or 9/2,6,,45701.70,,,,                                                                       ,
Eu II (4f7.5p6.6s 9S*<4>),Limit,---,,,45734.74,,0.04,,                                                                       ,L13382
4f7.(8S*).5d (9D*).7p?,8P?,5/2 or 7/2 or 9/2,6,,45754.4,a,,,                                                                       ,
4f7.(8S*).5d (9D*).7p?,8P?,5/2 or 7/2 or 9/2,6,,46145,a,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,45975,a,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,46346,a,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,46394,a,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,46539,a,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,46684,a,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,46781,a,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,46983,a,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,47088,a,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,47289,a,,,                                                                       ,
4f7.(8S*).6s (7S*<3>).44p,,5/2 or 7/2 or 9/2,6,,47337.15,,,,                                                                       ,
4f7.(8S*).6s (7S*<3>).45p,,5/2 or 7/2 or 9/2,6,,47340.29,,,,                                                                       ,
4f7.(8S*).6s (7S*<3>).46p,,5/2 or 7/2 or 9/2,6,,47343.21,,,,                                                                       ,
4f7.(8S*).6s (7S*<3>).47p,,5/2 or 7/2 or 9/2,6,,47345.98,,,,                                                                       ,
4f7.(8S*).6s (7S*<3>).48p,,5/2 or 7/2 or 9/2,6,,47348.63,,,,                                                                       ,
4f7.(8S*).6s (7S*<3>).49p,,5/2 or 7/2 or 9/2,6,,47351.04,,,,                                                                       ,
4f7.(8S*).6s (7S*<3>).50p,,5/2 or 7/2 or 9/2,6,,47353.29,,,,                                                                       ,
4f7.(8S*).6s (7S*<3>).51p,,5/2 or 7/2 or 9/2,6,,47355.41,,,,                                                                       ,
4f7.(8S*).6s (7S*<3>).52p,,5/2 or 7/2 or 9/2,6,,47357.43,,,,                                                                       ,
4f7.(8S*).6s (7S*<3>).53p,,5/2 or 7/2 or 9/2,6,,47359.29,,,,                                                                       ,
4f7.(8S*).6s (7S*<3>).54p,,5/2 or 7/2 or 9/2,6,,47361.02,,,,                                                                       ,
4f7.(8S*).6s (7S*<3>).55p,,5/2 or 7/2 or 9/2,6,,47362.69,,,,                                                                       ,
4f7.(8S*).6s (7S*<3>).56p,,5/2 or 7/2 or 9/2,6,,47364.27,,,,                                                                       ,
4f7.(8S*).6s (7S*<3>).57p,,5/2 or 7/2 or 9/2,6,,47365.76,,,,                                                                       ,
4f7.(8S*).6s (7S*<3>).58p,,5/2 or 7/2 or 9/2,6,,47367.15,,,,                                                                       ,
4f7.(8S*).6s (7S*<3>).59p,,5/2 or 7/2 or 9/2,6,,47368.49,,,,                                                                       ,
4f7.(8S*).6s (7S*<3>).60p,,5/2 or 7/2 or 9/2,6,,47369.75,,,,                                                                       ,
4f7.(8S*).6s (7S*<3>).61p,,5/2 or 7/2 or 9/2,6,,47370.90,,,,                                                                       ,
4f7.(8S*).6s (7S*<3>).62p,,5/2 or 7/2 or 9/2,6,,47372.02,,,,                                                                       ,
4f7.(8S*).6s (7S*<3>).63p,,5/2 or 7/2 or 9/2,6,,47373.10,,,,                                                                       ,
4f7.(8S*).6s (7S*<3>).64p,,5/2 or 7/2 or 9/2,6,,47374.10,,,,                                                                       ,
4f7.(8S*).6s (7S*<3>).65p,,5/2 or 7/2 or 9/2,6,,47375.04,,,,                                                                       ,
4f7.(8S*).6s (7S*<3>).66p,,5/2 or 7/2 or 9/2,6,,47375.96,,,,                                                                       ,
4f7.(8S*).6s (7S*<3>).67p,,5/2 or 7/2 or 9/2,6,,47376.87,,,,                                                                       ,
Eu II (4f7.5p6.6s 7S*<3>),Limit,---,,,47404.1,,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,47483,a,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,48241,a,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,48490,a,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,49860,a,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,50040,a,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,50435,a,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,50935,a,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,51137,a,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,51274,a,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,51556,a,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,51806,a,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,52185,a,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,52572,a,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,53000,a,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,53355,a,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,53887,a,,,                                                                       ,
,,5/2 or 7/2 or 9/2,6,,54073,a,,,                                                                       ,
