Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
2s2.2p.5d,3F*,2,5,,86317.69,,0.05,,  78         :    19  2s2.2p.5d             3D*     ,L20057
2s2.2p.5d,3F*,3,7,,86327.1863,,0.0014,,  71         :    22  2s2.2p.5d             3D*     ,L20057
2s2.2p.5d,3F*,4,9,,86369.385,,0.005,, 100                                                ,L20057
2s2.2p.6s,3P*,0,1,,86321.97,,0.03,,  95         :     5  2s2.2p.5d             3P*     ,L20057
2s2.2p.6s,3P*,1,3,,86331.651,,0.017,,  79         :     7  2s2.2p.6s             1P*     ,L20057
2s2.2p.6s,3P*,2,5,,86369.622,,0.021,,  73         :    17  2s2.2p.5d             3D*     ,L20057
2s2.2p.5d,3D*,1,3,,86362.54,,0.03,,  81         :     9  2s2.2p.5d             1P*     ,L20057
2s2.2p.5d,3D*,2,5,,86389.425,,0.022,,  61         :    17  2s2.2p.5d             3F*     ,L20057
2s2.2p.5d,3D*,3,7,,86397.83,,0.04,,  75         :    25  2s2.2p.5d             3F*     ,L20057
2s2.2p.(2P*<1/2>).5f,2[5/2],3,7,,86412.0301,,0.0018,,  93         :     7  2s2.2p.(2P*<3/2>).5f  2[5/2]  ,L20057
2s2.2p.(2P*<1/2>).5f,2[5/2],2,5,,86412.1310,,0.0016,,  93         :     7  2s2.2p.(2P*<3/2>).5f  2[5/2]  ,L20057
2s2.2p.(2P*<1/2>).5f,2[7/2],3,7,,86414.5662,,0.0020,,  96                                                ,L20057
2s2.2p.(2P*<1/2>).5f,2[7/2],4,9,,86414.7662,,0.0009,,  96                                                ,L20057
2s2.2p.6s,1P*,1,3,,86416.575,,0.018,,  48         :    34  2s2.2p.5d             1P*     ,L20057
2s2.2p.(2P*<1/2>).5g,2[7/2]*,3,7,,86426.7910,,0.0006,,  99                                                ,L20057
2s2.2p.(2P*<1/2>).5g,2[7/2]*,4,9,,86426.7917,,0.0006,,  99                                                ,L20057
