Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
4f7.(8S*).5d2.(1D) (8D*).6s,7D*,5,11,,19085.785,,,1.58,  40                                                                           ,
4f7.(8S*).5d (9D*).6s.6p.(3P*),11P,4,9,,19164.774,,,2.17,  86                                                                           ,
4f7.(8S*).5d (9D*).6s.6p.(3P*),11P,5,11,,19525.374,,,1.905,  71                                                                           ,
4f7.(8S*).5d (9D*).6s.6p.(3P*),11P,6,13,,20160.144,,,1.78,  59             :    35                                 (8S*)(9D*)(3P*) 9D    ,
4f7.(8S*).5d (9D*).6s.6p.(3P*),7D,1,3,,19285.485,,,3.111:,  71                                                                           ,
4f7.(8S*).5d (9D*).6s.6p.(3P*),7D,2,5,,19330.624,,,2.039:,  67                                                                           ,
4f7.(8S*).5d (9D*).6s.6p.(3P*),7D,3,7,,19399.839,,,1.775:,  62                                                                           ,
4f7.(8S*).5d (9D*).6s.6p.(3P*),7D,4,9,,19507.332,,,1.665,  58             :    23                                 (8S*)(9D*)(3P*) 9F    ,
4f7.(8S*).5d (9D*).6s.6p.(3P*),7D,5,11,,19700.606,,,1.64,  56             :    21                                 (8S*)(9D*)(3P*) 9F    ,
4f7.(8S*).5d2.(1G) (8G*).6s,9G*,0,1,,19361.800,,,,  94                                                                           ,
4f7.(8S*).5d2.(1G) (8G*).6s,9G*,1,3,,19375.576,,,1.49,  93                                                                           ,
4f7.(8S*).5d2.(1G) (8G*).6s,9G*,2,5,,19403.104,,,1.50,  93                                                                           ,
4f7.(8S*).5d2.(1G) (8G*).6s,9G*,3,7,,19445.555,,,1.50:,  85                                                                           ,
4f7.(8S*).5d2.(1G) (8G*).6s,9G*,4,9,,19507.993,,,1.51,  86                                                                           ,
4f7.(8S*).5d2.(1G) (8G*).6s,9G*,5,11,,19592.485,,,1.51,  90                                                                           ,
4f7.(8S*).5d2.(1G) (8G*).6s,9G*,6,13,,19682.130,,,1.50,  92                                                                           ,
4f7.(8S*).5d2.(1G) (8G*).6s,9G*,7,15,,19781.555,,,1.51,  94                                                                           ,
4f7.(8S*).5d2.(1G) (8G*).6s,9G*,8,17,,19850.132,,,1.50,  96                                                                           ,
4f7.(8S*).5d2.(3P) (8P*).6s,9P*,3,7,,19574.024,,,2.22,  71                                                                           ,
4f7.(8S*).5d2.(3P) (8P*).6s,9P*,4,9,,19718.720,,,1.92,  66                                                                           ,
4f7.(8S*).5d2.(3P) (8P*).6s,9P*,5,11,,19978.775,,,1.76,  63                                                                           ,
4f7.(8S*).5d2.(3F) (6F*).6s,5F*,3,7,,20299.870,,,1.25:,  65                                                                           ,
4f7.(8S*).5d2.(3F) (6F*).6s,5F*,2,5,,20303.800,,,0.93:,  56                                                                           ,
4f7.(8S*).5d2.(3F) (6F*).6s,5F*,1,3,,20306.942,,,0.03:,  50                                                                           ,
4f7.(8S*).5d2.(3F) (6F*).6s,5F*,4,9,,20324.722,,,1.37,  73                                                                           ,
4f7.(8S*).5d2.(3F) (6F*).6s,5F*,5,11,,20588.292,,,1.49,  39                                                                           ,
4f7.(8S*).5d2.(3P) (8P*).6s,7P*,2,5,,20565.620,,,2.27,  79                                                                           ,
4f7.(8S*).5d2.(3P) (8P*).6s,7P*,3,7,,20759.674,,,1.86,  68                                                                           ,
4f7.(8S*).5d2.(3P) (8P*).6s,7P*,4,9,,21152.850,,,1.72,  66                                                                           ,
4f7.(8S*).5d (9D*).6s.6p.(3P*),7F,0,1,,21347.427,,,,  79                                                                           ,
4f7.(8S*).5d (9D*).6s.6p.(3P*),7F,1,3,,21381.514,,,1.50,  77                                                                           ,
4f7.(8S*).5d (9D*).6s.6p.(3P*),7F,2,5,,21450.164,,,1.49,  73                                                                           ,
4f7.(8S*).5d (9D*).6s.6p.(3P*),7F,3,7,,21543.156,,,1.560,  60                                                                           ,
4f7.(8S*).5d (9D*).6s.6p.(3P*),7F,4,9,,21674.730,,,1.561,  39             :    27                                 (8S*)(9D*)(3P*) 9P    ,
4f7.(8S*).5d (9D*).6s.6p.(3P*),7F,5,11,,21905.353,,,1.57,  48             :    11                                 (8S*)(9D*)(3P*) 9P    ,
4f7.(8S*).5d (9D*).6s.6p.(3P*),7F,6,13,,22452.867,,,1.54,  62                                                                           ,
4f7.(8S*).5d2.(1G) (8G*).6s,7G*,6,13,,21389.502,,,1.42,  94                                                                           ,
4f7.(8S*).5d2.(1G) (8G*).6s,7G*,5,11,,21439.715,,,1.36,  90                                                                           ,
4f7.(8S*).5d2.(1G) (8G*).6s,7G*,7,15,,21514.952,,,1.43,  97                                                                           ,
4f7.(8S*).5d2.(1G) (8G*).6s,7G*,4,9,,21544.680,,,1.34,  72                                                                           ,
4f7.(8S*).5d2.(1G) (8G*).6s,7G*,3,7,,21647.935,,,1.21,  66                                                                           ,
4f7.(8S*).5d2.(1G) (8G*).6s,7G*,2,5,,21745.650,,,0.90,  55                                                                           ,
4f7.(8S*).5d2.(1G) (8G*).6s,7G*,1,3,,21815.645,,,-0.36,  50                                                                           ,
4f7.(8S*).5d (9D*).6s.6p.(3P*),9P,3,7,,21857.475,,,2.169,  71                                                                           ,
