Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
,*,4,9,,50909.47,,0.10,1.2,                                                        ,L12177
,,1,3,,50949.07,,0.10,,                                                        ,L12177
,*,6,13,,50951.86,,0.10,,                                                        ,L12177
,*,3,7,,51072.18,,0.10,,                                                        ,L12177
,*,2,5,,51182.38,,0.10,,                                                        ,L12177
,*,1,3,,51260.68,,0.10,,                                                        ,L12177
,,0,1,,51285.46,,0.10,,                                                        ,L12177
,*,5,11,,51290.73,,0.10,,                                                        ,L12177
,*,7,15,,51296.92,,0.10,,                                                        ,L12177
,*,4,9,,51473.04,,0.10,,                                                        ,L12177
,*,3,7,,51600.52,,0.10,,                                                        ,L12177
,*,2,5,,51606.78,,0.10,,                                                        ,L12177
,*,2,5,,51693.85,,0.10,,                                                        ,L12177
,*,1,3,,51763.44,,0.10,,                                                        ,L12177
,*,4,9,,51856.10,,0.10,,                                                        ,L12177
,,2,5,,51936.84,,0.10,,                                                        ,L12177
,*,6,13,,51978.68,,0.10,,                                                        ,L12177
,,3,7,,52002.25,,0.10,,                                                        ,L12177
,*,3,7,,52015.28,,0.10,,                                                        ,L12177
,,1,3,,52057.80,,0.10,,                                                        ,L12177
,*,4,9,,52059.78,,0.10,,                                                        ,L12177
,*,2,5,,52064.08,,0.10,,                                                        ,L12177
,*,5,11,,52081.09,,0.10,,                                                        ,L12177
,*,2,5,,52152.62,,0.10,,                                                        ,L12177
,,2,5,,52183.20,,0.10,,                                                        ,L12177
,*,0,1,,52233.10,,0.10,,                                                        ,L12177
,*,3,7,,52255.80,,0.10,,                                                        ,L12177
,,3,7,,52284.76,,0.10,,                                                        ,L12177
,,4,9,,52378.22,,0.10,,                                                        ,L12177
,*,5,11,,52395.50,,0.10,,                                                        ,L12177
,*,4,9,,52436.44,,0.10,,                                                        ,L12177
,*,1,3,,52477.57,,0.10,,                                                        ,L12177
,*,2,5,,52503.41,,0.10,,                                                        ,L12177
,*,2,5,,52653.58,,0.10,,                                                        ,L12177
,*,5,11,,52774.10,,0.10,,                                                        ,L12177
,*,3,7,,52806.56,,0.10,,                                                        ,L12177
,*,6,13,,52855.98,,0.10,,                                                        ,L12177
,*,2,5,,52885.50,,0.10,,                                                        ,L12177
,*,3,7,,52943.48,,0.10,,                                                        ,L12177
,,1,3,,52956.92,,0.10,,                                                        ,L12177
,*,4,9,,52992.69,,0.10,,                                                        ,L12177
,*,2,5,,53003.72,,0.10,,                                                        ,L12177
,*,1,3,,53042.00,,0.10,,                                                        ,L12177
,*,4,9,,53118.29,,0.10,,                                                        ,L12177
,*,5,11,,53194.25,,0.10,1.3,                                                        ,L12177
,*,1,3,,53227.03,,0.10,,                                                        ,L12177
,*,6,13,,53228.42,,0.10,,                                                        ,L12177
,*,4,9,,53238.41,,0.10,,                                                        ,L12177
,*,2,5,,53284.92,,0.10,,                                                        ,L12177
,*,3,7,,53345.52,,0.10,,                                                        ,L12177
,*,3,7,,53390.42,,0.10,,                                                        ,L12177
,*,2,5,,53669.36,,0.10,,                                                        ,L12177
,,4,9,,53786.00,,0.10,,                                                        ,L12177
,*,4,9,,53848.63,,0.10,,                                                        ,L12177
,*,5,11,,53862.72,,0.10,,                                                        ,L12177
,*,1,3,,53875.26,,0.10,,                                                        ,L12177
,*,2,5,,53912.55,,0.10,,                                                        ,L12177
,,3,7,,53916.90,,0.10,,                                                        ,L12177
,*,2,5,,53959.28,,0.10,,                                                        ,L12177
,,5,11,,53974.10,,0.10,,                                                        ,L12177
,*,3,7,,54117.36,,0.10,,                                                        ,L12177
,*,4,9,,54118.78,,0.10,,                                                        ,L12177
,*,3,7,,54269.77,,0.10,,                                                        ,L12177
,*,0,1,,54295.64,,0.10,,                                                        ,L12177
,*,5,11,,54310.30,,0.10,,                                                        ,L12177
,*,1,3,,54374.80,,0.10,,                                                        ,L12177
,*,1,3,,54419.67,,0.10,,                                                        ,L12177
,*,3,7,,54556.43,,0.10,,                                                        ,L12177
,,3,7,,54657.56,,0.10,,                                                        ,L12177
,*,6,13,,54733.38,,0.10,,                                                        ,L12177
,*,2,5,,54859.15,,0.10,,                                                        ,L12177
,*,6,13,,54895.96,,0.10,,                                                        ,L12177
,*,3,7,,54900.90,,0.10,,                                                        ,L12177
,*,4,9,,54911.61,,0.10,,                                                        ,L12177
,*,1,3,,54941.01,,0.10,,                                                        ,L12177
,*,5,11,,55009.22,,0.10,,                                                        ,L12177
,*,2,5,,55032.67,,0.10,,                                                        ,L12177
,*,4,9,,55043.34,,0.10,,                                                        ,L12177
,*,2,5,,55084.02,,0.10,,                                                        ,L12177
,,4,9,,55333.12,,0.10,1.45,                                                        ,L12177
,*,4,9,,55346.20,,0.10,,                                                        ,L12177
