Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
4f13.(2F*<5/2>) .5d.(2D).6s.6p.(3P*) (2D*<5/2>),,4,9,,59081.36,,,,"  24  (5/2,5/2)       :    22   (2F*<5/2>)(4D*<5/2>) (5/2,5/2)        ",
,,2,5,,59377.13,,,,                                                                      ,
,*,1,3,,59451,a,,,                                                                      ,
,*,1,3,,59730,a,,,                                                                      ,
,*,5,11,,60053.78,,,,                                                                      ,
,*,1,3,,60100,a,,,                                                                      ,
,,5,11,,61384.00,,,,                                                                      ,
,*,1,3,,61420,a,,,                                                                      ,
,*,1,3,,62200,a,,,                                                                      ,
,*,5,11,,62308.46,,,,                                                                      ,
,*,5,11,,62395.51,,,1.10,                                                                      ,
,*,6,13,,62687.40,,,,                                                                      ,
4f14.5d.7p?,3D*?,1,3,,63050,a,,,                                                                      ,
4f14.5d.7p?,3P*?,1,3,,63650,a,,,                                                                      ,
,*,5,11,,63672.48,,,,                                                                      ,
,,2,5,,64178.70,,,1.02,                                                                      ,
4f14.5d.7p?,1P*?,1,3,,64500,a,,,                                                                      ,
,*,1,3,,67310,a,,,                                                                      ,
,*,6,13,,67844.34,,,,                                                                      ,
,*,1,3,,68790,a,,,                                                                      ,
,*,1,3,,69900,a,,,                                                                      ,
