Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
3d9.(2D<3/2>).4d,2[3/2],1,3,,50716.896,,,,  94                                                   ,
3d9.(2D<3/2>).4d,2[3/2],2,5,,50754.103,,,,  98                                                   ,
3d8.(1G).4s.4p.(3P*),3F*,4,9,,50789.303,,,,  89             :     5  3d9.(2D).5p          3F*     ,
3d8.(1G).4s.4p.(3P*),3F*,3,7,,51124.662,,,,  81             :    11  3d9.(2D).5p          3F*     ,
3d8.(1G).4s.4p.(3P*),3F*,2,5,,51343.547,,,,  78             :    15  3d9.(2D).5p          3F*     ,
3d9.(2D<3/2>).4d,2[5/2],3,7,,50832.001,,,,  99                                                   ,
3d9.(2D<3/2>).4d,2[5/2],2,5,,50834.401,,,,  97                                                   ,
3d9.(2D<5/2>).6s,2[5/2],3,7,,52197.444,,,, 100                                                   ,
3d9.(2D<5/2>).6s,2[5/2],2,5,,52271.680,,,, 100                                                   ,
3d9.(2D<3/2>).6s,2[3/2],1,3,,53703.851,,,, 100                                                   ,
3d9.(2D<3/2>).6s,2[3/2],2,5,,53753.982,,,, 100                                                   ,
3d8.4s.(2F).5s,3F,4,9,,54237.099,,,1.27,  93                                                   ,
3d8.4s.(2F).5s,3F,3,7,,55576.843,,,1.00,  69             :    26  3d8.4s.(2F).5s       1F      ,
3d8.4s.(2F).5s,3F,2,5,,55920.485,,,,  84             :     7  3d8.4s.(4F).5s       3F      ,
3d8.4s.(2F).5s,1F,3,7,,54251.308,,,,  64             :    20  3d8.4s.(2F).5s       3F      ,
3d9.(2D<5/2>).6p,2[3/2]*,2,5,,54309.037,,,,  89                                                   ,
3d9.(2D<5/2>).6p,2[3/2]*,1,3,,54495.371,,,,  93                                                   ,
3d8.(1G).4s.4p.(3P*),3G*,5,11,,54328.882,,,,  99                                                   ,
3d9.(2D<5/2>).6p,2[7/2]*,3,7,,54485.913,,,,  90                                                   ,
3d9.(2D<5/2>).6p,2[7/2]*,4,9,,54544.313,,,,  98                                                   ,
3d9.(2D<5/2>).6p,2[5/2]*,2,5,,54548.344,,,,  90                                                   ,
3d9.(2D<5/2>).6p,2[5/2]*,3,7,,54606.665,,,,  94                                                   ,
3d9.(2D<5/2>).5d,2[1/2],1,3,,54574.645,,,,  99                                                   ,
3d9.(2D<5/2>).5d,2[1/2],0,1,,55015.084,,,,  77             :    19  3d9.(2D<3/2>).5d     2[1/2]  ,
3d9.(2D<5/2>).5d,2[3/2],1,3,,54659.538,,,,                                                       ,
3d9.(2D<5/2>).5d,2[3/2],2,5,,54667.300,,,,  96                                                   ,
3d9.(2D<5/2>).5d,2[9/2],5,11,,54659.709,,,1.07, 100                                                   ,
3d9.(2D<5/2>).5d,2[9/2],4,9,,54667.300,,,, 100                                                   ,
3d9.(2D<5/2>).4f,2[1/2]*,0,1,,54698.368,,,, 100                                                   ,
3d9.(2D<5/2>).4f,2[1/2]*,1,3,,54699.076,,,, 100                                                   ,
3d9.(2D<5/2>).5d,2[5/2],3,7,,54699.809,,,,  97                                                   ,
3d9.(2D<5/2>).5d,2[5/2],2,5,,54732.371,,,,  96                                                   ,
3d9.(2D<5/2>).4f,2[3/2]*,1,3,,54711.889,,,, 100                                                   ,
3d9.(2D<5/2>).4f,2[3/2]*,2,5,,54713.059,,,, 100                                                   ,
3d9.(2D<5/2>).4f,2[11/2]*,5,11,,54716.235,,,, 100                                                   ,
3d9.(2D<5/2>).4f,2[11/2]*,6,13,,54716.677,,,, 100                                                   ,
3d9.(2D<5/2>).4f,2[5/2]*,3,7,,54727.970,,,,  99                                                   ,
3d9.(2D<5/2>).4f,2[5/2]*,2,5,,54728.747,,,, 100                                                   ,
3d9.(2D<5/2>).4f,2[7/2]*,3,7,,54741.266,,,,  99                                                   ,
3d9.(2D<5/2>).4f,2[7/2]*,4,9,,54741.636,,,,  74             :    26  3d9.(2D<5/2>).4f     2[9/2]* ,
3d9.(2D<5/2>).4f,2[9/2]*,4,9,,54742.154,,,,  74             :    26  3d9.(2D<5/2>).4f     2[7/2]* ,
3d9.(2D<5/2>).4f,2[9/2]*,5,11,,54742.525,,,,  99                                                   ,
3d9.(2D<5/2>).5d,2[7/2],4,9,,54761.289,,,,  95                                                   ,
3d9.(2D<5/2>).5d,2[7/2],3,7,,54772.137,,,,  92                                                   ,
3d8.(3F).4s.(4F).5p,5D*,4,9,,55556.931,,,,  89             :    10  3d8.(3F).4s.(4F).5p  5F*     ,
3d8.(3F).4s.(4F).5p,5D*,3,7,,56261.989,,,,  69             :    16  3d8.(3F).4s.(4F).5p  5F*     ,
3d8.(3F).4s.(4F).5p,5D*,2,5,,56940.517,,,,  66             :    21  3d8.(3F).4s.(4F).5p  5F*     ,
3d8.(3F).4s.(4F).5p,5D*,1,3,,57516.982,,,,  75             :    21  3d8.(3F).4s.(4F).5p  5F*     ,
3d8.(3F).4s.(4F).5p,5D*,0,1,,57852.914,,,,  98                                                   ,
3d8.(3F).4s.(4F).5p,5G*,6,13,,55696.484,,,, 100                                                   ,
3d8.(3F).4s.(4F).5p,5G*,5,11,,56243.785,,,,  70             :    13  3d8.(3F)4s.(4F).5p   5F*     ,
3d8.(3F).4s.(4F).5p,5G*,4,9,,56934.882,,,,  64             :    21  3d8.(3F)4s.(4F).5p   5F*     ,
3d8.(3F).4s.(4F).5p,5G*,3,7,,57547.696,,,,  64             :    27  3d8.(3F)4s.(4F).5p   5F*     ,
3d8.(3F).4s.(4F).5p,5G*,2,5,,57945.693,,,,  67             :    28  3d8.(3F)4s.(4F).5p   5F*     ,
3d8.(3F).4s.(4F).5p,5F*,5,11,,55751.823,,,,  85             :    14  3d8.(3F).4s.(4F).5p  5G*     ,
3d8.(3F).4s.(4F).5p,5F*,4,9,,56339.123,,,,  58             :    22  3d8.(3F).4s.(4F).5p  5G*     ,
3d8.(3F).4s.(4F).5p,5F*,3,7,,56983.815,,,,  46             :    26  3d8.(3F).4s.(4F).5p  5G*     ,
3d8.(3F).4s.(4F).5p,5F*,2,5,,57527.275,,,,  44             :    30  3d8.(3F).4s.(4F).5p  5G*     ,
3d8.(3F).4s.(4F).5p,5F*,1,3,,57992.973,,,,  77             :    22  3d8.(3F).4s.(4F).5p  5D*     ,
3d9.(2D<3/2>).6p,2[1/2]*,1,3,,55881.066,,,,  91                                                   ,
3d9.(2D<3/2>).6p,2[3/2]*,2,5,,55942.702,,,,  46             :    33  3d9.(2D<3/2>).6p     2[5/2]* ,
3d9.(2D<5/2>).7s,2[5/2],3,7,,55971.345,,,,  99                                                   ,
3d9.(2D<5/2>).7s,2[5/2],2,5,,56021.949,,,1.03,  99                                                   ,
3d9.(2D<3/2>).6p,2[5/2]*,3,7,,55979.946,,,,  83                                                   ,
3d9.(2D<3/2>).6p,2[5/2]*,2,5,,56053.075,,,,  59             :    36  3d9.(2D<3/2>).6p     2[3/2]* ,
3d9.(2D<3/2>).5d,2[1/2],1,3,,56107.926,,,,  99                                                   ,
3d9.(2D<3/2>).5d,2[1/2],0,1,,56400.769,,,,  65             :    25  3d9.(2D<5/2>).6d     2[1/2]  ,
3d9.(2D<3/2>).5d,2[7/2],3,7,,56172.657,,,, 100                                                   ,
3d9.(2D<3/2>).5d,2[7/2],4,9,,56183.497,,,, 100                                                   ,
3d9.(2D<3/2>).5d,2[3/2],1,3,,56188.716,,,,  94                                                   ,
3d9.(2D<3/2>).5d,2[3/2],2,5,,56201.319,,,,  99                                                   ,
3d9.(2D<3/2>).4f,2[3/2]*,2,5,,56214.380,,,, 100                                                   ,
3d9.(2D<3/2>).4f,2[3/2]*,1,3,,56215.474,,,, 100                                                   ,
3d9.(2D<3/2>).4f,2[9/2]*,5,11,,56225.292,,,,  98                                                   ,
3d9.(2D<3/2>).4f,2[9/2]*,4,9,,56227.069,,,, 100                                                   ,
3d9.(2D<3/2>).4f,2[5/2]*,3,7,,56238.709,,,,  93                                                   ,
3d9.(2D<3/2>).4f,2[5/2]*,2,5,,56239.348,,,,  99                                                   ,
3d9.(2D<3/2>).4f,2[7/2]*,3,7,,56249.556,,,,  91             :     6  3d9.(2D<3/2>).4f     2[5/2]* ,
3d9.(2D<3/2>).4f,2[7/2]*,4,9,,56250.861,,,,  99                                                   ,
3d9.(2D<3/2>).5d,2[5/2],3,7,,56262.913,,,,  97                                                   ,
3d9.(2D<3/2>).5d,2[5/2],2,5,,56274.446,,,,  91                                                   ,
3d8.(1D).4s.4p.(1P*),1F*,3,7,,56525.401,,,,  59             :    11  3d8.(1D).4s.4p.(1P*) 3D*     ,
3d8.(1D).4s.4p.(1P*),1D*,2,5,,56561.737,,,,  26             :    22  3d8.(1D).4s.4p.(1P*) 3P*     ,
3d8.4s.(4F<9/2>).4d,2[13/2],6,13,,56624.599,,,,  93                                                   ,
3d8.4s.(4F<9/2>).4d,2[13/2],7,15,,56885.215,,,, 100                                                   ,
3d8.4s.(4F<9/2>).4d,2[5/2],2,5,,56710.829,,,,  93                                                   ,
3d8.4s.(4F<9/2>).4d,2[5/2],3,7,,56821.487,,,,  94             :     6  3d8.4s.(4F<9/2>).4d  2[7/2]  ,
3d8.4s.(4F<9/2>).4d,2[9/2],4,9,,56766.480,,,,  87             :    10  3d8.4s.(4F<9/2>).4d  2[7/2]  ,
3d8.4s.(4F<9/2>).4d,2[9/2],5,11,,56973.654,,,,  95                                                   ,
3d8.4s.(4F<9/2>).4d,2[11/2],5,11,,56801.586,,,,  92                                                   ,
3d8.4s.(4F<9/2>).4d,2[11/2],6,13,,56954.098,,,,  97                                                   ,
3d8.4s.(4F<9/2>).4d,2[7/2],4,9,,56857.884,,,,  90             :    10  3d8.4s.(4F<9/2>).4d  2[9/2]  ,
3d8.4s.(4F<9/2>).4d,2[7/2],3,7,,57103.880,,,,  83             :     6  3d8.4s.(4F<9/2>).4d  2[5/2]  ,
3d9.(2D<5/2>).5f,2[11/2]*,5,11,,57205.078,,,, 100                                                   ,
3d9.(2D<5/2>).5f,2[11/2]*,6,13,,57205.428,,,, 100                                                   ,
3d9.(2D<5/2>).5f,2[9/2]*,4,9,,57213.065,,,,  95             :     5  3d9.(2D<5/2>).5f     2[7/2]* ,
3d9.(2D<5/2>).5f,2[9/2]*,5,11,,57213.672,,,, 100                                                   ,
3d9.(2D<5/2>).5f,2[7/2]*,4,9,,57213.433,,,,  95             :     5  3d9.(2D<5/2>).5f     2[9/2]* ,
3d9.(2D<5/2>).5g,2[3/2],1,3,,57219.635,,,, 100                                                   ,
3d9.(2D<5/2>).5g,2[3/2],2,5,,57219.639,,,, 100                                                   ,
3d9.(2D<5/2>).5g,2[13/2],6,13,,57222.736,,,, 100                                                   ,
3d9.(2D<5/2>).5g,2[13/2],7,15,,57222.739,,,, 100                                                   ,
3d9.(2D<5/2>).5g,2[5/2],2,5,,57223.409,,,, 100                                                   ,
3d9.(2D<5/2>).5g,2[5/2],3,7,,57223.412,,,, 100                                                   ,
3d9.(2D<5/2>).5g,2[7/2],3,7,,57227.183,,,, 100                                                   ,
3d9.(2D<5/2>).5g,2[7/2],4,9,,57227.187,,,, 100                                                   ,
3d9.(2D<5/2>).5g,2[11/2],6,13,,57228.795,,,, 100                                                   ,
3d9.(2D<5/2>).5g,2[11/2],5,11,,57228.799,,,, 100                                                   ,
3d9.(2D<5/2>).5g,2[9/2],5,11,,57229.556,,,, 100                                                   ,
3d9.(2D<5/2>).5g,2[9/2],4,9,,57229.559,,,, 100                                                   ,
3d8.(3F).4s.(4F).5p,3G*,5,11,,57251.871,,,,  79             :    13  3d8.(3F).4s.(4F).5p  5G*     ,
3d8.(3F).4s.(4F).5p,3G*,4,9,,58135.369,,,,  55             :    13  3d8.(3F).4s.(4F).5p  3F*     ,
3d9.(2D<3/2>).7s,2[3/2],1,3,,57481.932,,,,  98                                                   ,
3d9.(2D<3/2>).7s,2[3/2],2,5,,57505.046,,,,  99                                                   ,
3d8.(3F).4s.(4F).5p,3F*,4,9,,57504.186,,,,  61             :    14  3d8.(3F).4s.(4F).5p  3G*     ,
3d8.(3F).4s.(4F).5p,3F*,3,7,,58535.655,,,,  24             :    21  3d8.(3F).4s.(4F).5p  3D*     ,
3d8.(3P).4s.4p.(1P*),3P*,2,5,,57552.079,,,,  39             :    15  3d8.(1D).4s.4p.(1P*) 1D*     ,
3d8.4s.(4F<7/2>).4d,2[11/2],5,11,,57677.575,,,,  91                                                   ,
3d8.4s.(4F<7/2>).4d,2[11/2],6,13,,57762.039,,,,  95                                                   ,
3d8.4s.(4F<7/2>).4d,2[3/2],2,5,,57700.590,,,,  73             :    21  3d8.4s.(4F<7/2>).4d  2[5/2]  ,
3d8.4s.(4F<7/2>).4d,2[3/2],1,3,,57767.467,,,,  90                                                   ,
