obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 20
222.97222,222.97220,0.00010,44848.637,8,,,14967.745,59816.385,,,5/2,,,3/2,6,4,,,L11762,
222.9883,222.98830,0.00149,44845.40,3,,,15146.977,59992.379,5d4.(3H).6s,4H,7/2,,,5/2,8,6,,,L6520,
223.032197,223.032201,0.000005,44836.5758,153,,,1518.829,46355.404,5d4.(5D).6s,6D,3/2,,,5/2,4,6,,,L11762,
223.04196,223.04191,0.00006,44834.612,12,,,22194.031,67028.654,,,7/2,,,9/2,8,10,,,L11762,
223.17695,223.176968,0.000025,44807.494,28,,,16553.087,61360.578,5d4.(3H).6s,4H,9/2,,,9/2,10,10,,,L11762,
223.2116,223.21156,0.00149,44800.53,5,,,23046.724,67847.271,,,7/2,,,9/2,8,10,,,L6520,
223.23495,223.23497,0.00025,44795.852,3,,,28631.688,73427.537,,,7/2,,,7/2,8,8,,,L11762,
223.25239,223.252383,0.000150,44792.354,5,,,20534.191,65326.546,,,11/2,,,11/2,12,12,,,L11762,
223.2802,223.28050,0.00150,44786.78,5,,,15146.977,59933.692,5d4.(3H).6s,4H,7/2,,,7/2,8,8,,,L6520,
223.29744,223.297514,0.000249,44783.317,3,,,11301.024,56084.326,5d3.6s2,4F,5/2,,,3/2,6,4,,,L11762,
223.31733,223.31740,0.00015,44779.328,5,,,23955.349,68734.663,,,11/2,,,9/2,12,10,,,L11762,
223.32471,223.32471,0.00010,44777.848,7,,,23234.778,68012.627,,,9/2,,,11/2,10,12,,,L11762,
223.33528,223.33532,0.00025,44775.730,3,,,24804.612,69580.334,,,7/2,,,7/2,8,8,,,L11762,
223.34804,223.347926,0.000249,44773.171,3,,,16553.087,61326.281,5d4.(3H).6s,4H,9/2,,,7/2,10,8,,,L11762,
223.49429,223.49421,0.00005,44743.872,12,,,26158.581,70902.470,5d5,4G,9/2,,,9/2,10,10,,,L11762,
223.53026,223.530232,0.000065,44736.673,10,,,16589.603,61326.281,,,7/2,,,7/2,8,8,,,L11762,
223.53288,223.53285,0.00010,44736.148,8,,,14634.336,59370.490,5d4.(5D).6s,4D,3/2,,,3/2,4,4,,,L11762,
223.60272,223.602731,0.000050,44722.174,13,,,15146.977,59869.150,5d4.(3H).6s,4H,7/2,,,7/2,8,8,,,L11762,
223.6146,223.61639,0.00150,44719.79,15,,,19637.309,64356.750,,,5/2,,,7/2,6,8,,,L6520,
223.63349,223.633494,0.000030,44716.022,28,,,6147.085,50863.106,5d4.(5D).6s,6D,9/2,5d4.(5D).6p,6F*,9/2,10,10,,,L11762,
223.65472,223.654726,0.000100,44711.776,8,,,8711.274,53423.050,5d3.6s2,4F,3/2,,,3/2,4,4,,,L11762,
223.77512,223.775092,0.000015,44687.720,50,,,16553.087,61240.813,5d4.(3H).6s,4H,9/2,,,11/2,10,12,,,L11762,
223.82832,223.82831,0.00006,44677.099,11,,,24804.612,69481.712,,,7/2,,,5/2,8,6,,,L11762,
224.01403,224.01392,0.00015,44640.061,5,,,23803.702,68443.785,,,7/2,,,5/2,8,6,,,L11762,
224.046650,224.046639,0.000010,44633.5618,65,,,28187.578,72821.142,5d4.(1I).6s,2I,13/2,5d4.(1I).6p,2K*,15/2,14,16,,,L11762,
224.12555,224.12553,0.00040,44617.848,2,,,19637.309,64255.162,,,5/2,,,3/2,6,4,,,L11762,
224.15245,224.15246,0.00008,44612.495,9,,,23234.778,67847.271,,,9/2,,,9/2,10,10,,,L11762,
224.17762,224.177624,0.000015,44607.487,53,,,8832.728,53440.213,,,1/2,,,1/2,2,2,,,L11762,
224.19602,224.19597,0.00010,44603.825,6,,,19276.431,63880.265,,,5/2,,,5/2,6,6,,,L11762,
224.34104,224.340998,0.000065,44574.992,11,,,13411.939,57986.939,5d3.6s2,4F,7/2,,,9/2,8,10,,,L11762,
224.36663,224.366644,0.000035,44569.908,19,,,10592.485,55162.390,,,3/2,,,5/2,4,6,,,L11762,
224.41420,224.414185,0.000151,44560.461,4,,,18000.627,62561.090,,,7/2,,,7/2,8,8,,,L11762,
224.48606,224.486100,0.000040,44546.196,17,,,20780.358,65326.546,,,9/2,,,11/2,10,12,,,L11762,
224.58906,224.589072,0.000015,44525.766,54,4.91e+07,B,4716.278,49242.042,5d4.(5D).6s,6D,7/2,,,5/2,8,6,,T7162,L11762,
224.6407,224.64034,0.00151,44515.54,9,,,26158.581,70674.184,5d5,4G,9/2,,,7/2,10,8,,,L6520,
224.6602,224.65947,0.00151,44511.68,5,,,19276.431,63788.242,,,5/2,,,7/2,6,8,,,L6520,
224.70510,224.705154,0.000076,44502.773,9,,,16553.087,61055.849,5d4.(3H).6s,4H,9/2,,,9/2,10,10,,,L11762,
224.73408,224.734080,0.000015,44497.033,53,,,8832.728,53329.762,,,1/2,,,3/2,2,4,,,L11762,
224.83766,224.837613,0.000030,44476.535,23,,,20039.682,64516.226,,,7/2,,,9/2,8,10,,,L11762,
224.84390,224.84387,0.00010,44475.301,6,,,14967.745,59443.051,,,5/2,,,5/2,6,6,,,L11762,
224.897225,224.897220,0.000005,44464.7550,128,,,4716.278,49181.034,5d4.(5D).6s,6D,7/2,,,9/2,8,10,,,L11762,
224.945503,224.945502,0.000005,44455.2118,253,3.19e+08,B,0.000,44455.212,5d4.(5D).6s,6D,1/2,5d3.(4F).6s.(5F).6p,6F*,1/2,2,2,,T7162,L11762,
224.99807,224.99810,0.00010,44444.825,8,,,13411.939,57856.759,5d3.6s2,4F,7/2,,,5/2,8,6,,,L11762,
225.00866,225.008639,0.000051,44442.733,14,,,7420.261,51862.999,5d5,6S,5/2,,,7/2,6,8,,,L11762,
225.04041,225.040434,0.000066,44436.464,12,,,18000.627,62437.086,,,7/2,,,9/2,8,10,,,L11762,
225.04793,225.04792,0.00004,44434.978,19,,,20534.191,64969.172,,,11/2,,,11/2,12,12,,,L11762,
225.058485,225.058484,0.000005,44432.8949,249,,,19442.466,63875.361,5d4.(3H).6s,4H,13/2,5d4.(3H).6p,4I*,15/2,14,16,,,L11762,
225.11457,225.114569,0.000051,44421.826,13,,,16234.715,60656.540,,,5/2,,,5/2,6,6,,,L11762,
225.12549,225.125369,0.000152,44419.670,5,,,14857.160,59276.854,,,9/2,,,7/2,10,8,,,L11762,
225.143211,225.143210,0.000010,44416.1739,74,7.21e+07,B,3172.473,47588.647,5d4.(5D).6s,6D,5/2,5d4.(5D).6p,6P*,3/2,6,4,,T7162,L11762,
225.18349,225.183485,0.000020,44408.229,42,,,4716.278,49124.508,5d4.(5D).6s,6D,7/2,,,7/2,8,8,,,L11762,
225.21374,225.213767,0.000056,44402.265,15,,,8711.274,53113.533,5d3.6s2,4F,3/2,,,5/2,4,6,,,L11762,
225.25968,225.25971,0.00010,44393.209,7,,,19637.309,64030.511,,,5/2,,,5/2,6,6,,,L11762,
225.3347,225.33404,0.00152,44378.43,5,,,25209.233,69587.792,,,9/2,,,11/2,10,12,,,L6520,
225.37174,225.37191,0.00015,44371.135,4,,,25209.233,69580.334,,,9/2,,,7/2,10,8,,,L11762,
225.4055,225.40525,0.00152,44364.49,5,,,29341.426,73705.965,,,9/2,,,9/2,10,10,,,L6520,
225.4882,225.48786,0.00153,44348.21,5,,,20455.888,64804.173,5d4.(3F2).6s,4F,3/2,,,3/2,4,4,,,L6520,
225.56753,225.56754,0.00003,44332.621,26,,,18000.627,62333.247,,,7/2,,,5/2,8,6,,,L11762,
225.57972,225.579711,0.000102,44330.227,8,,,18000.627,62330.855,,,7/2,,,9/2,8,10,,,L11762,
225.64186,225.641671,0.000102,44318.018,7,,,13411.939,57729.994,5d3.6s2,4F,7/2,,,7/2,8,8,,,L11762,
225.64675,225.64670,0.00036,44317.057,2,,,20039.682,64356.750,,,7/2,,,7/2,8,8,,,L11762,
225.65201,225.65201,0.00008,44316.024,9,,,26929.008,71245.032,5d4.(1I).6s,2I,11/2,,,9/2,12,10,,,L11762,
225.6874,225.68723,0.00153,44309.08,15,,,14967.745,59276.854,,,5/2,,,7/2,6,8,,,L6520,
225.75392,225.75364,0.00046,44296.019,16p,,,15146.977,59443.051,5d4.(3H).6s,4H,7/2,,,5/2,8,6,,,L11762,
225.75437,225.754406,0.000015,44295.930,59,,,13434.070,57729.994,,,5/2,,,7/2,6,8,,,L11762,
225.77919,225.779203,0.000025,44291.062,31,,,26929.008,71220.067,5d4.(1I).6s,2I,11/2,5d4.(1I).6p,2I*,13/2,12,14,,,L11762,
225.88434,225.88440,0.00015,44270.443,4,,,20039.682,64310.114,,,7/2,,,5/2,8,6,,,L11762,
225.95755,225.95756,0.00015,44256.101,5,,,24804.612,69060.711,,,7/2,,,5/2,8,6,,,L11762,
225.97662,225.976638,0.000036,44252.365,22,,,15146.977,59399.339,5d4.(3H).6s,4H,7/2,,,9/2,8,10,,,L11762,
226.02469,226.02468,0.00005,44242.954,14,,,19637.309,63880.265,,,5/2,,,5/2,6,6,,,L11762,
226.03568,226.035711,0.000153,44240.802,5,,,3172.473,47413.270,5d4.(5D).6s,6D,5/2,,,5/2,6,6,,,L11762,
226.03971,226.039696,0.000036,44240.015,20,,,16234.715,60474.732,,,5/2,,,5/2,6,6,,,L11762,
226.06448,226.06448,0.00008,44235.167,9,,,26929.008,71164.174,5d4.(1I).6s,2I,11/2,,,11/2,12,12,,,L11762,
226.12701,226.127014,0.000077,44222.934,9,,,20780.358,65003.292,,,9/2,,,9/2,10,10,,,L11762,
226.2640,226.26529,0.00154,44196.16,150bl,,,19070.550,63266.459,,,9/2,,,7/2,10,8,,,L6520,
226.29801,226.29799,0.00007,44189.518,10,,,16234.715,60424.237,,,5/2,,,7/2,6,8,,,L11762,
226.30174,226.30162,0.00031,44188.789,3,,,20780.358,64969.172,,,9/2,,,11/2,10,12,,,L11762,
226.31039,226.31034,0.00036,44187.100,2,,,11301.024,55488.134,5d3.6s2,4F,5/2,5d3.(4P).6s.(5P).6p,6P*,3/2,6,4,,,L11762,
226.34517,226.34518,0.00026,44180.311,3,,,28377.585,72557.895,,,11/2,,,9/2,12,10,,,L11762,
226.40883,226.408757,0.000256,44167.890,3,,,20039.682,64207.585,,,7/2,,,9/2,8,10,,,L11762,
226.421917,226.421916,0.000005,44165.3358,127,,,17436.932,61602.268,5d4.(3H).6s,4H,11/2,,,13/2,12,14,,,L11762,
226.48762,226.487613,0.000021,44152.523,33,,,17436.932,61589.457,5d4.(3H).6s,4H,11/2,,,11/2,12,12,,,L11762,
226.60387,226.603849,0.000026,44129.873,29,,,15146.977,59276.854,5d4.(3H).6s,4H,7/2,,,7/2,8,8,,,L11762,
226.63582,226.635793,0.000046,44123.651,14,,,23955.349,68079.006,,,11/2,5d4.(1I).6p,2K*,13/2,12,14,,,L11762,
226.67529,226.67530,0.00007,44115.968,10,,,20780.358,64896.325,,,9/2,,,7/2,10,8,,,L11762,
226.683232,226.683232,0.000010,44114.4230,73,,,4716.278,48830.701,5d4.(5D).6s,6D,7/2,,,7/2,8,8,,,L11762,
226.69517,226.695170,0.000015,44112.101,52,,,10592.485,54704.585,,,3/2,,,5/2,4,6,,,L11762,
226.82882,226.82881,0.00003,44086.109,23,,,29341.426,73427.537,,,9/2,,,7/2,10,8,,,L11762,
226.8754,226.87584,0.00154,44077.05,5,,,22194.031,66271.003,,,7/2,,,9/2,8,10,,,L6520,
226.92755,226.927503,0.000257,44066.928,3,,,16589.603,60656.540,,,7/2,,,5/2,8,6,,,L11762,
226.97724,226.97725,0.00021,44057.281,4,,,23955.349,68012.627,,,11/2,,,11/2,12,12,,,L11762,
226.9962,226.99817,0.00155,44053.61,5d,,,26158.581,70211.800,5d5,4G,9/2,,,7/2,10,8,,,L6520,
227.04797,227.04790,0.00026,44043.555,3,,,23803.702,67847.271,,,7/2,,,9/2,8,10,,,L11762,
227.09306,227.092999,0.000413,44034.810,70p,3.51e+07,B,1518.829,45553.652,5d4.(5D).6s,6D,3/2,,,3/2,4,4,,T7162,L11762,
227.09427,227.094242,0.000206,44034.576,110p,,,14857.160,58891.742,,,9/2,,,11/2,10,12,,,L11762,
227.14886,227.14885,0.00015,44023.995,5,,,28377.585,72401.581,,,11/2,,,9/2,12,10,,,L11762,
227.16002,227.16001,0.00015,44021.831,5,,,16234.715,60256.547,,,5/2,,,7/2,6,8,,,L11762,
227.18081,227.180807,0.000067,44017.802,11,,,7420.261,51438.064,5d5,6S,5/2,,,5/2,6,6,,,L11762,
227.24878,227.24879,0.00021,44004.637,3,,,22139.861,66144.496,5d4.(3F2).6s,4F,5/2,,,5/2,6,6,,,L11762,
227.2800,227.27939,0.00155,43998.59,15,,,18990.929,62989.639,,,3/2,,,5/2,4,6,,,L6520,
227.30859,227.30861,0.00005,43993.058,15,,,28187.578,72180.632,5d4.(1I).6s,2I,13/2,,,11/2,14,12,,,L11762,
227.32011,227.32011,0.00003,43990.828,25,,,20039.682,64030.511,,,7/2,,,5/2,8,6,,,L11762,
227.35078,227.35073,0.00010,43984.894,6,,,26226.897,70211.800,,,5/2,,,7/2,6,8,,,L11762,
227.36595,227.365560,0.000103,43981.959,12*,,,20534.191,64516.226,,,11/2,,,9/2,12,10,,,L11762,
227.36595,227.36610,0.00010,43981.959,12*,,,23046.724,67028.654,,,7/2,,,9/2,8,10,,,L11762,
227.42115,227.42118,0.00016,43971.283,4,,,27273.753,71245.032,,,7/2,,,9/2,8,10,,,L11762,
227.42637,227.42632,0.00021,43970.276,4,,,8832.728,52803.012,,,1/2,,,3/2,2,4,,,L11762,
227.63463,227.63461,0.00010,43930.047,6,,,24804.612,68734.663,,,7/2,,,9/2,8,10,,,L11762,
227.6566,227.65453,0.00155,43925.81,5,,,28631.688,72557.895,,,7/2,,,9/2,8,10,,,L6520,
227.66146,227.66135,0.00021,43924.871,3,,,29341.426,73266.317,,,9/2,,,11/2,10,12,,,L11762,
227.66790,227.667803,0.000207,43923.628,3,,,17436.932,61360.578,5d4.(3H).6s,4H,11/2,,,9/2,12,10,,,L11762,
227.74763,227.74771,0.00021,43908.251,4,,,25672.099,69580.334,,,5/2,,,7/2,6,8,,,L11762,
227.81137,227.811377,0.000104,43895.966,6,,,19070.550,62966.514,,,9/2,,,11/2,10,12,,,L11762,
227.82565,227.82564,0.00004,43893.214,22,,,10592.485,54485.701,,,3/2,,,1/2,4,2,,,L11762,
227.83817,227.83800,0.00026,43890.801,3,,,25169.877,69060.711,,,3/2,,,5/2,4,6,,,L11762,
227.86761,227.867622,0.000026,43885.131,26,,,16589.603,60474.732,,,7/2,,,5/2,8,6,,,L11762,
227.88131,227.881315,0.000047,43882.492,17,,,8711.274,52593.766,5d3.6s2,4F,3/2,,,1/2,4,2,,,L11762,
227.94015,227.94023,0.00010,43871.166,7,,,16553.087,60424.237,5d4.(3H).6s,4H,9/2,,,7/2,10,8,,,L11762,
227.99105,227.991075,0.000208,43861.371,4,,,11301.024,55162.390,5d3.6s2,4F,5/2,,,5/2,6,6,,,L11762,
228.00667,228.00680,0.00026,43858.366,3,,,19276.431,63134.773,,,5/2,,,3/2,6,4,,,L11762,
228.0398,228.03741,0.00156,43852.00,5,,,14857.160,58709.614,,,9/2,,,7/2,10,8,,,L6520,
228.09914,228.09916,0.00003,43840.586,25,,,20039.682,63880.265,,,7/2,,,5/2,8,6,,,L11762,
228.13263,228.13254,0.00010,43834.151,8,,,7420.261,51254.429,5d5,6S,5/2,,,3/2,6,4,,,L11762,
228.15006,228.150042,0.000062,43830.801,11,,,14857.160,58687.965,,,9/2,,,9/2,10,10,,,L11762,
228.2304,228.23037,0.00104,43815.37,5,,,24804.612,68619.990,,,7/2,,,7/2,8,8,,,L6520,
228.23749,228.23753,0.00010,43814.011,7,,,30632.927,74446.931,,,9/2,,,9/2,10,10,,,L11762,
228.290269,228.290274,0.000010,43803.8820,79,,,17436.932,61240.813,5d4.(3H).6s,4H,11/2,,,11/2,12,12,,,L11762,
228.31431,228.31429,0.00007,43799.270,10,,,20455.888,64255.162,5d4.(3F2).6s,4F,3/2,,,3/2,4,4,,,L11762,
228.3422,228.34243,0.00104,43793.93,5,,,23234.778,67028.654,,,9/2,,,9/2,10,10,,,L6520,
228.39737,228.39720,0.00010,43783.342,6,,,10592.485,54375.859,,,3/2,,,5/2,4,6,,,L11762,
228.41325,228.41325,0.00016,43780.297,4,,,14967.745,58748.042,,,5/2,,,3/2,6,4,,,L11762,
228.46752,228.46755,0.00005,43769.897,14,,,28631.688,72401.581,,,7/2,,,9/2,8,10,,,L11762,
228.46924,228.46925,0.00007,43769.568,10,,,23046.724,66816.290,,,7/2,,,9/2,8,10,,,L11762,
228.51377,228.513775,0.000052,43761.039,15,,,8832.728,52593.766,,,1/2,,,1/2,2,2,,,L11762,
228.53136,228.531395,0.000031,43757.672,24,,,16234.715,59992.379,,,5/2,,,5/2,6,6,,,L11762,
228.5792,228.57895,0.00104,43748.51,5d,,,20039.682,63788.242,,,7/2,,,7/2,8,8,,,L6520,
228.6141,228.61392,0.00105,43741.83,3,,,14967.745,58709.614,,,5/2,,,7/2,6,8,,,L6520,
228.64521,228.645285,0.000366,43735.882,2,,,20780.358,64516.226,,,9/2,,,9/2,10,10,,,L11762,
228.69884,228.698773,0.000063,43725.626,11,,,16553.087,60278.726,5d4.(3H).6s,4H,9/2,,,9/2,10,10,,,L11762,
228.7215,228.71829,0.00105,43721.29,"15bl,d",,,11301.024,55022.932,5d3.6s2,4F,5/2,,,7/2,6,8,,,L6520,
228.7636,228.76381,0.00105,43713.24,5,,,19276.431,62989.639,,,5/2,,,5/2,6,6,,,L6520,
228.8153,228.81484,0.00105,43703.38,5,,,16553.087,60256.547,5d4.(3H).6s,4H,9/2,,,7/2,10,8,,,L6520,
228.81845,228.818500,0.000314,43702.770,3,,,14634.336,58337.096,5d4.(5D).6s,4D,3/2,,,5/2,4,6,,,L11762,
228.93528,228.935266,0.000047,43680.467,15,,,14857.160,58537.630,,,9/2,,,7/2,10,8,,,L11762,
228.9519,228.95061,0.00105,43677.30,5d,,,13411.939,57089.482,5d3.6s2,4F,7/2,,,9/2,8,10,,,L6520,
228.9664,228.96675,0.00105,43674.53,5d,,,14634.336,58308.799,5d4.(5D).6s,4D,3/2,,,1/2,4,2,,,L6520,
228.97238,228.972358,0.000047,43673.389,14,,,20534.191,64207.585,,,11/2,,,9/2,12,10,,,L11762,
229.00620,229.00618,0.00021,43666.940,3,,,16589.603,60256.547,,,7/2,,,7/2,8,8,,,L11762,
229.01151,229.011508,0.000105,43665.927,7,,,16553.087,60219.015,5d4.(3H).6s,4H,9/2,,,11/2,10,12,,,L11762,
229.02523,229.02539,0.00016,43663.311,5,,,23234.778,66898.059,,,9/2,,,7/2,10,8,,,L11762,
229.11830,229.11812,0.00010,43645.575,7,,,19070.550,62716.159,,,9/2,5d3.(4P).6s.(5P).6p,6D*,9/2,10,10,,,L11762,
229.12672,229.126696,0.000037,43643.972,24,,,8711.274,52355.250,5d3.6s2,4F,3/2,5d4.(5D).6p,4D*,1/2,4,2,,,L11762,
229.1528,229.15191,0.00105,43639.00,5,,,24804.612,68443.785,,,7/2,,,5/2,8,6,,,L6520,
229.20456,229.20456,0.00026,43629.149,3,,,19637.309,63266.459,,,5/2,,,7/2,6,8,,,L11762,
229.20678,229.20683,0.00006,43628.726,12,,,27273.753,70902.470,,,7/2,,,9/2,8,10,,,L11762,
229.22625,229.226198,0.000105,43625.022,9,,,7420.261,51045.292,5d5,6S,5/2,5d3.(4F).6s.(5F).6p,6F*,7/2,6,8,,,L11762,
229.45529,229.45510,0.00011,43581.476,7,,,23234.778,66816.290,,,9/2,,,9/2,10,10,,,L11762,
229.4902,229.49137,0.00105,43574.84,25bl,,,20455.888,64030.511,5d4.(3F2).6s,4F,3/2,,,5/2,4,6,,,L6520,
229.525100,229.525099,0.000011,43568.2199,75,,,4716.278,48284.498,5d4.(5D).6s,6D,7/2,,,5/2,8,6,,,L11762,
229.55448,229.55451,0.00004,43562.644,18,,,15146.977,58709.614,5d4.(3H).6s,4H,7/2,,,7/2,8,8,,,L11762,
229.62099,229.621009,0.000158,43550.025,5,,,18000.627,61550.649,,,7/2,,,7/2,8,8,,,L11762,
229.64887,229.648862,0.000037,43544.739,21,,,10592.485,54137.225,,,3/2,,,3/2,4,4,,,L11762,
229.66867,229.668652,0.000021,43540.984,33,,,15146.977,58687.965,5d4.(3H).6s,4H,7/2,,,9/2,8,10,,,L11762,
229.75797,229.758041,0.000106,43524.061,6,,,19442.466,62966.514,5d4.(3H).6s,4H,13/2,,,11/2,14,12,,,L11762,
229.76610,229.766097,0.000069,43522.522,11,,,8832.728,52355.250,,,1/2,5d4.(5D).6p,4D*,1/2,2,2,,,L11762,
229.86334,229.86336,0.00004,43504.111,17,,,22139.861,65643.968,5d4.(3F2).6s,4F,5/2,,,7/2,6,8,,,L11762,
229.89419,229.894174,0.000021,43498.271,38,,,13434.070,56932.345,,,5/2,,,3/2,6,4,,,L11762,
229.93507,229.935062,0.000021,43490.538,33,,,19070.550,62561.090,,,9/2,,,7/2,10,8,,,L11762,
230.05068,230.050699,0.000042,43468.683,17,,,23234.778,66703.457,,,9/2,,,11/2,10,12,,,L11762,
230.07744,230.07742,0.00011,43463.626,7,,,18990.929,62454.559,,,3/2,,,3/2,4,4,,,L11762,
230.08074,230.080525,0.000265,43463.003,95bl,,,13411.939,56874.983,5d3.6s2,4F,7/2,,,5/2,8,6,,,L11762,
230.12711,230.12710,0.00006,43454.245,12,,,25045.238,68499.486,5d4.(3D).6s,4D,1/2,,,3/2,2,4,,,L11762,
230.1507,230.14993,0.00106,43449.78,5,,,22194.031,65643.968,,,7/2,,,7/2,8,8,,,L6520,
230.15875,230.15882,0.00032,43448.272,2,,,19276.431,62724.690,,,5/2,,,3/2,6,4,,,L11762,
230.16205,230.16209,0.00026,43447.649,3,,,23450.418,66898.059,5d4.(3D).6s,4D,5/2,,,7/2,6,8,,,L11762,
230.19791,230.197740,0.000212,43440.881,3,,,13434.070,56874.983,,,5/2,,,5/2,6,6,,,L11762,
230.23531,230.235312,0.000016,43433.825,50,,,10592.485,54026.309,,,3/2,,,5/2,4,6,,,L11762,
230.2609,230.25977,0.00106,43429.00,11,,,26158.581,69587.792,5d5,4G,9/2,,,11/2,10,12,,,L6520,
230.2836,230.28540,0.00106,43424.72,9,,,20455.888,63880.265,5d4.(3F2).6s,4F,3/2,,,5/2,4,6,,,L6520,
230.29932,230.29932,0.00011,43421.752,7,,,26158.581,69580.334,5d5,4G,9/2,,,7/2,10,8,,,L11762,
230.35763,230.35765,0.00021,43410.760,4,,,25209.233,68619.990,,,9/2,,,7/2,10,8,,,L11762,
230.37324,230.37331,0.00011,43407.820,8,,,28377.585,71785.392,,,11/2,,,9/2,12,10,,,L11762,
230.39582,230.395842,0.000042,43403.565,19,,,11301.024,54704.585,5d3.6s2,4F,5/2,,,5/2,6,6,,,L11762,
230.40002,230.400009,0.000016,43402.773,51,,,16589.603,59992.379,,,7/2,,,5/2,8,6,,,L11762,
230.41239,230.41246,0.00011,43400.444,6,,,27273.753,70674.184,,,7/2,,,7/2,8,8,,,L11762,
230.452809,230.452819,0.000005,43392.8319,164,7.16e+07,B,1518.829,44911.659,5d4.(5D).6s,6D,3/2,,,3/2,4,4,,T7162,L11762,
230.46436,230.464381,0.000478,43390.657,2,,,15146.977,58537.630,5d4.(3H).6s,4H,7/2,,,7/2,8,8,,,L11762,
230.47513,230.47522,0.00027,43388.629,3,,,25672.099,69060.711,,,5/2,,,5/2,6,6,,,L11762,
230.51774,230.517762,0.000213,43380.609,3,,,16553.087,59933.692,5d4.(3H).6s,4H,9/2,,,7/2,10,8,,,L11762,
230.57496,230.57491,0.00006,43369.843,11,,,23803.702,67173.555,,,7/2,,,5/2,8,6,,,L11762,
230.59250,230.592547,0.000069,43366.546,11,,,19070.550,62437.086,,,9/2,,,9/2,10,10,,,L11762,
230.66213,230.66222,0.00011,43353.453,5,,,26226.897,69580.334,,,5/2,,,7/2,6,8,,,L11762,
230.6680,230.66811,0.00106,43352.36,5,,,19637.309,62989.639,,,5/2,,,5/2,6,6,,,L6520,
230.71200,230.711966,0.000106,43344.082,6,,,16589.603,59933.692,,,7/2,,,7/2,8,8,,,L11762,
230.72142,230.72139,0.00011,43342.312,6,,,18990.929,62333.247,,,3/2,,,5/2,4,6,,,L11762,
230.762837,230.762848,0.000011,43334.5340,66,,,13434.070,56768.602,,,5/2,,,7/2,6,8,,,L11762,
230.78907,230.78907,0.00021,43329.608,4,,,25169.877,68499.486,,,3/2,,,3/2,4,4,,,L11762,
230.81015,230.81013,0.00032,43325.650,3,,,18000.627,61326.281,,,7/2,,,7/2,8,8,,,L11762,
230.83654,230.83653,0.00003,43320.698,27,,,19403.991,62724.690,,,1/2,,,3/2,2,4,,,L11762,
230.86353,230.86352,0.00006,43315.634,11,,,22139.861,65455.496,5d4.(3F2).6s,4F,5/2,,,7/2,6,8,,,L11762,
231.0293,231.02873,0.00107,43284.55,5,,,19276.431,62561.090,,,5/2,,,7/2,6,8,,,L6520,
231.05602,231.056023,0.000027,43279.548,28,,,16589.603,59869.150,,,7/2,,,7/2,8,8,,,L11762,
231.08613,231.08613,0.00006,43273.907,12,,,25169.877,68443.785,,,3/2,,,5/2,4,6,,,L11762,
231.09516,231.095205,0.000064,43272.218,12,,,19442.466,62714.675,5d4.(3H).6s,4H,13/2,,,13/2,14,14,,,L11762,
231.15265,231.15260,0.00005,43261.455,13,,,22194.031,65455.496,,,7/2,,,7/2,8,8,,,L11762,
231.15879,231.158796,0.000321,43260.306,3,,,19070.550,62330.855,,,9/2,,,9/2,10,10,,,L11762,
231.18244,231.18246,0.00011,43255.881,7,,,29341.426,72597.303,,,9/2,,,7/2,10,8,,,L11762,
231.18813,231.18813,0.00011,43254.816,5,,,26226.897,69481.712,,,5/2,,,5/2,6,6,,,L11762,
231.34779,231.34786,0.00032,43224.964,3,,,23803.702,67028.654,,,7/2,,,9/2,8,10,,,L11762,
231.3525,231.35146,0.00107,43224.08,9,,,23046.724,66271.003,,,7/2,,,9/2,8,10,,,L6520,
231.3627,231.36139,0.00107,43222.18,25,,,14634.336,57856.759,5d4.(5D).6s,4D,3/2,,,5/2,4,6,,,L6520,
231.43667,231.43682,0.00161,43208.364,28bl,,,16234.715,59443.051,,,5/2,,,5/2,6,6,,,L11762,
231.53436,231.534440,0.000021,43190.133,32p,,,15146.977,58337.096,5d4.(3H).6s,4H,7/2,,,5/2,8,6,,,L11762,
231.572975,231.572980,0.000011,43182.9318,122,,,3172.473,46355.404,5d4.(5D).6s,6D,5/2,,,5/2,6,6,,,L11762,
231.59529,231.595317,0.000107,43178.772,7,,,13434.070,56612.836,,,5/2,,,7/2,6,8,,,L11762,
231.6970,231.69680,0.00107,43159.82,5,,,22139.861,65299.715,5d4.(3F2).6s,4F,5/2,,,3/2,6,4,,,L6520,
231.82618,231.82614,0.00008,43135.767,9,,,16234.715,59370.490,,,5/2,,,3/2,6,4,,,L11762,
231.84347,231.84337,0.00016,43132.549,4,,,13411.939,56544.508,5d3.6s2,4F,7/2,5d3.(4P).6s.(5P).6p,6P*,5/2,8,6,,,L11762,
231.85849,231.858364,0.000081,43129.756,9,,,14857.160,57986.939,,,9/2,,,9/2,10,10,,,L11762,
231.96235,231.96238,0.00011,43110.445,7,,,13434.070,56544.508,,,5/2,5d3.(4P).6s.(5P).6p,6P*,5/2,6,6,,,L11762,
232.04891,232.04894,0.00011,43094.364,7,,,23803.702,66898.059,,,7/2,,,7/2,8,8,,,L11762,
232.0884,232.08651,0.00108,43087.04,9,,,19637.309,62724.690,,,5/2,,,3/2,6,4,,,L6520,
