obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
63.960,0.010,63.954,0.010,156348,25*,,,37335.54,193698,1s2.2s.2p,3P*,0,1s2.2s.7d,3D,"1,2,3",1,15,,,L12120,
63.960,0.010,63.956,0.010,156348,25*,,,37341.65,193698,1s2.2s.2p,3P*,1,1s2.2s.7d,3D,"1,2,3",3,15,,,L12120,
63.960,0.010,63.963,0.010,156348,25*,,,37357.80,193698,1s2.2s.2p,3P*,2,1s2.2s.7d,3D,"1,2,3",5,15,,,L12120,
64.158,0.006,64.1474,0.0004,155865,220*,2.16e+07,B,37335.54,193226.5,1s2.2s.2p,3P*,0,1s2.2p.3p,3S,1,1,3,,"u27,LS",L12120,
64.158,0.006,64.1499,0.0004,155865,220*,6.47e+07,B,37341.65,193226.5,1s2.2s.2p,3P*,1,1s2.2p.3p,3S,1,3,3,,"u27,LS",L12120,
64.158,0.006,64.1566,0.0004,155865,220*,1.08e+08,B,37357.80,193226.5,1s2.2s.2p,3P*,2,1s2.2p.3p,3S,1,5,3,,"u27,LS",L12120,
64.56,0.05,64.56,0.05,154890,10a*,,,37341.65,192240,1s2.2s.2p,3P*,1,1s2.2s.7s,3S,1,3,3,,,L12120,
64.56,0.05,64.56,0.05,154890,10a*,,,37335.54,192240,1s2.2s.2p,3P*,0,1s2.2s.7s,3S,1,1,3,,,L12120,
64.56,0.05,64.57,0.05,154890,10a*,,,37357.80,192240,1s2.2s.2p,3P*,2,1s2.2s.7s,3S,1,5,3,,,L12120,
65.064,0.005,65.05944,0.00508,153695,60*,5.3e+07,C,37357.80,191063.4,1s2.2s.2p,3P*,2,1s2.2p.3p,3D,3,5,7,,"u27,LS",L12120,
65.064,0.005,65.06056,0.00508,153695,60*,3.96e+07,C,37341.65,191044.6,1s2.2s.2p,3P*,1,1s2.2p.3p,3D,2,3,5,,"u27,LS",L12120,
65.064,0.005,65.06212,0.00508,153695,60*,2.94e+07,C,37335.54,191034.8,1s2.2s.2p,3P*,0,1s2.2p.3p,3D,1,1,3,,"u27,LS",L12120,
,,65.06471,0.00021,153693.1,,2.2e+07,C,37341.65,191034.8,1s2.2s.2p,3P*,1,1s2.2p.3p,3D,1,3,3,,"u27,LS",,
,,65.06740,0.00021,153686.8,,1.3e+07,C,37357.80,191044.6,1s2.2s.2p,3P*,2,1s2.2p.3p,3D,2,5,5,,"u27,LS",,
,,65.07155,0.00021,153677.0,,1.5e+06,C,37357.80,191034.8,1s2.2s.2p,3P*,2,1s2.2p.3p,3D,1,5,3,,"u27,LS",,
65.4022,0.0020,65.3942,0.0021,152900,80*,,,37335.54,190254.4,1s2.2s.2p,3P*,0,1s2.2s.6d,3D,"1,2,3",1,15,,,L12120,
65.4022,0.0020,65.3968,0.0021,152900,80*,,,37341.65,190254.4,1s2.2s.2p,3P*,1,1s2.2s.6d,3D,"1,2,3",3,15,,,L12120,
65.4022,0.0020,65.4037,0.0021,152900,80*,,,37357.80,190254.4,1s2.2s.2p,3P*,2,1s2.2s.6d,3D,"1,2,3",5,15,,,L12120,
66.3066,0.0020,66.29758,0.00022,150815,15*,,,37335.54,188170.6,1s2.2s.2p,3P*,0,1s2.2s.6s,3S,1,1,3,,,L12120,
66.3066,0.0020,66.30027,0.00022,150815,15*,,,37341.65,188170.6,1s2.2s.2p,3P*,1,1s2.2s.6s,3S,1,3,3,,,L12120,
66.3066,0.0020,66.30737,0.00022,150815,15*,,,37357.80,188170.6,1s2.2s.2p,3P*,2,1s2.2s.6s,3S,1,5,3,,,L12120,
67.8985,0.0020,67.88950,0.00023,147279,220*,2.59e+08,B,37335.54,184633.72,1s2.2s.2p,3P*,0,1s2.2s.5d,3D,1,1,3,,"u27,LS",L12120,
